ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,eu_insider_bonus,market_regime,upside_triangulated_pct,upside_divergence_pts,upside_divergence,oe_ai_adjustment,oe_ai_verdict,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
AUTO.L,Autotrader Group plc,63.2,⭐⭐ GOOD,🟡 Good,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",60.0,50.0,71.0,90.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 47.1},{},"{'rs_3m': 20.1, 'rs_6m': 3.1}","{'roe_pct': 60.2, 'debt_to_equity': 0.52, 'current_ratio': 1.73, 'operating_margin_pct': 62.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 2.8}",546.8,4255192064,Communication Services,Internet Content & Information,,,False,828.8,-34.0,3,False,562.06,800.0,410.0,18,hold,2.8,,,,,5.73,0.31,2.12,32.0,12.0,1.35,,,,2.0,73,2026-11-05,False,False,5,NEUTRAL,8.51,332.4,2.45,31.2,,,,2026-08-24T05:09:02.079592,FTSE100,49.3,6.0,5.0,0.0,1.0,0.35,0.0,CONFIRMED_UPTREND,,,,0,MIXED/INSUFFICIENT (0),False,2,0.945,False,-34.02,30.63,10.36,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
PGHN.SW,Partners Group Holding AG,54.2,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,,60.0,50.0,30.0,85.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 49.3},{},"{'rs_3m': -19.1, 'rs_6m': -31.5}","{'roe_pct': 54.8, 'debt_to_equity': 1.14, 'current_ratio': 1.67, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 14.7}",715.8,18455568384,Financial Services,Asset Management,,,False,1158.0,-38.2,1,False,820.77,1050.0,680.0,13,hold,14.7,1070.36,49.5,533.06,-25.5,7.28,52.13,6.43,86.7,46.0,3.56,,,,4.4,8,2026-09-01,False,True,7,NEUTRAL,7.65,75.9,1.37,22.8,,,,2026-08-24T05:08:21.971835,SMI20,48.7,6.0,0.0,0.0,1.0,1.84,0.0,CONFIRMED_UPTREND,14.7,2.7,,0,,False,1,0.755,True,-34.86,13.19,-24.24,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ATCO-B.ST,Atlas Copco AB (publ),68.9,⭐⭐ GOOD,🟡 Good,SEK,SEK,False,True,False,0.3199,"acciones × precio no cuadra con la capitalización (ratio 0.3199): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",80.0,60.0,54.5,90.0,55.0,,,,,8.2,True,1,9.1,True,1,"{'eps_growth_yoy': 8.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.7}","{'revenue_growth_yoy': 9.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 9.1, 'rs_6m': -6.1}","{'roe_pct': 25.7, 'debt_to_equity': 0.34, 'current_ratio': 1.27, 'operating_margin_pct': 20.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 26.4}",178.05,868638457856,Industrials,Specialty Industrial Machinery,,,False,185.2,-3.9,7,True,225.0,225.0,225.0,1,none,26.4,,,,,2.99,16.64,1.68,54.9,3.0,1.62,False,,126.5,4.0,59,2026-10-22,False,False,6,NEUTRAL,3.88,53.6,3.03,20.5,,,,2026-08-24T05:08:56.662462,OMXSTO,48.6,0.0,5.0,0.0,1.0,3.3,0.0,CONFIRMED_UPTREND,,,,0,,True,3,0.665,False,-3.86,38.56,1.15,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
LIFCO-B.ST,Lifco AB (publ),69.4,⭐⭐ GOOD,🟡 Good,SEK,SEK,False,True,False,0.9331,"acciones × precio no cuadra con la capitalización (ratio 0.9331): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",90.0,70.0,54.5,60.0,50.0,,,,,17.8,True,1,10.8,True,1,"{'eps_growth_yoy': 17.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': 10.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 3.4, 'rs_6m': -13.4}","{'roe_pct': 20.2, 'debt_to_equity': 0.58, 'current_ratio': 0.94, 'operating_margin_pct': 19.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 10.8}",316.4,143714025472,Industrials,Conglomerates,,,False,388.2,-18.5,3,False,350.57,385.0,330.0,7,none,10.8,,,,,2.9,9.83,0.85,31.8,2.7,0.71,False,,,8.9,60,2026-10-23,False,False,7,NEUTRAL,3.34,163.9,2.23,13.9,,,,2026-08-24T05:09:34.617390,OMXSTO,47.8,0.0,0.0,0.0,3.0,1.35,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.745,False,-17.77,19.03,-6.06,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
NOVO-B.CO,Novo Nordisk A/S,61.4,⭐⭐ GOOD,🟡 Good,DKK,DKK,False,True,False,0.7569,"acciones × precio no cuadra con la capitalización (ratio 0.7569): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",75.0,50.0,54.5,70.0,50.0,,,,,4.9,False,0,4.7,False,0,"{'eps_growth_yoy': 4.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.3}","{'revenue_growth_yoy': 4.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 3.1, 'rs_6m': -11.1}","{'roe_pct': 59.8, 'debt_to_equity': 0.63, 'current_ratio': 0.87, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 3.0}",300.85,1330381193216,Healthcare,Drug Manufacturers - General,,,False,409.95,-26.6,3,False,309.73,457.0,203.0,23,hold,3.0,,,,,2.83,11.26,3.89,44.6,11.7,1.88,True,-0.44,252.0,-8.2,72,2026-11-04,False,False,5,NEUTRAL,9.44,64.7,,39.3,,,,2026-08-24T05:08:13.708870,OMXCPH,47.6,0.0,8.0,3.0,0.0,0.38,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.747,False,-23.12,40.55,-3.81,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
INDT.ST,Indutrade AB (publ),71.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,SEK,SEK,False,True,True,1.0,,85.0,70.0,60.5,70.0,60.0,,,,,22.7,True,1,10.7,True,1,"{'eps_growth_yoy': 22.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.1}","{'revenue_growth_yoy': 10.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 19.1, 'rs_6m': -5.3}","{'roe_pct': 15.7, 'debt_to_equity': 0.61, 'current_ratio': 1.49, 'operating_margin_pct': 12.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.0}",244.2,88967675904,Industrials,Industrial Distribution,,,False,266.6,-8.4,5,False,280.75,320.0,261.0,8,buy,15.0,261.95,7.3,167.58,-31.4,3.3,8.05,1.27,42.1,3.1,1.09,False,,,22.8,60,2026-10-23,False,False,8,STRONG,3.85,33.7,1.2,16.8,,,,2026-08-24T05:09:32.549356,OMXSTO,46.6,3.0,0.0,0.0,5.0,1.88,0.0,CONFIRMED_UPTREND,7.3,27.0,MEDIA,0,,False,2,0.691,False,-7.09,35.14,1.99,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CPG.L,Compass Group PLC,51.2,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,"FCF declarado (1,974,125,056) se aparta del derivado de flujo operativo menos capex (2,725,999,872)",50.0,50.0,50.0,55.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': -2.4, 'rs_6m': -5.9}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 24.0}",30.93,52590690304,Consumer Cyclical,Restaurants,,,False,35.676414,-13.3,3,False,38.35,43.0,32.0,17,none,24.0,29.45,-4.8,19.4,-37.3,3.75,1.16,2.22,55.9,0.69,2.93,,,,8.2,92,2026-11-24,False,False,6,NEUTRAL,4.83,100.5,1.16,32.0,,,,2026-08-24T05:08:43.219475,FTSE100,44.5,3.0,5.0,0.0,3.0,3.0,0.0,CONFIRMED_UPTREND,-4.8,45.0,ALTA,0,,False,1,0.678,False,-11.72,19.89,1.38,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ITX.MC,"Industria de Diseño Textil, S.A.",63.9,⭐⭐ GOOD,🟡 Good,EUR,EUR,False,True,True,1.0,,70.0,50.0,54.5,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': 5.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': 5.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 6.9, 'rs_6m': -9.9}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 2.3}",58.22,181260222464,Consumer Cyclical,Apparel Retail,,,False,59.42,-2.0,6,False,59.54,65.0,41.5,24,buy,2.3,33.97,-41.7,20.1,-65.5,3.6,2.09,1.12,57.8,0.65,2.09,,,36.6,5.3,16,2026-09-09,False,True,7,NEUTRAL,4.75,37.8,4.6,21.9,,,,2026-08-24T05:09:22.715422,IBEX35,43.6,3.0,0.0,0.0,3.0,0.29,0.0,CONFIRMED_UPTREND,-41.7,55.9,ALTA,0,,True,3,0.804,False,-2.02,46.09,-2.59,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
RMS.PA,Hermès International Société en commandite par actions,57.2,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,60.0,50.0,30.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.0},{},"{'rs_3m': -6.7, 'rs_6m': -36.6}","{'roe_pct': 25.5, 'debt_to_equity': 0.12, 'current_ratio': 4.54, 'operating_margin_pct': 42.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.9}",1573.0,164758667264,Consumer Cyclical,Luxury Goods,,,False,2300.0,-31.6,0,False,1869.82,2150.0,1500.0,22,buy,18.9,690.41,-56.1,429.4,-72.7,2.98,46.92,1.14,41.9,18.0,0.66,,,,-0.2,171,2027-02-11,False,False,8,STRONG,4.41,37.5,,48.9,,,,2026-08-24T05:07:50.230007,CAC40,42.9,0.0,0.0,0.0,0.0,2.36,0.0,CONFIRMED_UPTREND,-56.1,83.3,ALTA,0,,False,0,0.656,False,-30.92,7.34,-29.3,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",53.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.7},{},"{'rs_3m': -9.5, 'rs_6m': -30.9}","{'roe_pct': 16.6, 'debt_to_equity': 0.53, 'current_ratio': 1.63, 'operating_margin_pct': 22.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 25.7}",452.5,223066767360,Consumer Cyclical,Luxury Goods,,,False,654.7,-30.9,0,False,568.89,660.0,420.0,26,buy,25.7,344.37,-23.9,219.5,-51.5,5.17,23.4,2.87,59.2,13.0,1.83,,,,0.8,155,2027-01-26,False,False,6,NEUTRAL,7.15,28.9,22.19,24.7,,,,2026-08-24T05:08:10.980425,CAC40,42.4,6.0,5.0,0.0,1.0,3.21,0.0,CONFIRMED_UPTREND,-23.9,63.4,ALTA,0,,False,0,0.756,False,-29.71,2.84,-23.65,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
HEIA.AS,Heineken N.V.,53.1,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,50.0,50.0,54.5,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 7.7},{},"{'rs_3m': 0.0, 'rs_6m': -19.1}","{'roe_pct': 12.1, 'debt_to_equity': 0.95, 'current_ratio': 0.75, 'operating_margin_pct': 10.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.0}",72.42,40206606336,Consumer Defensive,Beverages - Brewers,,,False,80.44,-10.0,5,False,89.09,126.0,70.0,23,buy,23.0,229.43,216.8,123.0,69.8,7.47,5.41,2.65,46.3,1.92,2.01,,,,54.1,170,2027-02-10,False,False,7,NEUTRAL,6.05,25.0,0.23,20.8,,,,2026-08-24T05:09:52.480678,AEX25,42.2,6.0,5.0,0.0,5.0,2.88,0.0,CONFIRMED_UPTREND,,,,0,,False,2,0.845,False,-9.09,14.44,-11.81,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
DPLM.L,Diploma PLC,61.5,⭐⭐ GOOD,🟡 Good,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,50.0,68.5,85.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.5},{},"{'rs_3m': 0.6, 'rs_6m': 16.3}","{'roe_pct': 19.0, 'debt_to_equity': 0.47, 'current_ratio': 2.06, 'operating_margin_pct': 19.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.0}",7200.0,9654828032,Industrials,Industrial Distribution,,,False,7765.0,-7.3,6,False,8067.5,9000.0,5760.0,16,buy,12.0,,,,,2.53,1.82,0.88,44.2,63.0,1.47,,,,4.5,85,2026-11-17,False,False,8,STRONG,2.71,60.5,6.11,27.7,,,,2026-08-24T05:08:19.364311,FTSE100,39.6,0.0,0.0,0.0,1.0,1.5,0.0,CONFIRMED_UPTREND,,,,0,,False,2,0.853,False,-7.28,44.87,23.64,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
STMN.SW,Straumann Holding AG,59.8,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,"FCF declarado (399,016,384) se aparta del derivado de flujo operativo menos capex (299,766,008)",55.0,50.0,50.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.0},{},"{'rs_3m': -1.0, 'rs_6m': -13.1}","{'roe_pct': 17.0, 'debt_to_equity': 0.21, 'current_ratio': 2.26, 'operating_margin_pct': 25.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.6}",92.82,14800223232,Healthcare,Medical Instruments & Supplies,,,False,109.8,-15.5,3,False,110.06,136.0,86.0,18,buy,18.6,41.46,-55.3,23.1,-75.1,2.7,2.5,1.08,43.3,1.0,0.7,,,,4.1,65,2026-10-28,False,False,6,NEUTRAL,3.17,28.8,4.22,29.8,,,,2026-08-24T05:08:26.954998,SMI20,38.9,0.0,0.0,0.0,1.0,2.33,0.0,CONFIRMED_UPTREND,-55.3,83.8,ALTA,0,,False,1,1.07,False,-15.46,28.53,-5.84,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
IMCD.AS,IMCD N.V.,55.9,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (266,937,248) se aparta del derivado de flujo operativo menos capex (363,683,008)",50.0,50.0,60.5,65.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.6},{},"{'rs_3m': 4.0, 'rs_6m': 7.8}","{'roe_pct': 11.2, 'debt_to_equity': 0.85, 'current_ratio': 1.35, 'operating_margin_pct': 8.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.1}",95.3,5625828864,Basic Materials,Specialty Chemicals,,,False,105.05,-9.3,7,True,117.36,150.0,75.0,14,buy,23.1,89.14,-6.5,38.9,-59.2,4.74,4.52,1.9,46.5,1.81,1.58,,,,10.0,73,2026-11-05,False,False,5,NEUTRAL,5.02,39.3,1.47,30.2,,,,2026-08-24T05:08:16.523176,AEX25,38.4,3.0,5.0,0.0,3.0,2.89,0.0,CONFIRMED_UPTREND,-6.5,56.0,ALTA,0,,True,3,0.851,False,-7.66,42.36,15.05,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
SU.PA,Schneider Electric S.E.,58.4,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,60.5,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.3},{},"{'rs_3m': 7.4, 'rs_6m': 2.0}","{'roe_pct': 18.6, 'debt_to_equity': 0.84, 'current_ratio': 1.09, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 9.8}",296.8,166837190656,Industrials,Specialty Industrial Machinery,,,False,312.3,-5.0,7,True,325.88,370.0,262.0,24,strong_buy,9.8,395.41,33.2,248.76,-16.2,3.22,9.56,1.42,49.5,4.2,1.77,,,,29.3,185,2027-02-25,False,False,6,NEUTRAL,3.66,74.6,0.84,44.8,,,,2026-08-24T05:08:54.130326,CAC40,37.4,3.0,0.0,0.0,5.0,1.23,0.0,CONFIRMED_UPTREND,9.8,1.3,,0,,True,3,0.721,False,-4.96,44.3,9.3,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
OR.PA,L'Oréal S.A.,55.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,50.0,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': -2.8, 'rs_6m': -15.0}","{'roe_pct': 19.4, 'debt_to_equity': 0.49, 'current_ratio': 0.97, 'operating_margin_pct': 21.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.1}",386.6,205825540096,Consumer Defensive,Household & Personal Products,,,False,408.35,-5.3,6,False,417.79,460.0,340.0,24,buy,8.1,195.79,-49.4,117.9,-69.5,3.11,12.02,1.86,61.1,7.2,1.55,,,,3.8,169,2027-02-09,False,False,6,NEUTRAL,4.06,69.9,4.8,21.1,,,,2026-08-24T05:07:57.709497,CAC40,37.2,3.0,5.0,0.0,1.0,1.01,0.0,CONFIRMED_UPTREND,-49.4,67.6,ALTA,0,,True,3,0.835,False,-3.59,16.33,-7.72,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
SAF.PA,Safran SA,57.6,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (3,562,749,952) se aparta del derivado de flujo operativo menos capex (4,895,000,064)",55.0,50.0,60.5,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.6},{},"{'rs_3m': 12.0, 'rs_6m': -10.8}","{'roe_pct': 27.5, 'debt_to_equity': 0.34, 'current_ratio': 0.92, 'operating_margin_pct': 14.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.5}",343.6,142392721408,Industrials,Aerospace & Defense,,,False,366.5,-6.2,7,True,379.55,432.0,257.0,22,buy,10.5,126.5,-63.2,93.1,-72.9,2.5,8.6,0.97,36.0,3.35,0.77,,,,-65.1,169,2027-02-09,False,False,7,NEUTRAL,7.35,166.3,,24.7,,,,2026-08-24T05:08:37.161448,CAC40,37.0,0.0,0.0,0.0,-3.0,1.31,0.0,CONFIRMED_UPTREND,-63.2,78.6,ALTA,0,,True,3,0.796,False,-6.25,32.32,-3.5,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
AI.PA,L'Air Liquide S.A.,54.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (264,437,504) se aparta del derivado de flujo operativo menos capex (1,652,500,160)",55.0,50.0,50.0,60.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.1},{},"{'rs_3m': -2.5, 'rs_6m': -6.9}","{'roe_pct': 14.0, 'debt_to_equity': 0.63, 'current_ratio': 0.88, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 18.2}",167.12,106366869504,Basic Materials,Specialty Chemicals,,,False,182.26,-8.3,5,False,197.5,216.0,160.0,19,strong_buy,18.2,6.11,-96.3,55.7,-66.7,0.25,0.42,2.01,60.5,3.36,1.83,,,,0.7,178,2027-02-18,False,False,7,NEUTRAL,4.06,18.8,33.09,11.3,,,,2026-08-24T05:07:55.208139,CAC40,36.8,0.0,5.0,0.0,1.0,2.28,0.0,CONFIRMED_UPTREND,-66.7,99.7,ALTA,0,MIXED/INSUFFICIENT (0),False,2,0.693,False,-8.31,21.25,0.4,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
KNEBV.HE,KONE Oyj,56.1,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,False,0.853,"acciones × precio no cuadra con la capitalización (ratio 0.8530): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,60.0,34.5,75.0,65.0,,,,,-13.0,True,1,3.1,True,1,"{'eps_growth_yoy': -13.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.3}","{'revenue_growth_yoy': 3.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 0.0, 'rs_6m': -28.2}","{'roe_pct': 41.4, 'debt_to_equity': 0.29, 'current_ratio': 0.99, 'operating_margin_pct': 11.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.6}",51.9,26898921472,Industrials,Specialty Industrial Machinery,,,False,64.42,-19.4,2,False,59.98,83.0,45.0,22,buy,15.6,,,,,3.91,2.38,3.47,98.9,1.8,3.54,False,,26.1,-9.2,65,2026-10-28,False,False,8,STRONG,5.16,101.2,,21.3,,,,2026-08-24T05:08:34.578207,OMXHEL,36.4,3.0,-2.0,0.0,0.0,1.95,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.823,False,-16.95,12.29,-20.88,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
DEMANT.CO,Demant A/S,57.9,⭐ AVERAGE,🟡 Average,DKK,DKK,False,True,True,1.0,,50.0,50.0,80.5,55.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 6.6},{},"{'rs_3m': 14.6, 'rs_6m': 38.7}","{'roe_pct': 23.3, 'debt_to_equity': 1.79, 'current_ratio': 0.82, 'operating_margin_pct': 16.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.3}",287.0,60527898624,Healthcare,Medical Devices,,,False,298.6,-3.9,7,True,296.45,345.0,220.0,20,buy,3.3,302.84,5.5,114.8,-60.0,6.21,17.83,,,,,,,,4.5,162,2027-02-02,False,False,4,NEUTRAL,4.6,39.1,2.83,24.5,,,,2026-08-24T05:09:47.164679,OMXCPH,35.2,6.0,0.0,0.0,1.0,0.41,0.0,CONFIRMED_UPTREND,3.3,30.6,MEDIA,0,,True,3,1.072,False,-3.88,64.0,46.02,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
ITRK.L,Intertek Group plc,58.5,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",50.0,50.0,68.5,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 9.1},{},"{'rs_3m': 3.0, 'rs_6m': 17.1}","{'roe_pct': 29.9, 'debt_to_equity': 1.73, 'current_ratio': 1.1, 'operating_margin_pct': 16.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.9}",5845.0,8971853824,Industrials,Specialty Business Services,,,False,5860.0,-0.3,7,True,5897.25,6000.0,5450.0,12,buy,0.9,,,,,5.1,2.98,2.82,80.5,165.0,2.66,,,,-7.8,190,2027-03-02,False,False,4,NEUTRAL,5.18,63.8,,1.6,,,,2026-08-24T05:09:04.545584,FTSE100,34.4,6.0,0.0,0.0,0.0,0.11,0.0,CONFIRMED_UPTREND,,,,0,MIXED/INSUFFICIENT (0),True,3,0.331,False,-0.26,66.11,24.4,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
