ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
IDXX,WATCH,4,EPS revision UP: EPS consensus ↑4.1% (17.26→17.96); Revenue estimate ↑2.6%,2026-08-10
IT,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑21.1% (22.21→26.89); Analistas: +15 (0→15),2026-08-10
ITRK.L,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑6.1% (3.32→3.53),2026-08-10
JKHY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 14pts en 48d (47→33) | Piotroski fuerte (9.0/9),2026-08-10
JNJ,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓11.1% (12.64→11.23); Analistas: -19 (23→4),2026-08-10
LSEG.L,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.5% (8.52→8.30),2026-08-10
MA,AVOID,-9,Thesis drift HIGH (48d): Score cayó 11pts en 48d (78→67) | Piotroski fuerte (9.0/9),2026-08-10
MCO,CONFIRM,10,"Caro vs peers en Financial Services (FCF rank 14/17) | Smart money: 1 HF + 0 insiders (conv 37) | Piotroski SLIGHT_UP (7.0 → 8.0, Δ+1)",2026-08-10
MRSH,WATCH,6,"Opciones TIER2 (q=45): VALUE weak (48pts), FCF 5.2%",2026-08-10
MSCI,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-10
MSFT,CONFIRM,5,Caro vs peers en Technology (FCF rank 10/10) | Smart money: 1 HF + 0 insiders (conv 41),2026-08-10
MSI,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.0% (18.96→20.27); Revenue estimate ↑3.4%,2026-08-10
NDAQ,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-10
ORLY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 10pts en 48d (44→34) | Piotroski fuerte (7.0/9),2026-08-10
OTIS,BEST,5,Mejor FCF en Industrials (5.1% vs media sector 3.2%),2026-08-10
RACE,WATCH,-8,Caro vs peers en Consumer Cyclical (FCF rank 9/10) | EPS revision STRONG_DOWN: EPS consensus ↓5.4% (13.45→12.71); Analistas: +11 (0→11) | Piotroski fuerte (9.0/9),2026-08-10
RELX,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓13.0% (2.34→2.04); Analistas: -2 (2→0),2026-08-10
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-08-10
SYK,BEST,5,Mejor FCF en Healthcare (3.2% vs media sector 3.0%),2026-08-10
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-08-10
TT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-10
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-08-10
V,WATCH,-3,Caro vs peers en Financial Services (FCF rank 15/17),2026-08-10
VLTO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-10
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 12/14) | Piotroski fuerte (8.0/9),2026-08-10
WMT,CAUTION,-8,Señal salida MEDIUM: Score cayó 22pts (54 → 32) | Caro vs peers en Consumer Defensive (FCF rank 6/6) | Piotroski fuerte (7.0/9),2026-08-10
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 6/6) | Piotroski fuerte (7.0/9),2026-08-10
WTKWY,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.9% (8.70→9.38); Revenue estimate ↑2.8%,2026-08-10
ZTS,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓7.5% (7.99→7.39); Revenue estimate ↓4.2%,2026-08-10
