ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
CBOE,"Cboe Global Markets, Inc.",75.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,44.0,95.0,50.0,35.0,37.6,False,down,64.1,True,1,8.5,True,2,"{'eps_growth_yoy': np.float64(64.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 25.8}","{'revenue_growth_yoy': np.float64(8.5), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(nan), 'rs_6m': np.float64(nan), 'rs_line_percentile': 37.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 25.1, 'debt_to_equity': 0.29, 'current_ratio': 1.39, 'operating_margin_pct': 39.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 11.6}",292.91,30654140416,Financial Services,Financial Data & Stock Exchanges,3.0,2.9,False,371.18,-21.1,0.0,False,326.93,382.0,273.0,14.0,hold,11.6,406.47,38.8,351.6,20.0,3.27,9.58,0.98,23.8,2.88,1.29,True,-0.25,33.8,21.8,45.0,2026-07-31,False,False,8.0,STRONG,5.38,70.3,0.37,52.8,,,,2026-06-16T09:34:30.641045
ADP,"Automatic Data Processing, Inc.",75.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,36.0,85.0,50.0,15.0,13.6,False,flat,49.3,True,1,15.8,True,2,"{'eps_growth_yoy': np.float64(49.3), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': np.float64(15.8), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(nan), 'rs_6m': np.float64(nan), 'rs_line_percentile': 13.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'roe_pct': 71.2, 'debt_to_equity': 0.69, 'current_ratio': 1.04, 'operating_margin_pct': 30.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 10.6}",223.22,89228681216,Technology,Software - Application,4.3,5.3,False,315.98,-29.4,0.0,False,246.8,305.0,190.0,15.0,hold,10.6,239.06,7.1,112.46,-49.6,5.32,11.88,3.05,60.5,6.8,2.04,True,-2.0,13.5,4.2,43.0,2026-07-29,False,False,8.0,STRONG,6.38,192.0,1.74,32.1,,,,2026-06-16T09:28:44.663908
NUE,Nucor Corporation,75.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,70.0,70.0,80.0,60.0,100.0,100.0,True,up,23.2,True,1,12.3,True,1,"{'eps_growth_yoy': np.float64(23.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.8}","{'revenue_growth_yoy': np.float64(12.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(nan), 'rs_6m': np.float64(nan), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 12.3, 'debt_to_equity': 0.32, 'current_ratio': 2.9, 'operating_margin_pct': 11.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': -1.0}",259.32,59057782784,Basic Materials,Steel,2.2,2.7,False,270.9,-4.3,1.0,False,256.81,292.0,138.17,15.0,buy,-1.0,,,302.7,16.7,-0.65,-1.69,0.86,22.0,2.24,1.41,True,-0.89,22.4,382.1,41.0,2026-07-27,False,False,6.0,NEUTRAL,4.23,11.9,0.04,30.9,,,,2026-06-16T09:35:52.239642
CDNS,"Cadence Design Systems, Inc.",74.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,54.0,85.0,60.0,60.0,64.5,False,up,109.7,False,0,15.6,False,0,"{'eps_growth_yoy': np.float64(109.7), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}","{'revenue_growth_yoy': np.float64(15.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(nan), 'rs_6m': np.float64(nan), 'rs_line_percentile': 64.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': -2.3}",394.5,108809412608,Technology,Software - Application,1.8,2.2,False,416.69,-5.3,0.0,False,385.37,440.0,275.0,26.0,strong_buy,-2.3,178.28,-54.8,98.9,-74.9,1.38,5.44,,,,,True,-0.91,14.4,23.0,41.0,2026-07-27,False,False,7.0,NEUTRAL,1.48,44.0,1.83,57.7,,,,2026-06-16T09:32:47.341270
WST,"West Pharmaceutical Services, I",74.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,62.0,95.0,60.0,80.0,87.5,False,up,5.3,True,1,10.2,True,1,"{'eps_growth_yoy': np.float64(5.3), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}","{'revenue_growth_yoy': np.float64(10.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(nan), 'rs_6m': np.float64(nan), 'rs_line_percentile': 87.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 8.3}",331.43,23414730752,Healthcare,Medical Instruments & Supplies,3.8,2.9,False,336.82,-1.6,1.0,False,358.79,400.0,310.0,14.0,strong_buy,8.3,165.47,-50.1,224.7,-32.2,1.18,3.9,0.27,11.5,0.88,0.25,True,-1.29,336.2,56.1,37.0,2026-07-23,False,False,7.0,NEUTRAL,2.59,19.0,0.62,26.2,,,,2026-06-16T09:31:40.779388
THC,Tenet Healthcare Corporation,73.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,36.0,75.0,70.0,15.0,15.4,False,down,143.8,True,1,9.7,True,2,"{'eps_growth_yoy': np.float64(143.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.9}","{'revenue_growth_yoy': np.float64(9.7), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(nan), 'rs_6m': np.float64(nan), 'rs_line_percentile': 15.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 30.3, 'debt_to_equity': 1.49, 'current_ratio': 1.36, 'operating_margin_pct': 17.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 36.0}",179.11,15427997696,Healthcare,Medical Care Facilities,4.4,2.0,False,247.21,-27.5,0.0,False,243.62,288.0,210.0,21.0,strong_buy,36.0,1507.22,741.5,577.2,222.3,19.84,35.54,,,,2.75,True,-8.79,4.9,87.6,35.0,2026-07-21,False,False,6.0,NEUTRAL,12.19,33.4,0.12,40.1,,,,2026-06-16T09:36:34.672321
PAYX,"Paychex, Inc.",72.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,36.0,65.0,50.0,15.0,13.1,False,flat,88.5,True,1,26.7,True,1,"{'eps_growth_yoy': np.float64(88.5), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 26.6}","{'revenue_growth_yoy': np.float64(26.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(nan), 'rs_6m': np.float64(nan), 'rs_line_percentile': 13.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 15}","{'debt_to_equity': 1.25, 'current_ratio': 1.15, 'operating_margin_pct': 44.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 4.1}",100.9,36151549952,Technology,Software - Application,6.2,6.3,False,154.29,-34.6,0.0,False,105.07,140.0,90.0,14.0,hold,4.1,,,45.3,-55.1,,,4.72,95.4,4.76,2.83,True,-1.0,9.0,3.6,8.0,2026-06-24,False,True,5.0,NEUTRAL,5.79,90.0,1.88,32.7,,,,2026-06-16T09:30:05.002478
G24.DE,Scout24 SE                    N,71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,60.0,50.0,75.0,70.0,,,,,37.0,False,0,14.0,False,0,"{'eps_growth_yoy': np.float64(37.0), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 37.4}","{'revenue_growth_yoy': np.float64(14.0), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(nan), 'rs_6m': np.float64(nan)}","{'roe_pct': 17.7, 'debt_to_equity': 0.25, 'current_ratio': 0.22, 'operating_margin_pct': 55.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 34.6}",77.0,5445091840,Communication Services,Internet Content & Information,,,False,122.8,-37.3,1.0,False,103.65,135.0,86.0,17.0,strong_buy,34.6,,,108.3,40.6,,,1.95,36.6,1.5,1.51,,,44.1,40.6,51.0,2026-08-06,False,False,6.0,NEUTRAL,4.93,635.9,0.4,36.7,,,,2026-06-16T09:34:53.263438
CME,CME Group Inc.,71.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,80.0,36.0,85.0,60.0,15.0,24.6,False,down,12.6,False,0,11.1,True,2,"{'eps_growth_yoy': np.float64(12.6), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 63.3}","{'revenue_growth_yoy': np.float64(11.1), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(nan), 'rs_6m': np.float64(nan), 'rs_line_percentile': 24.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 15.9, 'debt_to_equity': 0.14, 'current_ratio': 1.02, 'operating_margin_pct': 69.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.0}",266.08,96140754944,Financial Services,Financial Data & Stock Exchanges,1.4,1.9,False,329.16,-19.2,0.0,False,305.93,353.0,230.0,15.0,buy,15.0,257.99,-3.0,249.42,-6.3,3.15,8.39,1.95,95.6,5.2,3.49,True,-0.84,32.9,8.5,36.0,2026-07-22,False,False,6.0,NEUTRAL,5.64,101.4,0.97,35.8,,,,2026-06-16T09:29:18.348867
SPGI,S&P Global Inc.,71.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,70.0,36.0,65.0,65.0,15.0,7.3,False,down,30.1,True,1,11.1,True,1,"{'eps_growth_yoy': np.float64(30.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 30.4}","{'revenue_growth_yoy': np.float64(11.1), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(nan), 'rs_6m': np.float64(nan), 'rs_line_percentile': 7.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 13.9, 'debt_to_equity': 0.38, 'current_ratio': 0.68, 'operating_margin_pct': 44.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 25.9}",424.07,125524721664,Financial Services,Financial Data & Stock Exchanges,1.5,2.2,False,579.05,-26.8,0.0,False,533.76,575.0,480.0,21.0,strong_buy,25.9,759.17,79.0,474.6,11.9,4.22,17.9,0.91,24.4,3.88,0.82,True,-4.26,22.7,32.5,44.0,2026-07-30,False,False,7.0,NEUTRAL,4.57,942.7,0.59,26.4,,,,2026-06-16T09:28:56.649677
BRK-B,Berkshire Hathaway Inc. New,71.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,36.0,85.0,60.0,15.0,19.5,False,down,119.6,False,0,10.5,False,0,"{'eps_growth_yoy': np.float64(119.6), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.3}","{'revenue_growth_yoy': np.float64(10.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(nan), 'rs_6m': np.float64(nan), 'rs_line_percentile': 19.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 10.5, 'debt_to_equity': 0.18, 'current_ratio': 2.88, 'operating_margin_pct': 14.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 5.0}",495.52,1068764168192,Financial Services,Insurance - Diversified,1.0,2.3,False,516.85,-4.1,4.0,False,520.33,570.0,481.0,3.0,buy,5.0,1856.94,274.7,1008.0,103.4,5.73,43.79,,,,,True,-0.02,14.4,119.6,46.0,2026-08-01,False,False,4.0,NEUTRAL,,,0.19,14.3,,,,2026-06-16T09:32:19.887260
