ticker,data_quality,thesis_verdict,reasoning,confidence,score_adjustment,validated_at
CNI,MIXED,BUY,"El dato de flujo de caja libre (FCF) es coherente en las proyecciones, pero la falta de histórico y la ausencia de consenso en las proyecciones futuras generan dudas sobre la fiabilidad del dato. Sin embargo, la tesis de compra se ve respaldada por el upside sólido y la margen de seguridad, lo que sugiere un potencial de crecimiento.",70,3,2026-06-16T09:57:27+00:00
SYK,RELIABLE,WATCH,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y la ausencia de red flags significativos. Sin embargo, la tesis HOLD puede no ser la más adecuada considerando el margen de seguridad negativo y el upside limitado, lo que sugiere esperar un mejor precio.",80,2,2026-06-16T09:57:27+00:00
ERIE,UNRELIABLE,INSUFFICIENT,No hay suficiente información sobre el flujo de caja libre (FCF) histórico y proyectado para evaluar la calidad del dato y la tesis implícita. La falta de datos clave como el FCF y el ROIC último año hace que sea imposible determinar la fiabilidad del modelo y la corrección de la tesis.,0,0,2026-06-16T09:57:27+00:00
MSFT,MIXED,BUY,"El dato de FCF es coherente en general, pero la caída en el último año y la proyección de crecimiento significativo en 2029 y 2030 introducen cierta incertidumbre. Sin embargo, la margen de seguridad del 44.1% y el upside del 78.9% sugieren que la tesis BUY es plausible.",70,3,2026-06-16T09:57:27+00:00
AUTO.L,MIXED,AVOID,"El dato de FCF es coherente en general, pero la caída en el último año y la proyección de crecimiento futuro pueden ser indicadores de volatilidad. La tesis de sobrevaloración parece tener fundamentos sólidos debido a la baja relación EV/FCF target y el alto precio actual en comparación con el precio de compra calculado.",70,-5,2026-06-16T09:57:27+00:00
RELX,MIXED,BUY,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Sin embargo, la proyección de crecimiento y el margen de seguridad sugieren una oportunidad de inversión atractiva. La falta de red flags detectadas y el ROIC no disponible no son suficientes para descartar la inversión.",70,3,2026-06-16T09:57:27+00:00
AJG,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre en la proyección. Aunque el histórico no está disponible, las proyecciones futuras sugieren un crecimiento constante. Sin embargo, la falta de consenso y la ausencia de histórico hacen que la calidad del dato sea mixta. La tesis de sobrevaloración parece plausible dado el precio actual y el resultado del modelo, que sugiere un precio de compra significativamente más bajo.",60,-5,2026-06-16T09:57:27+00:00
LRLCY,MIXED,BUY,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Sin embargo, la proyección de crecimiento y el margen de seguridad del 83% sugieren una oportunidad atractiva. La falta de red flags detectadas también respalda la tesis de compra.",70,3,2026-06-16T09:57:27+00:00
CP,MIXED,AVOID,"El dato subyacente presenta algunas inconsistencias, como la caída del FCF en el último año y un ROIC inferior al coste capital estimado. Además, la dilución de acciones y la conversión FCF/EBITDA baja en algunos años generan dudas. La tesis OVERVALUED parece correcta debido a la sobrevaloración y los red flags detectados.",70,-5,2026-06-16T09:57:27+00:00
ZTS,MIXED,WATCH,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre en la proyección. Sin embargo, la ausencia de red flags y la coherencia en la proyección de FCF sugieren que el modelo puede ser útil, aunque con precaución. La tesis WATCH parece adecuada dado el upside moderado y la margen de seguridad razonable.",60,0,2026-06-16T09:57:27+00:00
NOW,MIXED,BUY,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, pero la tendencia de crecimiento y el margen de seguridad sugieren una tesis BUY. La empresa presenta un crecimiento sólido en sus proyecciones de FCF y un margen de seguridad significativo. Sin embargo, la falta de datos históricos y la dependencia en proyecciones sin consenso introduce incertidumbre.",70,3,2026-06-16T09:57:27+00:00
INTU,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un sobrevaloramiento con una margen de seguridad negativa.",80,-8,2026-06-16T09:57:27+00:00
SPGI,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que genera dudas sobre la fiabilidad del modelo. La tesis OVERVALUED parece correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado, lo que sugiere que el modelo considera que la acción está sobrevalorada.",60,-5,2026-06-16T09:57:27+00:00
LSEG.L,MIXED,AVOID,"El dato subyacente presenta algunos indicadores de fiabilidad, como un histórico de FCF coherente y un consenso de proyecciones forward, pero también muestra algunas debilidades, como un ROIC bajo y una dilución de acciones significativa. La tesis OVERVALUED parece estar respaldada por el modelo, que indica un precio de compra muy por debajo del precio actual y una margen de seguridad negativa. Sin embargo, la calidad del dato no es óptima.",70,-5,2026-06-16T09:57:27+00:00
CME,MIXED,AVOID,"El dato de FCF histórico y forward parece coherente, pero la volatilidad en el FCF de 2022 y la falta de contexto sobre este cambio genera dudas. La tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un precio de compra más bajo.",70,-5,2026-06-16T09:57:27+00:00
FICO,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que genera dudas sobre la fiabilidad del modelo. La tesis OVERVALUED parece correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado, lo que sugiere que la acción está sobrevalorada.",70,-5,2026-06-16T09:57:27+00:00
ITW,MIXED,AVOID,"El dato de FCF histórico y forward parece coherente, pero la caída de FCF en los últimos años y la proyección de un aumento significativo en 2029 generan dudas sobre la fiabilidad del dato. La tesis OVERVALUED parece correcta debido a la alta valoración actual y la presencia de red flags como la caída de FCF en 3 años consecutivos.",70,-5,2026-06-16T09:57:27+00:00
DHR,MIXED,AVOID,"El dato subyacente presenta algunas inconsistencias, como la caída del FCF en los últimos tres años y un ROIC inferior al coste capital estimado. La tesis OVERVALUED parece correcta debido a la sobrevaloración y los red flags detectados.",70,-5,2026-06-16T09:57:27+00:00
ETN,RELIABLE,WATCH,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis HOLD puede no ser la más adecuada considerando el upside negativo y la margen de seguridad también negativa, lo que sugiere que el precio actual puede estar cerca del valor justo, pero no necesariamente sobrevalorado.",80,2,2026-06-16T09:57:27+00:00
CSU.TO,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que genera dudas sobre la fiabilidad del modelo. La tesis OVERVALUED parece correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado, lo que sugiere una sobrevaloración.",60,-5,2026-06-16T09:57:27+00:00
CLPBY,MIXED,BUY,"El dato subyacente es mixto debido a la falta de histórico de FCF y a que las proyecciones forward no tienen consenso, sin embargo, la tesis BUY se ve respaldada por el upside sólido y la margen de seguridad alta. La ausencia de red flags también es un punto a favor.",70,3,2026-06-16T09:57:27+00:00
V,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un sobrevaloración con un upside negativo y una margen de seguridad también negativa.",80,-8,2026-06-16T09:57:27+00:00
BRO,MIXED,WATCH,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis HOLD puede ser correcta considerando el upside negativo y la margen de seguridad negativa, pero es importante esperar un mejor precio o más información para tomar una decisión informada.",60,0,2026-06-16T09:57:27+00:00
PGR,UNRELIABLE,INSUFFICIENT,"No hay suficiente información sobre el flujo de caja libre (FCF) histórico y proyectado para evaluar la calidad del dato y tomar una decisión informada. La falta de datos clave como el FCF histórico y forward, así como el ROIC, impide una evaluación adecuada.",0,0,2026-06-16T09:57:27+00:00
EXPN.L,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la coherencia del FCF y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis implícita de sobrevaloración parece correcta considerando el precio actual y el resultado del modelo, que sugiere un upside negativo y una margen de seguridad insuficiente.",80,-8,2026-06-16T09:57:27+00:00
PEP,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un precio de compra más bajo y una sobrevaloración actual.",80,-8,2026-06-16T09:57:27+00:00
IT,MIXED,AVOID,"El dato subyacente presenta cierta volatilidad en el flujo de caja libre (FCF) y una caída en el último año, lo que genera dudas sobre su coherencia. La tesis OVERVALUED parece correcta debido a la sobrevaloración del precio actual en relación con el modelo de Owner Earnings y la presencia de red flags como la caída del FCF.",70,-5,2026-06-16T09:57:27+00:00
AI.PA,MIXED,WATCH,El dato subyacente es mixto debido a la volatilidad del FCF y la presencia de red flags como el ROIC negativo y la dilución de acciones. La tesis BUY no es del todo convincente debido a la falta de consistencia en el FCF y la necesidad de una mejora significativa en los fundamentales para justificar el precio objetivo.,60,0,2026-06-16T09:57:27+00:00
HEI,MIXED,AVOID,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un sobrevaloramiento.",70,-5,2026-06-16T09:57:27+00:00
CDNS,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y un histórico de al menos 3 años. Sin embargo, la tesis implícita de sobrevaloración parece correcta considerando el precio actual y el resultado del modelo, que sugiere un precio de compra más bajo y una posible sobrevaloración.",80,-8,2026-06-16T09:57:27+00:00
ESLOY,MIXED,AVOID,El dato subyacente es mixto debido a la volatilidad en el FCF histórico y la falta de consenso en las proyecciones forward. La tesis OVERVALUED parece correcta considerando el bajo ROIC y la alta valoración actual.,70,-5,2026-06-16T09:57:27+00:00
WST,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la coherencia del FCF y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un upside negativo y una margen de seguridad también negativa.",80,-8,2026-06-16T09:57:27+00:00
LIN,MIXED,WATCH,"El dato de flujo de caja libre (FCF) es proyectado sin consenso, lo que introduce incertidumbre. Aunque el modelo sugiere un upside de 18.1%, la falta de histórico de FCF y la dependencia en proyecciones futuras sin consenso reduce la confiabilidad del dato. La tesis BUY no está plenamente respaldada debido a la incertidumbre en las proyecciones.",60,0,2026-06-16T09:57:27+00:00
SBGSY,MIXED,BUY,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Sin embargo, la proyección de crecimiento y el margen de seguridad sugieren una oportunidad atractiva. La falta de red flags detectadas también respalda la tesis de compra.",70,3,2026-06-16T09:57:27+00:00
MTD,MIXED,AVOID,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que indica un precio de compra significativamente más bajo.",70,-5,2026-06-16T09:57:27+00:00
ROL,MIXED,WATCH,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis BUY podría ser correcta si se consideran los fundamentales y el upside, pero el margen de seguridad es moderado y el precio de compra sugerido es superior al actual.",60,0,2026-06-16T09:57:27+00:00
TNE.AX,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis OVERVALUED parece correcta considerando el upside negativo y la margen de seguridad también negativa, lo que sugiere que el precio actual puede estar sobrevalorado.",80,-8,2026-06-16T09:57:27+00:00
TYL,MIXED,AVOID,"El dato de flujo de caja libre (FCF) es proyectado sin consenso y no hay un histórico claro de al menos 3 años, lo que genera dudas sobre la fiabilidad del modelo. La tesis de sobrevaloración se basa en una proyección de crecimiento del FCF y un múltiplo de valoración objetivo, pero la falta de datos históricos y la ausencia de consenso en las proyecciones futuras generan incertidumbre. Por lo tanto, se recomienda evitar la acción debido a la posible sobrevaloración y la falta de claridad en los datos subyacentes.",60,-5,2026-06-16T09:57:27+00:00
GVDNY,MIXED,WATCH,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis HOLD parece razonable considerando el upside negativo y la margen de seguridad también negativa, por lo que es mejor esperar un mejor precio.",60,0,2026-06-16T09:57:27+00:00
HESAY,MIXED,INSUFFICIENT,"El dato de flujo de caja libre (FCF) histórico y proyectado parece coherente, pero la falta de información sobre el precio de compra y el margen de seguridad, así como la baja cobertura de analistas, generan dudas sobre la fiabilidad del dato y la tesis implícita. Además, la industria de la moda de lujo puede ser difícil de modelar mediante FCF.",60,0,2026-06-16T09:57:27+00:00
VLTO,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la coherencia en el flujo de caja libre (FCF) y la disponibilidad de un histórico de al menos 3 años. Sin embargo, la tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un precio de compra más bajo y una margen de seguridad negativa.",80,-8,2026-06-16T09:57:27+00:00
DBOEY,MIXED,BUY,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre. Sin embargo, la proyección de crecimiento y el margen de seguridad sugieren una oportunidad de inversión atractiva. La falta de histórico de FCF y la ausencia de red flags graves permiten considerar la tesis BUY como plausible.",70,3,2026-06-16T09:57:27+00:00
MCD,MIXED,AVOID,"El dato de flujo de caja libre (FCF) es coherente, pero el ROE negativo y el apalancamiento moderado son red flags significativos. La proyección de crecimiento del FCF es alta, lo que puede ser un indicador de sobrevaloración.",70,-5,2026-06-16T09:57:27+00:00
AON,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que genera dudas sobre la fiabilidad del modelo. La tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un precio de compra más bajo.",60,-5,2026-06-16T09:57:27+00:00
ASAZY,MIXED,BUY,"El dato subyacente es mixto debido a la caída del FCF en el último año y la cobertura de analistas baja, pero el histórico de FCF es coherente y el modelo muestra un upside sólido con margen de seguridad. La tesis BUY se ve respaldada por los fundamentales y el precio de compra calculado.",70,3,2026-06-16T09:57:27+00:00
EQIX,MIXED,AVOID,"El dato subyacente presenta algunas inconsistencias, como la caída del FCF en los últimos años y un apalancamiento elevado, lo que genera dudas sobre la fiabilidad del modelo. La tesis HOLD no parece correcta debido a la sobrevaloración y los red flags graves detectados.",80,-5,2026-06-16T09:57:27+00:00
VRSN,MIXED,AVOID,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un upside negativo y una margen de seguridad insuficiente.",70,-5,2026-06-16T09:57:27+00:00
ADP,MIXED,WATCH,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, lo que genera incertidumbre. La tesis WATCH parece correcta ya que el precio de compra calculado es cercano al precio actual y el upside es limitado.",60,0,2026-06-16T09:57:27+00:00
PAYX,MIXED,WATCH,"El dato subyacente es mixto debido a la falta de histórico de FCF y a que las proyecciones forward no tienen consenso, lo que introduce incertidumbre. La tesis HOLD parece razonable considerando el upside negativo y la margen de seguridad también negativa, sugiriendo que el precio actual puede estar cerca del valor justo, por lo que es prudente esperar un mejor precio.",60,0,2026-06-16T09:57:27+00:00
WMT,MIXED,WATCH,"El dato subyacente es mixto debido a la volatilidad en el flujo de caja libre (FCF) y la conversión FCF/EBITDA baja en los últimos años. La tesis WATCH parece correcta ya que el precio de compra calculado es cercano al precio actual y el upside no es significativo. La margen de seguridad es del 5.1%, lo que sugiere que el precio actual está cerca del valor justo.",70,0,2026-06-16T09:57:27+00:00
SAP,MIXED,AVOID,"El dato subyacente presenta cierta volatilidad en el flujo de caja libre (FCF) histórico y forward, lo que genera dudas sobre su coherencia. La tesis OVERVALUED parece correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado para un retorno anual del 15%, lo que sugiere que la acción está sobrevalorada.",80,-5,2026-06-16T09:57:27+00:00
WTKWY,MIXED,AVOID,"El dato subyacente presenta una cierta coherencia en el flujo de caja libre histórico, pero la proyección hacia adelante y la cobertura de analistas baja introducen incertidumbre. La tesis de sobrevaloración parece tener fundamentos sólidos dado el precio actual y las proyecciones de crecimiento.",70,-5,2026-06-16T09:57:27+00:00
CPRT,MIXED,BUY,"El dato subyacente es mixto debido a la falta de histórico de FCF y la proyección sin consenso, pero la tendencia de crecimiento y los supuestos de valoración parecen razonables. La tesis BUY se apoya en el upside sólido y la margen de seguridad, aunque es importante tener en cuenta las limitaciones del modelo.",70,3,2026-06-16T09:57:27+00:00
AXP,MIXED,AVOID,"El dato de flujo de caja libre (FCF) histórico y proyectado parece coherente, pero la volatilidad en los últimos años y la falta de información sobre el TEV generan dudas. La tesis de sobrevaloración parece correcta considerando el precio actual y el precio de compra calculado.",70,-5,2026-06-16T09:57:27+00:00
AWK,MIXED,AVOID,"El dato subyacente presenta algunas inconsistencias, como la caída del FCF en los últimos tres años y un apalancamiento elevado, lo que genera dudas sobre la fiabilidad del modelo. La tesis OVERVALUED parece correcta debido a la sobrevaloración y los red flags detectados.",80,-5,2026-06-16T09:57:27+00:00
TW,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre en la proyección. Además, la falta de histórico de FCF y el ROIC desconocido limitan la confiabilidad del modelo. La tesis OVERVALUED parece plausible dada la gran brecha entre el precio actual y el precio de compra calculado.",60,-5,2026-06-16T09:57:27+00:00
SHW,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso, lo que introduce incertidumbre en la proyección. Además, la falta de histórico de FCF y la ausencia de ROIC último año dificultan la evaluación. La tesis OVERVALUED parece plausible dada la brecha entre el precio actual y el precio de compra calculado.",60,-5,2026-06-16T09:57:27+00:00
FDS,RELIABLE,AVOID,"El dato subyacente parece fiable debido a la consistencia en el flujo de caja libre (FCF) y la ausencia de red flags. Sin embargo, la tesis OVERVALUED parece correcta considerando el precio actual y el resultado del modelo, que sugiere un sobrevaloración del 40.4% y una margen de seguridad negativa del 67.8%.",80,-8,2026-06-16T09:57:27+00:00
TT,MIXED,AVOID,"El dato de FCF forward no cuenta con consenso y el histórico no está disponible, lo que introduce incertidumbre en la evaluación. La tesis OVERVALUED parece tener fundamentos sólidos dado el precio actual y el resultado del modelo, pero la falta de datos históricos y el carácter proyectado de los flujos de efectivo futuros reduce la confianza en la evaluación.",60,-5,2026-06-16T09:57:27+00:00
ATLKY,RELIABLE,AVOID,"El dato subyacente es fiable, pero la caída del FCF en el último año y la baja cobertura de analistas son red flags graves que cuestionan la tesis de que el valor actual es sobrevalorado.",80,-8,2026-06-16T09:57:27+00:00
CTAS,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF histórico y la disponibilidad de datos razonables. Sin embargo, la tesis OVERVALUED no es correcta debido a la baja margen de seguridad y el upside negativo.",80,-8,2026-06-16T09:57:27+00:00
VRSK,RELIABLE,AVOID,"El dato subyacente es fiable, pero la tesis OVERVALUED no se sostiene debido a que el precio de compra calculado es inferior al precio actual, lo que sugiere que el valor actual del mercado ya refleja una sobrevaloración.",80,-8,2026-06-16T09:57:27+00:00
VEEV,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF y la disponibilidad de datos históricos. Sin embargo, la tesis OVERVALUED no es correcta debido a la falta de fundamentales sólidos que respalden la valoración actual del precio.",80,-8,2026-06-16T09:57:27+00:00
DSGX,RELIABLE,WATCH,"El dato subyacente es fiable debido a la coherencia del FCF histórico y la disponibilidad de información de shares. Sin embargo, la tesis HOLD no parece ser la más adecuada, ya que el upside es bajo y el margen de seguridad es negativo.",80,2,2026-06-16T09:57:27+00:00
WM,RELIABLE,AVOID,"El dato subyacente es fiable, pero la tesis OVERVALUED no es correcta debido a la presencia de red flags como la conversión FCF/EBITDA < 40% en 3 de los últimos 3 años, lo que sugiere problemas de gestión de capital.",80,-8,2026-06-16T09:57:27+00:00
G24.DE,RELIABLE,AVOID,"El modelo es fiable debido a la coherencia del FCF y la disponibilidad de datos históricos. Sin embargo, la tesis OVERVALUED no es correcta debido a la gran brecha entre el precio actual y el precio de compra calculado, lo que sugiere que el mercado ya ha anticipado una sobrevaloración.",80,-8,2026-06-16T09:57:27+00:00
IDXX,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia de los datos de FCF y la disponibilidad de información histórica. Sin embargo, la tesis OVERVALUED no es correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado, lo que sugiere que el precio actual puede ser un buen punto de entrada.",80,-8,2026-06-16T09:57:27+00:00
ICE,RELIABLE,BUY,"El dato subyacente es fiable debido a la coherencia del FCF y la disponibilidad de información histórica. La tesis BUY se considera correcta debido al upside sólido y el margen de seguridad, lo que respalda la valoración del modelo.",85,8,2026-06-16T09:57:27+00:00
AZO,RELIABLE,AVOID,"A pesar de la coherencia del FCF histórico, la caída de 3 años consecutivos y el ROE negativo son red flags graves que cuestionan la fiabilidad de la empresa. La tesis HOLD no parece correcta debido a estos problemas.",80,-8,2026-06-16T09:57:27+00:00
ECL,RELIABLE,AVOID,"A pesar de que el dato subyacente es fiable, la tesis OVERVALUED no se sostiene debido a que el precio de compra calculado es inferior al precio actual, lo que sugiere que el valor actual del mercado ya refleja una sobrevaloración.",80,-8,2026-06-16T09:57:27+00:00
PG,RELIABLE,AVOID,"El dato subyacente es fiable, pero la caída del FCF en el último año y el margen de seguridad negativo sugieren que la empresa puede estar sobrevalorada.",80,-8,2026-06-16T09:57:27+00:00
AME,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia de los FCF históricos y la disponibilidad de datos razonables. Sin embargo, la tesis OVERVALUED no es correcta debido a la caída del FCF en el último año y el margen de seguridad muy bajo.",80,-8,2026-06-16T09:57:27+00:00
RACE,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF histórico y la disponibilidad de datos de shares razonables. Sin embargo, la tesis OVERVALUED no es correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado, lo que sugiere que el mercado ya ha incorporado una corrección significativa.",80,-8,2026-06-16T09:57:27+00:00
GWW,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF y la disponibilidad de datos históricos. Sin embargo, la tesis OVERVALUED no es correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado, lo que sugiere que el mercado podría estar subestimando la empresa.",80,-8,2026-06-16T09:57:27+00:00
JNJ,RELIABLE,BUY,"El dato subyacente parece fiable, con FCF coherente y una historia de más de 3 años. Además, no se detectan red flags graves. La tesis BUY se basa en un upside sólido con un margen de seguridad del 83.7% y fundamentales que lo respaldan.",85,8,2026-06-16T09:57:27+00:00
TJX,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF histórico y la disponibilidad de datos de shares. Sin embargo, la tesis OVERVALUED no es correcta debido a la baja margen de seguridad y la falta de fundamentales sólidos que respalden el precio de compra sugerido.",80,-8,2026-06-16T09:57:27+00:00
MKC,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia de los datos de FCF y la disponibilidad de información histórica. Sin embargo, la tesis OVERVALUED no es correcta debido a la gran diferencia entre el precio actual y el precio de compra calculado, lo que sugiere que el mercado ya ha incorporado una corrección significativa.",80,-8,2026-06-16T09:57:27+00:00
MSCI,RELIABLE,AVOID,"A pesar de que el dato subyacente es fiable, la tesis OVERVALUED no se sostiene debido a un margen de seguridad negativo y un upside significativamente negativo.",80,-8,2026-06-16T09:57:27+00:00
WCN,RELIABLE,AVOID,"El modelo de Owner Earnings es fiable debido a la coherencia del FCF histórico y la disponibilidad de datos razonables. Sin embargo, la tesis OVERVALUED no es correcta debido a que el precio de compra calculado es inferior al precio actual, lo que sugiere que el valor actual es correcto.",80,-8,2026-06-16T09:57:27+00:00
MA,RELIABLE,BUY,"El dato subyacente parece fiable, con un historial de FCF coherente y una proyección de crecimiento razonable. La tesis BUY se basa en un upside sólido con un margen de seguridad de 55.7% y fundamentales que lo respaldan.",85,8,2026-06-16T09:57:27+00:00
ORLY,RELIABLE,AVOID,"A pesar de la coherencia en los datos de FCF, la caída de tres años consecutivos y el ROE negativo son red flags graves que sugieren que la empresa puede estar experimentando problemas. La tesis HOLD no parece ser la más adecuada.",85,-8,2026-06-16T09:57:27+00:00
