ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
EXPN.L,BEST,8,Piotroski fuerte (9.0/9) | Mejor FCF en Industrials (3.7% vs media sector 4.6%),2026-07-21
FAST,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑6.0% (1.23→1.31); Revenue estimate ↑4.2%,2026-07-21
FICO,WATCH,9,Short squeeze MEDIUM: 11.2% short · Short moderado (11.2% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9),2026-07-21
HEI,WATCH,4,Caro vs peers en Industrials (FCF rank 25/26) | Piotroski fuerte (8.0/9) | EPS revision UP: EPS consensus ↑2.4% (7.67→7.85); Analistas: +21 (0→21),2026-07-21
HESAY,WATCH,3,Piotroski fuerte (8.0/9),2026-07-21
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/11) | Piotroski fuerte (8.0/9),2026-07-21
IT,BEST,11,Short squeeze MEDIUM: 24.7% short · Short elevado (24.7% del float); Piotroski 6/9 — calidad mejorando | Mejor FCF en Technology (11.3% vs media sector 4.2%),2026-07-21
ITRK.L,BEST,5,Mejor FCF en Industrials (4.1% vs media sector 4.6%),2026-07-21
ITW,CAUTION,-6,Thesis drift MEDIUM: Score cayó 17pts en 46d (43→26),2026-07-21
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-07-21
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 11/11) | Smart money: 1 HF + 0 insiders (conv 28) | Piotroski fuerte (7.0/9),2026-07-21
LSEG.L,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Financial Services (4.7% vs media sector 3.9%),2026-07-21
MA,WATCH,9,"Opciones TIER2 (q=50): VALUE strong (80pts), DIRECTIONAL (100% calls) | Piotroski fuerte (9.0/9)",2026-07-21
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 15/17) | Smart money: 1 HF + 0 insiders (conv 26) | Piotroski fuerte (7.0/9),2026-07-21
MKC,BEST,5,Mejor FCF en Consumer Defensive (5.1% vs media sector 4.7%),2026-07-21
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 14/17) | Piotroski fuerte (8.0/9),2026-07-21
NDAQ,CAUTION,-5,"Señal salida MEDIUM: Earnings en 3d — alta incertidumbre, considera reducir | Piotroski fuerte (9.0/9)",2026-07-21
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-07-21
PGR,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓5.1% (17.10→16.22),2026-07-21
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 9/9) | Piotroski fuerte (9.0/9),2026-07-21
ROP,CAUTION,-1,Thesis drift MEDIUM: Score cayó 18pts en 46d (60→42) | Mejor FCF en Technology (5.9% vs media sector 4.2%),2026-07-21
RSG,CAUTION,-6,Thesis drift MEDIUM: Score cayó 10pts en 46d (33→23),2026-07-21
SAP,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.5% (9.75→10.49),2026-07-21
SHW,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑5.7% (13.58→14.35),2026-07-21
SPGI,CAUTION,-5,Señal salida MEDIUM: Score cayó 19pts (61 → 41) | Piotroski fuerte (7.0/9),2026-07-21
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-07-21
TNE.AX,WATCH,-3,Caro vs peers en Technology (FCF rank 11/12),2026-07-21
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-07-21
TW,WATCH,-1,EPS revision DOWN: EPS consensus ↓2.3% (4.34→4.25) | Piotroski fuerte (8.0/9),2026-07-21
VEEV,WATCH,3,Piotroski fuerte (7.0/9),2026-07-21
VRSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (3.6% vs media sector 4.6%),2026-07-21
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (8.0/9),2026-07-21
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 21/26) | Piotroski fuerte (8.0/9),2026-07-21
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 11/11) | Piotroski fuerte (7.0/9),2026-07-21
WTKWY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.5% (8.92→8.70),2026-07-21
