ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
MSFT,CAUTION,-9,Thesis drift MEDIUM: Score cayó 44pts en 48d (91→47) | Señal salida MEDIUM: Score cayó 42pts (90 → 47) | Caro vs peers en Technology (FCF rank 18/18) | Smart money: 1 HF + 0 insiders (conv 29),2026-08-31
NDAQ,CAUTION,-12,Thesis drift MEDIUM: Score cayó 16pts en 48d (53→37) | Señal salida MEDIUM: Score cayó 20pts (58 → 37) | Caro vs peers en Financial Services (FCF rank 16/18) | Piotroski fuerte (9.0/9),2026-08-31
NDSN,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (3.4% vs media sector 3.2%),2026-08-31
ORLY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-31
OTIS,BEST,5,Mejor FCF en Industrials (5.3% vs media sector 3.2%),2026-08-31
PEP,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-31
PGR,BEST,5,Mejor FCF en Financial Services (11.9% vs media sector 5.3%),2026-08-31
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 9/10) | Piotroski fuerte (9.0/9),2026-08-31
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 37pts en 48d (83→46) | Señal salida MEDIUM: Score cayó 32pts (78 → 46) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-08-31
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-08-31
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-08-31
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-08-31
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-08-31
TYL,WATCH,9,Short squeeze MEDIUM: 10.6% short · Short moderado (10.6% del float); Piotroski 8/9 — calidad mejorando | Piotroski fuerte (8.0/9),2026-08-31
V,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-31
VEEV,CAUTION,1,Thesis drift MEDIUM: Upside analistas cayó 22pp (29%→6%) | Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑4.6% (10.02→10.47); Revenue estimate ↑4.1%,2026-08-31
VLTO,CAUTION,-9,Thesis drift MEDIUM: Score cayó 12pts en 48d (45→33) | Señal salida MEDIUM: Score cayó 20pts (53 → 33) | Mejor FCF en Industrials (3.4% vs media sector 3.2%),2026-08-31
VRSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (4.2% vs media sector 3.2%),2026-08-31
VRSN,CAUTION,5,Thesis drift MEDIUM: Score cayó 14pts en 48d (55→41) | Smart money: 1 HF + 0 insiders (conv 27) | Piotroski fuerte (8.0/9),2026-08-31
WCN,WATCH,-3,Caro vs peers en Industrials (FCF rank 23/29),2026-08-31
WM,WATCH,3,Piotroski fuerte (8.0/9),2026-08-31
WMT,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-31
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 11/11) | Piotroski fuerte (7.0/9),2026-08-31
ZTS,BEST,11,"Opciones TIER2 (q=45): VALUE weak (51pts), FCF 6.3% | Mejor FCF en Healthcare (6.3% vs media sector 3.4%)",2026-08-31
