ticker,vcp_score,vcp_quality,stage,consolidation_quality,current_price_x,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price_y,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage
NDAQ,0.0,,,,,60.1,"Nasdaq, Inc.",60.7,Financial Services,Financial Data & Stock Exchanges,85.0,50.0,36.0,60.0,65.0,86.78,49077628928.0,15.0,6.0,False,down,14.8,False,0.0,2.2,False,0.0,1.8,2.1,False,101.79,-14.7,1.0,False,"{'roe_pct': 16.2, 'debt_to_equity': 0.79, 'current_ratio': 1.0, 'operating_margin_pct': 48.4}","{'eps_growth_yoy': np.float64(14.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.3}",106.47,120.0,82.0,15.0,buy,22.7,116.95,34.8,99.6,14.8,3.18,2.76,1.29,32.5,1.28,True,-2.14,7.8,33.8,44.0,2026-07-23,False,False,9.0,STRONG,4.3,205.3,0.58,,,,,,11.200000000000005,0.0,18.0,18.2,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,503.1,23.0,36.2,15.0,False,down,6.0,0.0,False,0.0,False,0.0,0.0,19.0,29.0,37.9,Bajo 50%,18.3,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,55.785,0.0,3.0,0.0,3.0,5.0,0.0,-0.5,0.0,0.0,0.0,10.0,36.0,0,,8,RELIABLE/BUY (+8),WATCH,0.0,44,0.3914,MEDIA,7.57,⚪ WEAK,🟡 Average,,,,,,,,False,0,1.082,False,-14.48,12.93,-11.93,downtrend,stage1
V,0.0,,,,,58.0,Visa Inc.,69.5,Financial Services,Credit Services,85.0,70.0,36.0,85.0,65.0,319.67,607930417152.0,15.0,8.7,False,down,14.2,False,0.0,10.4,True,1.0,1.6,3.5,False,375.51,-14.9,2.0,False,"{'roe_pct': 60.3, 'debt_to_equity': 0.67, 'current_ratio': 1.09, 'operating_margin_pct': 67.3}","{'eps_growth_yoy': np.float64(14.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 51.7}",398.64,450.0,323.0,36.0,strong_buy,24.7,532.49,66.6,344.4,7.7,3.43,12.56,0.84,22.0,0.7,True,-3.51,43.6,35.5,49.0,2026-07-28,False,False,6.0,NEUTRAL,4.04,356.4,0.61,BULLISH,0.17,90.0,7.0,3.0,20.200000000000003,0.0,17.4,20.8,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MEGA_FLOAT,1688.2,23.0,38.2,15.0,False,down,8.7,0.0,False,0.0,True,1.0,2.0,21.0,29.0,31.0,Bajo 50%,13.2,0.0,0.0,3.0,-5.0,5.0,0.0,0.0,0.0,False,2/3,50.69999999999999,0.0,3.0,0.0,3.0,5.0,-0.03,0.08,0.0,0.0,0.0,2.0,42.0,1,Berkshire Hathaway (Buffett),3,MIXED/BUY (+3),CAUTION,-8.0,44,0.4018,MEDIA,8.45,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.131,False,-14.2,9.0,-11.51,sideways,stage1
SAP,0.0,,,,,76.1,SAP  SE,64.0,Technology,Software - Application,90.0,50.0,24.0,85.0,70.0,181.92,214471376896.0,15.0,10.2,False,down,13.8,True,1.0,5.8,False,0.0,1.0,2.9,False,313.28,-41.9,1.0,False,"{'roe_pct': 16.4, 'debt_to_equity': 0.17, 'current_ratio': 1.07, 'operating_margin_pct': 30.0}","{'eps_growth_yoy': np.float64(13.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 19.6}",256.5,323.0,200.0,12.0,buy,41.0,133.62,-26.6,71.9,-60.5,3.8,6.98,1.61,37.2,1.48,True,-1.91,21.9,9.3,44.0,2026-07-23,False,False,8.0,STRONG,5.13,146.7,1.98,,,,,,16.0,0.0,22.8,19.2,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MEGA_FLOAT,1038.8,23.0,42.0,15.0,False,down,10.2,0.0,True,1.0,False,0.0,2.0,18.0,29.0,41.4,Bajo 50%,18.5,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,48.605,8.0,3.0,3.0,3.0,3.0,0.0,-0.65,0.0,0.0,0.0,10.0,25.0,0,,3,MIXED/BUY (+3),CAUTION,-11.0,44,0.4965,ALTA,0.0,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.271,False,-40.92,15.2,-33.57,sideways,stage4
AON,65.41666666666667,Excellent,Stage Unknown,16.497723976732345,325.9700012207031,84.0,Aon plc,78.2,Financial Services,Insurance Brokers,100.0,90.0,36.0,80.0,65.0,325.85,69594046464.0,15.0,12.5,False,down,109.3,False,0.0,21.2,True,2.0,1.4,2.0,False,381.0,-14.5,2.0,False,"{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'eps_growth_yoy': np.float64(109.3), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}",385.26,436.0,298.0,19.0,buy,18.2,597.35,83.3,493.76,51.5,4.8,15.65,1.01,16.4,0.76,True,-1.8,7.4,19.0,45.0,2026-07-24,False,False,8.0,STRONG,6.64,141.9,0.56,,,,,,41.8,26.2,25.2,23.5,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,210.9,30.0,74.8,15.0,False,down,12.5,0.0,False,0.0,True,2.0,2.0,28.0,29.0,6.9,Bottom 25%,9.2,-3.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,37.38,0.0,3.0,0.0,3.0,5.0,0.0,-0.53,0.0,1.0,0.0,10.0,12.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,2.0,44,0.2668,BAJA,42.028333333333336,⚪ WEAK,🟡 Average,HOLD,65.0,Close to ATH (-14.5% from high) - wait for pullback | Strong upside (+18.2%) - analyst support,-14.5,NEUTRAL,BUY,False,False,1,0.936,False,-14.07,7.26,-13.78,sideways,stage1
RELX,0.0,,,,,73.1,RELX PLC PLC,48.8,Industrials,Specialty Business Services,60.0,50.0,24.0,50.0,60.0,34.52,60824064000.0,15.0,15.2,False,down,,,0.0,,,0.0,0.2,1.6,False,54.37,-36.5,1.0,False,"{'roe_pct': 70.5, 'debt_to_equity': 3.04, 'current_ratio': 0.49, 'operating_margin_pct': 31.4}",{'profit_margin_pct': 21.5},52.45,57.0,47.9,2.0,none,51.9,31.92,-7.5,25.33,-26.6,3.55,1.22,2.66,57.4,2.0,,,,8.5,44.0,2026-07-23,False,False,7.0,NEUTRAL,4.32,1901.3,0.93,,,,,,6.600000000000001,0.0,21.9,14.6,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,1803.9,25.0,36.6,15.0,False,down,15.2,0.0,,0.0,,0.0,0.0,13.0,29.0,58.6,Medio,22.6,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,37.175,8.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-5.0,44,0.4045,MEDIA,0.0,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.216,False,-34.92,27.66,-21.13,sideways,stage4
UBER,0.0,,,,,50.0,"Uber Technologies, Inc.",55.0,Technology,Software - Application,60.0,50.0,24.0,85.0,70.0,70.06,142614052864.0,15.0,2.6,False,down,-80.6,True,1.0,4.4,False,0.0,3.0,3.5,False,101.99,-31.3,0.0,False,"{'roe_pct': 35.3, 'debt_to_equity': 0.48, 'current_ratio': 1.07, 'operating_margin_pct': 14.6}","{'eps_growth_yoy': np.float64(-80.6), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.9}",104.43,150.0,70.0,50.0,strong_buy,49.1,47.25,-32.6,40.3,-42.5,4.58,3.21,,,,True,-5.43,12.1,-84.6,57.0,2026-08-05,False,False,6.0,NEUTRAL,4.16,133.2,,,,,,,0.0,0.0,,16.5,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,2023.9,25.0,23.6,15.0,False,down,2.6,0.0,True,1.0,False,0.0,2.0,18.0,29.0,41.4,Bajo 50%,18.5,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,53.0,8.0,3.0,0.0,3.0,-3.0,-0.02,-0.56,0.0,0.0,0.0,2.0,53.0,1,Pershing Square (Ackman),8,RELIABLE/BUY (+8),,0.0,32,,,0.0,⚪ WEAK,🟡 Average,,,,,,,,False,0,0.857,False,-31.31,2.34,-31.7,downtrend,stage1
DVA,0.0,,,,,50.0,DaVita Inc.,57.3,Healthcare,Medical Care Facilities,45.0,50.0,86.3,60.0,50.0,192.08,12328654848.0,95.0,90.2,False,up,-0.9,False,0.0,1.1,False,0.0,17.3,6.1,True,202.69,-5.2,8.0,True,"{'roe_pct': 81.0, 'debt_to_equity': 12.61, 'current_ratio': 1.42, 'operating_margin_pct': 13.9}","{'eps_growth_yoy': np.float64(-0.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 5.6}",193.71,235.0,145.0,7.0,none,0.9,660.5,243.9,311.1,62.0,8.11,15.57,,,,True,-13.36,3.4,21.8,57.0,2026-08-05,False,False,6.0,NEUTRAL,7.22,31.4,0.26,,,,,,50.6,0.0,,17.2,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MEDIUM_FLOAT,34.1,0.0,24.6,95.0,False,up,90.2,5.0,False,0.0,False,0.0,0.0,2.0,29.0,96.6,Top 10%,47.6,5.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,False,3/3,44.92,5.0,8.0,0.0,3.0,5.0,0.0,4.39,0.0,0.0,0.0,2.0,58.0,1,Berkshire Hathaway (Buffett),0,UNRELIABLE/INSUFFICIENT (0),,0.0,6,,,29.73,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-5.2% from high) - wait for pullback,-5.2,NEUTRAL,NONE,False,True,3,1.039,False,-5.23,90.18,55.2,uptrend,stage2
OTIS,0.0,,,,,89.3,Otis Worldwide Corporation,39.2,Industrials,Specialty Industrial Machinery,50.0,30.0,15.0,45.0,70.0,69.63,26718148608.0,15.0,4.0,False,down,-13.5,False,0.0,-0.8,False,0.0,3.9,3.2,False,101.42,-31.3,0.0,False,"{'current_ratio': 0.84, 'operating_margin_pct': 15.4}","{'eps_growth_yoy': np.float64(-13.5), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.1}",94.57,120.0,77.0,14.0,buy,35.8,185.91,167.0,112.8,62.0,6.3,4.38,2.44,44.7,1.5,True,-3.58,,29.8,43.0,2026-07-22,False,False,6.0,NEUTRAL,6.46,171.1,0.35,,,,,,6.5,0.0,26.8,11.8,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",MEGA_FLOAT,383.0,30.0,38.5,15.0,False,down,4.0,0.0,False,0.0,False,0.0,0.0,5.0,29.0,86.2,Top 25%,35.5,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,35.545,8.0,6.0,3.0,3.0,5.0,0.0,0.23,0.0,0.0,0.0,2.0,8.0,0,,-8,RELIABLE/AVOID (-8),BEST,5.0,44,0.529,ALTA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,0.654,False,-29.95,0.68,-27.02,downtrend,stage1
ICE,0.0,,,,,81.6,Intercontinental Exchange Inc.,73.7,Financial Services,Financial Data & Stock Exchanges,100.0,80.0,27.0,75.0,70.0,139.05,78634516480.0,15.0,3.8,False,down,66.0,True,2.0,12.4,True,2.0,1.6,2.7,False,189.35,-26.6,0.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.71, 'current_ratio': 1.01, 'operating_margin_pct': 57.3}","{'eps_growth_yoy': np.float64(66.0), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 37.7}",199.53,251.0,174.0,15.0,strong_buy,43.5,280.7,101.9,206.1,48.2,4.76,6.62,1.5,28.5,1.23,True,-2.17,7.5,79.7,51.0,2026-07-30,False,False,8.0,STRONG,5.21,118.3,0.2,,,,,,16.6,0.0,24.5,22.1,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,10,"Strong selling pressure (0.5x ratio, 32% up volume)",MEGA_FLOAT,561.6,33.0,46.6,15.0,False,down,3.8,0.0,True,2.0,True,2.0,8.0,19.0,29.0,37.9,Bajo 50%,18.3,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,35.31,0.0,3.0,3.0,3.0,5.0,0.0,-0.56,0.0,1.0,0.0,10.0,31.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-3.0,44,0.4762,ALTA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.208,False,-25.9,1.74,-19.77,downtrend,stage1
VEEV,0.0,,,,,60.6,Veeva Systems Inc.,62.8,Healthcare,Health Information Services,75.0,70.0,15.0,85.0,70.0,167.24,27167016960.0,15.0,6.3,False,down,7.0,False,0.0,10.1,True,1.0,6.9,2.6,False,310.5,-46.1,1.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.01, 'current_ratio': 4.74, 'operating_margin_pct': 30.9}","{'eps_growth_yoy': np.float64(7.0), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 28.4}",248.29,350.0,165.0,28.0,buy,48.5,183.94,10.0,82.34,-50.8,4.64,7.75,,,,False,,,14.6,85.0,2026-09-02,False,False,7.0,NEUTRAL,4.59,14.1,1.14,BULLISH,0.0,70.0,5.0,0.0,13.0,0.0,18.2,18.8,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 37% up volume)",HIGH_FLOAT,149.0,27.0,37.0,15.0,False,down,6.3,0.0,False,0.0,True,1.0,2.0,,29.0,,Sin datos suficientes,6.3,0.0,1.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,35.150000000000006,5.0,3.0,0.0,0.0,3.0,-5.48,-6.12,0.0,1.0,-3.0,5.0,97.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,5.0,44,0.165,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.344,False,-46.14,12.96,-39.31,sideways,stage1
CSU.TO,0.0,,,,,12.3,CONSTELLATION SOFTWARE INC.,67.5,Technology,Software - Application,100.0,60.0,36.0,55.0,70.0,2962.39,62777573376.0,15.0,14.8,False,up,555.4,True,1.0,11.9,False,0.0,,5.2,False,5060.7,-41.5,2.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 1.21, 'current_ratio': 0.91, 'operating_margin_pct': 13.8}","{'eps_growth_yoy': np.float64(555.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 6.1}",3949.72,5648.49,3211.88,12.0,strong_buy,33.3,5506.27,85.9,1466.4,-50.5,4.38,129.84,0.18,11.4,0.19,False,,5.5,169.9,59.0,2026-08-07,False,False,7.0,NEUTRAL,1.81,191.5,0.09,,,,,,2.8999999999999986,0.0,3.7,20.2,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",LOW_FLOAT,20.2,20.0,23.9,15.0,False,up,14.8,2.0,True,1.0,False,0.0,2.0,18.0,29.0,41.4,Bajo 50%,18.5,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,37.615,8.0,3.0,0.0,0.0,5.0,0.58,-3.3,0.0,2.0,0.0,5.0,72.0,0,,-5,MIXED/AVOID (-5),WATCH,3.0,43,0.165,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.245,False,-41.39,34.98,-19.26,sideways,stage4
INTU,0.0,,,,,16.2,Intuit Inc.,77.8,Technology,Software - Application,100.0,100.0,15.0,85.0,70.0,305.51,83568287744.0,15.0,1.6,False,down,704.2,True,2.0,123.4,True,2.0,4.6,4.2,False,813.7,-62.5,0.0,False,"{'roe_pct': 22.5, 'debt_to_equity': 0.33, 'current_ratio': 1.45, 'operating_margin_pct': 47.0}","{'eps_growth_yoy': np.float64(704.2), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.9}",491.3,921.0,276.0,32.0,buy,60.8,387.99,27.0,175.27,-42.6,6.26,19.13,1.57,28.3,0.63,True,-4.89,24.8,10.7,72.0,2026-08-20,False,False,9.0,STRONG,6.07,97.0,1.04,BEARISH,2.7,100.0,4.0,7.0,0.0,0.0,4.9,23.3,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",MEGA_FLOAT,267.3,30.0,28.2,15.0,False,down,1.6,0.0,True,2.0,True,2.0,8.0,18.0,29.0,41.4,Bajo 50%,18.5,0.0,0.0,0.0,-5.0,-8.0,0.0,0.0,0.0,False,1/3,37.43000000000001,8.0,6.0,3.0,3.0,3.0,-2.14,-17.31,0.0,4.0,-1.5,10.0,24.0,0,,-5,MIXED/AVOID (-5),CAUTION,-6.0,44,0.2282,BAJA,0.2800000000000002,⚪ WEAK,🔴 Weak,,,,,,,,False,0,0.989,False,-62.2,4.9,-62.84,downtrend,stage1
VRSN,0.0,,,,,86.7,"VeriSign, Inc.",61.6,Technology,Software - Infrastructure,85.0,50.0,50.3,50.0,60.0,283.41,25790310400.0,35.0,43.7,False,flat,3.4,True,1.0,4.6,False,0.0,2.3,2.5,False,312.48,-9.3,6.0,False,"{'current_ratio': 0.46, 'operating_margin_pct': 68.5}","{'eps_growth_yoy': np.float64(3.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 50.0}",306.25,355.0,265.0,4.0,buy,8.1,185.13,-34.7,103.06,-63.6,3.13,8.87,1.14,34.5,,True,-3.36,15.4,8.0,44.0,2026-07-23,False,False,8.0,STRONG,4.24,512.5,2.33,BULLISH,0.0,60.0,1.0,0.0,39.5,0.0,26.0,18.5,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",HIGH_FLOAT,90.4,20.0,44.5,35.0,False,flat,43.7,0.0,True,1.0,False,0.0,2.0,10.0,29.0,69.0,Medio,23.9,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,False,2/3,37.375,8.0,3.0,0.0,3.0,3.0,0.0,0.57,2.0,0.0,0.0,10.0,30.0,1,Berkshire Hathaway (Buffett),-5,MIXED/AVOID (-5),CAUTION,-6.0,44,0.3361,MEDIA,22.66,⚪ WEAK,🔴 Weak,,,,,,,,False,2,1.159,False,-9.3,36.56,5.88,uptrend,stage2
BRO,0.0,,,,,74.7,"Brown & Brown, Inc.",72.2,Financial Services,Insurance Brokers,100.0,90.0,15.0,75.0,55.0,58.0,19658975232.0,15.0,4.8,False,down,84.4,True,2.0,50.5,True,1.0,6.3,4.7,False,111.1,-47.8,0.0,False,"{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'eps_growth_yoy': np.float64(84.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}",73.0,90.0,60.0,16.0,hold,25.9,66.09,13.9,30.7,-47.1,7.74,4.49,1.11,20.5,0.65,True,-1.92,5.0,-3.2,48.0,2026-07-27,False,False,4.0,NEUTRAL,6.26,175.4,,,,,,,15.1,0.0,22.4,21.7,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",MEGA_FLOAT,292.0,30.0,44.1,15.0,False,down,4.8,0.0,True,2.0,True,1.0,8.0,28.0,29.0,6.9,Bottom 25%,9.2,-3.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,41.615,0.0,6.0,0.0,3.0,0.0,0.0,-1.08,0.0,1.0,0.0,0.0,8.0,0,,0,MIXED/WATCH (0),BEST,5.0,44,0.3744,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,0.896,False,-47.33,7.79,-34.03,downtrend,stage1
G24.DE,0.0,,,,,75.1,Scout24 SE                    N,67.8,Communication Services,Internet Content & Information,95.0,60.0,30.0,75.0,70.0,75.0,5303661056.0,,,,,37.0,False,0.0,14.0,False,0.0,,,False,122.8,-38.9,1.0,False,"{'roe_pct': 17.7, 'debt_to_equity': 0.25, 'current_ratio': 0.22, 'operating_margin_pct': 55.2}","{'eps_growth_yoy': np.float64(37.0), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 37.4}",103.65,135.0,86.0,17.0,strong_buy,38.2,,,108.3,44.4,,,2.0,36.6,1.51,,,44.1,40.6,58.0,2026-08-06,False,False,6.0,NEUTRAL,5.04,635.9,0.39,,,,,,20.9,0.0,22.5,20.3,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",HIGH_FLOAT,68.7,20.0,42.9,,,,,0.0,False,0.0,False,0.0,0.0,8.0,29.0,75.9,Top 25%,30.0,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,33.125,8.0,0.0,3.0,0.0,5.0,0.08,2.88,0.0,0.0,0.0,2.0,17.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-8.0,44,0.4298,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.172,False,-39.25,18.98,-22.03,sideways,stage4
NOW,0.0,,,,,53.1,"ServiceNow, Inc.",65.5,Technology,Software - Application,90.0,70.0,24.0,65.0,65.0,114.19,117765062656.0,15.0,16.2,False,flat,21.8,True,1.0,17.3,True,1.0,5.6,2.1,False,211.478,-46.0,2.0,False,"{'roe_pct': 16.1, 'debt_to_equity': 0.21, 'current_ratio': 0.84, 'operating_margin_pct': 13.3}","{'eps_growth_yoy': np.float64(21.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.6}",141.86,236.0,85.0,44.0,strong_buy,24.2,72.88,-36.2,16.8,-85.3,4.34,4.95,,,,True,-3.2,104.4,2.3,43.0,2026-07-22,False,False,4.0,NEUTRAL,1.99,73.1,9.88,,,,,,13.6,0.0,15.9,19.6,2026-06-09 08:01:39,2026-06-09,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MEGA_FLOAT,1028.3,23.0,35.6,15.0,False,flat,16.2,0.0,True,1.0,True,1.0,5.0,18.0,29.0,41.4,Bajo 50%,18.5,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,42.855,8.0,3.0,0.0,3.0,1.0,0.0,-2.34,0.0,0.0,0.0,0.0,93.0,0,,2,RELIABLE/WATCH (+2),,0.0,44,0.341,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.524,False,-46.0,40.56,-41.59,sideways,stage4
