ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at
WST,"West Pharmaceutical Services, I",74.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,63.9,95.0,60.0,60.0,73.9,False,up,5.3,True,1,10.2,True,1,"{'eps_growth_yoy': np.float64(5.3), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.8}","{'revenue_growth_yoy': np.float64(10.2), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(16.3), 'rs_6m': np.float64(2.4), 'rs_line_percentile': 73.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 19.1, 'debt_to_equity': 0.11, 'current_ratio': 2.71, 'operating_margin_pct': 21.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.0}",321.8,22734393344,Healthcare,Medical Instruments & Supplies,3.8,2.2,False,330.88,-2.7,8.0,True,350.62,400.0,310.0,13.0,buy,9.0,165.47,-48.6,224.1,-30.4,1.21,3.9,0.27,11.5,0.88,0.25,True,-1.32,336.2,56.1,55.0,2026-07-23,False,False,7.0,NEUTRAL,,,0.6,28.6,,,,2026-05-29T08:58:15.869196
FICO,Fair Isaac Corporation,74.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,24.0,70.0,65.0,15.0,19.5,False,down,45.5,True,2,28.9,True,2,"{'eps_growth_yoy': np.float64(45.5), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 33.7}","{'revenue_growth_yoy': np.float64(28.9), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-18.3), 'rs_6m': np.float64(-40.8), 'rs_line_percentile': 19.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'current_ratio': 2.22, 'operating_margin_pct': 58.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.1}",1296.36,30063763456,Technology,Software - Application,9.2,4.6,True,1998.01,-35.1,2.0,False,1531.52,2400.0,707.0,20.0,buy,18.1,1335.91,3.1,945.0,-27.1,2.43,31.5,,,,0.09,True,-6.02,7.2,69.0,61.0,2026-07-29,False,False,7.0,NEUTRAL,2.79,996.8,0.35,38.9,0.4,0.01,-38.5,2026-05-29T08:57:25.235338
ADP,"Automatic Data Processing, Inc.",72.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,24.0,85.0,50.0,15.0,6.0,False,down,49.3,True,1,15.8,True,2,"{'eps_growth_yoy': np.float64(49.3), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.1}","{'revenue_growth_yoy': np.float64(15.8), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-6.9), 'rs_6m': np.float64(-25.4), 'rs_line_percentile': 6.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 71.2, 'debt_to_equity': 0.69, 'current_ratio': 1.04, 'operating_margin_pct': 30.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 12.0}",219.86,87885578240,Technology,Software - Application,4.6,5.4,False,329.93,-33.4,1.0,False,246.33,305.0,190.0,15.0,hold,12.0,239.06,8.7,112.67,-48.8,5.4,11.88,3.09,60.5,6.8,2.02,True,-2.03,13.5,4.2,61.0,2026-07-29,False,False,8.0,STRONG,6.47,192.0,1.72,39.9,,,,2026-05-29T08:55:03.397526
BRO,"Brown & Brown, Inc.",72.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,15.0,75.0,55.0,15.0,1.7,False,down,84.4,True,2,50.5,True,1,"{'eps_growth_yoy': np.float64(84.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 18.4}","{'revenue_growth_yoy': np.float64(50.5), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-30.9), 'rs_6m': np.float64(-41.5), 'rs_line_percentile': 1.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 11.9, 'debt_to_equity': 0.64, 'current_ratio': 1.02, 'operating_margin_pct': 47.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 28.4}",56.84,19265796096,Financial Services,Insurance Brokers,6.3,4.7,False,113.84,-50.1,0.0,False,73.0,90.0,60.0,16.0,hold,28.4,66.09,16.3,30.7,-46.0,7.9,4.49,1.13,20.5,0.65,0.64,True,-1.96,5.0,-3.2,59.0,2026-07-27,False,False,4.0,NEUTRAL,6.35,175.4,,33.0,,,,2026-05-29T08:58:32.691082
BRK-B,Berkshire Hathaway Inc. New,71.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,36.0,85.0,60.0,15.0,0.0,False,down,119.6,False,0,10.5,False,0,"{'eps_growth_yoy': np.float64(119.6), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.3}","{'revenue_growth_yoy': np.float64(10.5), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-15.8), 'rs_6m': np.float64(-18.6), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 10.5, 'debt_to_equity': 0.18, 'current_ratio': 2.88, 'operating_margin_pct': 14.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.0}",477.42,1029725159424,Financial Services,Insurance - Diversified,1.0,2.3,False,516.85,-7.6,3.0,False,520.33,570.0,481.0,3.0,buy,9.0,1856.94,289.0,1008.3,111.2,5.95,43.79,,,,,True,-0.02,14.4,119.6,64.0,2026-08-01,False,False,4.0,NEUTRAL,,,0.19,12.8,,,,2026-05-29T08:58:58.000248
UNH,UnitedHealth Group Incorporated,70.9,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,50.0,74.6,50.0,60.0,80.0,77.4,False,up,84.4,True,1,0.1,False,0,"{'eps_growth_yoy': np.float64(84.4), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 2.7}","{'revenue_growth_yoy': np.float64(0.1), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(21.1), 'rs_6m': np.float64(6.5), 'rs_line_percentile': 77.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 12.2, 'debt_to_equity': 0.74, 'current_ratio': 0.8, 'operating_margin_pct': 8.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 4.5}",382.53,347392475136,Healthcare,Healthcare Plans,2.1,2.1,False,404.15,-5.3,7.0,True,399.73,492.0,287.0,26.0,buy,4.5,286.58,-25.1,132.7,-65.3,5.09,19.48,2.31,66.6,8.84,1.63,True,-0.73,4.7,0.7,60.0,2026-07-28,False,False,6.0,NEUTRAL,4.66,173.8,26.18,24.0,,,,2026-05-29T09:02:19.407079
EQIX,"Equinix, Inc.",69.7,⭐⭐ GOOD,🟡 Good,90.0,50.0,68.7,70.0,60.0,60.0,70.8,False,down,12.8,True,1,8.3,False,0,"{'eps_growth_yoy': np.float64(12.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 14.9}","{'revenue_growth_yoy': np.float64(8.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(0.0), 'rs_6m': np.float64(32.0), 'rs_line_percentile': 70.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 10.1, 'debt_to_equity': 1.63, 'current_ratio': 1.18, 'operating_margin_pct': 24.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.9}",1069.44,105472712704,Real Estate,REIT - Specialty,2.2,3.4,False,1128.68,-5.2,8.0,True,1197.11,1350.0,950.0,28.0,buy,11.9,808.91,-24.4,288.8,-73.0,2.58,27.63,1.84,133.0,19.7,1.85,False,,3.9,20.0,61.0,2026-07-29,False,False,6.0,NEUTRAL,1.6,7.8,2.78,16.2,,,,2026-05-29T09:00:21.635902
PAYX,"Paychex, Inc.",69.5,⭐⭐ GOOD,🟡 Good,100.0,80.0,24.0,65.0,50.0,15.0,5.5,False,down,88.5,True,1,26.7,True,1,"{'eps_growth_yoy': np.float64(88.5), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 26.6}","{'revenue_growth_yoy': np.float64(26.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-7.0), 'rs_6m': np.float64(-25.2), 'rs_line_percentile': 5.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'debt_to_equity': 1.25, 'current_ratio': 1.15, 'operating_margin_pct': 44.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 6.4}",95.51,34220361728,Technology,Software - Application,6.4,6.3,False,161.24,-40.8,1.0,False,101.67,125.0,90.0,15.0,hold,6.4,,,45.3,-52.6,,,4.98,95.4,4.76,2.8,True,-1.06,9.0,3.6,27.0,2026-06-25,False,False,5.0,NEUTRAL,6.09,90.0,1.78,29.6,,,,2026-05-29T08:56:32.986662
V,Visa Inc.,69.5,⭐⭐ GOOD,🟡 Good,85.0,70.0,36.0,85.0,65.0,15.0,0.0,False,down,14.2,False,0,10.4,True,1,"{'eps_growth_yoy': np.float64(14.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 51.7}","{'revenue_growth_yoy': np.float64(10.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-8.6), 'rs_6m': np.float64(-14.9), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 60.3, 'debt_to_equity': 0.67, 'current_ratio': 1.09, 'operating_margin_pct': 67.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 22.7}",324.95,617971646464,Financial Services,Credit Services,1.6,3.5,False,375.51,-13.5,2.0,False,398.74,450.0,323.0,35.0,strong_buy,22.7,532.49,63.9,344.1,5.9,3.37,12.56,0.82,22.0,2.68,0.69,True,-3.45,43.6,35.5,60.0,2026-07-28,False,False,6.0,NEUTRAL,3.98,356.4,0.62,33.6,,,,2026-05-29T08:54:46.226361
DSGX,The Descartes Systems Group Inc,68.8,⭐⭐ GOOD,🟡 Good,95.0,60.0,24.0,90.0,70.0,15.0,5.3,False,down,25.8,False,0,14.2,False,0,"{'eps_growth_yoy': np.float64(25.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}","{'revenue_growth_yoy': np.float64(14.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.0), 'rs_6m': np.float64(-25.2), 'rs_line_percentile': 5.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 10.9, 'debt_to_equity': 0.01, 'current_ratio': 2.16, 'operating_margin_pct': 31.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 40.5}",71.76,6166123520,Technology,Software - Application,,3.1,False,116.12,-38.2,1.0,False,100.85,126.0,82.0,13.0,buy,40.5,83.62,16.5,39.27,-45.3,3.83,2.75,,,,,False,,225.5,21.0,5.0,2026-06-03,True,False,6.0,NEUTRAL,3.74,77.7,1.06,36.1,,,,2026-05-29T08:58:28.626684
THC,Tenet Healthcare Corporation,68.8,⭐⭐ GOOD,🟡 Good,100.0,70.0,15.0,75.0,70.0,15.0,0.0,False,down,143.8,True,1,9.7,True,2,"{'eps_growth_yoy': np.float64(143.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.9}","{'revenue_growth_yoy': np.float64(9.7), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-38.0), 'rs_6m': np.float64(-33.1), 'rs_line_percentile': 0.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 15}","{'roe_pct': 30.3, 'debt_to_equity': 1.49, 'current_ratio': 1.36, 'operating_margin_pct': 17.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 41.2}",173.2,14918928384,Healthcare,Medical Care Facilities,3.4,1.5,False,247.21,-29.9,2.0,False,244.57,288.0,210.0,21.0,strong_buy,41.2,1507.22,770.2,576.9,233.1,20.52,35.54,,,,2.75,True,-9.09,4.9,87.6,53.0,2026-07-21,False,False,6.0,NEUTRAL,12.4,33.4,0.11,38.1,1.6,0.04,-36.5,2026-05-29T09:03:32.390538
