ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
005930.KS,"Samsung Electronics Co., Ltd.",317000.0,KRW,63.0,B,63.0,ROE 18.9% | P/E 5.9x (vs 11x mercado) | Potencial +15% | Crecimiento ingresos +69% | Margen 21%,2,0,Technology,Korea,🇰🇷,21.2,363208.62,14.6,37,3.2,1.82,,,18.9,5.9,,21.5,69.2,-1.9,Low P/E Ratio | Potential Regulatory Risks in Technology Sector,SSNLF,SUSPECT,Forward P/E of 5.9x seems unusually low for a technology company like Samsung Electronics,2026-05-29,0,
1299.HK,AIA Group Limited,82.25,HKD,62.0,B,62.0,Potencial +27% | Margen 24% | Dividendo 2.4% | Mercado HongKong CAPE 11 (33% descuento histórico),2,0,Financial Services,HongKong,🇭🇰,10.7,104.51,27.1,18,,3.38,2.35,,14.8,12.3,17.8,23.8,6.0,-10.7,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Hong Kong | Exposure to Chinese real estate market | Potential governance issues,,SUSPECT,Missing FCF yield and potential exposure to Chinese real estate sector are concerns,2026-05-29,0,
7974.T,"Nintendo Co., Ltd.",7148.0,JPY,61.0,B,61.0,Potencial +49% analistas | Crecimiento ingresos +95% | Dividendo 3.1% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10641.07,48.9,26,3.4,6.11,3.14,,14.9,21.0,19.6,18.3,95.1,-51.7,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% may not be sustainable and warrants further investigation,2026-05-29,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,34.47,BRL,60.0,B,60.0,ROE 19.2% | Potencial +43% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,49.13,42.5,13,3.6,5.32,1.85,,19.2,12.4,16.4,8.1,10.6,-28.8,Deuda elevada (D/E >2x) | Deuda elevada | Regulatory risks in healthcare sector | Geopolitical risks in Brazil,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-05-29,0,
9988.HK,Alibaba Group Holding Limited,120.9,HKD,58.0,B,58.0,Potencial +53% analistas | FCF negativo | Dividendo 6.0% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,185.26,53.2,26,-1.9,6.65,5.99,,9.2,12.4,19.0,10.1,2.9,-35.1,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns,2026-05-29,0,
105560.KS,KB Financial Group Inc.,150600.0,KRW,58.0,B,58.0,P/E 8.0x | Potencial +30% | Crecimiento ingresos +15% | Margen 37% | Dividendo 3.1%,1,0,Financial Services,Korea,🇰🇷,21.2,195750.0,30.0,20,,3.75,3.07,,10.0,8.0,,36.6,15.2,-12.7,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Governance Risk,,SUSPECT,Low Forward P/E ratio of 8.0x may indicate undervaluation or overlooked risks,2026-05-29,0,
9432.T,"NTT, Inc.",149.5,JPY,57.0,B,57.0,P/E 10.3x (vs 16x mercado) | Potencial +15% | FCF yield 85.4% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,172.54,15.4,13,85.4,1.93,3.6,,10.0,10.3,11.9,7.2,9.1,-10.6,anomalous_free_cash_flow_yield,,SUSPECT,FCF yield of 85.4% appears anomalous and likely incorrect for a communication services company,2026-05-29,0,
WEGE3.SA,WEG S.A.,43.72,BRL,56.0,B,56.0,ROE 32.5% | Potencial +20% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.59,20.3,15,2.9,2.54,4.95,,32.5,23.6,29.0,15.6,-6.1,-19.8,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-05-29,0,
6758.T,Sony Group Corporation,3444.0,JPY,52.0,B,52.0,Potencial +36% analistas | FCF negativo | Crecimiento ingresos +15% | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4676.3,35.8,23,-1.4,4.47,1.01,,12.4,18.8,20.1,-2.6,15.4,-27.9,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-05-29,0,
7203.T,Toyota Motor Corporation,3042.0,JPY,50.0,B,50.0,P/E 9.4x (vs 16x mercado) | Potencial +26% | FCF negativo | Dividendo 3.3% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3827.44,25.8,18,-2.4,3.23,3.3,,10.2,9.4,10.3,7.6,1.9,-23.9,Cyclical Risk | Geopolitical Risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-05-29,0,
8766.T,"Tokio Marine Holdings, Inc.",7111.0,JPY,50.0,B,50.0,ROE 18.7% | P/E 14.4x | Potencial +15% | Dividendo 3.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Financial Services,Japan,🇯🇵,29.4,8154.33,14.7,12,,1.83,3.41,,18.7,14.4,13.8,11.7,-4.5,-11.5,FCF no comparable (sector financiero) | cyclical risk | regulatory risk,TKOMY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-05-29,0,
035420.KS,NAVER Corporation,234000.0,KRW,47.0,C,47.0,Potencial +26% | Crecimiento ingresos +16% | Dividendo 1.3%,0,0,Communication Services,Korea,🇰🇷,21.2,294740.75,26.0,27,4.2,3.24,1.28,,5.7,15.6,,14.5,16.3,-20.7,Regulatory Risk | Geopolitical Risk,,SUSPECT,Low ROE and high FCF yield may indicate potential issues with cash flow management or profitability,2026-05-29,0,
8035.T,Tokyo Electron Limited,52420.0,JPY,47.0,C,47.0,ROE 29.3% | Margen 24% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,53381.82,1.8,22,1.0,0.23,1.38,,29.3,40.9,41.9,23.5,8.6,-4.2,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-05-29,0,
7733.T,Olympus Corporation,1785.5,JPY,44.0,C,44.0,P/E 14.2x | Dividendo 1.6% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1890.0,5.9,13,0.1,0.73,1.65,,8.7,14.2,29.2,6.7,8.5,-17.6,cyclical risk | governance risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the company's financial health and potential overvaluation,2026-05-29,0,
4661.T,"Oriental Land Co., Ltd.",2295.5,JPY,43.0,C,43.0,Potencial +37% analistas | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3144.84,37.0,14,,4.63,0.65,,,26.2,30.9,17.3,,-38.2,Missing Key Metrics | Cyclical Industry Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-05-29,0,
6098.T,"Recruit Holdings Co., Ltd.",10570.0,JPY,42.0,C,42.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,10250.0,-3.0,16,2.7,-0.38,0.24,,30.8,34.9,30.4,13.4,11.5,-2.6,Overvaluation Risk | Cyclical Industry Risk,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-05-29,0,
2382.HK,Sunny Optical Technology (Group) Company Limited,83.8,HKD,41.0,C,41.0,ROE 17.5% | FCF negativo | Crecimiento ingresos +21% | Dividendo 1.6% | Mercado HongKong CAPE 11 (33% descuento histórico),3,1,Technology,HongKong,🇭🇰,10.7,81.18,-3.1,23,-0.8,-0.39,1.64,,17.5,16.5,17.1,10.7,21.3,-8.3,Cyclical Risk | Geopolitical Risk | Governance Risk,,RISKY,Negative FCF yield and low analyst upside despite high revenue growth raise concerns,2026-05-29,0,
9983.T,"Fast Retailing Co., Ltd.",82330.0,JPY,39.0,C,39.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,74073.34,-10.0,15,1.9,-1.25,0.7,,20.6,60.1,52.8,13.1,14.8,0.0,Overvaluation Risk | Cyclical Sector Risk,,SUSPECT,High P/E ratios and negative analyst upside raise concerns about overvaluation,2026-05-29,0,
ABEV3.SA,Ambev S.A.,16.29,BRL,37.0,C,37.0,ROE 17.3% | FCF yield 7.2% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.03,-1.6,18,7.2,-0.2,1.1,,17.3,14.5,16.5,17.7,-0.1,-4.4,cyclical risk | geopolitical risk,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns,2026-05-29,0,
1211.HK,BYD Company Limited,91.3,HKD,37.0,C,37.0,Potencial +36% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.53,36.4,28,-14.1,4.55,0.39,,11.1,14.9,40.6,3.5,-11.8,-36.4,Ingresos en declive YoY | Negative Revenue Growth | Unsustainable FCF Yield,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-05-29,0,
6367.T,"Daikin Industries,Ltd.",23285.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,23906.0,2.7,16,1.8,0.33,1.53,,9.3,23.5,24.8,5.5,16.4,-10.1,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-05-29,0,
