ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,analyzed_at
NIC,Nicolet Bankshares Inc.,69.9,⭐⭐ GOOD,🟡 Good,60.0,80.0,80.6,65.0,60.0,95.0,90.6,False,up,,,0,12.8,True,2,{'profit_margin_pct': 38.9},"{'revenue_growth_yoy': np.float64(12.8), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(23.7), 'rs_6m': np.float64(6.6), 'rs_line_percentile': 90.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 12.4, 'operating_margin_pct': 52.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.2}",156.04,3333454848,Financial Services,Banks - Regional,6.7,4.8,False,163.11,-4.3,8.0,True,175.0,190.0,157.0,5.0,buy,12.2,,,196.58,26.0,,,0.82,12.7,1.28,,True,-2.94,,14.1,42.0,2026-04-14,False,False,2026-03-03T07:46:42.223242
RRBI,"Red River Bancshares, Inc.",69.0,⭐⭐ GOOD,🟡 Good,60.0,70.0,89.0,65.0,60.0,95.0,91.3,False,up,,,0,11.3,True,1,{'profit_margin_pct': 34.1},"{'revenue_growth_yoy': np.float64(11.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(27.4), 'rs_6m': np.float64(30.5), 'rs_line_percentile': 91.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 12.0, 'operating_margin_pct': 44.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 8.7}",89.55,588935424,Financial Services,Banks - Regional,2.2,2.3,False,93.9,-4.6,8.0,True,97.33,105.0,90.0,3.0,strong_buy,8.7,,,168.43,88.1,,,0.75,8.5,0.67,0.61,True,-2.31,,26.4,58.0,2026-04-30,False,False,2026-03-03T07:47:11.836359
BUKS,Butler National Corp.,68.2,⭐⭐ GOOD,🟡 Good,55.0,60.0,91.0,90.0,50.0,100.0,99.2,True,up,,,0,9.8,True,1,{'profit_margin_pct': 19.0},"{'revenue_growth_yoy': np.float64(9.8), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(42.1), 'rs_6m': np.float64(101.6), 'rs_line_percentile': 99.2, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 25.4, 'debt_to_equity': 0.52, 'current_ratio': 1.96, 'operating_margin_pct': 30.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",3.4,219130880,Industrials,Aerospace & Defense,,,False,3.45,-1.4,8.0,True,,,,,none,,10.45,207.4,7.5,120.6,7.23,0.25,,,,,True,-2.6,11.4,40.0,,,False,False,2026-03-03T07:42:46.218297
ESOA,Energy Services of America Corp,68.0,⭐⭐ GOOD,🟡 Good,50.0,80.0,89.0,55.0,70.0,95.0,95.5,False,up,,,0,48.8,False,0,{'profit_margin_pct': 0.5},"{'revenue_growth_yoy': np.float64(48.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(70.6), 'rs_6m': np.float64(44.0), 'rs_line_percentile': 95.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 3.7, 'debt_to_equity': 1.06, 'current_ratio': 1.44, 'operating_margin_pct': 4.3}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 37.4}",15.28,285125408,Industrials,Engineering & Construction,7.1,3.5,False,15.84,-3.5,7.0,True,21.0,21.0,21.0,1.0,strong_buy,37.4,16.5,8.0,3.9,-74.5,2.55,0.39,0.79,92.3,0.12,,True,-0.3,1.9,110.0,64.0,2026-05-06,False,False,2026-03-03T07:44:08.628176
ATEX,Anterix Inc.,67.8,⭐⭐ GOOD,🟡 Good,60.0,60.0,75.0,85.0,70.0,60.0,63.2,False,up,,,0,13.2,False,0,{'profit_margin_pct': 1370.9},"{'revenue_growth_yoy': np.float64(13.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(80.2), 'rs_6m': np.float64(49.7), 'rs_line_percentile': 63.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 42.7, 'debt_to_equity': 0.02, 'current_ratio': 1.39, 'operating_margin_pct': -618.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 48.7}",37.2,696863424,Communication Services,Telecom Services,13.0,3.5,True,39.62,-6.1,6.0,False,55.33,72.0,44.0,3.0,strong_buy,48.7,,,43.5,16.9,-5.22,-1.94,,,,,True,-0.42,-179.7,,112.0,2026-06-23,False,False,2026-03-03T07:45:17.145962
MBBC,"Marathon Bancorp, Inc.",67.2,⭐⭐ GOOD,🟡 Good,50.0,80.0,91.0,60.0,50.0,100.0,100.0,True,up,,,0,34.7,False,0,{'profit_margin_pct': 9.6},"{'revenue_growth_yoy': np.float64(34.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(30.6), 'rs_6m': np.float64(34.7), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 1.9, 'operating_margin_pct': 26.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",14.64,43021412,Financial Services,Banks - Regional,0.2,2.6,False,14.64,0.0,8.0,True,,,,,none,,,,8.7,-40.6,,,,,,,True,-0.09,,459.8,,,False,False,2026-03-03T07:48:59.172160
AROW,Arrow Financial Corporation,67.1,⭐⭐ GOOD,🟡 Good,60.0,80.0,71.9,65.0,50.0,80.0,75.7,False,flat,,,0,26.3,True,1,{'profit_margin_pct': 27.8},"{'revenue_growth_yoy': np.float64(26.3), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(11.4), 'rs_6m': np.float64(7.8), 'rs_line_percentile': 75.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'roe_pct': 10.6, 'operating_margin_pct': 40.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 2.9}",33.52,551247872,Financial Services,Banks - Regional,0.6,1.2,False,36.44,-8.0,8.0,True,34.5,34.5,34.5,1.0,none,2.9,,,79.5,137.2,,,3.57,43.0,1.2,3.8,True,-1.88,,108.9,58.0,2026-04-30,False,False,2026-03-03T07:43:39.602374
PRPO,"Precipio, Inc.",66.8,⭐⭐ GOOD,🟡 Good,50.0,90.0,76.7,60.0,50.0,80.0,87.7,False,flat,,,0,24.2,True,2,{'profit_margin_pct': -5.5},"{'revenue_growth_yoy': np.float64(24.2), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(0.7), 'rs_6m': np.float64(52.0), 'rs_line_percentile': 87.7, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 80}","{'roe_pct': -9.8, 'debt_to_equity': 0.26, 'current_ratio': 1.27, 'operating_margin_pct': -0.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",24.68,43239532,Healthcare,Diagnostics & Research,0.2,0.3,False,28.5,-13.4,8.0,True,,,,,none,,18.46,-25.2,,,1.77,0.44,,,,,False,,-13.6,,,,False,False,2026-03-03T07:40:39.269220
BWFG,"Bankwell Financial Group, Inc.",66.4,⭐⭐ GOOD,🟡 Good,60.0,80.0,68.3,65.0,50.0,80.0,75.0,False,down,,,0,34.6,False,0,{'profit_margin_pct': 32.8},"{'revenue_growth_yoy': np.float64(34.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(4.0), 'rs_6m': np.float64(7.2), 'rs_line_percentile': 75.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'roe_pct': 12.3, 'operating_margin_pct': 50.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 8.6}",47.88,378249280,Financial Services,Banks - Regional,2.8,5.7,False,51.54,-7.1,7.0,True,52.0,55.0,49.0,2.0,none,8.6,,,133.5,178.8,,,1.67,18.0,0.8,2.49,True,-0.35,,104.9,50.0,2026-04-22,False,False,2026-03-03T07:42:05.778436
NGS,"Natural Gas Services Group, Inc",66.0,⭐⭐ GOOD,🟡 Good,55.0,60.0,91.0,75.0,50.0,100.0,100.0,True,up,,,0,6.7,True,1,{'profit_margin_pct': 11.2},"{'revenue_growth_yoy': np.float64(6.7), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(24.8), 'rs_6m': np.float64(42.1), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 7.2, 'debt_to_equity': 0.77, 'current_ratio': 1.83, 'operating_margin_pct': 24.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 7.1}",38.75,487045536,Energy,Oil & Gas Equipment & Services,2.1,1.5,False,39.67,-2.3,8.0,True,41.5,45.0,39.0,4.0,none,7.1,,,22.05,-43.1,-9.16,-3.55,0.54,6.8,0.21,,False,,2.9,7.5,13.0,2026-03-16,False,True,2026-03-03T07:45:10.761789
UBSI,"United Bankshares, Inc.",65.8,⭐⭐ GOOD,🟡 Good,60.0,80.0,63.9,60.0,60.0,60.0,65.0,False,flat,,,0,23.6,True,1,{'profit_margin_pct': 38.6},"{'revenue_growth_yoy': np.float64(23.6), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(12.7), 'rs_6m': np.float64(4.3), 'rs_line_percentile': 65.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'flat', 'rs_line_score': 60}","{'roe_pct': 8.9, 'operating_margin_pct': 56.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.5}",41.84,5831878656,Financial Services,Banks - Regional,3.5,4.5,False,45.93,-8.9,7.0,True,45.8,47.0,43.0,5.0,buy,9.5,,,98.1,134.5,,,3.59,45.6,1.5,4.02,True,-1.36,,12.8,51.0,2026-04-23,False,False,2026-03-03T07:45:30.157873
APG,APi Group Corporation,65.7,⭐⭐ GOOD,🟡 Good,50.0,70.0,84.7,65.0,65.0,100.0,97.7,True,up,,,0,23.2,False,0,{'profit_margin_pct': 3.8},"{'revenue_growth_yoy': np.float64(23.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(12.0), 'rs_6m': np.float64(17.9), 'rs_line_percentile': 97.7, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 9.5, 'debt_to_equity': 0.9, 'current_ratio': 1.5, 'operating_margin_pct': 9.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 16.6}",44.58,19234314240,Industrials,Engineering & Construction,2.1,3.8,False,46.89,-4.9,8.0,True,52.0,54.0,50.0,11.0,strong_buy,16.6,36.98,-17.0,,,3.61,1.61,,,,,True,-0.39,3.9,,58.0,2026-04-30,False,False,2026-03-03T07:43:22.127126
LTC,"LTC Properties, Inc.",65.5,⭐⭐ GOOD,🟡 Good,60.0,80.0,63.9,65.0,50.0,60.0,55.2,False,up,,,0,31.8,False,0,{'profit_margin_pct': 45.8},"{'revenue_growth_yoy': np.float64(31.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(10.6), 'rs_6m': np.float64(6.1), 'rs_line_percentile': 55.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.2, 'debt_to_equity': 0.73, 'current_ratio': 17.97, 'operating_margin_pct': -8.9}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': -1.8}",40.01,1905043712,Real Estate,REIT - Healthcare Facilities,8.5,6.3,True,40.8,-1.9,6.0,False,39.29,45.0,36.0,7.0,hold,-1.8,118.92,197.2,21.6,-46.0,7.01,2.8,5.7,316.7,2.28,6.44,False,,2.2,176.0,62.0,2026-05-04,False,False,2026-03-03T07:40:35.249641
CSBB,"CSB Bancorp, Inc.",65.4,⭐⭐ GOOD,🟡 Good,60.0,60.0,88.3,65.0,50.0,100.0,97.7,True,up,,,0,12.9,False,0,{'profit_margin_pct': 30.2},"{'revenue_growth_yoy': np.float64(12.9), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(18.5), 'rs_6m': np.float64(24.5), 'rs_line_percentile': 97.7, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 11.1, 'operating_margin_pct': 25.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",58.233,153107728,Financial Services,Banks - Regional,,,False,58.992,-1.3,8.0,True,,,,,none,,,,50.7,-12.9,,,2.87,32.3,1.67,3.51,True,-0.71,,-9.2,,,False,False,2026-03-03T07:46:58.954750
FMBM,F & M Bank Corp.,65.4,⭐⭐ GOOD,🟡 Good,60.0,60.0,88.3,65.0,50.0,100.0,100.0,True,up,,,0,11.7,False,0,{'profit_margin_pct': 22.5},"{'revenue_growth_yoy': np.float64(11.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(17.9), 'rs_6m': np.float64(28.6), 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 11.8, 'operating_margin_pct': 26.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",31.98,113754776,Financial Services,Banks - Regional,,,False,32.25,-0.8,8.0,True,,,,,none,,,,79.27,147.9,,,3.25,34.9,1.04,4.58,False,,,13.3,,,False,False,2026-03-03T07:40:18.815635
ACNB,ACNB Corporation,64.8,⭐⭐ GOOD,🟡 Good,60.0,80.0,60.3,65.0,50.0,60.0,68.2,False,down,,,0,50.7,False,0,{'profit_margin_pct': 25.3},"{'revenue_growth_yoy': np.float64(50.7), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(5.3), 'rs_6m': np.float64(6.2), 'rs_line_percentile': 68.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 10.2, 'operating_margin_pct': 41.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 12.2}",50.52,524640704,Financial Services,Banks - Regional,1.3,3.7,False,53.89,-6.3,7.0,True,56.67,57.0,56.0,3.0,none,12.2,,,108.0,113.8,,,3.01,38.3,1.52,3.15,True,-1.65,,17.5,51.0,2026-04-23,False,False,2026-03-03T07:48:00.683175
ATLO,Ames National Corporation,64.8,⭐⭐ GOOD,🟡 Good,60.0,60.0,89.0,60.0,50.0,95.0,92.5,False,up,,,0,12.4,False,0,{'profit_margin_pct': 28.9},"{'revenue_growth_yoy': np.float64(12.4), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(26.2), 'rs_6m': np.float64(31.6), 'rs_line_percentile': 92.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 9.9, 'operating_margin_pct': 44.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",27.21,241955856,Financial Services,Banks - Regional,2.5,6.0,False,28.35,-4.0,8.0,True,,,,,none,,,,64.2,135.9,,,3.52,37.4,0.96,4.86,True,-0.39,,44.1,44.0,2026-04-16,False,False,2026-03-03T07:40:12.321487
FMFG,Farmers and Merchants Bancshare,64.6,⭐⭐ GOOD,🟡 Good,60.0,90.0,50.3,60.0,50.0,35.0,39.6,False,up,,,0,20.1,True,2,{'profit_margin_pct': 22.5},"{'revenue_growth_yoy': np.float64(20.1), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(8.3), 'rs_6m': np.float64(6.2), 'rs_line_percentile': 39.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 9.5, 'operating_margin_pct': 35.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",18.03,58233208,Financial Services,Banks - Regional,,,False,21.0,-14.1,5.0,False,,,,,none,,,,54.3,201.2,,,3.77,37.6,0.68,3.34,False,,,48.1,,,False,False,2026-03-03T07:48:38.345233
