ticker,company_name,super_score_5d,tier,description,vcp_score,insiders_score,sector_score,institutional_score,sector_name,sector_momentum,tier_boost,dj_ticker,timing_convergence,timing_bonus,timing_reason,current_price,price_target,upside_percent,analyst_target,analyst_upside,num_analysts,fundamental_score,pe_ratio,peg_ratio,fcf_yield,roe,revenue_growth,num_whales,top_whales,vcp_repeater,repeat_count,consistency_score,repeater_bonus,thesis_short,investment_thesis,entry_price,entry_date,snapshot_id,return_7d,exit_price_7d
ECL,Ecolab,71.3,⭐⭐⭐ EXCELENTE,Seguimiento recomendado,79.42857142857143,50,79.96,0.0,Basic Materials,improving,3,DJUSBS,True,10,🔥 TIMING PERFECTO: 2 compras de insiders durante VCP base (1 días),,,,,,0,50.0,,,,,,0,,True,2,20,6,Perfect Timing | Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐⭐ EXCELENTE)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)
• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",286.92999267578125,2026-03-06,20260306_083210,,
OXY,Occidental Petroleum,71.0,⭐⭐⭐ EXCELENTE,Señales positivas,88.97619047619048,70,54.08,0.0,Energy,stable,0,DJUSEN,True,10,🔥 TIMING PERFECTO: 3 compras de insiders durante VCP base (4 días),,,,,,0,50.0,,,,,,0,,True,2,20,6,Perfect Timing | Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐⭐ EXCELENTE)

• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",53.2400016784668,2026-03-06,20260306_083210,,
CVS,CVS Health,70.1,⭐⭐⭐ EXCELENTE,Seguimiento recomendado,74.78571428571429,90,45.67,0.0,Healthcare,stable,0,DJUSHC,True,10,🔥 TIMING PERFECTO: 4 compras de insiders durante VCP base (5 días),78.69,92.84,17.98,96.38462,22.48649129495488,26,25.0,56.61151,,5.922967420714136,0.022869999,0.084,0,,True,2,20,6,Perfect Timing | Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐⭐ EXCELENTE)

• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)
• 📊 FUNDAMENTALS: FCF yield 5.9% (Score: 25/100)",78.69000244140625,2026-03-06,20260306_083210,,
POOL,POOL,64.1,⭐⭐ BUENA,Señales positivas,71.0,100,58.81,0.0,Industrials,stable,0,DJUSIG,False,0,,217.92,185.17,-15.03,266.0909,22.104854992657863,11,40.0,20.084791,,2.497532892199863,0.33058998,-0.005,0,,True,2,20,6,Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐ BUENA)

• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",217.9199981689453,2026-03-06,20260306_083210,,
BIIB,BIIB,63.3,⭐⭐ BUENA,Seguimiento recomendado,82.625,50,50.0,0.0,,stable,0,,True,10,🔥 TIMING PERFECTO: 2 compras de insiders durante VCP base (1 días),,,,,,0,50.0,,,,,,0,,True,2,20,6,Perfect Timing | Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐ BUENA)

• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",188.0800018310547,2026-03-06,20260306_083210,,
ROP,"Roper Technologies,",62.9,⭐⭐ BUENA,Seguimiento recomendado,68.85294117647058,70,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,,,,,,0,50.0,,,,,,0,,True,2,20,6,Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐ BUENA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",366.0199890136719,2026-03-06,20260306_083210,,
ALLY,Ally Financial,62.1,⭐ BUENA,Señales positivas,0.0,100,60.75,100.0,Financial Services,improving,0,DJUSFI,False,0,,39.9,48.33,21.12,52.76471,32.24238095238097,17,37.5,16.835445,,,0.05796,0.12,12,"Berkshire Hathaway (Warren Buffett), Berkshire Hathaway (Warren Buffett), Berkshire Hathaway (Warren Buffett)",False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - ⭐ BUENA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 21% hasta precio objetivo $48.33",39.900001525878906,2026-03-06,20260306_083210,,
ENPH,"Enphase Energy,",60.7,⭐⭐ BUENA,Seguimiento recomendado,61.36,70,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,,,,,,0,50.0,,,,,,0,,True,2,20,6,Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐ BUENA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",41.150001525878906,2026-03-06,20260306_083210,,
CSGP,CSGP,60.4,⭐⭐ BUENA,Seguimiento recomendado,89.47368421052632,60,50.0,10.2128146,,stable,0,,True,10,🔥 TIMING PERFECTO: 2 compras de insiders durante VCP base (1 días),,,,,,0,50.0,,,,,,1,D.E. Shaw,True,2,20,6,Perfect Timing | Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐⭐ BUENA)

• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",48.90999984741211,2026-03-06,20260306_083210,,
EXE,EXE,59.3,⭐ BUENA,Seguimiento recomendado,66.625,90,54.08,0.0,Energy,stable,0,DJUSEN,False,0,,106.67,116.28,9.01,130.82143,22.641258085684825,28,50.0,14.091148,,4.585996364227074,0.100659996,0.383,0,,True,2,20,6,Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐ BUENA)

• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",106.66999816894533,2026-03-06,20260306_083210,,
GL,Globe Life,57.8,⭐ BUENA,Seguimiento recomendado,73.85714285714286,70,60.75,0.0,Financial Services,improving,0,DJUSFI,False,0,,,,,,,0,50.0,,,,,,0,,True,2,20,6,Repeater 2x,"⚡ MODERATE (0.0/100 - ⭐ BUENA)

• 📈 SECTOR IMPROVING: Financial Services saliendo de debilidad (0/100)
• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",143.3699951171875,2026-03-06,20260306_083210,,
ALIT,"Alight,",50.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,40.078831446,Technology,improving,3,DJUSTC,False,0,,0.9499,1.87,96.86,2.7,184.24044636277503,5,20.0,,,65.1645657719697,-1.14872,-0.04,4,"Appaloosa Management (David Tepper), Appaloosa Management (David Tepper), Appaloosa Management (David Tepper)",False,0,0,0,97% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 97% hasta precio objetivo $1.87
• 📊 FUNDAMENTALS: FCF yield 65.2% (Score: 20/100)",0.949999988079071,2026-03-06,20260306_083210,,
HUM,HUM,47.7,🔵 MODERADA,Seguimiento recomendado,63.9375,50,50.0,0.0,,stable,0,,False,0,,,,,,,0,50.0,,,,,,0,,True,2,20,6,Repeater 2x,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 🔁 VCP REPEATER: Stock formó VCP patterns 2x históricamente - track record comprobado (+6 bonus)",180.75,2026-03-06,20260306_083210,,
ABT,Abbott Laboratories,46.7,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,50.101384629,Healthcare,stable,0,DJUSHC,False,0,,111.04,99.27,-10.6,133.3892,20.12716138328528,25,35.0,29.849463,,3.2593544021652607,0.12961,0.044,5,"Millennium Management, Bridgewater Associates (Ray Dalio), Bridgewater Associates (Ray Dalio)",False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",111.04000091552734,2026-03-06,20260306_083210,,
HYMC,Hycroft Mining Holding,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,41.06,45.17,10.01,,,0,12.5,,,-0.9843694594087602,-3.7460501,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",41.060001373291016,2026-03-06,20260306_083210,,
AMR,"Alpha Metallurgical Resources,",44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,169.05,139.3,-17.6,196.0,15.942028985507228,2,30.0,,,2.380311930561209,-0.03861,-0.157,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",169.0500030517578,2026-03-06,20260306_083210,,
THM,International Tower Hill Mines,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,3.01,3.31,9.97,,,0,16.67,,,-0.2071800074111477,-0.07466,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",3.009999990463257,2026-03-06,20260306_083210,,
SNES,"SenesTech,",44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,2.12,6.17,190.8,10.0,371.6981132075471,1,40.0,,,-30.70251213086204,-0.77792,0.432,0,,False,0,0,0,191% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 191% hasta precio objetivo $6.17",2.119999885559082,2026-03-06,20260306_083210,,
USAR,"USA Rare Earth,",44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,19.1,29.8,56.05,38.6,102.09424083769632,5,16.67,,,-0.5378824222044764,-36.46635,,0,,False,0,0,0,56% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 56% hasta precio objetivo $29.80",19.100000381469727,2026-03-06,20260306_083210,,
FRD,"Friedman Industries,orporated",44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,18.66,20.53,10.02,,,0,50.0,8.405405,,-38.73372002343457,0.11617,1.802,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",18.65999984741211,2026-03-06,20260306_083210,,
CE,Celanese,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,52.55,56.66,7.82,62.17647,18.31868696479544,17,20.0,,,6.401954805338416,-0.22521,-0.065,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)
• 📊 FUNDAMENTALS: FCF yield 6.4% (Score: 20/100)",52.54999923706055,2026-03-06,20260306_083210,,
SXC,"SunCoke Energy,",44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,6.27,7.1,13.17,9.5,51.51515151515154,2,25.0,,,5.653639164974647,-0.05804,-0.012,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)
• 📊 FUNDAMENTALS: FCF yield 5.7% (Score: 25/100)",6.269999980926514,2026-03-06,20260306_083210,,
NG,NovaGold Resources,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,12.09,13.43,11.07,13.556349,12.12861042183624,3,12.5,,,-0.3529901528283812,-1.62675,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",12.09000015258789,2026-03-06,20260306_083210,,
LCGMF,Lionpper and Gold,44.0,🔵 MODERADA,Seguimiento recomendado,0.0,100,79.96,0.0,Basic Materials,improving,3,DJUSBS,False,0,,0.26,,,,,0,6.25,,,0.3965478362608353,-1.39623,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Basic Materials saliendo de debilidad (0/100)",0.2599999904632568,2026-03-06,20260306_083210,,
SPRU,Spruce Power Holding,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,3.56,3.92,10.11,,,0,20.0,,,-20.18941962014408,-0.17415,0.437,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",3.559999942779541,2026-03-06,20260306_083210,,
SQNS,Sequansmmunications S.A.,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,3.19,8.0,150.94,12.5,291.8495297805643,4,5.0,0.27011007,,-516.2817299232217,-0.18169,-0.37,0,,False,0,0,0,151% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 151% hasta precio objetivo $8.00",3.190000057220459,2026-03-06,20260306_083210,,
NAVN,"Navan,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,11.05,18.16,64.37,24.16667,118.7028959276018,12,66.67,,,,,0.29,0,,False,0,0,0,64% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 64% hasta precio objetivo $18.16",11.050000190734863,2026-03-06,20260306_083210,,
NRDY,Nerdy,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,0.9105,1.54,69.32,2.08333,128.81164195496982,3,15.0,,,-2.041345495952433,-1.35371,0.023,0,,False,0,0,0,69% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 69% hasta precio objetivo $1.54",0.9110000133514404,2026-03-06,20260306_083210,,
WYY,WidePoint,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,4.67,7.24,54.96,9.33333,99.85717344753748,3,30.0,,,18.355077116787736,-0.17366,0.043,0,,False,0,0,0,55% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 55% hasta precio objetivo $7.24
• 📊 FUNDAMENTALS: FCF yield 18.4% (Score: 30/100)",4.670000076293945,2026-03-06,20260306_083210,,
YYAI,AiRWA,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,1.02,1.12,9.8,,,0,33.33,0.21383648,,,,-0.083,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",1.0199999809265137,2026-03-06,20260306_083210,,
RAL,Ralliant,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,46.36,45.34,-2.19,47.54545,2.5570534943917256,11,20.0,,,6.248950604623067,-0.45301998,0.012,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 📊 FUNDAMENTALS: FCF yield 6.2% (Score: 20/100)",46.36000061035156,2026-03-06,20260306_083210,,
SAIC,Science Applications International,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,93.41,97.3,4.17,116.22222,24.42160368268922,9,35.0,11.945013,,5.510111037944128,0.23752001,-0.056,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 📊 FUNDAMENTALS: FCF yield 5.5% (Score: 35/100)",93.41000366210938,2026-03-06,20260306_083210,,
VRNS,"Varonis Systems,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,23.83,32.11,34.76,33.90476,42.277633235417554,21,35.0,,,7.679210470157314,-0.24531999,0.094,0,,False,0,0,0,35% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 35% hasta precio objetivo $32.11
• 📊 FUNDAMENTALS: FCF yield 7.7% (Score: 35/100)",23.82999992370605,2026-03-06,20260306_083210,,
CNDT,CNDT,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",1.4500000476837158,2026-03-06,20260306_083210,,
MSTR,Strategy,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,139.81,274.09,96.04,394.3846,182.0861168728989,13,20.0,,,-7.207839704615865,-0.111099996,0.019,0,,False,0,0,0,96% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 96% hasta precio objetivo $274.09",139.80999755859375,2026-03-06,20260306_083210,,
LSAK,"Lesaka Technologies,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,4.56,6.51,42.76,8.0,75.43859649122808,1,5.0,,,0.110253659727772,-0.26565,0.014,0,,False,0,0,0,43% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 💰 UPSIDE POTENTIAL: 43% hasta precio objetivo $6.51",4.559999942779541,2026-03-06,20260306_083210,,
ASTS,"AST SpaceMobile,",43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,93.86,95.89,2.16,88.525,-5.6839974430002105,8,35.0,,,-3.478512969521286,-0.30117,27.313,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)
• 📊 FUNDAMENTALS: Revenue growth 2731% (Score: 35/100)",93.86000061035156,2026-03-06,20260306_083210,,
VERX,VERX,43.8,🔵 MODERADA,Seguimiento recomendado,0.0,100,78.86,0.0,Technology,improving,3,DJUSTC,False,0,,15.59,14.1,-9.56,19.14286,22.789352148813347,14,20.0,389.75,,2.710906081176456,0.03291,0.091,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📈 SECTOR IMPROVING: Technology saliendo de debilidad (0/100)",15.59000015258789,2026-03-06,20260306_083210,,
