ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
9988.HK,Alibaba Group Holding Limited,131.7,HKD,58.0,B,58.0,Potencial +40% analistas | FCF negativo | Dividendo 5.5% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,184.38,40.0,26,-1.8,5.0,5.5,,9.2,13.6,20.8,10.1,2.9,-29.3,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,SUSPECT,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-05-18,0,
105560.KS,KB Financial Group Inc.,153000.0,KRW,58.0,B,58.0,P/E 8.1x | Potencial +27% | Crecimiento ingresos +15% | Margen 37% | Dividendo 3.0%,1,0,Financial Services,Korea,🇰🇷,21.2,194250.0,27.0,20,,3.37,2.96,,10.0,8.1,,36.6,15.2,-11.3,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 8.1x seems low for a financial services company with a high profit margin and revenue growth,2026-05-18,0,
9432.T,"NTT, Inc.",152.4,JPY,57.0,B,57.0,P/E 10.5x (vs 16x mercado) | Potencial +14% | FCF yield 83.8% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,173.31,13.7,13,83.8,1.71,3.56,,10.0,10.5,12.1,7.2,9.1,-8.9,anomalous_fcf_yield,,SUSPECT,FCF yield of 83.8% appears anomalous and likely incorrect for a communication services company,2026-05-18,0,
7203.T,Toyota Motor Corporation,2954.5,JPY,57.0,B,57.0,P/E 9.1x (vs 16x mercado) | Potencial +30% analistas | FCF negativo | Dividendo 3.2% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3849.67,30.3,18,-2.4,3.79,3.24,,10.2,9.1,10.0,7.6,1.9,-26.1,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota Motor Corporation,2026-05-18,0,
WEGE3.SA,WEG S.A.,43.13,BRL,56.0,B,56.0,ROE 32.5% | Potencial +23% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.91,22.7,14,3.0,2.83,5.01,,32.5,23.2,28.8,15.6,-6.1,-20.9,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-05-18,0,
8035.T,Tokyo Electron Limited,49260.0,JPY,47.0,C,47.0,ROE 29.3% | Margen 24% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,51485.71,4.5,21,1.0,0.56,1.44,,29.3,38.5,39.3,23.5,8.6,-8.6,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-05-18,0,
6758.T,Sony Group Corporation,3596.0,JPY,47.0,C,47.0,Potencial +30% analistas | FCF negativo | Crecimiento ingresos +15% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4689.35,30.4,23,-1.3,3.8,0.7,,12.4,19.6,21.0,-2.6,15.4,-24.7,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-05-18,0,
035420.KS,NAVER Corporation,200000.0,KRW,46.0,C,46.0,Potencial +48% analistas | Dividendo 1.3%,0,0,Communication Services,Korea,🇰🇷,21.2,296846.16,48.4,26,,6.05,1.29,,,13.3,,13.5,,-32.2,Incomplete Data | Lack of Transparency,,SUSPECT,"Missing key metrics such as ROE, Revenue Growth YoY, and FCF Yield raise concerns about data quality",2026-05-18,0,
9983.T,"Fast Retailing Co., Ltd.",70190.0,JPY,46.0,C,46.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,72907.14,3.9,14,2.2,0.48,0.83,,20.6,51.3,44.9,13.1,14.8,-7.4,cyclical risk | valuation risk,,SUSPECT,High forward P/E ratio of 51.3x may indicate overvaluation,2026-05-18,0,
6098.T,"Recruit Holdings Co., Ltd.",9122.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,9993.33,9.6,15,3.2,1.19,0.27,,30.8,30.1,26.3,13.4,11.5,-4.6,Overvaluation Risk | Market Volatility,RCRUY,SUSPECT,High P/E ratios and low dividend yield may indicate overvaluation,2026-05-18,0,
7733.T,Olympus Corporation,1744.0,JPY,44.0,C,44.0,P/E 13.9x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1762.31,1.0,13,0.1,0.13,1.74,,8.7,13.9,28.5,6.7,8.5,-19.6,cyclical risk | governance risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the company's financial health,2026-05-18,0,
4661.T,"Oriental Land Co., Ltd.",2136.5,JPY,43.0,C,43.0,Potencial +47% analistas | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3144.84,47.2,14,,5.9,0.7,,,24.4,28.7,17.3,,-42.5,Incomplete Data | Cyclical Sector Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-05-18,0,
ABEV3.SA,Ambev S.A.,15.69,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.5% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,15.87,1.1,18,7.5,0.14,1.14,,17.3,14.0,15.8,17.7,-0.1,-7.9,cyclical | geopolitical,ABEV,SUSPECT,Low revenue growth and relatively low analyst upside raise concerns,2026-05-18,0,
1211.HK,BYD Company Limited,93.8,HKD,37.0,C,37.0,Potencial +33% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.38,32.6,28,-13.7,4.08,0.38,,11.1,15.2,41.7,3.5,-11.8,-41.0,Ingresos en declive YoY | Negative Revenue Growth | Unsustainable FCF Yield,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-05-18,0,
