ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-09-15
ORLY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-15
OTIS,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-15
PAYX,WATCH,9,"Opciones TIER2 (q=45): VALUE weak (57pts), FCF 5.5% | Piotroski fuerte (7.0/9)",2026-09-15
PEP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-15
PGR,BEST,5,Mejor FCF en Financial Services (11.8% vs media sector 5.5%),2026-09-15
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 7/7) | Piotroski fuerte (9.0/9),2026-09-15
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 46pts en 46d (83→37) | Señal salida MEDIUM: Score cayó 47pts (84 → 37) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-15
SHW,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-15
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-09-15
SXYAY,WATCH,3,Piotroski fuerte (7.0/9),2026-09-15
SYK,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-15
TT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-15
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-09-15
TYL,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-15
V,EXIT,-24,Thesis drift MEDIUM: Score cayó 11pts en 46d (42→31) | Señal salida HIGH: Score cayó 59pts (89 → 31) | Caro vs peers en Financial Services (FCF rank 17/18),2026-09-15
VEEV,EXIT,-12,Señal salida HIGH: Score cayó 29pts (66 → 37) | Piotroski fuerte (7.0/9),2026-09-15
VRSN,CAUTION,8,"Thesis drift MEDIUM: Score cayó 31pts en 46d (74→43) | Caro vs peers en Technology (FCF rank 12/14) | Smart money: 1 HF + 1 insiders (conv 38) | Opciones TIER2 (q=55): VALUE weak (43pts), INSIDER CONF | Piotroski fuerte (8.0/9)",2026-09-15
WCN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-15
WM,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-15
WMT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-15
WST,CAUTION,-6,Thesis drift MEDIUM: Score cayó 19pts en 46d (49→30) | Caro vs peers en Healthcare (FCF rank 9/9) | Piotroski fuerte (7.0/9),2026-09-15
