ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
4568.T,"Daiichi Sankyo Company, Limited",2746.5,JPY,64.0,B,64.0,ROE 15.8% | Potencial +53% analistas | FCF negativo | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4205.29,53.1,17,-5.3,6.64,3.74,,15.8,19.1,19.6,12.2,13.7,-34.3,Negative FCF Yield | Regulatory Risk in Healthcare Sector,DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with positive profit margin and revenue growth,2026-07-16,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",54.7,HKD,64.0,B,64.0,P/E 5.0x (vs 11x mercado) | Potencial +52% analistas | Dividendo 5.6% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.9,51.6,15,,6.44,5.61,,11.3,5.0,6.5,13.9,-3.3,-26.8,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese insurance sector | Exposure to Chinese real estate market,PNGAY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-16,0,
035420.KS,NAVER Corporation,190000.0,KRW,63.0,B,63.0,Potencial +60% analistas | FCF yield 5.1% | Crecimiento ingresos +16% | Dividendo 1.4%,1,0,Communication Services,Korea,🇰🇷,21.2,303074.06,59.5,27,5.1,7.44,1.39,,5.7,12.8,,14.5,16.3,-37.5,Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of future growth,2026-07-16,0,
7974.T,"Nintendo Co., Ltd.",7080.0,JPY,61.0,B,61.0,Potencial +44% analistas | Crecimiento ingresos +95% | Dividendo 3.1% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10169.88,43.6,25,3.4,5.46,3.12,,14.9,20.8,19.4,18.3,95.1,-52.1,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-07-16,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,36.01,BRL,60.0,B,60.0,ROE 19.2% | Potencial +34% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.19,33.8,14,3.4,4.23,2.03,,19.2,12.9,17.2,8.1,10.6,-25.6,Deuda elevada (D/E >2x) | Deuda elevada | Potential regulatory risks in healthcare sector,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-07-16,0,
9432.T,"NTT, Inc.",150.9,JPY,57.0,B,57.0,P/E 10.4x (vs 16x mercado) | Potencial +12% | FCF yield 83.7% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,169.21,12.1,14,83.7,1.52,3.6,,10.0,10.4,12.0,7.2,9.1,-9.7,Unusually High FCF Yield,,SUSPECT,FCF yield of 83.7% appears anomalously high for a communication services company,2026-07-16,0,
012330.KS,"Hyundai Mobis Co.,Ltd",482000.0,KRW,56.0,B,56.0,P/E 9.0x | Potencial +44% analistas | Dividendo 1.3%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,695866.7,44.4,30,3.5,5.55,1.33,,7.2,9.0,,5.7,5.5,-41.4,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-07-16,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,43.14,BRL,54.0,B,54.0,ROE 21.8% | P/E 8.4x | Potencial +11% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.08,11.4,13,,1.43,2.05,,21.8,8.4,10.5,33.3,-2.1,-13.1,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-16,0,
9988.HK,Alibaba Group Holding Limited,116.3,HKD,53.0,B,53.0,Potencial +56% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,181.11,55.7,25,-2.0,6.97,6.23,,9.2,12.4,18.3,10.1,2.9,-37.5,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-07-16,0,
7203.T,Toyota Motor Corporation,2909.0,JPY,50.0,B,50.0,P/E 9.0x (vs 16x mercado) | Potencial +24% | FCF negativo | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3615.47,24.3,19,-3.5,3.04,3.48,,10.2,9.0,9.9,7.6,1.9,-27.3,Cyclical Risk | Geopolitical Risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota Motor Corporation,2026-07-16,0,
6861.T,Keyence Corporation,74050.0,JPY,50.0,B,50.0,Potencial +20% | Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,89075.0,20.3,16,1.7,2.54,0.74,,13.5,39.7,40.3,38.1,17.9,-12.0,Overvaluation Risk | Potential for Multiple Contraction,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-16,0,
105560.KS,KB Financial Group Inc.,181100.0,KRW,50.0,B,50.0,P/E 9.2x | Potencial +13% | Crecimiento ingresos +15% | Margen 37% | Dividendo 2.5%,1,0,Financial Services,Korea,🇰🇷,21.2,204155.0,12.7,20,,1.59,2.53,,10.0,9.2,,36.6,15.2,-6.9,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 9.2x seems low for a financial services company with a high profit margin and revenue growth,2026-07-16,0,
WEGE3.SA,WEG S.A.,44.26,BRL,48.0,C,48.0,ROE 32.5% | Potencial +19% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,19.2,16,2.9,2.4,4.88,,32.5,23.9,29.5,15.6,-6.1,-18.8,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-07-16,0,
6758.T,Sony Group Corporation,3438.0,JPY,48.0,C,48.0,Potencial +36% analistas | FCF negativo | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4686.82,36.3,22,-6.7,4.54,1.03,,12.3,18.8,20.0,-2.6,8.3,-28.0,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-07-16,0,
9983.T,"Fast Retailing Co., Ltd.",78840.0,JPY,47.0,C,47.0,ROE 22.5% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,84187.5,6.8,16,1.4,0.85,0.74,,22.5,57.6,50.5,13.5,22.2,-11.1,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-16,0,
6098.T,"Recruit Holdings Co., Ltd.",12615.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,12775.0,1.3,16,2.4,0.16,0.2,,30.8,41.7,36.3,13.4,11.5,-2.1,Overvaluation Risk | Regulatory Risk in Japanese Market,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-07-16,0,
7733.T,Olympus Corporation,1747.0,JPY,44.0,C,44.0,P/E 13.9x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1913.08,9.5,13,0.1,1.19,1.72,,8.7,13.9,28.6,6.7,8.5,-19.4,cyclical risk | valuation risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future cash flows,2026-07-16,0,
009150.KS,"Samsung Electro-Mechanics Co., Ltd.",1277000.0,KRW,42.0,C,42.0,Potencial +105% analistas | FCF negativo | Crecimiento ingresos +17%,1,1,Technology,Korea,🇰🇷,21.2,2612592.5,104.6,27,-0.2,13.07,,,8.8,33.1,,7.0,17.2,-47.2,cyclical risk | governance risk,,SUSPECT,Negative FCF yield and lack of dividend yield are anomalous for a technology company with reported profitability,2026-07-16,0,
8035.T,Tokyo Electron Limited,70890.0,JPY,42.0,C,42.0,ROE 29.3% | Margen 24% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,72536.37,2.3,22,0.7,0.29,0.89,,29.3,55.4,56.8,23.5,8.6,-12.8,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-16,0,
ABEV3.SA,Ambev S.A.,15.57,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.6% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.21,4.1,18,7.6,0.51,1.14,,17.3,13.8,15.7,17.7,-0.1,-8.6,Cyclical Risk | Geopolitical Risk,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns,2026-07-16,0,
8766.T,"Tokio Marine Holdings, Inc.",7600.0,JPY,38.0,C,38.0,P/E 15.4x | Potencial +11% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Financial Services,Japan,🇯🇵,29.4,8434.33,11.0,12,,1.37,3.15,,8.7,15.4,27.2,6.6,-17.3,-5.4,FCF no comparable (sector financiero) | Ingresos en declive YoY | Regulatory risks in Japanese insurance sector | Cyclical risks in financial services,TKOMY,RISKY,Negative revenue growth and high trailing P/E raise concerns,2026-07-16,0,
1211.HK,BYD Company Limited,90.35,HKD,37.0,C,37.0,Potencial +38% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.59,37.9,28,-14.2,4.74,0.4,,11.1,14.7,26.3,3.5,-11.8,-33.7,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue | Cyclical Risk,BYDDF,RISKY,Negative FCF yield and declining revenue growth raise concerns,2026-07-16,0,
