ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
FULT,0.0,50.0,25.9,,,Fulton Financial Corporation,64.0,Financial Services,Banks - Regional,60.0,70.0,63.9,65.0,60.0,20.74,3731025152,60.0,68.1,False,flat,,,0,3.3,True,2,8.0,5.2,True,22.99,-9.8,7.0,True,"{'roe_pct': 11.7, 'operating_margin_pct': 39.3}",{'profit_margin_pct': 30.7},23.0,24.0,22.0,5.0,buy,10.9,,,62.4,200.9,,,3.66,35.1,3.79,True,-1.24,,32.5,41.0,2026-04-14,False,False,,,,,,90.0,0.0,0.0,,59.2,0.0,15.0,19.2,2026-03-04 07:44:54,2026-03-04,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",HIGH_FLOAT,177.5,0.0,34.2,60.0,False,flat,68.1,0.0,,0,True,2,2.0,2,41.0,97.6,Top 10%,69.6,5.0,3.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,60.6,0.0,0.0,0.0,5.0,3.0,5.0,1.36,0.0,⭐ GOOD,🟡 Good,HOLD,55.0,Close to ATH (-9.8% from high) - wait for pullback,-9.8,NEUTRAL,BUY,False
BUKS,0.0,50.0,36.82,,,Butler National Corp.,68.2,Industrials,Aerospace & Defense,55.0,60.0,91.0,90.0,50.0,3.43,221064384,100.0,100.0,True,up,,,0,9.8,True,1,,,False,3.45,-0.6,8.0,True,"{'roe_pct': 25.4, 'debt_to_equity': 0.52, 'current_ratio': 1.96, 'operating_margin_pct': 30.4}",{'profit_margin_pct': 19.0},,,,,none,,10.45,204.7,7.5,118.7,7.17,0.25,,,,True,-2.58,11.4,40.0,,,False,False,,,,,,100.0,0.0,0.0,,67.5,0.0,15.0,20.5,2026-03-04 07:44:54,2026-03-04,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 48% up volume)",MEDIUM_FLOAT,29.2,0.0,35.5,100.0,True,up,100.0,10.0,,0,True,1,2.0,24,41.0,43.9,Bajo 50%,32.3,0.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,60.588,0.0,0.0,6.0,0.0,3.0,5.0,,0.0,⭐ GOOD,🟡 Good,AVOID,30.0,Near ATH (-0.6% from high) - poor entry point,-0.6,NEUTRAL,NONE,False
SGU,0.0,50.0,21.509999999999998,,,Star Group L.P.,50.1,Energy,Oil & Gas Refining & Marketing,50.0,50.0,50.3,50.0,50.0,13.05,429071680,35.0,32.8,False,up,,,0,-27.4,True,2,0.2,1.7,False,13.75,-5.1,6.0,False,"{'roe_pct': 24.9, 'debt_to_equity': 1.11, 'current_ratio': 0.73, 'operating_margin_pct': 9.9}",{'profit_margin_pct': 4.1},,,,,none,,27.83,113.3,25.92,98.6,9.39,1.23,5.67,37.9,5.6,True,-4.65,8.1,6.8,63.0,2026-05-06,False,False,,,,,,90.0,0.0,0.0,,47.0,0.0,15.0,15.0,2026-03-04 07:44:54,2026-03-04,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",MEDIUM_FLOAT,26.6,0.0,30.0,35.0,False,up,32.8,2.0,,0,True,2,2.0,,41.0,,Sin datos suficientes,32.8,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,59.53399999999999,8.0,0.0,8.0,5.0,3.0,3.0,,0.0,🔵 DECENT,🟡 Good,,,,,,,
THFF,0.0,50.0,30.08,,,First Financial Corporation,60.8,Financial Services,Banks - Regional,60.0,60.0,60.3,65.0,60.0,64.22,762982336,60.0,74.0,False,flat,,,0,6.4,True,1,2.0,2.4,False,69.21,-7.2,8.0,True,"{'roe_pct': 13.2, 'operating_margin_pct': 34.2}",{'profit_margin_pct': 31.2},71.5,75.0,68.0,2.0,buy,11.3,,,200.4,212.1,,,3.26,31.3,2.95,True,-0.1,,15.7,48.0,2026-04-21,False,False,,,,,,70.0,0.0,0.0,,53.2,0.0,15.0,18.2,2026-03-04 07:44:54,2026-03-04,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.8x ratio, 45% up volume)",LOW_FLOAT,11.3,5.0,33.2,60.0,False,flat,74.0,0.0,,0,True,1,2.0,2,41.0,97.6,Top 10%,69.6,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,2/3,59.32,0.0,0.0,0.0,5.0,3.0,5.0,1.41,0.0,🔵 DECENT,🟡 Good,,,,,,,
BWFG,0.0,50.0,25.98,,,"Bankwell Financial Group, Inc.",64.8,Financial Services,Banks - Regional,60.0,80.0,60.3,65.0,50.0,47.41,374536288,60.0,74.7,False,down,,,0,34.6,False,0,2.8,5.7,False,51.54,-8.0,7.0,True,"{'roe_pct': 12.3, 'operating_margin_pct': 50.0}",{'profit_margin_pct': 32.8},52.0,55.0,49.0,2.0,none,9.7,,,133.5,181.6,,,1.69,18.0,2.49,True,-0.36,,104.9,49.0,2026-04-22,False,False,,,,,,100.0,0.0,0.0,,39.4,0.0,15.0,19.4,2026-03-04 07:44:54,2026-03-04,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",MICRO_FLOAT,6.0,15.0,34.4,60.0,False,down,74.7,0.0,,0,False,0,0.0,2,41.0,97.6,Top 10%,69.6,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,58.92,0.0,0.0,0.0,3.0,3.0,5.0,1.21,0.0,🔵 DECENT,🟡 Good,,,,,,,
AROW,0.0,50.0,30.71,,,Arrow Financial Corporation,67.1,Financial Services,Banks - Regional,60.0,80.0,71.9,65.0,50.0,33.39,549109952,80.0,77.3,False,flat,,,0,26.3,True,1,0.6,1.2,False,36.44,-8.4,8.0,True,"{'roe_pct': 10.6, 'operating_margin_pct': 40.7}",{'profit_margin_pct': 27.8},34.5,34.5,34.5,1.0,none,3.3,,,79.5,138.1,,,3.59,43.0,3.8,True,-1.89,,108.9,57.0,2026-04-30,False,False,,,,,,90.0,0.0,0.0,,48.1,0.0,15.0,20.1,2026-03-04 07:44:54,2026-03-04,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 38% up volume)",LOW_FLOAT,14.0,15.0,35.1,80.0,False,flat,77.3,3.0,,0,True,1,2.0,2,41.0,97.6,Top 10%,69.6,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,2/3,58.839999999999996,0.0,0.0,0.0,5.0,3.0,5.0,0.41,-3.0,🔵 DECENT,🟡 Good,,,,,,,
CBK,0.0,50.0,15.21,,,"Commercial Bancgroup, Inc.",62.1,Financial Services,Banks - Regional,60.0,70.0,56.7,65.0,55.0,26.0,356147648,60.0,73.8,False,up,,,0,1.8,True,2,2.4,4.3,False,27.825,-6.6,,,"{'roe_pct': 14.6, 'operating_margin_pct': 55.5}",{'profit_margin_pct': 41.0},33.0,33.0,33.0,1.0,none,26.9,,,87.6,236.9,,,0.38,,,True,-0.78,,28.2,54.0,2026-04-27,False,False,,,,,,100.0,0.0,0.0,,30.6,0.0,15.0,18.6,2026-03-04 07:44:54,2026-03-04,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,STRONG_ACCUMULATION,95,"Strong institutional buying (2.7x ratio, 71% up volume)",MICRO_FLOAT,8.7,20.0,33.6,60.0,False,up,73.8,2.0,,0,True,2,2.0,2,41.0,97.6,Top 10%,69.6,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,57.84,0.0,0.0,0.0,0.0,3.0,5.0,3.36,3.0,🔵 DECENT,🟡 Good,,,,,,,
RRBI,0.0,50.0,36.9,,,"Red River Bancshares, Inc.",69.0,Financial Services,Banks - Regional,60.0,70.0,89.0,65.0,60.0,89.32,587422784,95.0,93.1,False,up,,,0,11.3,True,1,2.2,2.3,False,93.9,-4.9,8.0,True,"{'roe_pct': 12.0, 'operating_margin_pct': 44.9}",{'profit_margin_pct': 34.1},97.33,105.0,90.0,3.0,strong_buy,9.0,,,168.43,88.6,,,0.75,8.5,0.61,True,-2.31,,26.4,57.0,2026-04-30,False,False,,,,,,70.0,0.0,0.0,,67.7,0.0,15.0,20.7,2026-03-04 07:44:54,2026-03-04,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,90,"Strong institutional buying (1.8x ratio, 63% up volume)",MICRO_FLOAT,5.1,0.0,35.7,95.0,False,up,93.1,5.0,,0,True,1,2.0,2,41.0,97.6,Top 10%,69.6,5.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,57.599999999999994,0.0,0.0,0.0,0.0,3.0,5.0,1.12,0.0,🔵 DECENT,🟡 Good,AVOID,35.0,Near ATH (-4.9% from high) - poor entry point,-4.9,NEUTRAL,STRONG_BUY,False
MWA,0.0,50.0,25.03,,,MUELLER WATER PRODUCTS,55.3,Industrials,Specialty Industrial Machinery,55.0,30.0,66.6,80.0,60.0,29.36,4591472640,60.0,57.2,False,up,,,0,-12.7,False,0,3.9,3.2,False,31.0,-5.3,7.0,True,"{'roe_pct': 21.6, 'debt_to_equity': 0.44, 'current_ratio': 4.02, 'operating_margin_pct': 18.9}",{'profit_margin_pct': 13.8},30.33,35.0,25.0,6.0,buy,3.3,31.27,6.5,28.83,-1.8,3.28,0.96,0.93,21.3,1.5,True,-0.45,14.9,15.9,61.0,2026-05-04,False,False,,,,,,90.0,0.0,0.0,,46.6,0.0,15.0,16.6,2026-03-04 07:44:54,2026-03-04,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,154.1,5.0,31.6,60.0,False,up,57.2,2.0,,0,False,0,0.0,9,41.0,80.5,Top 25%,57.4,3.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,57.12,0.0,0.0,3.0,0.0,3.0,5.0,0.41,-3.0,🔵 DECENT,🟡 Good,,,,,,,
BFST,0.0,50.0,22.78,,,"Business First Bancshares, Inc.",62.8,Financial Services,Banks - Regional,60.0,70.0,60.3,65.0,55.0,27.57,904642176,60.0,64.3,False,down,,,0,4.4,True,2,1.0,1.7,False,30.32,-9.1,6.0,False,"{'roe_pct': 10.4, 'operating_margin_pct': 36.2}",{'profit_margin_pct': 28.1},32.88,35.0,31.0,4.0,none,19.2,,,83.7,203.6,,,2.11,20.4,2.2,False,,,18.8,50.0,2026-04-23,False,False,,,,,,90.0,0.0,0.0,,48.8,0.0,15.0,18.8,2026-03-04 07:44:54,2026-03-04,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEDIUM_FLOAT,30.9,5.0,33.8,60.0,False,down,64.3,0.0,,0,True,2,2.0,2,41.0,97.6,Top 10%,69.6,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,56.120000000000005,0.0,0.0,0.0,3.0,0.0,5.0,2.4,1.0,🔵 DECENT,🟡 Good,,,,,,,
