ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
SGU,0.0,50.0,18.35,,,Star Group L.P.,48.5,Energy,Oil & Gas Refining & Marketing,50.0,50.0,42.3,50.0,50.0,12.53,411974560.0,15.0,24.8,False,up,,,0.0,-27.4,True,2.0,0.2,1.7,False,13.75,-8.9,5.0,False,"{'roe_pct': 24.9, 'debt_to_equity': 1.11, 'current_ratio': 0.73, 'operating_margin_pct': 9.9}",{'profit_margin_pct': 4.1},,,,,none,,27.83,122.1,25.92,106.9,9.78,1.23,5.91,37.9,5.6,True,-4.84,8.1,6.8,55.0,2026-05-06,False,False,8.0,STRONG,15.8,52.8,1.05,,,,,,90.0,0.0,0.0,,44.6,0.0,15.0,14.6,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 58% up volume)",MEDIUM_FLOAT,26.6,0.0,29.6,15.0,False,up,24.8,2.0,,0.0,True,2.0,2.0,,41.0,,Sin datos suficientes,24.8,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,3/3,64.94,0.0,0.0,8.0,5.0,3.0,3.0,,0.0,10.0,3,0,,⭐ GOOD,🟡 Good,,,,,,,
BDL,0.0,50.0,22.07,,,"Flanigan's Enterprises, Inc.",55.7,Consumer Cyclical,Restaurants,50.0,40.0,68.7,80.0,50.0,33.3486,61983304.0,60.0,56.2,False,up,,,0.0,-2.0,True,1.0,0.5,6.3,False,35.98,-7.3,6.0,False,"{'roe_pct': 31.6, 'debt_to_equity': 0.58, 'current_ratio': 1.97, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 8.6},,,,,none,,43990.62,131811.4,93.3,179.8,3110.52,1037.31,1.65,17.7,4.0,False,,10.9,681.9,,,False,False,9.0,STRONG,9.7,8.0,0.01,,,,,,70.0,0.0,0.0,,17.0,0.0,15.0,16.7,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,DISTRIBUTION,35,"Moderate distribution (1.0x ratio, 41% up volume)",MICRO_FLOAT,0.6,35.0,31.7,60.0,False,up,56.2,2.0,,0.0,True,1.0,2.0,25,41.0,41.5,Bajo 50%,28.1,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,1/3,64.838,0.0,0.0,8.0,3.0,0.0,5.0,,0.0,10.0,27,0,,⭐ GOOD,🟡 Good,,,,,,,
THFF,0.0,50.0,23.03,,,First Financial Corporation,65.3,Financial Services,Banks - Regional,60.0,80.0,60.3,65.0,55.0,61.03,725762368.0,60.0,56.2,False,flat,,,0.0,12.9,True,2.0,1.8,2.0,False,69.21,-11.8,6.0,False,"{'roe_pct': 13.2, 'operating_margin_pct': 34.2}",{'profit_margin_pct': 31.2},71.5,75.0,68.0,2.0,none,17.2,,,200.4,228.4,,,3.42,31.3,2.95,True,-0.11,,15.8,40.0,2026-04-21,False,False,6.0,NEUTRAL,,,0.26,,,,,,70.0,0.0,0.0,,49.6,0.0,15.0,19.6,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",LOW_FLOAT,11.3,5.0,34.6,60.0,False,flat,56.2,0.0,,0.0,True,2.0,2.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,64.12,0.0,0.0,0.0,5.0,3.0,5.0,2.15,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
ENR,0.0,50.0,0.0,,,"Energizer Holdings, Inc.",49.8,Industrials,Electrical Equipment & Parts,50.0,60.0,24.0,60.0,60.0,17.45,1196557312.0,15.0,3.7,False,down,,,0.0,17.5,False,0.0,9.6,4.4,True,30.5,-42.8,1.0,False,"{'roe_pct': 151.3, 'debt_to_equity': 24.24, 'current_ratio': 1.99, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 7.1},23.67,28.0,19.0,6.0,none,35.6,43.79,150.9,29.7,70.2,14.69,2.57,6.88,40.4,3.92,True,-2.64,2.6,,54.0,2026-05-05,False,False,6.0,NEUTRAL,9.95,31.8,0.35,,,,,,100.0,0.0,0.0,,7.899999999999999,0.0,15.0,14.9,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,60.5,20.0,29.9,15.0,False,down,3.7,0.0,,0.0,False,0.0,0.0,20,41.0,53.7,Medio,36.6,0.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,63.92,0.0,0.0,8.0,0.0,3.0,0.0,4.45,3.0,2.0,8,0,,⭐ GOOD,🟡 Good,,,,,,,
LPG,0.0,50.0,17.43,,,Dorian LPG Ltd.,69.3,Energy,Oil & Gas Midstream,60.0,80.0,66.6,80.0,60.0,31.59,1350286208.0,60.0,64.8,False,up,,,0.0,58.1,False,0.0,4.6,2.6,False,38.4,-17.7,7.0,True,"{'roe_pct': 11.2, 'debt_to_equity': 0.62, 'current_ratio': 2.42, 'operating_margin_pct': 43.3}",{'profit_margin_pct': 30.4},36.12,41.0,26.5,4.0,buy,14.4,100.74,218.9,84.9,168.8,7.52,2.38,7.76,86.6,,True,-0.5,5.4,85.1,70.0,2026-05-21,False,False,4.0,NEUTRAL,7.13,7.6,0.08,,,,,,90.0,0.0,0.0,,52.8,0.0,15.0,20.8,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 64% up volume)",MEDIUM_FLOAT,36.8,0.0,35.8,60.0,False,up,64.8,2.0,,0.0,False,0.0,0.0,10,41.0,78.0,Top 25%,55.0,3.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,False,3/3,63.72,0.0,0.0,6.0,0.0,3.0,5.0,1.8,0.0,0.0,39,0,,⭐ GOOD,🟡 Good,,,,,,,
EXP,0.0,50.0,0.0,,,Eagle Materials Inc,53.8,Basic Materials,Building Materials,55.0,60.0,24.0,80.0,55.0,191.23,6131574784.0,15.0,0.0,False,down,,,0.0,18.2,False,0.0,7.5,3.1,False,243.64,-21.5,2.0,False,"{'roe_pct': 28.8, 'debt_to_equity': 1.21, 'current_ratio': 4.27, 'operating_margin_pct': 24.6}",{'profit_margin_pct': 18.7},222.55,244.0,205.0,11.0,none,16.4,73.14,-61.8,132.3,-30.8,2.55,4.97,0.52,7.6,0.42,True,-6.81,12.4,-4.8,68.0,2026-05-19,False,False,5.0,NEUTRAL,8.57,28.2,,,,,,,70.0,10.000218978,1.0,Tiger Global Management,7.0,0.0,15.0,16.1,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEDIUM_FLOAT,31.0,35.0,31.1,15.0,False,down,0.0,0.0,,0.0,False,0.0,0.0,24,41.0,43.9,Bajo 50%,30.6,0.0,1.0,0.0,-5.0,0.0,2.0,5.0,0.0,False,1/3,63.519999999999996,0.0,0.0,0.0,0.0,3.0,0.0,2.05,1.0,0.0,13,0,,⭐ GOOD,🟡 Good,,,,,,,
ACNB,0.0,50.0,19.78,,,ACNB Corporation,62.8,Financial Services,Banks - Regional,60.0,80.0,47.6,65.0,55.0,46.87,486736128.0,35.0,39.5,False,down,,,0.0,50.7,False,0.0,1.2,3.1,False,53.89,-13.0,5.0,False,"{'roe_pct': 10.2, 'operating_margin_pct': 41.9}",{'profit_margin_pct': 25.3},56.67,57.0,56.0,3.0,none,20.9,,,108.0,130.4,,,3.24,38.3,3.15,True,-1.78,,17.5,42.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.26,,,,,,70.0,0.0,0.0,,24.799999999999997,0.0,15.0,18.8,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,NEUTRAL,45,"No clear pattern (0.9x ratio, 48% up volume)",MICRO_FLOAT,10.0,25.0,33.8,35.0,False,down,39.5,0.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,1/3,63.120000000000005,0.0,0.0,0.0,5.0,3.0,5.0,2.61,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
BFST,0.0,50.0,22.03,,,"Business First Bancshares, Inc.",55.3,Financial Services,Banks - Regional,60.0,50.0,47.6,65.0,55.0,26.3,862970176.0,35.0,48.0,False,flat,,,0.0,6.4,False,0.0,1.0,1.6,False,30.32,-13.3,6.0,False,"{'roe_pct': 10.4, 'operating_margin_pct': 36.2}",{'profit_margin_pct': 28.1},32.88,35.0,31.0,4.0,none,25.0,,,83.7,218.3,,,2.21,20.4,2.2,True,-0.43,,18.8,42.0,2026-04-23,False,False,7.0,NEUTRAL,,,0.21,,,,,,90.0,0.0,0.0,,44.6,0.0,15.0,16.6,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEDIUM_FLOAT,30.9,5.0,31.6,35.0,False,flat,48.0,0.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,63.12,0.0,0.0,0.0,3.0,3.0,5.0,3.12,3.0,5.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
AROW,0.0,50.0,25.98,,,Arrow Financial Corporation,64.8,Financial Services,Banks - Regional,60.0,80.0,60.3,65.0,50.0,32.59,535953696.0,60.0,71.2,False,up,,,0.0,26.3,True,1.0,0.9,1.6,False,36.44,-10.6,7.0,True,"{'roe_pct': 10.6, 'operating_margin_pct': 40.7}",{'profit_margin_pct': 27.8},35.5,35.5,35.5,1.0,hold,8.9,,,79.5,143.9,,,3.68,43.0,3.8,True,-1.93,,108.2,49.0,2026-04-30,False,False,6.0,NEUTRAL,,,0.03,,,,,,90.0,0.0,0.0,,43.4,0.0,15.0,19.4,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",LOW_FLOAT,14.1,15.0,34.4,60.0,False,up,71.2,2.0,,0.0,True,1.0,2.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,62.92,0.0,0.0,0.0,5.0,3.0,5.0,1.11,0.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
NVT,0.0,50.0,26.41,,,nVent Electric plc,69.1,Industrials,Electrical Equipment & Parts,55.0,80.0,73.1,80.0,60.0,111.09,17966526464.0,80.0,85.8,False,up,,,0.0,31.8,False,0.0,3.4,1.9,False,122.92,-9.6,7.0,True,"{'roe_pct': 12.3, 'debt_to_equity': 0.46, 'current_ratio': 1.63, 'operating_margin_pct': 16.2}",{'profit_margin_pct': 18.2},127.39,148.0,68.04,13.0,strong_buy,14.7,150.58,35.5,78.0,-29.8,3.2,3.55,0.76,30.8,1.49,True,-1.41,8.3,1112.4,50.0,2026-05-01,False,False,6.0,NEUTRAL,3.21,52.1,0.02,,,,,,90.0,0.0,0.0,,55.7,0.0,15.0,20.7,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",HIGH_FLOAT,160.9,0.0,35.7,80.0,False,up,85.8,5.0,,0.0,False,0.0,0.0,20,41.0,53.7,Medio,36.6,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,62.64,0.0,0.0,3.0,0.0,3.0,5.0,1.84,0.0,2.0,39,0,,⭐ GOOD,🟡 Good,,,,,,,
ITW,0.0,50.0,19.4,,,Illinois Tool Works Inc.,59.0,Industrials,Specialty Industrial Machinery,55.0,60.0,63.9,65.0,50.0,271.52,78252064768.0,60.0,52.0,False,up,,,0.0,6.6,True,1.0,3.2,5.4,False,303.16,-10.4,5.0,False,"{'roe_pct': 93.7, 'debt_to_equity': 2.86, 'current_ratio': 1.21, 'operating_margin_pct': 26.8}",{'profit_margin_pct': 19.1},280.88,327.0,219.0,16.0,hold,3.4,132.61,-51.2,104.8,-61.4,2.77,7.52,2.37,59.3,2.23,True,-1.92,14.6,2.9,48.0,2026-04-29,False,False,5.0,NEUTRAL,4.92,118.3,3.06,,,,,,70.0,0.0,0.0,,44.7,0.0,15.0,17.7,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",MEGA_FLOAT,261.2,3.0,32.7,60.0,False,up,52.0,2.0,,0.0,True,1.0,2.0,13,41.0,70.7,Medio,49.6,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,3/3,62.599999999999994,0.0,0.0,0.0,3.0,3.0,1.0,0.42,-3.0,0.0,18,0,,⭐ GOOD,🟡 Good,,,,,,,
FULT,0.0,50.0,22.38,,,Fulton Financial Corporation,58.8,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,65.0,19.94,3589410560.0,60.0,55.1,False,up,,,0.0,5.7,False,0.0,7.7,5.5,False,22.99,-13.3,6.0,False,"{'roe_pct': 11.7, 'operating_margin_pct': 39.3}",{'profit_margin_pct': 30.7},23.25,24.5,22.0,6.0,buy,16.6,,,62.4,212.9,,,3.81,35.1,3.79,True,-1.84,,32.5,33.0,2026-04-14,False,False,6.0,NEUTRAL,,,0.19,,,,,,90.0,0.0,0.0,,53.6,0.0,15.0,17.6,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",HIGH_FLOAT,177.5,0.0,32.6,60.0,False,up,55.1,2.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,1.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,61.519999999999996,0.0,0.0,0.0,5.0,3.0,5.0,2.08,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
CBK,0.0,50.0,15.26,,,"Commercial Bancgroup, Inc.",62.6,Financial Services,Banks - Regional,60.0,70.0,56.7,65.0,60.0,25.17,344778336.0,60.0,52.4,False,up,,,0.0,1.8,True,2.0,2.5,4.7,False,27.825,-9.5,,,"{'roe_pct': 14.6, 'operating_margin_pct': 55.5}",{'profit_margin_pct': 41.0},33.0,33.0,33.0,1.0,none,31.1,,,87.6,248.0,,,0.4,,,True,-0.8,,28.2,46.0,2026-04-27,False,False,6.0,NEUTRAL,,,0.14,,,,,,100.0,0.0,0.0,,30.799999999999997,0.0,15.0,18.8,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MICRO_FLOAT,8.7,20.0,33.8,60.0,False,up,52.4,2.0,,0.0,True,2.0,2.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,60.04,0.0,0.0,0.0,0.0,3.0,5.0,3.89,3.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
PRIM,0.0,50.0,13.41,,,Primoris Services Corporation,59.1,Industrials,Engineering & Construction,50.0,60.0,60.3,70.0,65.0,133.63,7223570944.0,60.0,66.5,False,up,,,0.0,12.7,False,0.0,6.6,3.6,False,174.43,-23.4,6.0,False,"{'roe_pct': 17.8, 'debt_to_equity': 0.57, 'current_ratio': 1.26, 'operating_margin_pct': 4.2}",{'profit_margin_pct': 3.6},169.57,205.0,139.0,14.0,buy,26.9,79.38,-40.6,50.2,-62.4,4.04,5.4,0.24,6.4,0.69,False,,14.4,-2.0,53.0,2026-05-04,False,False,7.0,NEUTRAL,5.4,27.4,,,,,,,90.0,0.0,0.0,,43.7,0.0,15.0,17.7,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,53.5,5.0,32.7,60.0,False,up,66.5,2.0,,0.0,False,0.0,0.0,9,41.0,80.5,Top 25%,60.2,3.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,False,2/3,59.64,0.0,0.0,3.0,0.0,0.0,0.0,3.36,3.0,5.0,28,0,,🔵 DECENT,🟡 Good,,,,,,,
FCCO,0.0,50.0,19.4,,,First Community Corporation,59.0,Financial Services,Banks - Regional,60.0,60.0,54.0,65.0,55.0,28.04,262012976.0,60.0,50.3,False,down,,,0.0,16.9,False,0.0,0.8,1.2,False,31.5,-11.0,5.0,False,"{'roe_pct': 13.1, 'operating_margin_pct': 35.4}",{'profit_margin_pct': 24.6},35.33,36.0,34.0,3.0,none,26.0,,,32.11,14.5,,,2.28,25.1,2.61,True,-0.17,,6.5,41.0,2026-04-22,False,False,6.0,NEUTRAL,,,0.68,,,,,,90.0,0.0,0.0,,28.700000000000003,0.0,15.0,17.7,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,83,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",MICRO_FLOAT,6.4,20.0,32.7,60.0,False,down,50.3,0.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,2/3,59.599999999999994,0.0,0.0,0.0,3.0,3.0,3.0,3.25,3.0,2.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
NIC,0.0,50.0,30.36,,,Nicolet Bankshares Inc.,63.6,Financial Services,Banks - Regional,60.0,60.0,71.9,65.0,65.0,150.47,3215070208.0,80.0,83.3,False,up,,,0.0,16.2,False,0.0,3.2,2.9,False,163.11,-7.7,8.0,True,"{'roe_pct': 12.4, 'operating_margin_pct': 52.8}",{'profit_margin_pct': 38.9},175.0,190.0,157.0,5.0,buy,16.3,,,196.58,30.6,,,0.85,12.7,,True,-2.78,,14.1,33.0,2026-04-14,False,False,7.0,NEUTRAL,,,0.52,,,,,,80.0,0.0,0.0,,62.1,0.0,15.0,19.1,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 59% up volume)",LOW_FLOAT,19.5,0.0,34.1,80.0,False,up,83.3,5.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,59.44,0.0,0.0,0.0,0.0,3.0,3.0,2.04,1.0,5.0,,0,,🔵 DECENT,🟡 Good,HOLD,65.0,Close to ATH (-7.7% from high) - wait for pullback | Strong upside (+16.3%) - analyst support,-7.7,NEUTRAL,BUY,False
SHBI,0.0,50.0,22.78,,,"Shore Bancshares, Inc.",62.8,Financial Services,Banks - Regional,60.0,70.0,60.3,65.0,55.0,17.72,592322112.0,60.0,59.2,False,flat,,,0.0,11.5,True,1.0,1.7,1.9,False,20.68,-14.3,6.0,False,"{'roe_pct': 10.5, 'operating_margin_pct': 41.6}",{'profit_margin_pct': 27.5},21.12,22.0,20.0,4.0,none,19.2,,,31.86,79.8,,,2.71,27.0,3.15,False,,,8.9,49.0,2026-04-30,False,False,7.0,NEUTRAL,,,0.45,,,,,,80.0,0.0,0.0,,53.8,0.0,15.0,18.8,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEDIUM_FLOAT,30.4,0.0,33.8,60.0,False,flat,59.2,0.0,,0.0,True,1.0,2.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,59.120000000000005,0.0,0.0,0.0,3.0,0.0,3.0,2.4,1.0,5.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
CMPR,0.0,50.0,25.7,,,Cimpress PLC,62.0,Industrials,Specialty Business Services,50.0,90.0,62.4,40.0,60.0,70.22,1732452736.0,60.0,72.0,False,up,,,0.0,32.0,True,1.0,13.8,14.0,True,82.43,-14.8,7.0,True,"{'current_ratio': 0.68, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 0.7},97.5,100.0,95.0,2.0,none,38.8,111.84,59.3,9.8,-86.0,10.65,7.6,,,,True,-3.06,2.0,-8.7,48.0,2026-04-29,False,False,5.0,NEUTRAL,6.62,54.9,,,,,,,70.0,0.0,0.0,,50.6,0.0,15.0,18.6,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",LOW_FLOAT,13.7,5.0,33.6,60.0,False,up,72.0,2.0,,0.0,True,1.0,2.0,12,41.0,73.2,Medio,49.7,0.0,3.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,58.8,0.0,0.0,8.0,0.0,3.0,0.0,4.85,3.0,0.0,11,0,,🔵 DECENT,🟡 Good,,,,,,,
BWFG,0.0,50.0,25.93,,,"Bankwell Financial Group, Inc.",64.3,Financial Services,Banks - Regional,60.0,80.0,57.6,65.0,50.0,46.72,369085344.0,60.0,71.6,False,up,,,0.0,34.6,False,0.0,2.6,5.4,False,51.54,-9.4,7.0,True,"{'roe_pct': 12.3, 'operating_margin_pct': 50.0}",{'profit_margin_pct': 32.8},52.0,55.0,49.0,2.0,none,11.3,,,133.5,185.7,,,1.71,18.0,2.49,True,-0.36,,106.0,41.0,2026-04-22,False,False,5.0,NEUTRAL,,,0.04,,,,,,100.0,0.0,0.0,,56.3,0.0,15.0,19.3,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MICRO_FLOAT,6.0,0.0,34.3,60.0,False,up,71.6,2.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,62.7,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,58.72,0.0,0.0,0.0,3.0,3.0,5.0,1.41,0.0,0.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
AMH,0.0,50.0,0.0,,,American Homes 4 Rent,50.5,Real Estate,REIT - Residential,60.0,30.0,36.0,75.0,65.0,28.87,12197081088.0,15.0,0.0,False,down,,,0.0,-0.9,False,0.0,3.9,2.0,False,39.49,-26.9,0.0,False,"{'roe_pct': 6.6, 'debt_to_equity': 0.66, 'current_ratio': 2.19, 'operating_margin_pct': 25.5}",{'profit_margin_pct': 24.5},34.83,40.0,31.0,20.0,buy,20.6,29.17,1.0,11.8,-59.1,5.9,1.98,4.26,101.7,2.19,False,,3.8,0.1,49.0,2026-04-30,False,False,8.0,STRONG,4.32,4454.2,210.38,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,15.2,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,15,"Strong selling pressure (0.5x ratio, 34% up volume)",MEGA_FLOAT,311.9,43.0,30.2,15.0,False,down,0.0,0.0,,0.0,False,0.0,0.0,30,41.0,29.3,Bajo 50%,16.8,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,58.2,0.0,0.0,6.0,-2.0,0.0,1.0,2.58,1.0,10.0,20,0,,🔵 DECENT,🟡 Good,,,,,,,
STRW,0.0,50.0,23.08,,,"Strawberry Fields REIT, Inc.",65.8,Real Estate,REIT - Healthcare Facilities,50.0,90.0,60.3,65.0,65.0,12.86,716767232.0,60.0,54.1,False,flat,,,0.0,30.3,True,1.0,0.5,1.7,False,14.0,-8.1,6.0,False,"{'roe_pct': 49.7, 'debt_to_equity': 15.66, 'current_ratio': 5.47, 'operating_margin_pct': 52.4}",{'profit_margin_pct': 4.9},14.79,16.0,13.75,6.0,strong_buy,15.0,,,6.0,-53.3,,,4.82,100.0,,True,-0.31,1.7,-10.1,56.0,2026-05-07,False,False,7.0,NEUTRAL,6.21,49.9,,,,,,,90.0,0.0,0.0,,49.7,0.0,15.0,19.7,2026-03-12 07:55:37,2026-03-12,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MICRO_FLOAT,8.0,5.0,34.7,60.0,False,flat,54.1,0.0,,0.0,True,1.0,2.0,2,41.0,97.6,Top 10%,67.8,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,57.31999999999999,0.0,0.0,0.0,-2.0,3.0,-3.0,1.88,0.0,5.0,14,0,,🔵 DECENT,🟡 Good,,,,,,,
