ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
0388.HK,Hong Kong Exchanges and Clearing Limited,406.4,HKD,70.0,A,70.0,ROE 35.0% | Potencial +26% | Crecimiento ingresos +19% | Margen 63% | Mercado HongKong CAPE 11 (33% descuento histórico),3,0,Financial Services,HongKong,🇭🇰,10.7,513.82,26.4,17,,3.3,3.22,,35.0,25.7,27.3,62.6,19.0,-12.8,FCF no comparable (sector financiero) | Banco/aseguradora HK — exposición sector inmuebles chino,,,,2026-08-19,0,
RENT3.SA,Localiza Rent a Car S.A.,32.47,BRL,69.0,A,69.0,P/E 7.0x | Potencial +70% analistas | FCF yield 27.5% | Crecimiento ingresos +24% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,55.09,69.7,15,27.5,8.71,6.4,,13.0,7.0,10.3,7.4,24.5,-39.1,,,,,2026-08-19,0,
105560.KS,KB Financial Group Inc.,164000.0,KRW,65.0,A,65.0,P/E 8.2x | Potencial +30% analistas | Crecimiento ingresos +18% | Margen 37% | Dividendo 2.7%,1,0,Financial Services,Korea,🇰🇷,21.2,213395.0,30.1,20,,3.76,2.74,,10.2,8.2,,36.5,18.5,-15.7,FCF no comparable (sector financiero),,,,2026-08-19,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",54.4,HKD,64.0,B,64.0,P/E 5.0x (vs 11x mercado) | Potencial +53% analistas | Dividendo 5.7% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,83.04,52.6,15,,6.58,5.66,,11.3,5.0,6.4,13.9,-3.3,-27.2,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino,PNGAY,,,2026-08-19,0,
4568.T,"Daiichi Sankyo Company, Limited",2730.0,JPY,63.0,B,63.0,Potencial +50% analistas | FCF negativo | Crecimiento ingresos +21% | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Healthcare,Japan,🇯🇵,29.4,4090.59,49.8,17,-4.2,6.23,3.7,,14.8,19.0,19.4,10.9,21.1,-34.7,,DSNKY,,,2026-08-19,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,32.81,BRL,60.0,B,60.0,ROE 19.8% | Potencial +45% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,47.48,44.7,14,4.2,5.59,2.22,,19.8,12.1,14.9,8.3,5.0,-32.2,Deuda elevada (D/E >2x),RDORY,,,2026-08-19,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",6086.0,JPY,60.0,B,60.0,Potencial +29% | Dividendo 1.9% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,7839.41,28.8,17,2.2,3.6,1.86,,11.2,18.5,24.1,18.4,5.4,-23.3,,,,,2026-08-19,0,
035420.KS,NAVER Corporation,206500.0,KRW,59.0,B,59.0,Potencial +47% analistas | Crecimiento ingresos +16% | Dividendo 1.2%,0,0,Communication Services,Korea,🇰🇷,21.2,304346.16,47.4,26,4.7,5.92,1.21,,5.7,14.0,,14.5,16.3,-32.1,,,,,2026-08-19,0,
9988.HK,Alibaba Group Holding Limited,125.5,HKD,58.0,B,58.0,Potencial +44% analistas | FCF negativo | Dividendo 5.8% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,180.38,43.7,24,-2.1,5.47,5.77,,9.2,13.6,19.6,10.1,2.9,-32.6,,BABA,,,2026-08-19,0,
ABEV3.SA,Ambev S.A.,14.73,BRL,55.0,B,55.0,ROE 18.4% | Potencial +11% | FCF yield 8.7% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.34,10.9,17,8.7,1.37,4.98,,18.4,13.3,14.3,18.4,0.3,-13.6,,ABEV,,,2026-08-19,0,
7203.T,Toyota Motor Corporation,2941.0,JPY,54.0,B,54.0,P/E 9.1x (vs 16x mercado) | Potencial +24% | FCF negativo | Dividendo 3.3% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3647.05,24.0,19,-10.3,3.0,3.31,,12.4,9.1,8.4,8.6,10.4,-26.5,,TM,,,2026-08-19,0,
9983.T,"Fast Retailing Co., Ltd.",74730.0,JPY,53.0,B,53.0,ROE 22.5% | Potencial +14% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,85470.59,14.4,17,1.5,1.8,0.78,,22.5,54.6,47.9,13.5,22.2,-15.7,,,,,2026-08-19,0,
9432.T,"NTT, Inc.",160.1,JPY,51.0,B,51.0,P/E 11.0x (vs 16x mercado) | FCF yield 86.6% | Dividendo 3.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,168.79,5.4,14,86.6,0.68,3.37,,10.7,11.0,12.7,7.1,10.9,-4.2,,,,,2026-08-19,0,
6758.T,Sony Group Corporation,3701.0,JPY,51.0,B,51.0,Potencial +30% | FCF yield 15.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,4802.27,29.8,22,15.5,3.72,0.68,,13.2,20.2,19.9,-1.7,8.2,-22.5,,SONY,,,2026-08-19,0,
WEGE3.SA,WEG S.A.,48.47,BRL,48.0,C,48.0,ROE 30.8% | Potencial +14% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,55.3,14.1,16,2.4,1.76,4.19,,30.8,26.2,32.5,15.6,-0.6,-11.1,,WEGZY,,,2026-08-19,0,
6098.T,"Recruit Holdings Co., Ltd.",15800.0,JPY,46.0,C,46.0,ROE 36.2% | Crecimiento ingresos +19% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,14718.75,-6.8,16,2.3,-0.86,0.16,,36.2,52.2,45.5,15.0,18.9,-6.9,,RCRUY,,,2026-08-19,0,
6861.T,Keyence Corporation,79980.0,JPY,45.0,C,45.0,Potencial +22% | Crecimiento ingresos +33% | Margen 39% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,97366.66,21.7,15,,2.72,0.69,,,42.8,43.6,39.2,32.8,-9.0,,,,,2026-08-19,0,
012330.KS,"Hyundai Mobis Co.,Ltd",504000.0,KRW,44.0,C,44.0,P/E 9.5x | Potencial +37% analistas | Dividendo 1.2%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,690500.0,37.0,30,,4.63,1.25,,,9.5,,5.8,2.4,-38.7,,,,,2026-08-19,0,
1211.HK,BYD Company Limited,89.85,HKD,42.0,C,42.0,Potencial +39% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,125.28,39.4,27,-16.6,4.93,0.4,,11.1,14.3,25.9,3.5,-11.8,-25.6,Ingresos en declive YoY,BYDDF,,,2026-08-19,0,
8766.T,"Tokio Marine Holdings, Inc.",7248.0,JPY,38.0,C,38.0,P/E 14.7x | Potencial +19% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Financial Services,Japan,🇯🇵,29.4,8601.0,18.7,12,,2.33,3.32,,,14.7,25.9,,0.1,-14.4,FCF no comparable (sector financiero),TKOMY,,,2026-08-19,0,
7733.T,Olympus Corporation,2125.5,JPY,37.0,C,37.0,Crecimiento ingresos +16% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,2011.54,-5.4,13,0.8,-0.67,1.42,,10.6,16.9,34.8,7.5,16.4,-3.1,,,,,2026-08-19,0,
