ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
ICE,CAUTION,-11,Thesis drift MEDIUM: Upside analistas cayó 11pp (30%→19%) | Señal salida MEDIUM: Score cayó 23pts (58 → 35) | Piotroski fuerte (8.0/9),2026-08-19
IDXX,WATCH,3,Piotroski fuerte (8.0/9),2026-08-19
INTU,BEST,14,"Opciones TIER2 (q=45): VALUE weak (50pts), FCF 5.5% | Piotroski fuerte (9.0/9) | Mejor FCF en Technology (5.5% vs media sector 4.6%)",2026-08-19
ISRG,WATCH,-3,Caro vs peers en Healthcare (FCF rank 7/8),2026-08-19
JKHY,WATCH,3,Piotroski fuerte (9.0/9),2026-08-19
JNJ,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑21.9% (11.23→13.69),2026-08-19
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 8/8) | Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (7.0/9),2026-08-19
MA,CAUTION,-11,Thesis drift MEDIUM: Score cayó 54pts en 45d (95→40) | Señal salida MEDIUM: Score cayó 23pts (64 → 40) | Piotroski fuerte (9.0/9),2026-08-19
MCO,CONFIRM,17,"Smart money: 1 HF + 0 insiders (conv 41) | Opciones TIER2 (q=50): VALUE strong (88pts), DIRECTIONAL (100% calls) | Piotroski fuerte (8.0/9)",2026-08-19
MKC,CAUTION,-1,Thesis drift MEDIUM: Score cayó 16pts en 45d (52→36) | Mejor FCF en Consumer Defensive (4.8% vs media sector 4.3%),2026-08-19
MRSH,WATCH,6,"Opciones TIER2 (q=45): VALUE weak (57pts), FCF 5.4%",2026-08-19
MSCI,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-19
MSFT,CAUTION,-1,Thesis drift MEDIUM: Score cayó 32pts en 45d (91→59) | Caro vs peers en Technology (FCF rank 16/16) | Smart money: 1 HF + 0 insiders (conv 33),2026-08-19
MSI,WATCH,-3,Caro vs peers en Technology (FCF rank 14/16),2026-08-19
NDAQ,CAUTION,-11,Thesis drift MEDIUM: Score cayó 11pts en 45d (46→35) | Señal salida MEDIUM: Score cayó 23pts (58 → 35) | Piotroski fuerte (9.0/9),2026-08-19
OTIS,CAUTION,-9,Thesis drift MEDIUM: Score cayó 21pts en 45d (53→32) | Señal salida MEDIUM: Score cayó 21pts (53 → 32) | Mejor FCF en Industrials (5.4% vs media sector 3.1%),2026-08-19
PGR,BEST,5,Mejor FCF en Financial Services (12.6% vs media sector 4.6%),2026-08-19
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 8/9) | Piotroski fuerte (9.0/9),2026-08-19
ROP,BEST,5,Mejor FCF en Technology (5.8% vs media sector 4.6%),2026-08-19
RSG,WATCH,6,"Opciones TIER2 (q=55): VALUE weak (34pts), INSIDER CONF",2026-08-19
SAP,CAUTION,-3,Thesis drift MEDIUM: Score cayó 14pts en 45d (83→69) | Piotroski fuerte (8.0/9),2026-08-19
SBGSY,CAUTION,-1,Thesis drift MEDIUM: Score cayó 11pts en 45d (50→39) | Mejor FCF en Industrials (3.2% vs media sector 3.1%),2026-08-19
SPGI,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-19
SYK,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-19
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-08-19
TT,CAUTION,-5,"Señal salida MEDIUM: Score cayó 26pts (60 → 35) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Piotroski fuerte (9.0/9)",2026-08-19
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-08-19
TYL,WATCH,3,Piotroski fuerte (8.0/9),2026-08-19
V,CAUTION,-9,Thesis drift MEDIUM: Score cayó 10pts en 45d (65→55) | Caro vs peers en Financial Services (FCF rank 16/19),2026-08-19
VEEV,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (3.2% vs media sector 3.0%),2026-08-19
VLTO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-19
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 32) | Piotroski fuerte (8.0/9),2026-08-19
WMT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-19
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 8/8) | Piotroski fuerte (7.0/9),2026-08-19
