ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,eu_insider_bonus,market_regime,upside_triangulated_pct,upside_divergence_pts,upside_divergence,oe_ai_adjustment,oe_ai_verdict,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
RMV.L,Rightmove plc,60.5,⭐⭐ GOOD,🟡 Good,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",60.0,50.0,50.0,100.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 49.7},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 282.4, 'debt_to_equity': 0.07, 'current_ratio': 1.53, 'operating_margin_pct': 66.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 6.2}",514.6,3774092800,Communication Services,Internet Content & Information,,,False,775.4,-33.6,0,False,546.26,745.0,420.0,19,hold,6.2,,,,,5.12,0.26,2.14,37.2,11.0,1.54,,,,1.7,184,2027-02-26,False,False,6,NEUTRAL,7.54,637.5,3.49,37.6,,,,2026-08-26T05:16:38.110986,FTSE100,48.2,6.0,5.0,0.0,1.0,0.78,0.0,CONFIRMED_UPTREND,,,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
AUTO.L,Autotrader Group plc,59.0,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",60.0,50.0,50.0,90.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 47.1},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 60.2, 'debt_to_equity': 0.52, 'current_ratio': 1.73, 'operating_margin_pct': 62.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 2.3}",549.2,4268717824,Communication Services,Internet Content & Information,,,False,828.8,-33.7,0,False,562.06,800.0,410.0,18,hold,2.3,,,,,5.71,0.31,2.14,32.0,12.0,1.35,,,,2.0,71,2026-11-05,False,False,5,NEUTRAL,8.47,332.4,2.46,28.1,,,,2026-08-26T05:15:55.617553,FTSE100,47.6,6.0,5.0,0.0,1.0,0.29,0.0,CONFIRMED_UPTREND,,,,0,MIXED/INSUFFICIENT (0),False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
RMS.PA,Hermès International Société en commandite par actions,61.2,⭐⭐ GOOD,🟡 Good,EUR,EUR,False,True,True,1.0,,60.0,50.0,50.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.0},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 25.5, 'debt_to_equity': 0.12, 'current_ratio': 4.54, 'operating_margin_pct': 42.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.1}",1556.5,163030433792,Consumer Cyclical,Luxury Goods,,,False,2300.0,-32.3,0,False,1869.82,2150.0,1500.0,22,buy,20.1,690.41,-55.6,429.9,-72.4,3.01,46.92,1.14,41.9,18.0,0.66,,,,-0.2,169,2027-02-11,False,False,8,STRONG,4.46,37.5,,48.5,,,,2026-08-26T05:14:42.355637,CAC40,47.5,3.0,0.0,0.0,0.0,2.51,0.0,CONFIRMED_UPTREND,-55.6,84.1,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
LIFCO-B.ST,Lifco AB (publ),68.5,⭐⭐ GOOD,🟡 Good,SEK,SEK,False,True,False,0.9331,"acciones × precio no cuadra con la capitalización (ratio 0.9331): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",90.0,70.0,50.0,60.0,50.0,,,,,17.8,True,1,10.8,True,1,"{'eps_growth_yoy': 17.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': 10.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 20.2, 'debt_to_equity': 0.58, 'current_ratio': 0.94, 'operating_margin_pct': 19.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 10.5}",317.2,144077406208,Industrials,Conglomerates,,,False,388.2,-18.3,0,False,350.57,385.0,330.0,7,none,10.5,,,,,2.89,9.83,0.85,31.8,2.7,0.71,False,,,8.9,58,2026-10-23,False,False,7,NEUTRAL,3.34,163.9,2.23,13.5,,,,2026-08-26T05:16:29.937263,OMXSTO,47.4,0.0,0.0,0.0,3.0,1.31,0.0,CONFIRMED_UPTREND,,,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
NOVO-B.CO,Novo Nordisk A/S,60.5,⭐⭐ GOOD,🟡 Good,DKK,DKK,False,True,False,0.7569,"acciones × precio no cuadra con la capitalización (ratio 0.7569): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",75.0,50.0,50.0,70.0,50.0,,,,,4.9,False,0,4.7,False,0,"{'eps_growth_yoy': 4.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.3}","{'revenue_growth_yoy': 4.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 59.8, 'debt_to_equity': 0.63, 'current_ratio': 0.87, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 0.6}",307.8,1360792911872,Healthcare,Drug Manufacturers - General,,,False,409.95,-24.9,0,False,309.73,457.0,203.0,23,hold,0.6,,,,,2.77,11.26,3.91,44.6,11.7,1.88,True,-0.43,252.0,-8.2,70,2026-11-04,False,False,5,NEUTRAL,9.24,64.7,,38.6,,,,2026-08-26T05:15:07.742234,OMXCPH,47.2,0.0,8.0,3.0,0.0,0.08,0.0,CONFIRMED_UPTREND,,,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
INDT.ST,Indutrade AB (publ),69.5,⭐⭐ GOOD,🟡 Good,SEK,SEK,False,True,True,1.0,,85.0,70.0,50.0,70.0,60.0,,,,,22.7,True,1,10.7,True,1,"{'eps_growth_yoy': 22.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.1}","{'revenue_growth_yoy': 10.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 15.7, 'debt_to_equity': 0.61, 'current_ratio': 1.49, 'operating_margin_pct': 12.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.1}",248.2,90424967168,Industrials,Industrial Distribution,,,False,266.6,-6.9,0,False,280.75,320.0,261.0,8,buy,13.1,261.95,5.5,168.04,-32.3,3.24,8.05,1.27,42.1,3.1,1.09,False,,,22.8,58,2026-10-23,False,False,8,STRONG,3.79,33.7,1.21,16.3,,,,2026-08-26T05:16:27.695016,OMXSTO,45.8,3.0,0.0,0.0,5.0,1.64,0.0,CONFIRMED_UPTREND,5.5,26.5,MEDIA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
PGHN.SW,Partners Group Holding AG,58.2,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,,60.0,50.0,50.0,85.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 49.3},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 54.8, 'debt_to_equity': 1.14, 'current_ratio': 1.67, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 13.1}",726.0,18718556160,Financial Services,Asset Management,,,False,1158.0,-37.3,0,False,820.77,1050.0,680.0,13,hold,13.1,1070.36,47.4,532.73,-26.6,7.18,52.13,6.39,86.7,46.0,3.56,,,,4.4,6,2026-09-01,True,False,7,NEUTRAL,7.55,75.9,1.39,22.7,,,,2026-08-26T05:15:15.656937,SMI20,45.3,6.0,0.0,0.0,1.0,1.64,0.0,CONFIRMED_UPTREND,13.1,2.7,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CPG.L,Compass Group PLC,51.2,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,"FCF declarado (1,974,125,056) se aparta del derivado de flujo operativo menos capex (2,725,999,872)",50.0,50.0,50.0,55.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 24.5}",30.8,52369645568,Consumer Cyclical,Restaurants,,,False,35.676414,-13.7,0,False,38.35,43.0,32.0,17,none,24.5,29.45,-4.4,19.4,-37.0,3.77,1.16,2.19,55.9,0.69,2.93,,,,8.2,90,2026-11-24,False,False,6,NEUTRAL,4.85,100.5,1.16,31.1,,,,2026-08-26T05:15:36.394953,FTSE100,44.5,3.0,5.0,0.0,3.0,3.06,0.0,CONFIRMED_UPTREND,-4.4,45.2,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
SU.PA,Schneider Electric S.E.,56.2,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,50.0,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.3},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 18.6, 'debt_to_equity': 0.84, 'current_ratio': 1.09, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 10.0}",296.25,166528024576,Industrials,Specialty Industrial Machinery,,,False,312.3,-5.1,0,False,325.88,370.0,262.0,24,strong_buy,10.0,395.41,33.5,248.76,-16.0,3.23,9.56,1.44,49.5,4.2,1.77,,,,29.3,183,2027-02-25,False,False,6,NEUTRAL,3.67,74.6,0.84,45.2,,,,2026-08-26T05:15:47.744142,CAC40,44.5,3.0,0.0,0.0,5.0,1.25,0.0,CONFIRMED_UPTREND,10.0,1.2,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",57.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,50.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.7},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 16.6, 'debt_to_equity': 0.53, 'current_ratio': 1.63, 'operating_margin_pct': 22.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 26.2}",450.7,222179426304,Consumer Cyclical,Luxury Goods,,,False,654.7,-31.2,0,False,568.89,660.0,420.0,26,buy,26.2,344.37,-23.6,219.6,-51.3,5.19,23.4,2.83,59.2,13.0,1.83,,,,0.8,153,2027-01-26,False,False,6,NEUTRAL,7.17,28.9,22.1,24.1,,,,2026-08-26T05:15:04.991369,CAC40,44.0,6.0,5.0,0.0,1.0,3.28,0.0,CONFIRMED_UPTREND,-23.6,63.6,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ITX.MC,"Industria de Diseño Textil, S.A.",63.0,⭐⭐ GOOD,🟡 Good,EUR,EUR,False,True,True,1.0,,70.0,50.0,50.0,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': 5.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': 5.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 2.2}",58.28,181447016448,Consumer Cyclical,Apparel Retail,,,False,59.42,-1.9,0,False,59.54,65.0,41.5,24,buy,2.2,33.97,-41.7,20.2,-65.3,3.59,2.09,1.11,57.8,0.65,2.09,,,36.6,5.3,14,2026-09-09,False,True,7,NEUTRAL,4.74,37.8,4.6,21.1,,,,2026-08-26T05:16:16.932360,IBEX35,43.2,3.0,0.0,0.0,3.0,0.28,0.0,CONFIRMED_UPTREND,-41.7,55.7,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
HEIA.AS,Heineken N.V.,52.2,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,50.0,50.0,50.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 7.7},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 12.1, 'debt_to_equity': 0.95, 'current_ratio': 0.75, 'operating_margin_pct': 10.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.0}",72.42,40182341632,Consumer Defensive,Beverages - Brewers,,,False,80.44,-10.0,0,False,89.09,126.0,70.0,23,buy,23.0,229.57,217.0,123.0,69.8,7.47,5.41,2.61,46.3,1.92,2.01,,,,54.1,168,2027-02-10,False,False,7,NEUTRAL,6.05,25.0,0.23,21.2,,,,2026-08-26T05:16:48.324240,AEX25,41.9,6.0,5.0,0.0,5.0,2.88,0.0,CONFIRMED_UPTREND,,,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
HLMA.L,Halma plc,59.0,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables | FCF declarado (261,262,496) se aparta del derivado de flujo operativo menos capex (409,600",55.0,50.0,50.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.4},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 18.3, 'debt_to_equity': 0.42, 'current_ratio': 2.14, 'operating_margin_pct': 20.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.6}",3576.0,13505775616,Industrials,Conglomerates,,,False,4902.0,-27.1,0,False,4384.12,5010.0,3050.0,17,buy,22.6,,,,,1.93,0.69,0.7,24.2,25.0,0.79,,,,11.2,85,2026-11-19,False,False,7,NEUTRAL,3.68,57.9,1.57,35.2,,,,2026-08-26T05:15:25.998618,FTSE100,40.6,0.0,0.0,0.0,3.0,2.82,0.0,CONFIRMED_UPTREND,,,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
STMN.SW,Straumann Holding AG,59.8,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,"FCF declarado (399,016,384) se aparta del derivado de flujo operativo menos capex (299,766,008)",55.0,50.0,50.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.0},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 17.0, 'debt_to_equity': 0.21, 'current_ratio': 2.26, 'operating_margin_pct': 25.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.2}",91.54,14596126720,Healthcare,Medical Instruments & Supplies,,,False,109.8,-16.6,0,False,110.06,136.0,86.0,18,buy,20.2,41.46,-54.7,23.1,-74.8,2.73,2.5,1.08,43.3,1.0,0.7,,,,4.1,63,2026-10-28,False,False,6,NEUTRAL,3.22,28.8,4.17,29.6,,,,2026-08-26T05:15:20.993206,SMI20,38.9,0.0,0.0,0.0,1.0,2.52,0.0,CONFIRMED_UPTREND,-54.7,85.0,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
DPLM.L,Diploma PLC,57.8,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,50.0,50.0,85.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.5},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 19.0, 'debt_to_equity': 0.47, 'current_ratio': 2.06, 'operating_margin_pct': 19.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.7}",7230.0,9695056896,Industrials,Industrial Distribution,,,False,7765.0,-6.9,0,False,8223.12,9000.0,7000.0,16,buy,13.7,,,,,2.52,1.82,0.88,44.2,63.0,1.47,,,,4.5,83,2026-11-17,False,False,8,STRONG,2.7,60.5,6.08,26.7,,,,2026-08-26T05:15:12.803018,FTSE100,38.1,0.0,0.0,0.0,1.0,1.71,0.0,CONFIRMED_UPTREND,,,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
KNEBV.HE,KONE Oyj,58.8,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,False,0.853,"acciones × precio no cuadra con la capitalización (ratio 0.8530): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,60.0,50.0,75.0,60.0,,,,,-13.0,True,1,3.1,True,1,"{'eps_growth_yoy': -13.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.3}","{'revenue_growth_yoy': 3.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 41.4, 'debt_to_equity': 0.29, 'current_ratio': 0.99, 'operating_margin_pct': 11.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.2}",52.52,27220256768,Industrials,Specialty Industrial Machinery,,,False,64.42,-18.5,0,False,59.98,83.0,45.0,22,buy,14.2,,,,,3.86,2.38,3.45,98.9,1.8,3.54,False,,26.1,-9.2,63,2026-10-28,False,False,8,STRONG,5.1,101.2,,18.7,,,,2026-08-26T05:15:28.741407,OMXHEL,37.5,3.0,-2.0,0.0,0.0,1.78,0.0,CONFIRMED_UPTREND,,,,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
IMCD.AS,IMCD N.V.,53.8,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (266,937,248) se aparta del derivado de flujo operativo menos capex (363,683,008)",50.0,50.0,50.0,65.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.6},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 11.2, 'debt_to_equity': 0.85, 'current_ratio': 1.35, 'operating_margin_pct': 8.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.9}",95.52,5638815744,Basic Materials,Specialty Chemicals,,,False,105.05,-9.1,0,False,117.36,150.0,75.0,14,buy,22.9,89.14,-6.7,38.9,-59.3,4.73,4.52,1.86,46.5,1.81,1.58,,,,10.0,71,2026-11-05,False,False,5,NEUTRAL,5.01,39.3,1.48,30.2,,,,2026-08-26T05:15:10.183136,AEX25,37.5,3.0,5.0,0.0,3.0,2.86,0.0,CONFIRMED_UPTREND,-6.7,55.9,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
OR.PA,L'Oréal S.A.,55.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,50.0,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 19.4, 'debt_to_equity': 0.49, 'current_ratio': 0.97, 'operating_margin_pct': 21.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.5}",388.5,206837088256,Consumer Defensive,Household & Personal Products,,,False,408.35,-4.9,0,False,417.79,460.0,340.0,24,buy,7.5,195.79,-49.6,117.8,-69.7,3.09,12.02,1.83,61.1,7.2,1.55,,,,3.8,167,2027-02-09,False,False,6,NEUTRAL,4.04,69.9,4.82,21.1,,,,2026-08-26T05:14:50.821439,CAC40,37.2,3.0,5.0,0.0,1.0,0.94,0.0,CONFIRMED_UPTREND,-49.6,67.2,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
AI.PA,L'Air Liquide S.A.,54.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (264,437,504) se aparta del derivado de flujo operativo menos capex (1,652,500,160)",55.0,50.0,50.0,60.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.1},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 14.0, 'debt_to_equity': 0.63, 'current_ratio': 0.88, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 17.7}",167.78,106786938880,Basic Materials,Specialty Chemicals,,,False,182.26,-7.9,0,False,197.5,216.0,160.0,19,strong_buy,17.7,6.11,-96.4,55.5,-66.9,0.25,0.42,2.01,60.5,3.36,1.83,,,,0.7,176,2027-02-18,False,False,7,NEUTRAL,4.05,18.8,33.22,10.9,,,,2026-08-26T05:14:47.851267,CAC40,36.8,0.0,5.0,0.0,1.0,2.21,0.0,CONFIRMED_UPTREND,-66.9,99.4,ALTA,0,MIXED/INSUFFICIENT (0),False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
SAF.PA,Safran SA,55.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (3,562,749,952) se aparta del derivado de flujo operativo menos capex (4,895,000,064)",55.0,50.0,50.0,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.6},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 27.5, 'debt_to_equity': 0.34, 'current_ratio': 0.92, 'operating_margin_pct': 14.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.4}",343.8,142467678208,Industrials,Aerospace & Defense,,,False,366.5,-6.2,0,False,379.55,432.0,257.0,22,buy,10.4,126.51,-63.2,93.1,-72.9,2.5,8.6,0.99,36.0,3.35,0.77,,,,-65.1,167,2027-02-09,False,False,7,NEUTRAL,7.35,166.3,,23.5,,,,2026-08-26T05:15:31.533321,CAC40,36.2,0.0,0.0,0.0,-3.0,1.3,0.0,CONFIRMED_UPTREND,-63.2,78.5,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
GIVN.SW,Givaudan SA,55.5,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,"FCF declarado (605,625,024) se aparta del derivado de flujo operativo menos capex (1,143,000,000)",55.0,50.0,50.0,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 12.9},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 22.3, 'debt_to_equity': 1.11, 'current_ratio': 1.29, 'operating_margin_pct': 18.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 5.4}",3321.0,30657204224,Basic Materials,Specialty Chemicals,,,False,3592.0,-7.5,0,False,3501.4,4500.0,2886.0,19,buy,5.4,965.34,-70.9,1026.3,-69.1,1.98,65.61,2.18,70.1,72.0,1.95,,,,-14.0,154,2027-01-27,False,False,7,NEUTRAL,4.02,34.8,,21.9,,,,2026-08-26T05:14:59.002538,SMI20,33.2,0.0,5.0,0.0,-3.0,0.68,0.0,CONFIRMED_UPTREND,-69.1,75.4,ALTA,0,,False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ITRK.L,Intertek Group plc,54.8,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",50.0,50.0,50.0,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 9.1},{},"{'rs_3m': nan, 'rs_6m': nan}","{'roe_pct': 29.9, 'debt_to_equity': 1.73, 'current_ratio': 1.1, 'operating_margin_pct': 16.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.8}",5850.0,8979528704,Industrials,Specialty Business Services,,,False,5860.0,-0.2,0,False,5897.25,6000.0,5450.0,12,buy,0.8,,,,,5.09,2.98,2.82,80.5,165.0,2.66,,,,-7.8,188,2027-03-02,False,False,4,NEUTRAL,5.17,63.8,,1.3,,,,2026-08-26T05:15:58.333140,FTSE100,32.9,6.0,0.0,0.0,0.0,0.1,0.0,CONFIRMED_UPTREND,,,,0,MIXED/INSUFFICIENT (0),False,0,,False,,,,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
