ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
CPRT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-26
CSU.TO,BEST,5,Mejor FCF en Technology (5.9% vs media sector 4.4%),2026-08-26
CTAS,WATCH,0,Caro vs peers en Industrials (FCF rank 29/30) | Piotroski fuerte (8.0/9),2026-08-26
DBOEY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-26
ETN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-26
EXPN.L,WATCH,0,Caro vs peers en Industrials (FCF rank 25/30) | Piotroski fuerte (9.0/9),2026-08-26
FICO,WATCH,9,Short squeeze MEDIUM: 10.3% short · Short moderado (10.3% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9),2026-08-26
G24.DE,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.0% (5.09→4.99),2026-08-26
GWW,WATCH,-3,Caro vs peers en Industrials (FCF rank 27/30),2026-08-26
HEI,WATCH,0,Caro vs peers en Industrials (FCF rank 30/30) | Piotroski fuerte (8.0/9),2026-08-26
HESAY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 12pts en 44d (42→30) | Piotroski fuerte (8.0/9),2026-08-26
ICE,CAUTION,-11,"Thesis drift MEDIUM: Upside analistas cayó 15pp (30%→15%) | Señal salida MEDIUM: Score cayó 54pts (87 → 33) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-08-26
IDXX,WATCH,0,Caro vs peers en Healthcare (FCF rank 9/10) | Piotroski fuerte (8.0/9),2026-08-26
INTU,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-26
ISRG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-26
ITRK.L,BEST,5,Mejor FCF en Industrials (5.1% vs media sector 3.3%),2026-08-26
JKHY,WATCH,7,Piotroski fuerte (9.0/9) | EPS revision UP: EPS consensus ↑4.9% (6.89→7.23); Revenue estimate ↑2.2%,2026-08-26
JNJ,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓18.0% (13.69→11.23),2026-08-26
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 8/8) | Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (7.0/9),2026-08-26
MA,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-26
MCO,CONFIRM,8,Caro vs peers en Financial Services (FCF rank 16/17) | Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (8.0/9),2026-08-26
MRSH,CAUTION,0,"Thesis drift MEDIUM: Score cayó 11pts en 44d (48→37) | Opciones TIER2 (q=45): VALUE weak (37pts), FCF 5.2%",2026-08-26
MSCI,CAUTION,-12,Thesis drift MEDIUM: Score cayó 18pts en 44d (50→32) | Señal salida MEDIUM: Score cayó 20pts (52 → 32) | Caro vs peers en Financial Services (FCF rank 15/17) | Piotroski fuerte (8.0/9),2026-08-26
MSFT,CAUTION,-9,Thesis drift MEDIUM: Score cayó 53pts en 44d (91→38) | Señal salida MEDIUM: Score cayó 52pts (90 → 38) | Caro vs peers en Technology (FCF rank 17/17) | Smart money: 1 HF + 0 insiders (conv 26),2026-08-26
MSI,WATCH,-3,Caro vs peers en Technology (FCF rank 15/17),2026-08-26
NDAQ,CAUTION,-12,Thesis drift MEDIUM: Score cayó 19pts en 44d (53→34) | Señal salida MEDIUM: Score cayó 24pts (58 → 34) | Caro vs peers en Financial Services (FCF rank 14/17) | Piotroski fuerte (9.0/9),2026-08-26
NDSN,REVISION_UP,16,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (3.3% vs media sector 3.3%) | EPS revision STRONG_UP: EPS consensus ↑5.2% (13.93→14.65); Revenue estimate ↑3.4%,2026-08-26
OTIS,BEST,5,Mejor FCF en Industrials (5.3% vs media sector 3.3%),2026-08-26
PEP,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-08-26
PGR,BEST,5,Mejor FCF en Financial Services (11.7% vs media sector 5.2%),2026-08-26
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 9/10) | Piotroski fuerte (9.0/9),2026-08-26
ROP,BEST,5,Mejor FCF en Technology (5.5% vs media sector 4.4%),2026-08-26
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 35pts en 44d (83→48) | Señal salida MEDIUM: Score cayó 31pts (78 → 48) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-08-26
SPGI,CAUTION,-11,Thesis drift MEDIUM: Score cayó 25pts en 44d (67→42) | Señal salida MEDIUM: Score cayó 19pts (61 → 42) | Piotroski fuerte (7.0/9),2026-08-26
TJX,WATCH,7,Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑2.6% (6.84→7.02),2026-08-26
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-08-26
TW,WATCH,7,Piotroski fuerte (8.0/9) | EPS revision UP: EPS consensus ↑2.5% (4.69→4.80); Analistas: -14 (14→0),2026-08-26
TYL,WATCH,3,Piotroski fuerte (8.0/9),2026-08-26
V,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-08-26
VEEV,WATCH,3,Piotroski fuerte (7.0/9),2026-08-26
VLTO,CAUTION,-9,Thesis drift MEDIUM: Score cayó 12pts en 44d (46→34) | Señal salida MEDIUM: Score cayó 19pts (53 → 34) | Mejor FCF en Industrials (3.4% vs media sector 3.3%),2026-08-26
VRSN,CAUTION,2,Thesis drift MEDIUM: Score cayó 17pts en 44d (66→49) | Caro vs peers en Technology (FCF rank 14/17) | Smart money: 1 HF + 0 insiders (conv 30) | Piotroski fuerte (8.0/9),2026-08-26
WCN,WATCH,-3,Caro vs peers en Industrials (FCF rank 24/30),2026-08-26
WM,WATCH,3,Piotroski fuerte (8.0/9),2026-08-26
WMT,CAUTION,0,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota | EPS revision STRONG_UP: EPS consensus ↑10.2% (5.27→5.81); Analistas: -35 (35→0),2026-08-26
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-08-26
