ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
MSFT,CAUTION,-9,Thesis drift MEDIUM: Score cayó 36pts en 46d (94→58) | Señal salida MEDIUM: Score cayó 39pts (96 → 58) | Caro vs peers en Technology (FCF rank 19/19) | Smart money: 1 HF + 0 insiders (conv 32),2026-09-22
MSI,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓10.7% (20.27→18.10),2026-09-22
NDAQ,CAUTION,-12,"Thesis drift MEDIUM: Score cayó 40pts en 46d (70→31) | Señal salida MEDIUM: Score cayó 27pts (58 → 31) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Caro vs peers en Financial Services (FCF rank 14/17) | Piotroski fuerte (9.0/9)",2026-09-22
NDSN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-22
ODFL,WATCH,-3,Caro vs peers en Industrials (FCF rank 16/18),2026-09-22
ORLY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-22
OTIS,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-22
PAYX,CAUTION,1,"Señal salida MEDIUM: Earnings en 1d — alta incertidumbre, considera reducir | Opciones TIER2 (q=45): VALUE weak (36pts), FCF 5.7% | Piotroski fuerte (7.0/9)",2026-09-22
PEP,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-22
PGR,CAUTION,-1,Thesis drift MEDIUM: Score cayó 23pts en 46d (62→39) | Mejor FCF en Financial Services (13.0% vs media sector 6.2%),2026-09-22
RACE,WATCH,3,Piotroski fuerte (9.0/9),2026-09-22
RMD,WATCH,9,Short squeeze MEDIUM: 10.4% short · Short moderado (10.4% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9),2026-09-22
ROP,BEST,11,"Opciones TIER2 (q=45): VALUE weak (43pts), FCF 7.1% | Mejor FCF en Technology (7.1% vs media sector 4.8%)",2026-09-22
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 55pts en 46d (87→32) | Señal salida MEDIUM: Score cayó 62pts (94 → 32) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-22
SHW,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-22
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-09-22
SYK,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-22
TT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-22
TW,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-22
TYL,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-22
UNP,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-22
V,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-22
VCISY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (14.2% vs media sector 5.2%),2026-09-22
VEEV,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-22
VRSN,CONFIRM,23,"Smart money: 1 HF + 1 insiders (conv 44) | Opciones TIER1 (q=63): VALUE (62pts), INSIDER CONF | Piotroski fuerte (8.0/9)",2026-09-22
WCN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-22
WM,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-22
YUM,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-22
