ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
8035.T,Tokyo Electron Limited,52240.0,JPY,68.0,A,68.0,ROE 29.3% | Potencial +41% analistas | Margen 24% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,73745.45,41.2,22,1.0,5.15,1.44,,29.3,40.8,41.8,23.5,8.6,-35.7,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-30,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",5756.0,JPY,67.0,A,67.0,Potencial +40% analistas | Dividendo 2.0% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,8068.82,40.2,17,2.3,5.02,2.04,,11.2,17.5,22.8,18.4,5.4,-27.4,Cyclical Risk,,CLEAN,Metrics appear reasonable for a chemical company with stable growth and moderate valuations,2026-07-30,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",58.6,HKD,64.0,B,64.0,P/E 5.3x (vs 11x mercado) | Potencial +42% analistas | Dividendo 5.3% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,83.04,41.7,15,,5.21,5.27,,11.3,5.3,7.0,13.9,-3.3,-21.6,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese financial sector | Geopolitical risks in Hong Kong market | Real estate market exposure,PNGAY,RISKY,Negative revenue growth and potential exposure to Chinese real estate sector pose significant risks,2026-07-30,0,
4568.T,"Daiichi Sankyo Company, Limited",2889.0,JPY,64.0,B,64.0,ROE 15.8% | Potencial +46% analistas | FCF negativo | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4205.29,45.6,17,-5.0,5.7,3.46,,15.8,20.1,20.6,12.2,13.7,-30.9,Negative FCF Yield | High P/E Ratio,DSNKY,RISKY,Negative FCF yield indicates potential cash flow issues,2026-07-30,0,
035420.KS,NAVER Corporation,194700.0,KRW,63.0,B,63.0,Potencial +55% analistas | FCF yield 5.0% | Crecimiento ingresos +16% | Dividendo 1.3%,1,0,Communication Services,Korea,🇰🇷,21.2,301962.97,55.1,27,5.0,6.89,1.31,,5.7,13.0,,14.5,16.3,-36.0,Regulatory Risk | Geopolitical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of future growth,2026-07-30,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,33.85,BRL,60.0,B,60.0,ROE 19.2% | Potencial +41% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,47.73,41.0,14,3.7,5.13,2.14,,19.2,12.2,16.2,8.1,10.6,-30.1,Deuda elevada (D/E >2x) | Deuda elevada | Potential regulatory risks in healthcare sector,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-07-30,0,
105560.KS,KB Financial Group Inc.,167400.0,KRW,58.0,B,58.0,P/E 8.4x | Potencial +27% | Crecimiento ingresos +18% | Margen 37% | Dividendo 2.9%,1,0,Financial Services,Korea,🇰🇷,21.2,212395.0,26.9,20,,3.36,2.89,,10.2,8.4,,36.8,18.5,-13.9,FCF no comparable (sector financiero) | Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 8.4x seems low for a financial services company with high profit margin and revenue growth,2026-07-30,0,
012330.KS,"Hyundai Mobis Co.,Ltd",445000.0,KRW,56.0,B,56.0,P/E 8.4x | Potencial +52% analistas | Dividendo 1.5%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,676166.7,51.9,30,3.8,6.49,1.46,,7.2,8.4,,5.7,5.5,-45.9,cyclical risk | geopolitical risk,,SUSPECT,Low forward P/E and high analyst upside may indicate undervaluation or overly optimistic expectations,2026-07-30,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,41.82,BRL,54.0,B,54.0,ROE 21.8% | P/E 8.1x | Potencial +15% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.08,15.0,13,,1.87,2.08,,21.8,8.1,10.2,33.3,-2.1,-15.8,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-30,0,
7974.T,"Nintendo Co., Ltd.",8145.0,JPY,54.0,B,54.0,Potencial +24% | Crecimiento ingresos +95% | Dividendo 2.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10137.88,24.5,25,3.0,3.06,2.74,,14.9,23.9,22.4,18.3,95.1,-44.9,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-07-30,0,
9988.HK,Alibaba Group Holding Limited,112.6,HKD,53.0,B,53.0,Potencial +61% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,181.47,61.2,25,-2.0,7.65,6.43,,9.2,12.2,17.7,10.1,2.9,-39.5,Geopolitical Risk | Regulatory Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-07-30,0,
9432.T,"NTT, Inc.",159.0,JPY,51.0,B,51.0,P/E 10.9x (vs 16x mercado) | FCF yield 79.5% | Dividendo 3.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,168.79,6.2,14,79.5,0.77,3.37,,10.0,10.9,12.6,7.2,9.1,-4.9,Unusually High FCF Yield | Potential Data Quality Issue,,SUSPECT,Anomalous FCF Yield of 79.5% indicates potential data error or unusual financial structure,2026-07-30,0,
WEGE3.SA,WEG S.A.,45.64,BRL,48.0,C,48.0,ROE 30.8% | Potencial +17% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,53.49,17.2,16,2.6,2.15,4.45,,30.8,24.7,30.6,15.6,-0.6,-16.3,Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,SUSPECT,Negative revenue growth and high P/E ratios raise concerns about the stock's valuation,2026-07-30,0,
9983.T,"Fast Retailing Co., Ltd.",78500.0,JPY,47.0,C,47.0,ROE 22.5% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,84187.5,7.2,16,1.5,0.91,0.74,,22.5,57.4,50.3,13.5,22.2,-11.5,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-30,0,
6098.T,"Recruit Holdings Co., Ltd.",12915.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,13018.75,0.8,16,2.4,0.1,0.19,,30.8,42.7,37.2,13.4,11.5,-3.0,Overvaluation Risk | Growth Expectation Risk,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-07-30,0,
7733.T,Olympus Corporation,1857.5,JPY,44.0,C,44.0,P/E 14.8x | Dividendo 1.6% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1913.08,3.0,13,0.1,0.37,1.61,,8.7,14.8,30.3,6.7,8.5,-14.3,cyclical | governance,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential investment risks,2026-07-30,0,
009150.KS,"Samsung Electro-Mechanics Co., Ltd.",879000.0,KRW,42.0,C,42.0,Potencial +197% analistas | FCF negativo | Crecimiento ingresos +17%,1,1,Technology,Korea,🇰🇷,21.2,2612592.5,197.2,27,-0.3,24.65,,,8.8,22.8,,7.0,17.2,-63.6,cyclical risk | governance risk,,SUSPECT,Negative FCF yield and lack of dividend yield are anomalous for a technology company with reported profitability,2026-07-30,0,
7203.T,Toyota Motor Corporation,3126.0,JPY,42.0,C,42.0,P/E 9.6x (vs 16x mercado) | Potencial +16% | FCF negativo | Dividendo 3.1% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3615.47,15.7,19,-3.3,1.96,3.1,,10.2,9.6,10.6,7.6,1.9,-21.9,Cyclical Risk | Geopolitical Risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-07-30,0,
ABEV3.SA,Ambev S.A.,15.9,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.4% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.21,1.9,18,7.4,0.24,1.12,,17.3,14.2,16.1,17.7,-0.1,-6.7,cyclical | geopolitical,ABEV,SUSPECT,Low revenue growth and relatively low analyst upside raise concerns,2026-07-30,0,
6861.T,Keyence Corporation,78970.0,JPY,37.0,C,37.0,Potencial +14% | Crecimiento ingresos +33% | Margen 39% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,89800.0,13.7,16,,1.71,,,,42.3,42.9,39.2,32.8,-6.2,Missing Key Metrics | High P/E Ratio,,SUSPECT,Missing key metrics like ROE and FCF Yield raise concerns about data quality and potential investment risks,2026-07-30,0,
1211.HK,BYD Company Limited,94.85,HKD,37.0,C,37.0,Potencial +32% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.92,31.7,27,-13.5,3.96,0.38,,11.1,15.3,27.4,3.5,-11.8,-23.8,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue Growth | High Trailing P/E,BYDDF,RISKY,Negative FCF yield and declining revenue growth raise concerns about the company's financial health,2026-07-30,0,
6758.T,Sony Group Corporation,3809.0,JPY,36.0,C,36.0,Potencial +23% | FCF negativo | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4686.82,23.0,22,-6.1,2.88,0.66,,12.3,20.8,22.2,-2.6,8.3,-20.2,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-07-30,0,
6367.T,"Daikin Industries,Ltd.",23640.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,24753.06,4.7,15,1.9,0.59,1.51,,9.3,23.9,25.2,5.5,16.4,-10.6,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,"Forward and trailing P/E ratios seem high relative to the sector and market average, potentially indicating overvaluation",2026-07-30,0,
