ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
7974.T,"Nintendo Co., Ltd.",7166.0,JPY,61.0,B,61.0,Potencial +44% analistas | Crecimiento ingresos +95% | Dividendo 3.0% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10296.28,43.7,25,3.4,5.46,3.03,,14.9,21.1,19.7,18.3,95.1,-51.6,Cyclical Risk | Regulatory Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-06-18,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,33.12,BRL,60.0,B,60.0,ROE 19.2% | Potencial +47% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.75,47.2,13,3.7,5.9,1.87,,19.2,11.9,15.8,8.1,10.6,-31.6,Deuda elevada (D/E >2x) | Deuda elevada | Regulatory Risk | Geopolitical Risk,RDORY,RISKY,High debt-to-equity ratio and potential regulatory risks in the healthcare sector,2026-06-18,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",53.85,HKD,59.0,B,59.0,P/E 4.9x (vs 11x mercado) | Potencial +54% analistas | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,83.12,54.4,16,,6.79,,,11.3,4.9,6.4,13.9,-3.3,-27.9,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | exposición inmobiliaria | ciclical risks in Chinese real estate sector | regulatory risks in Hong Kong financial market,PNGAY,RISKY,Negative revenue growth and lack of FCF yield and dividend yield data raise concerns,2026-06-18,0,
9988.HK,Alibaba Group Holding Limited,104.9,HKD,58.0,B,58.0,P/E 11.0x | Potencial +75% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,183.4,74.8,26,-2.2,9.35,6.9,,9.2,11.0,16.5,10.1,2.9,-43.7,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns,2026-06-18,0,
9432.T,"NTT, Inc.",147.9,JPY,57.0,B,57.0,P/E 10.2x (vs 16x mercado) | Potencial +17% | FCF yield 86.4% | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,172.77,16.8,13,86.4,2.1,3.7,,10.0,10.2,11.7,7.2,9.1,-11.5,Anomalous FCF Yield | Potential Data Error,,SUSPECT,FCF yield of 86.4% appears anomalous and likely incorrect for a communication services company,2026-06-18,0,
WEGE3.SA,WEG S.A.,43.8,BRL,56.0,B,56.0,ROE 32.5% | Potencial +20% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,20.4,16,2.9,2.55,4.94,,32.5,23.7,29.2,15.6,-6.1,-19.7,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,SUSPECT,Negative revenue growth and high P/E ratios raise concerns about the stock's valuation,2026-06-18,0,
105560.KS,KB Financial Group Inc.,163100.0,KRW,53.0,B,53.0,P/E 8.6x | Potencial +20% | Crecimiento ingresos +15% | Margen 37%,1,0,Financial Services,Korea,🇰🇷,21.2,195750.0,20.0,20,,2.5,,,10.0,8.6,,36.6,15.2,-10.7,FCF no comparable (sector financiero) | Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 8.6x seems low for a financial services company with a high profit margin and revenue growth,2026-06-18,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,40.8,BRL,52.0,B,52.0,ROE 21.8% | P/E 7.9x | Potencial +19% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.38,18.6,13,,2.32,,,21.8,7.9,9.9,33.3,-2.1,-17.9,FCF no comparable (sector financiero) | cyclical risk | geopolitical risk | governance risk,ITUB,SUSPECT,Negative revenue growth and missing FCF yield raise concerns,2026-06-18,0,
7203.T,Toyota Motor Corporation,2793.5,JPY,52.0,B,52.0,P/E 8.6x (vs 16x mercado) | Potencial +32% analistas | FCF negativo | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3696.89,32.3,18,-3.6,4.04,,,10.2,8.6,9.5,7.6,1.9,-30.2,Cyclical Risk | Geopolitical Risk,TM,SUSPECT,Negative FCF Yield is anomalous for a well-established company like Toyota Motor Corporation,2026-06-18,0,
8766.T,"Tokio Marine Holdings, Inc.",7324.0,JPY,50.0,B,50.0,ROE 18.7% | P/E 14.9x | Potencial +13% | Dividendo 3.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Financial Services,Japan,🇯🇵,29.4,8248.5,12.6,12,,1.58,3.36,,18.7,14.9,14.2,11.7,-4.5,-8.9,FCF no comparable (sector financiero) | cyclical risk | regulatory risk,TKOMY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-06-18,0,
7733.T,Olympus Corporation,1669.0,JPY,50.0,B,50.0,P/E 13.3x | Potencial +13% | Dividendo 1.8% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1882.31,12.8,13,0.1,1.6,1.81,,8.7,13.3,27.3,6.7,8.5,-23.0,cyclical risk | governance risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the company's ability to generate cash and justify its valuation,2026-06-18,0,
6758.T,Sony Group Corporation,3250.0,JPY,47.0,C,47.0,Potencial +43% analistas | FCF negativo | Crecimiento ingresos +15% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4657.05,43.3,22,-1.5,5.41,,,12.4,17.7,19.0,-2.6,15.4,-32.0,Negative Profit Margin | Negative FCF Yield | No Dividend Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-06-18,0,
035420.KS,NAVER Corporation,235000.0,KRW,47.0,C,47.0,Potencial +29% | Crecimiento ingresos +16% | Dividendo 1.1%,0,0,Communication Services,Korea,🇰🇷,21.2,302111.12,28.6,27,4.1,3.57,1.09,,5.7,15.8,,14.5,16.3,-22.7,Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low ROE and high forward P/E raise concerns about valuation and profitability,2026-06-18,0,
6098.T,"Recruit Holdings Co., Ltd.",11165.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,11868.75,6.3,16,2.6,0.79,0.22,,30.8,36.9,32.2,13.4,11.5,-5.0,Overvaluation Risk | Regulatory Risk in Japanese Market,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-06-18,0,
4661.T,"Oriental Land Co., Ltd.",2300.0,JPY,43.0,C,43.0,Potencial +34% analistas | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3084.12,34.1,14,,4.26,0.65,,,26.3,30.9,17.3,,-38.1,Missing Key Metrics | Cyclical Industry Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-06-18,0,
1211.HK,BYD Company Limited,80.85,HKD,42.0,C,42.0,Potencial +54% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.52,54.0,28,-15.9,6.75,0.44,,11.1,13.1,35.9,3.5,-11.8,-40.7,Ingresos en declive YoY | Negative Revenue Growth | Unsustainable FCF Yield,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-06-18,0,
2382.HK,Sunny Optical Technology (Group) Company Limited,80.15,HKD,40.0,C,40.0,ROE 17.5% | FCF negativo | Crecimiento ingresos +21% | Mercado HongKong CAPE 11 (33% descuento histórico),3,1,Technology,HongKong,🇭🇰,10.7,82.7,3.2,23,-0.8,0.4,,,17.5,15.8,16.3,10.7,21.3,-12.3,Negative FCF Yield | No Dividend Yield | Cyclical Risk in Technology Sector,,RISKY,Negative FCF yield indicates potential cash flow issues,2026-06-18,0,
9983.T,"Fast Retailing Co., Ltd.",84100.0,JPY,39.0,C,39.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,76786.66,-8.7,15,1.8,-1.09,0.69,,20.6,61.4,54.0,13.1,14.8,-0.2,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and negative analyst upside raise concerns about overvaluation,2026-06-18,0,
ABEV3.SA,Ambev S.A.,16.19,BRL,37.0,C,37.0,ROE 17.3% | FCF yield 7.2% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.14,-0.3,18,7.2,-0.04,1.09,,17.3,14.4,16.4,17.7,-0.1,-5.0,cyclical risk | geopolitical risk,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns,2026-06-18,0,
6367.T,"Daikin Industries,Ltd.",23795.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,24362.25,2.4,16,1.9,0.3,1.53,,9.3,24.0,25.3,5.5,16.4,-8.1,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,"Forward and trailing P/E ratios seem high compared to the sector average, indicating potential overvaluation",2026-06-18,0,
