ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
MSCI,WATCH,3,Piotroski fuerte (8.0/9),2026-09-21
MSFT,CAUTION,-9,Thesis drift MEDIUM: Score cayó 40pts en 47d (97→57) | Señal salida MEDIUM: Score cayó 39pts (96 → 57) | Caro vs peers en Technology (FCF rank 19/20) | Smart money: 1 HF + 0 insiders (conv 32),2026-09-21
MSI,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓10.7% (20.27→18.10),2026-09-21
NDAQ,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-21
NDSN,CAUTION,-5,Señal salida MEDIUM: Score cayó 21pts (60 → 38) | Piotroski fuerte (7.0/9),2026-09-21
ODFL,WATCH,-3,Caro vs peers en Industrials (FCF rank 20/22),2026-09-21
ORLY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-21
OTIS,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-21
PAYX,CAUTION,1,"Señal salida MEDIUM: Earnings en 2d — alta incertidumbre, considera reducir | Opciones TIER2 (q=45): VALUE weak (48pts), FCF 5.6% | Piotroski fuerte (7.0/9)",2026-09-21
PEP,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-21
PGR,CAUTION,-1,Thesis drift MEDIUM: Score cayó 17pts en 47d (57→40) | Mejor FCF en Financial Services (12.9% vs media sector 6.0%),2026-09-21
RACE,WATCH,3,Piotroski fuerte (9.0/9),2026-09-21
RMD,BEST,14,Short squeeze MEDIUM: 10.4% short · Short moderado (10.4% del float); Piotroski 7/9 — calidad mejorando | Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (5.0% vs media sector 3.3%),2026-09-21
ROP,BEST,5,Mejor FCF en Technology (7.0% vs media sector 4.9%),2026-09-21
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 66pts en 47d (98→32) | Señal salida MEDIUM: Score cayó 52pts (84 → 32) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-21
SHW,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-21
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-09-21
SYK,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-21
TT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-21
TW,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-21
TYL,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-21
UNP,WATCH,3,Piotroski fuerte (8.0/9),2026-09-21
V,CAUTION,-11,Señal salida MEDIUM: Score cayó 44pts (90 → 46) | Caro vs peers en Financial Services (FCF rank 17/18),2026-09-21
VCISY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (14.3% vs media sector 5.2%),2026-09-21
VEEV,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-21
VRSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (5.5% vs media sector 5.2%),2026-09-21
VRSN,CONFIRM,17,"Smart money: 1 HF + 1 insiders (conv 40) | Opciones TIER2 (q=55): VALUE weak (51pts), INSIDER CONF | Piotroski fuerte (8.0/9)",2026-09-21
WCN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-21
WM,CAUTION,-8,Señal salida MEDIUM: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-21
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 8/9) | Piotroski fuerte (7.0/9),2026-09-21
YUM,EXIT,-15,Señal salida HIGH: Score cayó 45pts (81 → 36),2026-09-21
