ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
NVT,0.0,50.0,30.98,,,nVent Electric plc,69.8,Industrials,Electrical Equipment & Parts,55.0,80.0,76.7,80.0,60.0,113.83,18409666560,80.0,87.9,False,up,,,0,31.8,False,0,3.0,1.7,False,122.92,-7.4,8.0,True,"{'roe_pct': 12.3, 'debt_to_equity': 0.46, 'current_ratio': 1.63, 'operating_margin_pct': 16.2}",{'profit_margin_pct': 18.2},127.39,148.0,68.04,13.0,strong_buy,11.9,150.58,32.3,78.0,-31.5,3.12,3.55,0.74,30.8,1.49,True,-1.37,8.3,1112.4,57.0,2026-05-01,False,False,,,,,,90.0,0.0,0.0,,58.9,0.0,15.0,20.9,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",HIGH_FLOAT,160.9,0.0,35.9,80.0,False,up,87.9,5.0,,0,False,0,0.0,24,50.0,54.0,Medio,38.4,0.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,60.92,0.0,0.0,3.0,0.0,3.0,5.0,1.49,0.0,⭐ GOOD,🟡 Good,,,,,,,
ACNB,0.0,50.0,25.98,,,ACNB Corporation,64.8,Financial Services,Banks - Regional,60.0,80.0,60.3,65.0,50.0,50.5,524432992,60.0,68.9,False,down,,,0,50.7,False,0,1.3,3.7,False,53.89,-6.3,7.0,True,"{'roe_pct': 10.2, 'operating_margin_pct': 41.9}",{'profit_margin_pct': 25.3},56.67,57.0,56.0,3.0,none,12.2,,,108.0,113.9,,,3.01,38.3,3.15,True,-1.65,,17.5,49.0,2026-04-23,False,False,,,,,,70.0,0.0,0.0,,54.4,0.0,15.0,19.4,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MICRO_FLOAT,10.0,0.0,34.4,60.0,False,down,68.9,0.0,,0,False,0,0.0,2,50.0,98.0,Top 10%,68.4,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,60.92,0.0,0.0,0.0,5.0,3.0,5.0,1.52,0.0,⭐ GOOD,🟡 Good,,,,,,,
FULT,0.0,50.0,30.4,,,Fulton Financial Corporation,64.0,Financial Services,Banks - Regional,60.0,70.0,63.9,65.0,60.0,21.1,3795787520,60.0,72.1,False,up,,,0,3.3,True,2,8.0,5.2,True,22.99,-8.2,8.0,True,"{'roe_pct': 11.7, 'operating_margin_pct': 39.3}",{'profit_margin_pct': 30.7},23.0,24.0,22.0,5.0,buy,9.0,,,62.4,195.7,,,3.6,35.1,3.79,True,-1.22,,32.5,40.0,2026-04-14,False,False,,,,,,90.0,0.0,0.0,,64.2,0.0,15.0,19.2,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 51% up volume)",HIGH_FLOAT,177.5,0.0,34.2,60.0,False,up,72.1,2.0,,0,True,2,2.0,2,50.0,98.0,Top 10%,68.4,5.0,3.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,60.6,0.0,0.0,0.0,5.0,3.0,5.0,1.12,0.0,⭐ GOOD,🟡 Good,HOLD,55.0,Close to ATH (-8.2% from high) - wait for pullback,-8.2,NEUTRAL,BUY,False
BUKS,0.0,50.0,36.82,,,Butler National Corp.,68.2,Industrials,Aerospace & Defense,55.0,60.0,91.0,90.0,50.0,3.42,220419888,100.0,98.2,True,up,,,0,9.8,True,1,,,False,3.49,-2.0,8.0,True,"{'roe_pct': 25.4, 'debt_to_equity': 0.52, 'current_ratio': 1.96, 'operating_margin_pct': 30.4}",{'profit_margin_pct': 19.0},,,,,none,,10.45,205.6,7.5,119.3,7.19,0.25,,,,True,-2.59,11.4,40.0,,,False,False,,,,,,100.0,0.0,0.0,,67.5,0.0,15.0,20.5,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEDIUM_FLOAT,29.2,0.0,35.5,100.0,True,up,98.2,10.0,,0,True,1,2.0,27,50.0,48.0,Bajo 50%,31.1,0.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,60.588,0.0,0.0,6.0,0.0,3.0,5.0,,0.0,⭐ GOOD,🟡 Good,AVOID,30.0,Near ATH (-2.0% from high) - poor entry point,-2.0,NEUTRAL,NONE,False
SGU,0.0,50.0,27.58,,,Star Group L.P.,50.8,Energy,Oil & Gas Refining & Marketing,50.0,50.0,53.9,50.0,50.0,13.1,430715648,35.0,32.1,False,up,,,0,-27.4,True,2,0.2,1.7,False,13.75,-4.7,6.0,False,"{'roe_pct': 24.9, 'debt_to_equity': 1.11, 'current_ratio': 0.73, 'operating_margin_pct': 9.9}",{'profit_margin_pct': 4.1},,,,,none,,27.83,112.4,25.92,97.9,9.35,1.23,5.65,37.9,5.6,True,-4.63,8.1,6.8,62.0,2026-05-06,False,False,,,,,,90.0,0.0,0.0,,49.2,0.0,15.0,15.2,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.9x ratio, 58% up volume)",MEDIUM_FLOAT,26.6,0.0,30.2,35.0,False,up,32.1,2.0,,0,True,2,2.0,,50.0,,Sin datos suficientes,32.1,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,False,3/3,59.77199999999999,8.0,0.0,8.0,5.0,3.0,3.0,,0.0,🔵 DECENT,🟡 Good,,,,,,,
NEWT,0.0,50.0,22.68,,,"NewtekOne, Inc.",61.8,Financial Services,Banks - Regional,55.0,70.0,63.9,60.0,60.0,12.7,366868640,60.0,60.7,False,up,,,0,0.1,True,2,9.8,8.7,True,14.91,-14.8,6.0,False,"{'roe_pct': 17.4, 'debt_to_equity': 2.07, 'current_ratio': 56.84, 'operating_margin_pct': 55.6}",{'profit_margin_pct': 15.8},17.0,25.0,14.0,5.0,none,33.9,,,22.4,76.4,,,5.98,33.9,9.77,False,,,-3.0,54.0,2026-04-28,False,False,,,,,,100.0,0.0,0.0,,58.5,0.0,15.0,18.5,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 56% up volume)",LOW_FLOAT,24.7,0.0,33.5,60.0,False,up,60.7,2.0,,0,True,2,2.0,2,50.0,98.0,Top 10%,68.4,5.0,3.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,59.72,0.0,0.0,0.0,5.0,0.0,0.0,4.24,3.0,🔵 DECENT,🟡 Good,,,,,,,
BWFG,0.0,50.0,30.64,,,"Bankwell Financial Group, Inc.",66.4,Financial Services,Banks - Regional,60.0,80.0,68.3,65.0,50.0,48.16,380461248,80.0,77.1,False,flat,,,0,34.6,False,0,2.8,5.7,False,51.54,-6.6,8.0,True,"{'roe_pct': 12.3, 'operating_margin_pct': 50.0}",{'profit_margin_pct': 32.8},52.0,55.0,49.0,2.0,none,8.0,,,133.5,177.2,,,1.67,18.0,2.49,True,-0.35,,104.9,48.0,2026-04-22,False,False,,,,,,100.0,0.0,0.0,,55.9,0.0,15.0,19.9,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MICRO_FLOAT,6.0,5.0,34.9,80.0,False,flat,77.1,3.0,,0,False,0,0.0,2,50.0,98.0,Top 10%,68.4,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,2/3,59.56,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0.0,🔵 DECENT,🟡 Good,,,,,,,
LB,0.0,50.0,15.879999999999999,,,LandBridge Company LLC,68.8,Energy,Oil & Gas Equipment & Services,55.0,80.0,75.0,75.0,60.0,74.5,5929389056,60.0,56.8,False,up,,,0,39.3,False,0,9.8,5.0,True,87.597,-15.0,4.0,False,"{'roe_pct': 10.1, 'debt_to_equity': 0.71, 'current_ratio': 4.87, 'operating_margin_pct': 60.0}",{'profit_margin_pct': 15.1},76.0,90.0,65.0,7.0,buy,2.0,141.95,90.5,26.4,-64.6,1.57,3.35,0.56,45.3,,False,,3.3,391.5,60.0,2026-05-04,False,False,,,,,,100.0,0.0,0.0,,31.6,0.0,15.0,20.6,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,70,"Moderate accumulation (1.2x ratio, 54% up volume)",MEDIUM_FLOAT,27.7,20.0,35.6,60.0,False,up,56.8,2.0,,0,False,0,0.0,7,50.0,88.0,Top 25%,62.7,3.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,59.519999999999996,8.0,0.0,0.0,0.0,0.0,5.0,0.25,-3.0,🔵 DECENT,🟡 Good,,,,,,,
THFF,0.0,50.0,30.08,,,First Financial Corporation,60.8,Financial Services,Banks - Regional,60.0,60.0,60.3,65.0,60.0,64.45,765714880,60.0,72.6,False,flat,,,0,6.4,True,1,2.0,2.4,False,69.21,-6.9,8.0,True,"{'roe_pct': 13.2, 'operating_margin_pct': 34.2}",{'profit_margin_pct': 31.2},71.5,75.0,68.0,2.0,buy,10.9,,,200.4,210.9,,,3.24,31.3,2.95,True,-0.1,,15.7,47.0,2026-04-21,False,False,,,,,,70.0,0.0,0.0,,53.2,0.0,15.0,18.2,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",LOW_FLOAT,11.3,5.0,33.2,60.0,False,flat,72.6,0.0,,0,True,1,2.0,2,50.0,98.0,Top 10%,68.4,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,2/3,59.32,0.0,0.0,0.0,5.0,3.0,5.0,1.36,0.0,🔵 DECENT,🟡 Good,,,,,,,
AROW,0.0,50.0,30.81,,,Arrow Financial Corporation,68.1,Financial Services,Banks - Regional,60.0,80.0,76.7,65.0,50.0,33.95,558319360,80.0,80.6,False,up,,,0,26.3,True,1,0.6,1.2,False,36.44,-6.8,8.0,True,"{'roe_pct': 10.6, 'operating_margin_pct': 40.7}",{'profit_margin_pct': 27.8},34.5,34.5,34.5,1.0,none,1.6,,,79.5,134.2,,,3.53,43.0,3.8,True,-1.85,,108.9,56.0,2026-04-30,False,False,,,,,,90.0,0.0,0.0,,50.4,0.0,15.0,20.4,2026-03-05 07:56:54,2026-03-05,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 41% up volume)",LOW_FLOAT,14.0,15.0,35.4,80.0,False,up,80.6,5.0,,0,True,1,2.0,2,50.0,98.0,Top 10%,68.4,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,2/3,59.239999999999995,0.0,0.0,0.0,5.0,3.0,5.0,0.2,-3.0,🔵 DECENT,🟡 Good,,,,,,,
