ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,oe_ai_adjustment,oe_ai_verdict
PGHN.SW,PARTNERS GROUP N,53.2,⭐ AVERAGE,🟡 Average,60.0,50.0,15.0,85.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 49.3},{},"{'rs_3m': np.float64(-29.9), 'rs_6m': np.float64(-36.3)}","{'roe_pct': 54.8, 'debt_to_equity': 1.14, 'current_ratio': 1.67, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 43.1}",676.0,17429399552,Financial Services,Asset Management,,,False,1158.0,-41.6,0,False,967.69,1300.0,760.0,13.0,buy,43.1,1070.36,58.3,532.73,-21.2,7.71,52.13,6.79,86.7,46.0,3.48,,,,7.7,61,2026-09-01,False,False,7,NEUTRAL,8.03,75.9,1.17,28.3,,,,2026-07-02T07:55:20.642939,SMI20,48.3,6.0,0.0,0.0,3.0,5.39,3.0,0.0,CONFIRMED_UPTREND,0,
ASSA-B.ST,ASSA ABLOY AB ser. B,61.5,⭐⭐ GOOD,🟡 Good,90.0,30.0,50.0,70.0,65.0,,,,,44.4,False,0,-5.8,False,0,"{'eps_growth_yoy': np.float64(44.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.5}","{'revenue_growth_yoy': np.float64(-5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-11.6), 'rs_6m': np.float64(-12.7)}","{'roe_pct': 15.0, 'debt_to_equity': 0.61, 'current_ratio': 1.0, 'operating_margin_pct': 15.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.9}",341.8,379663319040,Industrials,Security & Protection Services,,,False,396.9,-13.9,3,False,402.95,500.0,340.0,21.0,buy,17.9,695.28,103.4,426.0,24.6,4.55,16.39,1.86,41.5,6.4,1.69,False,,,44.4,15,2026-07-17,False,True,8,STRONG,5.19,118.2,0.5,19.9,,,,2026-07-02T07:55:46.751171,OMXSTO,47.6,3.0,5.0,0.0,5.0,2.24,1.0,0.0,CONFIRMED_UPTREND,0,
HEXA-B.ST,Hexagon AB ser. B,65.5,⭐⭐ GOOD,🟡 Good,100.0,50.0,15.0,90.0,65.0,,,,,750.1,True,1,0.2,False,0,"{'eps_growth_yoy': np.float64(750.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 37.5}","{'revenue_growth_yoy': np.float64(0.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-24.7), 'rs_6m': np.float64(-34.8)}","{'roe_pct': 17.9, 'debt_to_equity': 0.27, 'current_ratio': 3.44, 'operating_margin_pct': 24.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.3}",80.42,215877664768,Technology,Scientific & Technical Instruments,,,False,122.1,-34.1,0,False,95.95,127.15,70.74,14.0,buy,19.3,,,252.6,214.1,-2.82,-2.36,1.87,18.5,1.52,1.21,True,-0.01,18.9,297.5,27,2026-07-29,False,False,6,NEUTRAL,0.42,117.8,0.02,28.0,,,,2026-07-02T07:56:21.879989,OMXSTO,47.2,-5.0,5.0,3.0,5.0,2.41,1.0,0.0,CONFIRMED_UPTREND,0,
RACE.MI,FERRARI,69.5,⭐⭐ GOOD,🟡 Good,75.0,70.0,50.0,90.0,60.0,,,,,-2.7,True,2,3.4,True,2,"{'eps_growth_yoy': np.float64(-2.7), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}","{'revenue_growth_yoy': np.float64(3.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-2.3), 'rs_6m': np.float64(-3.9)}","{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.7}",329.15,57908068352,Consumer Cyclical,Auto Manufacturers,,,False,447.5,-26.4,2,False,371.04,430.0,290.0,18.0,buy,12.7,82.45,-75.0,89.8,-72.7,1.7,5.6,1.09,33.2,3.62,0.66,True,-1.01,55.0,1.3,27,2026-07-30,False,False,9,STRONG,3.53,38.6,23.85,28.7,,,,2026-07-02T07:56:05.194338,FTSEMIB,46.8,0.0,0.0,3.0,1.0,1.59,0.0,0.0,CONFIRMED_UPTREND,0,
MONC.MI,MONCLER,60.5,⭐⭐ GOOD,🟡 Good,60.0,50.0,50.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': np.float64(-14.0), 'rs_6m': np.float64(-12.6)}","{'roe_pct': 16.9, 'debt_to_equity': 0.29, 'current_ratio': 2.42, 'operating_margin_pct': 35.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.5}",51.32,13958319104,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-13.6,4,False,61.82,70.0,49.0,25.0,buy,20.5,32.97,-35.8,23.1,-55.0,4.37,2.24,2.72,56.3,1.4,1.76,,,,2.0,20,2026-07-22,False,True,7,NEUTRAL,6.82,32.2,6.81,22.6,,,,2026-07-02T07:56:19.540614,FTSEMIB,46.2,3.0,5.0,0.0,1.0,2.56,1.0,0.0,CONFIRMED_UPTREND,0,
LSEG.L,LONDON STOCK EXCHANGE GROUP PLC,56.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 13.4},{},"{'rs_3m': np.float64(-19.2), 'rs_6m': np.float64(-14.0)}","{'roe_pct': 6.4, 'debt_to_equity': 0.53, 'current_ratio': 1.0, 'operating_margin_pct': 24.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 43.9}",8372.0,40764100608,Financial Services,Financial Data & Stock Exchanges,,,False,10990.0,-23.8,2,False,12045.33,13600.0,10400.0,15.0,strong_buy,43.9,17886.0,113.6,7110.0,-15.1,5.04,4.22,1.8,57.4,1.5,1.27,,,,80.4,28,2026-07-30,False,False,7,NEUTRAL,4.41,305.7,0.19,39.3,,,,2026-07-02T07:55:01.429738,FTSE100,40.6,6.0,5.0,0.0,5.0,5.49,3.0,0.0,CONFIRMED_UPTREND,-5,MIXED/AVOID (-5)
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,56.2,⭐ AVERAGE,🟡 Average,50.0,50.0,70.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': np.float64(-2.1), 'rs_6m': np.float64(34.7)}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.9}",32.85,55855288320,Consumer Cyclical,Restaurants,,,False,34.69,-5.3,7,True,38.4,49.05,31.0,20.0,buy,16.9,29.45,-10.4,19.4,-40.9,3.53,1.16,2.14,55.9,0.69,2.93,,,,16.3,145,2026-11-24,False,False,6,NEUTRAL,4.69,100.5,1.23,26.2,,,,2026-07-02T07:55:39.459500,FTSE100,44.5,3.0,5.0,0.0,5.0,2.11,1.0,0.0,CONFIRMED_UPTREND,0,
DSY.PA,DASSAULT SYSTEMES,59.5,⭐ AVERAGE,🟡 Average,90.0,30.0,30.0,90.0,55.0,,,,,30.9,False,0,-0.8,False,0,"{'eps_growth_yoy': np.float64(30.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.9}","{'revenue_growth_yoy': np.float64(-0.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-9.8), 'rs_6m': np.float64(-32.6)}","{'roe_pct': 13.4, 'debt_to_equity': 0.27, 'current_ratio': 1.7, 'operating_margin_pct': 23.4}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 25.8}",18.14,23835844608,Technology,Software - Application,,,False,33.16,-45.3,0,False,22.82,33.35,13.0,20.0,hold,25.8,19.52,7.6,9.94,-45.2,5.28,0.96,1.47,28.3,0.27,0.64,True,-0.75,,4.3,21,2026-07-23,False,True,8,STRONG,6.86,42.9,1.19,41.9,,,,2026-07-02T07:56:31.321135,CAC40,43.8,6.0,0.0,3.0,1.0,3.22,3.0,0.0,CONFIRMED_UPTREND,0,
ITRK.L,INTERTEK GROUP PLC ORD 1P,62.0,⭐⭐ GOOD,🟡 Good,55.0,50.0,79.0,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 10.0},{},"{'rs_3m': np.float64(42.1), 'rs_6m': np.float64(18.4)}","{'roe_pct': 28.2, 'debt_to_equity': 1.46, 'current_ratio': 1.08, 'operating_margin_pct': 18.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.7}",5805.0,8910454784,Industrials,Specialty Business Services,,,False,5820.0,-0.3,6,False,5843.85,6200.0,5450.0,13.0,buy,0.7,3473.0,-40.2,2160.0,-62.8,4.07,2.36,2.84,74.0,1.65,2.64,,,,-4.0,29,2026-07-31,False,False,4,NEUTRAL,5.28,63.8,,14.2,,,,2026-07-02T07:55:57.825703,FTSE100,33.8,3.0,5.0,0.0,0.0,0.09,-3.0,0.0,CONFIRMED_UPTREND,-8,RELIABLE/AVOID (-8)
GIVN.SW,GIVAUDAN N,60.3,⭐⭐ GOOD,🟡 Good,55.0,50.0,66.5,80.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': np.float64(14.5), 'rs_6m': np.float64(3.8)}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 0.5}",3452.0,31859187712,Basic Materials,Specialty Chemicals,,,False,3900.0,-11.5,4,False,3468.45,4500.0,2800.0,19.0,buy,0.5,1802.78,-47.8,1153.1,-66.6,3.55,122.52,2.09,60.6,72.0,1.94,,,,-3.3,21,2026-07-23,False,True,7,NEUTRAL,4.0,34.8,,29.5,,,,2026-07-02T07:55:06.338993,SMI20,41.1,3.0,5.0,0.0,0.0,0.06,-3.0,0.0,CONFIRMED_UPTREND,0,
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,63.0,⭐⭐ GOOD,🟡 Good,70.0,50.0,50.0,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': np.float64(5.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': np.float64(5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.0), 'rs_6m': np.float64(-7.8)}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 5.6}",56.0,174348533760,Consumer Cyclical,Apparel Retail,,,False,58.28,-3.9,6,False,59.14,63.0,41.5,24.0,buy,5.6,,,20.2,-63.9,,,1.17,57.8,0.65,2.09,,,36.6,5.3,69,2026-09-09,False,False,7,NEUTRAL,4.97,37.8,4.43,17.7,,,,2026-07-02T07:56:14.839073,IBEX35,40.2,0.0,0.0,0.0,3.0,0.7,-3.0,0.0,CONFIRMED_UPTREND,0,
RMS.PA,HERMES INTL,57.2,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.3},{},"{'rs_3m': np.float64(-17.5), 'rs_6m': np.float64(-32.7)}","{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.7}",1599.0,167478951936,Consumer Cyclical,Luxury Goods,,,False,2482.0,-35.6,0,False,1977.5,2320.0,1500.0,22.0,buy,23.7,567.5,-64.5,430.7,-73.1,2.41,38.57,1.13,37.2,18.0,0.65,,,,1.3,27,2026-07-29,False,False,8,STRONG,4.34,37.5,17.3,32.3,,,,2026-07-02T07:54:52.414621,CAC40,39.9,0.0,0.0,0.0,1.0,2.96,1.0,0.0,CONFIRMED_UPTREND,0,
MC.PA,LVMH,53.5,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.5},{},"{'rs_3m': np.float64(-9.0), 'rs_6m': np.float64(-32.1)}","{'roe_pct': 16.2, 'debt_to_equity': 0.53, 'current_ratio': 1.58, 'operating_margin_pct': 21.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.3}",487.35,240503439360,Consumer Cyclical,Luxury Goods,,,False,654.7,-25.6,2,False,576.54,660.0,420.0,26.0,buy,18.3,348.77,-28.4,218.4,-55.2,4.86,23.7,2.7,59.5,13.0,1.8,,,,-1.4,21,2026-07-23,False,True,6,NEUTRAL,6.77,28.9,,27.0,,,,2026-07-02T07:55:11.127885,CAC40,39.4,3.0,5.0,0.0,0.0,2.29,1.0,0.0,CONFIRMED_UPTREND,0,
SU.PA,SCHNEIDER ELECTRIC SE,57.6,⭐ AVERAGE,🟡 Average,55.0,50.0,60.5,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 10.4},{},"{'rs_3m': np.float64(4.1), 'rs_6m': np.float64(6.7)}","{'roe_pct': 15.6, 'debt_to_equity': 0.81, 'current_ratio': 1.19, 'operating_margin_pct': 17.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 11.8}",274.75,154500300800,Industrials,Specialty Industrial Machinery,,,False,293.7,-6.5,7,True,307.12,340.0,250.0,24.0,strong_buy,11.8,104.25,-62.1,79.7,-71.0,2.58,7.08,1.52,48.9,4.2,1.77,,,,-6.2,28,2026-07-30,False,False,6,NEUTRAL,3.93,74.6,,36.1,,,,2026-07-02T07:55:48.973367,CAC40,37.0,0.0,5.0,0.0,0.0,1.48,0.0,0.0,CONFIRMED_UPTREND,0,
