ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
SPGI,0.0,50.0,0.0,,,S&P Global Inc.,53.1,Financial Services,Financial Data & Stock Exchanges,60.0,50.0,32.0,65.0,65.0,445.28,134830784512.0,35.0,26.7,False,down,,,0.0,3.7,False,0.0,1.6,1.5,False,579.05,-23.1,1.0,False,"{'roe_pct': 13.1, 'debt_to_equity': 0.38, 'current_ratio': 0.82, 'operating_margin_pct': 38.3}",{'profit_margin_pct': 29.2},537.9,625.0,480.0,21.0,strong_buy,20.8,692.29,55.5,439.5,-1.3,3.62,16.32,0.87,26.2,0.81,True,-3.71,22.6,32.0,49.0,2026-04-28,False,False,7.0,NEUTRAL,4.34,942.7,0.63,,,,,,90.0,0.0,0.0,,7.899999999999999,0.0,15.0,15.9,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,298.1,23.0,30.9,35.0,False,down,26.7,0.0,,0.0,False,0.0,0.0,,42.0,,Sin datos suficientes,26.7,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,65.24000000000001,0.0,0.0,3.0,0.0,3.0,5.0,2.6,1.0,5.0,19,0,,⭐ GOOD,🟢 Excellent,,,,,,,
FTAI,0.0,50.0,31.18,,,FTAI Aviation Ltd.,71.8,Industrials,Rental & Leasing Services,55.0,90.0,83.0,65.0,65.0,276.34,28345100288.0,80.0,85.6,False,up,,,0.0,31.9,True,1.0,3.8,1.8,False,323.51,-14.6,8.0,True,"{'roe_pct': 241.2, 'debt_to_equity': 10.46, 'current_ratio': 5.28, 'operating_margin_pct': 28.5}",{'profit_margin_pct': 20.0},334.2,375.0,266.0,10.0,strong_buy,20.9,,,136.78,-50.5,-2.73,-7.53,0.49,27.2,3.38,True,-0.44,3.4,29.8,51.0,2026-04-30,False,False,6.0,NEUTRAL,2.71,25.2,0.84,,,,,,90.0,0.0,0.0,,61.5,0.0,15.0,21.5,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",HIGH_FLOAT,101.1,0.0,36.5,80.0,False,up,85.6,5.0,,0.0,True,1.0,2.0,19,42.0,57.1,Medio,42.8,0.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,64.72,0.0,0.0,-5.0,0.0,3.0,5.0,2.61,1.0,2.0,54,0,,⭐ GOOD,🟡 Good,HOLD,45.0,Close to ATH (-14.6% from high) - wait for pullback | High P/E (60.2) - valuation risk | Strong upside (+20.9%) - analyst support,-14.6,NEUTRAL,STRONG_BUY,True
BDL,0.0,50.0,24.91,,,"Flanigan's Enterprises, Inc.",54.1,Consumer Cyclical,Restaurants,50.0,40.0,60.3,80.0,50.0,33.0,61335384.0,60.0,52.7,False,up,,,0.0,-2.0,True,1.0,0.4,4.2,False,35.98,-8.3,7.0,True,"{'roe_pct': 31.6, 'debt_to_equity': 0.58, 'current_ratio': 1.97, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 8.6},,,,,none,,43990.62,133204.9,93.3,182.7,3143.37,1037.31,1.67,17.7,4.0,False,,10.9,681.9,,,False,False,9.0,STRONG,9.76,8.0,0.01,,,,,,70.0,0.0,0.0,,50.2,0.0,15.0,16.2,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 60% up volume)",MICRO_FLOAT,0.6,0.0,31.2,60.0,False,up,52.7,2.0,,0.0,True,1.0,2.0,26,42.0,40.5,Bajo 50%,26.4,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,64.294,0.0,0.0,8.0,3.0,0.0,5.0,,0.0,10.0,30,0,,⭐ GOOD,🟡 Good,,,,,,,
ENR,0.0,50.0,0.0,,,"Energizer Holdings, Inc.",49.8,Industrials,Electrical Equipment & Parts,50.0,60.0,26.7,60.0,55.0,18.27,1252785152.0,15.0,7.6,False,down,,,0.0,17.5,False,0.0,9.4,4.3,True,31.04,-41.1,1.0,False,"{'roe_pct': 151.3, 'debt_to_equity': 24.24, 'current_ratio': 1.99, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 7.1},23.67,28.0,19.0,6.0,none,29.5,43.79,139.7,29.7,62.6,14.03,2.57,6.57,40.4,3.92,True,-2.52,2.6,,56.0,2026-05-05,False,False,6.0,NEUTRAL,9.83,31.8,0.36,,,,,,100.0,0.0,0.0,,7.899999999999999,0.0,15.0,14.9,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",HIGH_FLOAT,60.5,20.0,29.9,15.0,False,down,7.6,0.0,,0.0,False,0.0,0.0,23,42.0,47.6,Bajo 50%,32.8,0.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,63.92,0.0,0.0,8.0,0.0,3.0,0.0,3.69,3.0,2.0,9,0,,⭐ GOOD,🟡 Good,,,,,,,
NVT,0.0,50.0,26.46,,,nVent Electric plc,69.6,Industrials,Electrical Equipment & Parts,55.0,80.0,73.1,80.0,65.0,108.13,17487806464.0,80.0,80.2,False,up,,,0.0,31.8,False,0.0,3.0,1.7,False,122.92,-12.0,7.0,True,"{'roe_pct': 12.3, 'debt_to_equity': 0.46, 'current_ratio': 1.63, 'operating_margin_pct': 16.2}",{'profit_margin_pct': 18.2},127.39,148.0,68.04,13.0,strong_buy,17.8,150.58,39.3,78.0,-27.9,3.28,3.55,0.78,30.8,1.49,True,-1.45,8.3,1112.4,52.0,2026-05-01,False,False,6.0,NEUTRAL,3.3,52.1,0.02,,,,,,90.0,0.0,0.0,,55.9,0.0,15.0,20.9,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",HIGH_FLOAT,160.9,0.0,35.9,80.0,False,up,80.2,5.0,,0.0,False,0.0,0.0,23,42.0,47.6,Bajo 50%,32.8,0.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,63.839999999999996,0.0,0.0,3.0,0.0,3.0,5.0,2.22,1.0,2.0,42,0,,⭐ GOOD,🟡 Good,,,,,,,
EPD,0.0,50.0,31.42,,,Enterprise Products Partners L.,59.2,Energy,Oil & Gas Midstream,55.0,50.0,68.7,70.0,60.0,37.09,80179707904.0,60.0,66.8,False,up,,,0.0,-10.5,True,2.0,2.9,3.8,False,38.22,-3.0,7.0,True,"{'roe_pct': 19.5, 'debt_to_equity': 1.14, 'current_ratio': 1.04, 'operating_margin_pct': 14.1}",{'profit_margin_pct': 11.1},37.15,41.0,32.0,20.0,buy,0.2,0.15,-99.6,26.6,-28.3,0.03,0.01,5.86,81.2,7.23,True,-0.37,5.2,1.2,49.0,2026-04-28,False,False,6.0,NEUTRAL,6.36,14.1,7.05,,,,,,90.0,0.0,0.0,,53.8,0.0,15.0,17.8,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.8x ratio, 63% up volume)",MEGA_FLOAT,1448.3,3.0,32.8,60.0,False,up,66.8,2.0,,0.0,True,2.0,2.0,10,42.0,78.6,Top 25%,58.1,3.0,0.0,5.0,7.0,0.0,0.0,5.0,0.0,False,3/3,63.68000000000001,8.0,0.0,0.0,0.0,3.0,1.0,0.02,-3.0,2.0,37,0,,⭐ GOOD,🟡 Good,,,,,,,
MCY,0.0,50.0,25.66,,,Mercury General Corporation,61.6,Financial Services,Insurance - Property & Casualty,50.0,60.0,73.1,70.0,65.0,89.69,4967805952.0,80.0,81.0,False,down,,,0.0,10.2,False,0.0,7.2,7.8,False,100.06,-10.4,7.0,True,"{'roe_pct': 24.8, 'debt_to_equity': 0.24, 'current_ratio': 0.56, 'operating_margin_pct': 16.7}",{'profit_margin_pct': 9.0},110.0,110.0,110.0,1.0,strong_buy,22.6,1931.42,2053.4,293.1,226.8,50.78,45.54,1.42,13.0,3.68,False,,24.2,50.4,62.0,2026-05-11,False,False,6.0,NEUTRAL,17.74,,0.11,,,,,,70.0,0.0,0.0,,52.5,0.0,15.0,18.5,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",MEDIUM_FLOAT,26.6,0.0,33.5,80.0,False,down,81.0,3.0,,0.0,False,0.0,0.0,21,42.0,52.4,Medio,36.5,0.0,1.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,63.64,0.0,0.0,8.0,0.0,0.0,5.0,2.82,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
THFF,0.0,50.0,23.03,,,First Financial Corporation,65.3,Financial Services,Banks - Regional,60.0,80.0,60.3,65.0,55.0,61.9,736108352.0,60.0,60.6,False,flat,,,0.0,12.9,True,2.0,2.0,2.4,False,69.21,-10.6,6.0,False,"{'roe_pct': 13.2, 'operating_margin_pct': 34.2}",{'profit_margin_pct': 31.2},71.5,75.0,68.0,2.0,none,15.5,,,200.4,223.7,,,3.38,31.3,2.95,True,-0.11,,15.8,42.0,2026-04-21,False,False,6.0,NEUTRAL,,,0.26,,,,,,70.0,0.0,0.0,,49.6,0.0,15.0,19.6,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",LOW_FLOAT,11.3,5.0,34.6,60.0,False,flat,60.6,0.0,,0.0,True,2.0,2.0,4,42.0,92.9,Top 10%,65.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,63.120000000000005,0.0,0.0,0.0,5.0,3.0,5.0,1.94,0.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
ACNB,0.0,50.0,22.78,,,ACNB Corporation,62.8,Financial Services,Banks - Regional,60.0,80.0,47.6,65.0,55.0,47.18,489955424.0,35.0,41.3,False,down,,,0.0,50.7,False,0.0,1.3,3.7,False,53.89,-12.5,6.0,False,"{'roe_pct': 10.2, 'operating_margin_pct': 41.9}",{'profit_margin_pct': 25.3},56.67,57.0,56.0,3.0,none,20.1,,,108.0,128.9,,,3.23,38.3,3.15,True,-1.77,,17.5,44.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.26,,,,,,70.0,0.0,0.0,,46.8,0.0,15.0,18.8,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MICRO_FLOAT,10.0,5.0,33.8,35.0,False,down,41.3,0.0,,0.0,False,0.0,0.0,4,42.0,92.9,Top 10%,65.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,63.120000000000005,0.0,0.0,0.0,5.0,3.0,5.0,2.51,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
EXP,0.0,50.0,0.0,,,Eagle Materials Inc,53.3,Basic Materials,Building Materials,55.0,60.0,24.0,80.0,50.0,196.49,6300231168.0,15.0,0.0,False,down,,,0.0,18.2,False,0.0,6.2,2.8,False,243.64,-19.4,2.0,False,"{'roe_pct': 28.8, 'debt_to_equity': 1.21, 'current_ratio': 4.27, 'operating_margin_pct': 24.6}",{'profit_margin_pct': 18.7},222.55,244.0,205.0,11.0,hold,13.3,73.14,-62.8,132.2,-32.7,2.48,4.97,0.51,7.6,0.42,True,-6.62,12.4,-3.8,70.0,2026-05-19,False,False,5.0,NEUTRAL,8.38,28.2,,,,,,,70.0,10.000218978,1.0,Tiger Global Management,7.0,0.0,15.0,16.0,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 45% up volume)",MEDIUM_FLOAT,31.0,35.0,31.0,15.0,False,down,0.0,0.0,,0.0,False,0.0,0.0,24,42.0,45.2,Bajo 50%,32.2,0.0,1.0,0.0,-5.0,0.0,2.0,5.0,0.0,False,1/3,62.31999999999999,0.0,0.0,0.0,0.0,3.0,0.0,1.66,0.0,0.0,13,0,,⭐ GOOD,🟡 Good,,,,,,,
BFST,0.0,50.0,22.28,,,"Business First Bancshares, Inc.",57.8,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,55.0,26.55,871173312.0,60.0,50.6,False,flat,,,0.0,6.4,False,0.0,1.0,1.7,False,30.32,-12.4,6.0,False,"{'roe_pct': 10.4, 'operating_margin_pct': 36.2}",{'profit_margin_pct': 28.1},32.88,35.0,31.0,4.0,none,23.8,,,83.7,215.3,,,2.19,20.4,2.2,True,-0.43,,18.8,44.0,2026-04-23,False,False,7.0,NEUTRAL,,,0.22,,,,,,90.0,0.0,0.0,,45.3,0.0,15.0,17.3,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEDIUM_FLOAT,30.9,5.0,32.3,60.0,False,flat,50.6,0.0,,0.0,False,0.0,0.0,4,42.0,92.9,Top 10%,65.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,62.12,0.0,0.0,0.0,3.0,3.0,5.0,2.98,1.0,5.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
ITW,0.0,50.0,22.13,,,Illinois Tool Works Inc.,56.3,Industrials,Specialty Industrial Machinery,55.0,60.0,50.3,65.0,50.0,276.58,79710355456.0,35.0,47.3,False,up,,,0.0,6.6,True,1.0,3.1,5.5,False,303.16,-8.8,6.0,False,"{'roe_pct': 93.7, 'debt_to_equity': 2.86, 'current_ratio': 1.21, 'operating_margin_pct': 26.8}",{'profit_margin_pct': 19.1},280.88,327.0,219.0,16.0,hold,1.6,132.61,-52.1,104.8,-62.1,2.72,7.52,2.33,59.3,2.23,True,-1.88,14.6,2.9,50.0,2026-04-29,False,False,5.0,NEUTRAL,4.83,118.3,3.12,,,,,,70.0,0.0,0.0,,45.9,0.0,15.0,16.9,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 61% up volume)",MEGA_FLOAT,261.2,3.0,31.9,35.0,False,up,47.3,2.0,,0.0,True,1.0,2.0,13,42.0,71.4,Medio,47.2,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,61.519999999999996,0.0,0.0,0.0,3.0,3.0,1.0,0.2,-3.0,0.0,18,0,,⭐ GOOD,🟡 Good,,,,,,,
FULT,0.0,50.0,22.31,,,Fulton Financial Corporation,58.1,Financial Services,Banks - Regional,60.0,50.0,56.7,65.0,65.0,19.97,3594810880.0,60.0,54.5,False,flat,,,0.0,5.7,False,0.0,8.0,5.2,True,22.99,-13.1,6.0,False,"{'roe_pct': 11.7, 'operating_margin_pct': 39.3}",{'profit_margin_pct': 30.7},23.25,24.5,22.0,6.0,buy,16.4,,,62.4,212.5,,,3.81,35.1,3.79,True,-1.84,,32.5,35.0,2026-04-14,False,False,6.0,NEUTRAL,,,0.19,,,,,,90.0,0.0,0.0,,53.4,0.0,15.0,17.4,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 48% up volume)",HIGH_FLOAT,177.5,0.0,32.4,60.0,False,flat,54.5,0.0,,0.0,False,0.0,0.0,4,42.0,92.9,Top 10%,65.1,5.0,3.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,61.239999999999995,0.0,0.0,0.0,5.0,3.0,5.0,2.05,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
CBK,0.0,50.0,15.26,,,"Commercial Bancgroup, Inc.",62.6,Financial Services,Banks - Regional,60.0,70.0,56.7,65.0,60.0,25.27,346148128.0,60.0,53.3,False,up,,,0.0,1.8,True,2.0,2.4,4.3,False,27.825,-9.2,,,"{'roe_pct': 14.6, 'operating_margin_pct': 55.5}",{'profit_margin_pct': 41.0},33.0,33.0,33.0,1.0,none,30.6,,,87.6,246.7,,,0.4,,,True,-0.8,,28.2,48.0,2026-04-27,False,False,6.0,NEUTRAL,,,0.14,,,,,,100.0,0.0,0.0,,30.799999999999997,0.0,15.0,18.8,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",MICRO_FLOAT,8.7,20.0,33.8,60.0,False,up,53.3,2.0,,0.0,True,2.0,2.0,4,42.0,92.9,Top 10%,65.1,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,60.04,0.0,0.0,0.0,0.0,3.0,5.0,3.82,3.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
AROW,0.0,50.0,25.98,,,Arrow Financial Corporation,64.8,Financial Services,Banks - Regional,60.0,80.0,60.3,65.0,50.0,32.92,541380608.0,60.0,73.6,False,up,,,0.0,26.3,True,1.0,0.6,1.2,False,36.44,-9.7,7.0,True,"{'roe_pct': 10.6, 'operating_margin_pct': 40.7}",{'profit_margin_pct': 27.8},35.5,35.5,35.5,1.0,hold,7.8,,,79.5,141.5,,,3.65,43.0,3.8,True,-1.91,,108.2,51.0,2026-04-30,False,False,6.0,NEUTRAL,,,0.04,,,,,,90.0,0.0,0.0,,53.4,0.0,15.0,19.4,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.7x ratio, 41% up volume)",LOW_FLOAT,14.1,5.0,34.4,60.0,False,up,73.6,2.0,,0.0,True,1.0,2.0,4,42.0,92.9,Top 10%,65.1,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,59.92,0.0,0.0,0.0,5.0,3.0,5.0,0.98,-3.0,2.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
FCCO,0.0,50.0,22.4,,,First Community Corporation,59.0,Financial Services,Banks - Regional,60.0,60.0,54.0,65.0,55.0,28.4,265376896.0,60.0,54.8,False,down,,,0.0,16.9,False,0.0,0.9,1.0,False,31.5,-9.8,6.0,False,"{'roe_pct': 13.1, 'operating_margin_pct': 35.4}",{'profit_margin_pct': 24.6},35.33,36.0,34.0,3.0,none,24.4,,,32.11,13.1,,,2.26,25.1,2.61,True,-0.17,,6.5,43.0,2026-04-22,False,False,6.0,NEUTRAL,,,0.69,,,,,,90.0,0.0,0.0,,50.7,0.0,15.0,17.7,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",MICRO_FLOAT,6.4,0.0,32.7,60.0,False,down,54.8,0.0,,0.0,False,0.0,0.0,4,42.0,92.9,Top 10%,65.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,59.599999999999994,0.0,0.0,0.0,3.0,3.0,3.0,3.05,3.0,2.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
NIC,0.0,50.0,30.36,,,Nicolet Bankshares Inc.,63.6,Financial Services,Banks - Regional,60.0,60.0,71.9,65.0,65.0,150.05,3206096128.0,80.0,81.4,False,up,,,0.0,16.2,False,0.0,6.7,4.8,False,163.11,-8.0,8.0,True,"{'roe_pct': 12.4, 'operating_margin_pct': 52.8}",{'profit_margin_pct': 38.9},175.0,190.0,157.0,5.0,buy,16.6,,,196.58,31.0,,,0.85,12.7,,True,-2.79,,14.1,35.0,2026-04-14,False,False,7.0,NEUTRAL,,,0.52,,,,,,80.0,0.0,0.0,,63.1,0.0,15.0,19.1,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",LOW_FLOAT,19.5,0.0,34.1,80.0,False,up,81.4,5.0,,0.0,False,0.0,0.0,4,42.0,92.9,Top 10%,65.1,5.0,1.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,59.44,0.0,0.0,0.0,0.0,3.0,3.0,2.08,1.0,5.0,,0,,🔵 DECENT,🟡 Good,HOLD,65.0,Close to ATH (-8.0% from high) - wait for pullback | Strong upside (+16.6%) - analyst support,-8.0,NEUTRAL,BUY,False
CMPR,0.0,50.0,25.82,,,Cimpress PLC,63.2,Industrials,Specialty Business Services,50.0,90.0,68.3,40.0,60.0,71.7,1768966784.0,80.0,76.0,False,up,,,0.0,32.0,True,1.0,14.2,14.8,True,82.43,-13.0,7.0,True,"{'current_ratio': 0.68, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 0.7},97.5,100.0,95.0,2.0,none,36.0,111.84,56.0,9.8,-86.3,10.43,7.6,,,,True,-2.99,2.0,-8.7,50.0,2026-04-29,False,False,5.0,NEUTRAL,6.55,54.9,,,,,,,70.0,0.0,0.0,,54.0,0.0,15.0,19.0,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",LOW_FLOAT,13.7,5.0,34.0,80.0,False,up,76.0,5.0,,0.0,True,1.0,2.0,20,42.0,54.8,Medio,42.4,0.0,3.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,59.28,0.0,0.0,8.0,0.0,3.0,0.0,4.5,3.0,0.0,11,0,,🔵 DECENT,🟡 Good,,,,,,,
SHBI,0.0,50.0,22.78,,,"Shore Bancshares, Inc.",62.8,Financial Services,Banks - Regional,60.0,70.0,60.3,65.0,55.0,17.92,599007488.0,60.0,62.1,False,flat,,,0.0,11.5,True,1.0,1.7,2.0,False,20.68,-13.3,6.0,False,"{'roe_pct': 10.5, 'operating_margin_pct': 41.6}",{'profit_margin_pct': 27.5},21.12,22.0,20.0,4.0,none,17.9,,,31.86,77.8,,,2.68,27.0,3.15,False,,,8.9,51.0,2026-04-30,False,False,7.0,NEUTRAL,,,0.46,,,,,,80.0,0.0,0.0,,53.8,0.0,15.0,18.8,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MEDIUM_FLOAT,30.4,0.0,33.8,60.0,False,flat,62.1,0.0,,0.0,True,1.0,2.0,4,42.0,92.9,Top 10%,65.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,59.120000000000005,0.0,0.0,0.0,3.0,0.0,3.0,2.24,1.0,5.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
BWFG,0.0,50.0,22.93,,,"Bankwell Financial Group, Inc.",64.3,Financial Services,Banks - Regional,60.0,80.0,57.6,65.0,50.0,46.5,367347360.0,60.0,69.5,False,flat,,,0.0,34.6,False,0.0,2.8,5.7,False,51.54,-9.8,6.0,False,"{'roe_pct': 12.3, 'operating_margin_pct': 50.0}",{'profit_margin_pct': 32.8},52.0,55.0,49.0,2.0,none,11.8,,,133.5,187.1,,,1.72,18.0,2.49,True,-0.36,,106.0,43.0,2026-04-22,False,False,5.0,NEUTRAL,,,0.04,,,,,,100.0,0.0,0.0,,52.3,0.0,15.0,19.3,2026-03-10 07:52:13,2026-03-10,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 51% up volume)",MICRO_FLOAT,6.0,0.0,34.3,60.0,False,flat,69.5,0.0,,0.0,False,0.0,0.0,4,42.0,92.9,Top 10%,65.1,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,58.72,0.0,0.0,0.0,3.0,3.0,5.0,1.48,0.0,0.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
