ticker,vcp_score,vcp_quality,stage,consolidation_quality,current_price_x,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price_y,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage
NDAQ,0.0,,,,,60.1,"Nasdaq, Inc.",60.7,Financial Services,Financial Data & Stock Exchanges,85.0,50.0,36.0,60.0,65.0,87.28,49360400384.0,15.0,8.5,False,down,14.8,False,0.0,2.2,False,0.0,1.8,2.1,False,101.79,-14.3,1.0,False,"{'roe_pct': 16.2, 'debt_to_equity': 0.79, 'current_ratio': 1.0, 'operating_margin_pct': 48.4}","{'eps_growth_yoy': np.float64(14.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.3}",106.47,120.0,82.0,15.0,buy,22.0,116.95,34.0,99.6,14.1,3.16,2.76,1.28,32.5,1.28,True,-2.13,7.8,33.8,45.0,2026-07-23,False,False,9.0,STRONG,4.28,205.3,0.58,,,,,,11.200000000000005,0.0,18.0,18.2,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,503.1,23.0,36.2,15.0,False,down,8.5,0.0,False,0.0,False,0.0,0.0,17.0,29.0,44.8,Bajo 50%,21.6,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,55.785,0.0,3.0,0.0,3.0,5.0,0.0,-0.5,0.0,0.0,0.0,10.0,31.0,0,,8,RELIABLE/BUY (+8),WATCH,0.0,43,0.3914,MEDIA,7.57,⚪ WEAK,🟡 Average,,,,,,,,False,0,1.096,False,-13.98,13.58,-11.12,downtrend,stage1
UBER,0.0,,,,,50.0,"Uber Technologies, Inc.",55.0,Technology,Software - Application,60.0,50.0,24.0,85.0,70.0,70.71,143937208320.0,15.0,4.3,False,down,-80.6,True,1.0,4.4,False,0.0,3.0,3.5,False,101.99,-30.7,0.0,False,"{'roe_pct': 35.3, 'debt_to_equity': 0.48, 'current_ratio': 1.07, 'operating_margin_pct': 14.6}","{'eps_growth_yoy': np.float64(-80.6), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.9}",104.43,150.0,70.0,50.0,strong_buy,47.7,47.25,-33.2,40.3,-43.0,4.54,3.21,,,,True,-5.38,12.1,-84.6,58.0,2026-08-05,False,False,6.0,NEUTRAL,4.12,133.2,,,,,,,0.0,0.0,,16.5,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 47% up volume)",MEGA_FLOAT,2023.9,25.0,23.6,15.0,False,down,4.3,0.0,True,1.0,False,0.0,2.0,19.0,29.0,37.9,Bajo 50%,18.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,53.0,8.0,3.0,0.0,3.0,-3.0,-0.02,-0.12,0.0,0.0,0.0,2.0,53.0,1,Pershing Square (Ackman),8,RELIABLE/BUY (+8),,0.0,31,,,0.0,⚪ WEAK,🟡 Average,,,,,,,,False,0,0.955,False,-30.67,3.29,-30.67,downtrend,stage1
RELX,0.0,,,,,73.1,RELX PLC PLC,51.2,Industrials,Specialty Business Services,60.0,50.0,36.0,50.0,60.0,35.15,61934120960.0,15.0,16.8,False,down,,,0.0,,,0.0,0.2,1.6,False,54.37,-35.4,1.0,False,"{'roe_pct': 70.5, 'debt_to_equity': 3.04, 'current_ratio': 0.49, 'operating_margin_pct': 31.4}",{'profit_margin_pct': 21.5},52.45,57.0,47.9,2.0,none,49.2,31.92,-9.2,25.5,-27.5,3.48,1.22,2.62,57.4,2.0,,,,8.5,45.0,2026-07-23,False,False,7.0,NEUTRAL,4.25,1901.3,0.95,,,,,,7.299999999999997,0.0,21.9,15.4,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,1803.9,25.0,37.3,15.0,False,down,16.8,0.0,,0.0,,0.0,0.0,13.0,29.0,58.6,Medio,24.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,35.135000000000005,8.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-19.0,43,0.4045,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.216,False,-33.73,29.99,-19.98,sideways,stage4
DSGX,0.0,,,,,32.3,The Descartes Systems Group Inc,67.8,Technology,Software - Application,100.0,50.0,24.0,90.0,70.0,75.46,6466229248.0,15.0,15.5,False,down,27.5,True,1.0,7.7,False,0.0,,3.1,False,109.0,-30.8,1.0,False,"{'roe_pct': 11.4, 'debt_to_equity': 0.0, 'current_ratio': 2.05, 'operating_margin_pct': 32.9}","{'eps_growth_yoy': np.float64(27.5), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 23.3}",100.62,126.0,82.0,13.0,buy,33.3,132.77,75.9,60.3,-20.1,4.15,3.13,,,,True,-0.32,243.4,34.1,86.0,2026-09-02,False,False,6.0,NEUTRAL,3.57,77.7,0.67,,,,,,7.0,0.0,9.7,20.3,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.0x ratio, 50% up volume)",HIGH_FLOAT,85.5,20.0,30.0,15.0,False,down,15.5,0.0,True,1.0,False,0.0,2.0,19.0,29.0,37.9,Bajo 50%,18.1,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,35.035,8.0,3.0,0.0,3.0,5.0,-0.23,-0.23,0.0,0.0,0.0,2.0,81.0,0,,-8,RELIABLE/AVOID (-8),WATCH,-3.0,43,0.3122,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.235,False,-30.77,20.62,-28.84,sideways,stage4
HEI,0.0,,,,,19.7,Heico Corporation,76.3,Industrials,Aerospace & Defense,100.0,70.0,44.0,90.0,65.0,331.43,46287273984.0,35.0,47.9,False,up,31.8,True,1.0,19.9,True,1.0,1.1,0.8,False,361.69,-8.4,3.0,False,"{'roe_pct': 17.2, 'debt_to_equity': 0.48, 'current_ratio': 2.92, 'operating_margin_pct': 25.5}","{'eps_growth_yoy': np.float64(31.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 16.1}",386.1,471.0,290.0,20.0,buy,16.5,544.34,64.2,168.0,-49.3,1.53,12.84,0.07,4.3,0.1,False,,9.0,48.2,78.0,2026-08-25,False,False,8.0,STRONG,2.08,52.3,1.01,,,,,,18.8,0.0,5.9,22.9,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",HIGH_FLOAT,123.9,20.0,28.8,35.0,False,up,47.9,2.0,True,1.0,True,1.0,5.0,,29.0,,Sin datos suficientes,47.9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,35.005,8.0,0.0,0.0,0.0,5.0,2.59,9.04,4.0,0.0,1.5,10.0,107.0,0,,-8,RELIABLE/AVOID (-8),REVISION_UP,8.0,43,0.0511,BAJA,16.63,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.216,False,-8.37,29.41,-3.34,sideways,stage1
MSFT,0.0,,,,,29.9,Microsoft Corporation,63.3,Technology,Software - Infrastructure,85.0,50.0,24.0,90.0,70.0,416.67,3095206035456.0,15.0,6.7,False,flat,16.7,False,0.0,8.4,False,0.0,1.0,2.1,False,555.45,-25.0,2.0,False,"{'roe_pct': 34.0, 'debt_to_equity': 0.3, 'current_ratio': 1.28, 'operating_margin_pct': 46.3}","{'eps_growth_yoy': np.float64(16.7), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 39.3}",560.95,870.0,400.0,55.0,strong_buy,34.6,165.89,-60.2,392.89,-5.7,1.2,4.98,0.87,20.7,0.79,True,-0.72,55.7,23.4,51.0,2026-07-29,False,False,6.0,NEUTRAL,4.01,45.1,0.92,NEUTRAL,1.27,100.0,16.0,20.0,3.0,0.0,9.0,19.0,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",MEGA_FLOAT,7417.5,23.0,28.0,15.0,False,flat,6.7,0.0,False,0.0,False,0.0,0.0,7.0,29.0,79.3,Top 25%,30.1,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,45.815,8.0,0.0,0.0,3.0,5.0,0.06,-0.2,0.0,0.0,0.0,2.0,86.0,0,,3,MIXED/BUY (+3),WATCH,-3.0,42,0.4718,ALTA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.292,False,-24.39,17.2,-21.34,sideways,stage4
NOW,0.0,,,,,53.1,"ServiceNow, Inc.",65.5,Technology,Software - Application,90.0,70.0,24.0,65.0,65.0,112.45,115970588672.0,15.0,15.3,False,down,21.8,True,1.0,17.3,True,1.0,5.6,2.1,False,211.478,-46.8,2.0,False,"{'roe_pct': 16.1, 'debt_to_equity': 0.21, 'current_ratio': 0.84, 'operating_margin_pct': 13.3}","{'eps_growth_yoy': np.float64(21.8), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.6}",141.86,236.0,85.0,44.0,strong_buy,26.2,72.88,-35.2,16.8,-85.1,4.4,4.95,,,,True,-3.25,104.4,2.3,44.0,2026-07-22,False,False,4.0,NEUTRAL,2.02,73.1,9.73,,,,,,13.6,0.0,15.9,19.6,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.2x ratio, 55% up volume)",MEGA_FLOAT,1028.3,23.0,35.6,15.0,False,down,15.3,0.0,True,1.0,True,1.0,5.0,19.0,29.0,37.9,Bajo 50%,18.1,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,43.855,8.0,3.0,0.0,3.0,1.0,-0.45,-2.34,0.0,0.0,0.0,0.0,95.0,0,,2,RELIABLE/WATCH (+2),,0.0,43,0.341,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.538,False,-46.83,38.42,-41.36,sideways,stage4
ATLKY,0.0,,,,,78.6,Atlas Copco AB,49.5,Industrials,Specialty Industrial Machinery,50.0,30.0,44.0,85.0,55.0,18.91,92254715904.0,35.0,29.2,False,flat,-5.1,False,0.0,-5.1,False,0.0,,,False,22.05,-14.2,5.0,False,"{'roe_pct': 22.4, 'debt_to_equity': 0.29, 'current_ratio': 1.7}","{'eps_growth_yoy': np.float64(-5.1), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.7}",24.0,24.0,24.0,1.0,none,26.9,95.06,402.7,5.7,-69.9,23.23,6.46,2.95,56.2,1.57,False,,161.9,-2.6,,,False,False,6.0,NEUTRAL,,53.6,,,,,,,44.4,0.0,23.6,14.8,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 53% up volume)",MEGA_FLOAT,3947.2,3.0,38.4,35.0,False,flat,29.2,0.0,False,0.0,False,0.0,0.0,6.0,29.0,82.8,Top 25%,33.1,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,3/3,44.73,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0,,3,MIXED/BUY (+3),CAUTION,-1.0,43,0.4207,MEDIA,18.45,⚪ WEAK,🔴 Weak,HOLD,60.0,Close to ATH (-14.2% from high) - wait for pullback | Strong upside (+26.9%) - analyst support,-14.2,NEUTRAL,NONE,False,False,2,0.803,False,-12.95,29.91,-1.51,sideways,stage2
SPGI,0.0,,,,,59.7,S&P Global Inc.,68.5,Financial Services,Financial Data & Stock Exchanges,100.0,70.0,24.0,65.0,65.0,424.44,125634240512.0,15.0,10.3,False,down,30.1,True,1.0,11.1,True,1.0,1.4,2.2,False,579.05,-26.7,1.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.38, 'current_ratio': 0.68, 'operating_margin_pct': 44.3}","{'eps_growth_yoy': np.float64(30.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 30.4}",533.76,575.0,480.0,21.0,strong_buy,25.8,759.17,78.9,473.7,11.6,4.22,17.9,0.91,24.4,0.82,True,-4.26,22.7,32.5,52.0,2026-07-30,False,False,7.0,NEUTRAL,4.56,942.7,0.59,,,,,,15.5,0.0,17.9,20.6,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MEGA_FLOAT,295.3,23.0,38.5,15.0,False,down,10.3,0.0,True,1.0,True,1.0,5.0,17.0,29.0,44.8,Bajo 50%,21.6,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,36.385000000000005,0.0,3.0,0.0,3.0,5.0,0.0,-0.44,0.0,0.0,0.0,5.0,18.0,0,,-5,MIXED/AVOID (-5),,0.0,43,0.2504,BAJA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.919,False,-26.09,11.74,-22.58,sideways,stage1
G24.DE,0.0,,,,,75.1,Scout24 SE                    N,67.8,Communication Services,Internet Content & Information,95.0,60.0,30.0,75.0,70.0,75.05,5307196928.0,,,,,37.0,False,0.0,14.0,False,0.0,,,False,122.8,-38.9,1.0,False,"{'roe_pct': 17.7, 'debt_to_equity': 0.25, 'current_ratio': 0.22, 'operating_margin_pct': 55.2}","{'eps_growth_yoy': np.float64(37.0), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 37.4}",103.65,135.0,86.0,17.0,strong_buy,38.1,,,108.3,44.3,,,1.98,36.6,1.51,,,44.1,40.6,59.0,2026-08-06,False,False,6.0,NEUTRAL,4.99,635.9,0.39,,,,,,20.9,0.0,22.5,20.3,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",HIGH_FLOAT,68.7,20.0,42.9,,,,,0.0,False,0.0,False,0.0,0.0,8.0,29.0,75.9,Top 25%,30.0,3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,33.125,8.0,0.0,3.0,0.0,5.0,0.2,2.88,0.0,0.0,0.0,2.0,17.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-8.0,43,0.4298,MEDIA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.192,False,-38.48,20.49,-22.53,sideways,stage4
AON,65.41666666666667,Excellent,Stage Unknown,16.497723976732345,325.9700012207031,84.0,Aon plc,78.2,Financial Services,Insurance Brokers,100.0,90.0,36.0,80.0,65.0,328.53,70166429696.0,15.0,13.4,False,down,109.3,False,0.0,21.2,True,2.0,1.4,2.0,False,381.0,-13.8,2.0,False,"{'roe_pct': 46.4, 'debt_to_equity': 1.55, 'current_ratio': 1.07, 'operating_margin_pct': 35.8}","{'eps_growth_yoy': np.float64(109.3), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 22.5}",385.26,436.0,298.0,19.0,buy,17.3,597.35,81.8,494.03,50.4,4.76,15.65,1.0,16.4,0.76,True,-1.78,7.4,19.0,46.0,2026-07-24,False,False,8.0,STRONG,6.59,141.9,0.57,,,,,,41.8,26.2,25.2,23.5,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 45% up volume)",MEGA_FLOAT,210.9,30.0,74.8,15.0,False,down,13.4,0.0,False,0.0,True,2.0,2.0,27.0,29.0,10.3,Bottom 25%,10.4,-3.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,32.38,0.0,3.0,0.0,3.0,5.0,0.0,-0.49,0.0,1.0,0.0,10.0,13.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-3.0,43,0.2668,BAJA,42.028333333333336,⚪ WEAK,🔴 Weak,HOLD,65.0,Close to ATH (-13.8% from high) - wait for pullback | Strong upside (+17.3%) - analyst support,-13.8,NEUTRAL,BUY,False,False,1,0.924,False,-13.36,8.14,-13.65,sideways,stage1
ICE,0.0,,,,,81.6,Intercontinental Exchange Inc.,73.7,Financial Services,Financial Data & Stock Exchanges,100.0,80.0,27.0,75.0,70.0,141.5,80020021248.0,15.0,6.9,False,down,66.0,True,2.0,12.4,True,2.0,1.6,2.7,False,189.35,-25.3,0.0,False,"{'roe_pct': 13.9, 'debt_to_equity': 0.71, 'current_ratio': 1.01, 'operating_margin_pct': 57.3}","{'eps_growth_yoy': np.float64(66.0), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 37.7}",199.53,251.0,174.0,15.0,strong_buy,41.0,280.7,98.4,206.4,45.9,4.68,6.62,1.47,28.5,1.23,True,-2.13,7.5,79.7,52.0,2026-07-30,False,False,8.0,STRONG,5.14,118.3,0.2,,,,,,16.6,0.0,24.5,22.1,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,10,"Strong selling pressure (0.5x ratio, 32% up volume)",MEGA_FLOAT,561.6,33.0,46.6,15.0,False,down,6.9,0.0,True,2.0,True,2.0,8.0,17.0,29.0,44.8,Bajo 50%,21.6,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,32.31,0.0,3.0,0.0,3.0,5.0,0.0,-0.56,0.0,1.0,0.0,10.0,33.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-3.0,43,0.4762,ALTA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,0,1.195,False,-24.6,3.53,-18.9,downtrend,stage1
NYT,0.0,,,,,50.0,New York Times Company (The),63.5,Communication Services,Publishing,70.0,50.0,52.4,90.0,60.0,76.88,12444004352.0,35.0,46.1,False,down,6.0,False,0.0,3.8,False,0.0,7.1,5.1,False,87.1,-11.7,6.0,False,"{'roe_pct': 19.7, 'debt_to_equity': 0.02, 'current_ratio': 1.6, 'operating_margin_pct': 13.1}","{'eps_growth_yoy': np.float64(6.0), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.3}",84.89,95.0,66.0,9.0,buy,10.4,104.45,35.9,69.9,-9.1,3.19,2.46,1.2,40.8,0.92,True,-1.31,525.6,80.0,58.0,2026-08-05,False,False,8.0,STRONG,3.82,52.8,0.3,,,,,,34.2,0.0,,19.1,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",HIGH_FLOAT,134.7,2.0,27.2,35.0,False,down,46.1,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,46.1,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,32.3,8.0,3.0,0.0,3.0,5.0,0.0,1.46,1.0,0.0,0.0,10.0,87.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),,0.0,31,,,22.85,⚪ WEAK,🔴 Weak,,,,,,,,False,2,0.821,False,-11.73,51.96,12.31,sideways,stage2
BR,58.51904761904762,Excellent,Stage Unknown,27.08119624727029,170.83999633789062,67.7,"Broadridge Financial Solutions,",46.5,Technology,Information Technology Services,50.0,50.0,15.0,60.0,70.0,151.34,17503725568.0,15.0,5.9,False,down,-26.2,False,0.0,-5.4,True,2.0,3.1,2.2,False,271.91,-44.3,0.0,False,"{'roe_pct': 42.3, 'debt_to_equity': 1.21, 'current_ratio': 0.94, 'operating_margin_pct': 18.4}","{'eps_growth_yoy': np.float64(-26.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.0}",206.5,255.0,165.0,8.0,buy,36.4,248.47,64.2,141.19,-6.7,6.79,10.27,2.58,40.7,1.64,True,-2.76,13.4,10.6,57.0,2026-08-04,False,False,8.0,STRONG,5.8,344.9,0.96,,,,,,31.700000000000003,23.4,20.3,13.9,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",HIGH_FLOAT,115.1,20.0,57.7,15.0,False,down,5.9,0.0,False,0.0,True,2.0,2.0,29.0,29.0,3.4,Bottom 25%,4.2,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,31.785,8.0,6.0,3.0,3.0,3.0,0.0,-2.59,0.0,0.0,0.0,10.0,11.0,0,,-8,RELIABLE/AVOID (-8),CAUTION,-6.0,43,0.55,ALTA,26.409523809523805,⚪ WEAK,🔴 Weak,,,,,,,,False,0,0.946,False,-43.58,8.26,-42.19,downtrend,stage1
GVDNY,0.0,,,,,56.1,Givaudan SA,53.7,Basic Materials,Specialty Chemicals,55.0,50.0,36.0,80.0,55.0,71.96,33206648832.0,15.0,7.9,False,down,,,0.0,,,0.0,,,False,102.96,-30.1,1.0,False,"{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}",{'profit_margin_pct': 14.3},87.52,102.45,72.59,2.0,none,21.6,36.06,-49.9,29.2,-59.4,3.41,2.45,2.54,60.4,1.88,,,,-2.4,45.0,2026-07-23,False,False,7.0,NEUTRAL,32.45,34.8,,,,,,,7.899999999999999,0.0,16.8,16.1,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MICRO_FLOAT,9.2,20.0,32.9,15.0,False,down,7.9,0.0,,0.0,,0.0,0.0,11.0,29.0,65.5,Medio,24.9,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,41.785,0.0,3.0,3.0,0.0,0.0,-1.76,-2.45,2.0,1.0,-1.5,5.0,35.0,0,,3,MIXED/BUY (+3),WATCH,3.0,43,0.4658,ALTA,0.0,⚪ WEAK,🔴 Weak,,,,,,,,False,1,1.053,False,-28.11,9.46,-19.37,sideways,stage1
TW,0.0,,,,,78.1,Tradeweb Markets Inc.,76.2,Financial Services,Capital Markets,95.0,90.0,27.0,85.0,70.0,102.53,22354206720.0,15.0,9.2,False,down,33.5,False,0.0,20.4,True,2.0,2.7,2.2,False,147.49,-30.5,1.0,False,"{'roe_pct': 14.2, 'debt_to_equity': 0.02, 'current_ratio': 5.93, 'operating_margin_pct': 46.4}","{'eps_growth_yoy': np.float64(33.5), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 40.3}",135.93,197.0,112.0,14.0,buy,32.6,,,121.5,18.5,,,0.55,12.4,0.4,True,-0.7,636.1,27.4,52.0,2026-07-30,False,False,8.0,STRONG,5.68,57.1,0.57,,,,,,23.3,0.0,23.4,22.9,2026-06-08 09:07:47,2026-06-08,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,55,"No clear pattern (0.9x ratio, 47% up volume)",HIGH_FLOAT,115.7,20.0,46.3,15.0,False,down,9.2,0.0,False,0.0,True,2.0,2.0,,29.0,,Sin datos suficientes,9.2,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,33.785,0.0,0.0,0.0,3.0,5.0,-0.1,-0.37,0.0,1.0,0.0,10.0,48.0,0,,-5,MIXED/AVOID (-5),,0.0,43,0.4045,MEDIA,0.1200000000000001,⚪ WEAK,🔴 Weak,,,,,,,,False,1,0.976,False,-30.16,8.79,-13.13,sideways,stage1
