ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
105560.KS,KB Financial Group Inc.,149700.0,KRW,65.0,A,65.0,P/E 7.9x | Potencial +31% analistas | Crecimiento ingresos +15% | Margen 37% | Dividendo 3.0%,1,0,Financial Services,Korea,🇰🇷,21.2,195750.0,30.8,20,,3.85,2.99,,10.0,7.9,,36.6,15.2,-13.2,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Governance Risk,,SUSPECT,Low Forward P/E ratio of 7.9x may indicate undervaluation or overlooked risks,2026-05-28,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",59.25,HKD,64.0,B,64.0,P/E 5.4x (vs 11x mercado) | Potencial +40% analistas | Dividendo 5.0% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.93,40.0,16,,5.0,5.05,,11.3,5.4,7.1,13.9,-3.3,-20.7,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese insurance sector | Exposure to Chinese real estate market,PNGAY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-05-28,0,
4568.T,"Daiichi Sankyo Company, Limited",2662.5,JPY,64.0,B,64.0,ROE 15.8% | Potencial +63% analistas | FCF negativo | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4352.35,63.5,17,-4.7,7.93,3.73,,15.8,18.5,19.0,12.2,13.7,-36.3,Negative FCF Yield | Potential Cash Flow Risk,DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with positive profit margin and revenue growth,2026-05-28,0,
1299.HK,AIA Group Limited,82.15,HKD,62.0,B,62.0,Potencial +27% | Margen 24% | Dividendo 2.3% | Mercado HongKong CAPE 11 (33% descuento histórico),2,0,Financial Services,HongKong,🇭🇰,10.7,104.48,27.2,18,,3.4,2.28,,14.8,12.3,17.8,23.8,6.0,-10.9,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risk in Hong Kong | Exposure to Chinese real estate market | Potential governance issues,,SUSPECT,Missing FCF yield and potential exposure to Chinese real estate sector are concerns,2026-05-28,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,34.4,BRL,60.0,B,60.0,ROE 19.2% | Potencial +43% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,49.13,42.8,13,3.6,5.35,1.85,,19.2,12.3,16.5,8.1,10.6,-28.9,Deuda elevada (D/E >2x) | Deuda elevada | Regulatory Risk | Geopolitical Risk,RDORY,RISKY,High debt-to-equity ratio and potential regulatory risks in the healthcare sector,2026-05-28,0,
035420.KS,NAVER Corporation,205000.0,KRW,59.0,B,59.0,Potencial +44% analistas | Crecimiento ingresos +16% | Dividendo 1.3%,0,0,Communication Services,Korea,🇰🇷,21.2,294740.75,43.8,27,4.8,5.47,1.32,,5.7,13.7,,14.5,16.3,-30.5,Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of growth potential,2026-05-28,0,
9988.HK,Alibaba Group Holding Limited,121.8,HKD,58.0,B,58.0,Potencial +52% analistas | FCF negativo | Dividendo 6.0% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,184.89,51.8,26,-1.9,6.47,5.95,,9.2,12.6,19.2,10.1,2.9,-34.6,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-05-28,0,
9432.T,"NTT, Inc.",150.1,JPY,57.0,B,57.0,P/E 10.3x (vs 16x mercado) | Potencial +15% | FCF yield 85.1% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,172.54,14.9,13,85.1,1.87,3.58,,10.0,10.3,11.9,7.2,9.1,-10.2,Anomalous FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 85.1% appears anomalous and likely incorrect for a communication services company,2026-05-28,0,
WEGE3.SA,WEG S.A.,43.45,BRL,56.0,B,56.0,ROE 32.5% | Potencial +21% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.59,21.0,15,2.9,2.63,4.98,,32.5,23.5,29.0,15.6,-6.1,-20.3,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-05-28,0,
2382.HK,Sunny Optical Technology (Group) Company Limited,73.65,HKD,51.0,B,51.0,ROE 17.5% | Potencial +10% | FCF negativo | Crecimiento ingresos +21% | Dividendo 1.6% | Mercado HongKong CAPE 11 (33% descuento histórico),3,1,Technology,HongKong,🇭🇰,10.7,81.02,10.0,23,-0.9,1.25,1.6,,17.5,14.5,15.0,10.7,21.3,-19.4,cyclical | governance,,SUSPECT,Negative FCF yield is anomalous for a technology company with high revenue growth,2026-05-28,0,
8766.T,"Tokio Marine Holdings, Inc.",7189.0,JPY,50.0,B,50.0,ROE 18.7% | P/E 14.6x | Potencial +15% | Dividendo 3.3% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Financial Services,Japan,🇯🇵,29.4,8232.67,14.5,12,,1.81,3.33,,18.7,14.6,13.9,11.7,-4.5,-10.6,FCF no comparable (sector financiero) | cyclical risk | regulatory risk,TKOMY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-05-28,0,
7203.T,Toyota Motor Corporation,3030.0,JPY,50.0,B,50.0,P/E 9.3x (vs 16x mercado) | Potencial +26% | FCF negativo | Dividendo 3.3% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3827.44,26.3,18,-2.4,3.29,3.32,,10.2,9.3,10.3,7.6,1.9,-24.2,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota Motor Corporation,2026-05-28,0,
8035.T,Tokyo Electron Limited,52320.0,JPY,47.0,C,47.0,ROE 29.3% | Margen 24% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,53381.82,2.0,22,1.0,0.25,1.38,,29.3,40.9,41.9,23.5,8.6,-4.4,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-05-28,0,
6758.T,Sony Group Corporation,3451.0,JPY,47.0,C,47.0,Potencial +36% analistas | FCF negativo | Crecimiento ingresos +15% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4676.3,35.5,23,-1.4,4.44,0.72,,12.4,18.8,20.1,-2.6,15.4,-27.7,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-05-28,0,
6098.T,"Recruit Holdings Co., Ltd.",10185.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,10250.0,0.6,16,2.8,0.08,0.25,,30.8,33.7,29.3,13.4,11.5,-0.9,regulatory risk in Japanese labor market | cyclical risk in recruitment industry,RCRUY,SUSPECT,High forward P/E ratio and low dividend yield may indicate overvaluation,2026-05-28,0,
7733.T,Olympus Corporation,1821.5,JPY,44.0,C,44.0,P/E 14.5x | Dividendo 1.6% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1866.92,2.5,13,0.1,0.31,1.63,,8.7,14.5,29.7,6.7,8.5,-16.0,cyclical risk | governance risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the company's financial health,2026-05-28,0,
4661.T,"Oriental Land Co., Ltd.",2250.0,JPY,43.0,C,43.0,Potencial +40% analistas | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3144.84,39.8,14,,4.97,0.67,,,25.7,30.3,17.3,,-39.4,Incomplete Data | Cyclical Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-05-28,0,
9983.T,"Fast Retailing Co., Ltd.",78380.0,JPY,39.0,C,39.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,74073.34,-5.5,15,2.0,-0.69,0.74,,20.6,57.3,50.4,13.1,14.8,-1.2,Overvaluation Risk | Cyclical Sector Risk,,SUSPECT,High P/E ratios and negative analyst upside raise concerns about overvaluation,2026-05-28,0,
ABEV3.SA,Ambev S.A.,16.61,BRL,37.0,C,37.0,ROE 17.3% | FCF yield 7.0% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.03,-3.5,18,7.0,-0.43,1.08,,17.3,14.8,16.8,17.7,-0.1,-2.5,cyclical risk | geopolitical risk,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns,2026-05-28,0,
1211.HK,BYD Company Limited,90.3,HKD,37.0,C,37.0,Potencial +38% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.32,37.7,28,-14.2,4.71,0.4,,11.1,14.7,40.1,3.5,-11.8,-37.1,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue | High Trailing P/E,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-05-28,0,
6367.T,"Daikin Industries,Ltd.",23480.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,23906.0,1.8,16,1.8,0.23,1.54,,9.3,23.7,25.0,5.5,16.4,-9.3,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,"Forward P/E and Trailing P/E seem high compared to the sector average, indicating potential overvaluation",2026-05-28,0,
