ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
7974.T,"Nintendo Co., Ltd.",7275.0,JPY,61.0,B,61.0,Potencial +42% analistas | Crecimiento ingresos +95% | Dividendo 3.0% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10296.28,41.5,25,3.3,5.19,3.03,,14.9,21.4,20.0,18.3,95.1,-50.8,cyclical risk | regulatory risk in gaming industry,NTDOY,SUSPECT,Revenue growth YoY of 95.1% seems unusually high and warrants further investigation,2026-06-17,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,34.08,BRL,60.0,B,60.0,ROE 19.2% | Potencial +43% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.75,43.0,13,3.6,5.38,1.87,,19.2,12.3,16.3,8.1,10.6,-29.6,Deuda elevada (D/E >2x) | Deuda elevada | Regulatory Risk | Geopolitical Risk,RDORY,RISKY,High debt-to-equity ratio and potential regulatory risks in the healthcare sector,2026-06-17,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",56.1,HKD,59.0,B,59.0,P/E 5.1x (vs 11x mercado) | Potencial +48% analistas | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,83.23,48.4,16,,6.05,,,11.3,5.1,6.7,13.9,-3.3,-24.9,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese insurance sector | Exposure to Chinese real estate market | Geopolitical risks in Hong Kong market,PNGAY,SUSPECT,Negative revenue growth and lack of FCF yield and dividend yield data raise concerns,2026-06-17,0,
9432.T,"NTT, Inc.",146.9,JPY,57.0,B,57.0,P/E 10.1x (vs 16x mercado) | Potencial +18% | FCF yield 86.9% | Dividendo 3.7% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,172.77,17.6,13,86.9,2.2,3.7,,10.0,10.1,11.6,7.2,9.1,-12.1,Anomalous FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 86.9% appears anomalous and likely incorrect for a communication services company,2026-06-17,0,
7203.T,Toyota Motor Corporation,2810.0,JPY,57.0,B,57.0,P/E 8.7x (vs 16x mercado) | Potencial +32% analistas | FCF negativo | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3696.89,31.6,18,-3.6,3.95,3.51,,10.2,8.7,9.5,7.6,1.9,-29.8,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota Motor Corporation,2026-06-17,0,
WEGE3.SA,WEG S.A.,42.83,BRL,56.0,B,56.0,ROE 32.5% | Potencial +23% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,23.1,16,3.0,2.89,5.05,,32.5,23.2,28.6,15.6,-6.1,-21.5,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,SUSPECT,Negative revenue growth and high P/E ratios raise concerns about the stock's valuation,2026-06-17,0,
9988.HK,Alibaba Group Holding Limited,106.9,HKD,53.0,B,53.0,Potencial +72% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,183.64,71.8,26,-2.1,8.97,6.77,,9.2,11.2,16.8,10.1,2.9,-42.6,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-06-17,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,40.45,BRL,52.0,B,52.0,ROE 21.8% | P/E 7.8x | Potencial +20% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.38,19.6,13,,2.45,,,21.8,7.8,9.8,33.3,-2.1,-18.6,FCF no comparable (sector financiero) | cyclical risk | regulatory risk | governance risk,ITUB,SUSPECT,Negative revenue growth and missing FCF yield raise concerns,2026-06-17,0,
8766.T,"Tokio Marine Holdings, Inc.",7252.0,JPY,50.0,B,50.0,ROE 18.7% | P/E 14.7x | Potencial +14% | Dividendo 3.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Financial Services,Japan,🇯🇵,29.4,8248.5,13.7,12,,1.72,3.36,,18.7,14.7,14.1,11.7,-4.5,-9.8,FCF no comparable (sector financiero) | cyclical risk | regulatory risk,TKOMY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-06-17,0,
7733.T,Olympus Corporation,1612.0,JPY,50.0,B,50.0,P/E 12.8x | Potencial +17% | Dividendo 1.8% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1882.31,16.8,13,0.1,2.1,1.81,,8.7,12.8,26.4,6.7,8.5,-25.6,cyclical risk | governance risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the company's ability to generate cash and justify its valuation,2026-06-17,0,
6758.T,Sony Group Corporation,3286.0,JPY,47.0,C,47.0,Potencial +42% analistas | FCF negativo | Crecimiento ingresos +15% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4657.05,41.7,22,-1.5,5.22,,,12.4,17.9,19.2,-2.6,15.4,-31.2,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-06-17,0,
035420.KS,NAVER Corporation,243500.0,KRW,47.0,C,47.0,Potencial +24% | Crecimiento ingresos +16% | Dividendo 1.1%,0,0,Communication Services,Korea,🇰🇷,21.2,302111.12,24.1,27,4.0,3.01,1.09,,5.7,16.4,,14.5,16.3,-19.9,Regulatory Risk | Geopolitical Risk,,SUSPECT,Low ROE and high forward P/E raise concerns about valuation and profitability,2026-06-17,0,
6098.T,"Recruit Holdings Co., Ltd.",10520.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,11368.75,8.1,16,2.7,1.01,0.24,,30.8,34.8,30.3,13.4,11.5,-10.5,Overvaluation Risk | Market Volatility,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-06-17,0,
105560.KS,KB Financial Group Inc.,164000.0,KRW,45.0,C,45.0,P/E 8.7x | Potencial +19% | Crecimiento ingresos +15% | Margen 37%,1,0,Financial Services,Korea,🇰🇷,21.2,195750.0,19.4,20,,2.42,,,10.0,8.7,,36.6,15.2,-10.2,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 8.7x seems low for a financial services company with a high profit margin and revenue growth,2026-06-17,0,
4661.T,"Oriental Land Co., Ltd.",2291.0,JPY,43.0,C,43.0,Potencial +36% analistas | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3105.55,35.6,14,,4.44,0.65,,,26.2,30.8,17.3,,-38.3,Missing Key Metrics | Cyclical Sector Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-06-17,0,
1211.HK,BYD Company Limited,81.9,HKD,42.0,C,42.0,Potencial +52% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.68,52.2,28,-15.7,6.53,0.44,,11.1,13.3,36.4,3.5,-11.8,-39.9,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue | High Trailing P/E,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-06-17,0,
2382.HK,Sunny Optical Technology (Group) Company Limited,79.55,HKD,40.0,C,40.0,ROE 17.5% | FCF negativo | Crecimiento ingresos +21% | Mercado HongKong CAPE 11 (33% descuento histórico),3,1,Technology,HongKong,🇭🇰,10.7,82.81,4.1,23,-0.8,0.51,,,17.5,15.6,16.2,10.7,21.3,-13.0,Cyclical Risk | Governance Risk,,SUSPECT,Negative FCF yield is a concern for a technology company,2026-06-17,0,
9983.T,"Fast Retailing Co., Ltd.",82900.0,JPY,39.0,C,39.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,76786.66,-7.4,15,1.9,-0.92,0.7,,20.6,60.6,53.2,13.1,14.8,-1.0,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and negative analyst upside raise concerns about overvaluation,2026-06-17,0,
6861.T,Keyence Corporation,75600.0,JPY,37.0,C,37.0,Potencial +12% | Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,84475.0,11.7,16,,1.47,0.73,,,40.5,41.2,38.1,17.9,-10.2,Missing Key Metrics | High P/E Ratio,,SUSPECT,Missing ROE and FCF Yield metrics raise concerns about data quality and potential investment risks,2026-06-17,0,
ABEV3.SA,Ambev S.A.,16.44,BRL,37.0,C,37.0,ROE 17.3% | FCF yield 7.1% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.14,-1.8,18,7.1,-0.22,1.09,,17.3,14.7,16.6,17.7,-0.1,-3.5,cyclical | geopolitical,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns,2026-06-17,0,
6367.T,"Daikin Industries,Ltd.",23680.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,24362.25,2.9,16,1.9,0.36,1.53,,9.3,23.9,25.2,5.5,16.4,-8.6,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,"Forward P/E and Trailing P/E seem high relative to the sector and market average, indicating potential overvaluation",2026-06-17,0,
