ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",61.4,HKD,64.0,B,64.0,P/E 5.6x (vs 11x mercado) | Potencial +35% analistas | Dividendo 4.9% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.6,34.5,16,,4.32,4.9,,11.3,5.6,7.4,13.9,-3.3,-17.8,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese insurance sector | Geopolitical risks in Hong Kong market | Real estate market exposure,PNGAY,RISKY,Negative revenue growth and potential exposure to Chinese real estate sector pose significant risks,2026-05-19,0,
4568.T,"Daiichi Sankyo Company, Limited",2636.0,JPY,64.0,B,64.0,ROE 15.8% | Potencial +72% analistas | FCF negativo | Dividendo 3.8% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4531.76,71.9,17,-4.7,8.99,3.82,,15.8,18.4,18.8,12.2,13.7,-36.9,Negative FCF Yield | High Analyst Upside Discrepancy,DSNKY,RISKY,Negative FCF yield indicates potential cash flow issues,2026-05-19,0,
1299.HK,AIA Group Limited,85.95,HKD,62.0,B,62.0,Potencial +22% | Margen 24% | Dividendo 2.2% | Mercado HongKong CAPE 11 (33% descuento histórico),2,0,Financial Services,HongKong,🇭🇰,10.7,104.47,21.5,18,,2.69,2.23,,14.8,12.9,18.6,23.8,6.0,-6.7,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Hong Kong | Exposure to Chinese real estate market | Potential governance risks,,SUSPECT,Missing FCF yield and potential exposure to Chinese real estate sector are concerns,2026-05-19,0,
7974.T,"Nintendo Co., Ltd.",7519.0,JPY,61.0,B,61.0,Potencial +45% analistas | Crecimiento ingresos +95% | Dividendo 3.0% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10937.23,45.5,26,3.2,5.68,3.05,,14.9,22.1,20.6,18.3,95.1,-49.2,Cyclical Risk | Geopolitical Risk,NTDOY,SUSPECT,Revenue Growth YoY of 95.1% seems unusually high and warrants further investigation,2026-05-19,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,34.77,BRL,60.0,B,60.0,ROE 19.2% | Potencial +43% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,49.59,42.6,13,3.5,5.33,1.83,,19.2,12.4,16.6,8.1,10.6,-28.2,Deuda elevada (D/E >2x) | Deuda elevada | Regulatory risks in healthcare sector | Cyclical risks in Brazilian market,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-05-19,0,
9988.HK,Alibaba Group Holding Limited,133.3,HKD,58.0,B,58.0,Potencial +38% analistas | FCF negativo | Dividendo 5.4% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,184.23,38.2,26,-1.8,4.78,5.43,,9.2,13.8,21.1,10.1,2.9,-28.4,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,SUSPECT,Negative FCF yield is anomalous for a consumer cyclical company like Alibaba,2026-05-19,0,
105560.KS,KB Financial Group Inc.,152800.0,KRW,58.0,B,58.0,P/E 8.1x | Potencial +27% | Crecimiento ingresos +15% | Margen 37% | Dividendo 3.0%,1,0,Financial Services,Korea,🇰🇷,21.2,194250.0,27.1,20,,3.39,3.01,,10.0,8.1,,36.6,15.2,-11.4,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 8.1x seems low for a financial services company with a high profit margin and revenue growth,2026-05-19,0,
8766.T,"Tokio Marine Holdings, Inc.",7949.0,JPY,57.0,B,57.0,ROE 20.7% | Crecimiento ingresos +22% | Dividendo 2.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Financial Services,Japan,🇯🇵,29.4,8066.0,1.5,12,,0.18,2.77,,20.7,16.1,14.5,12.6,21.8,-0.2,FCF no comparable (sector financiero) | Regulatory Risk | Geopolitical Risk | Cyclical Risk,TKOMY,SUSPECT,Lack of FCF yield data and relatively low analyst upside raise concerns,2026-05-19,0,
9432.T,"NTT, Inc.",155.3,JPY,57.0,B,57.0,P/E 10.7x (vs 16x mercado) | Potencial +12% | FCF yield 82.2% | Dividendo 3.5% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,173.31,11.6,13,82.2,1.45,3.54,,10.0,10.7,12.3,7.2,9.1,-7.1,Unrealistic FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 82.2% appears anomalous and likely incorrect for a company in the Communication Services sector,2026-05-19,0,
WEGE3.SA,WEG S.A.,42.34,BRL,56.0,B,56.0,ROE 32.5% | Potencial +25% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.91,25.0,14,3.0,3.12,5.11,,32.5,22.8,28.2,15.6,-6.1,-22.4,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-05-19,0,
7203.T,Toyota Motor Corporation,2957.0,JPY,50.0,B,50.0,P/E 9.1x (vs 16x mercado) | Potencial +29% | FCF negativo | Dividendo 3.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3827.44,29.4,18,-2.4,3.68,3.38,,10.2,9.1,10.0,7.6,1.9,-26.1,Cyclical Risk | Geopolitical Risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota,2026-05-19,0,
8035.T,Tokyo Electron Limited,47160.0,JPY,47.0,C,47.0,ROE 29.3% | Margen 24% | Dividendo 1.5% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,51485.71,9.2,21,1.1,1.15,1.47,,29.3,36.8,37.7,23.5,8.6,-12.5,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-05-19,0,
6098.T,"Recruit Holdings Co., Ltd.",9846.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,10040.0,2.0,15,2.9,0.25,0.25,,30.8,32.5,28.3,13.4,11.5,-0.7,Overvaluation Risk | Market Volatility,RCRUY,SUSPECT,High forward P/E ratio and low dividend yield may indicate overvaluation,2026-05-19,0,
035420.KS,NAVER Corporation,198100.0,KRW,46.0,C,46.0,Potencial +50% analistas | Dividendo 1.3%,0,0,Communication Services,Korea,🇰🇷,21.2,296846.16,49.8,26,,6.23,1.32,,,13.2,,13.5,,-32.8,Incomplete Data | Lack of Transparency,,SUSPECT,"Missing key metrics such as ROE, Revenue Growth YoY, and FCF Yield raise concerns about data quality",2026-05-19,0,
4661.T,"Oriental Land Co., Ltd.",2218.5,JPY,43.0,C,43.0,Potencial +42% analistas | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3144.84,41.8,14,,5.22,0.68,,,25.4,29.8,17.3,,-40.3,Missing Key Metrics | Cyclical Sector Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-05-19,0,
9983.T,"Fast Retailing Co., Ltd.",73650.0,JPY,42.0,C,42.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,72907.14,-1.0,14,2.1,-0.13,0.79,,20.6,53.8,47.3,13.1,14.8,-2.8,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-05-19,0,
ABEV3.SA,Ambev S.A.,15.81,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.4% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,15.87,0.4,18,7.4,0.04,1.14,,17.3,14.1,16.0,17.7,-0.1,-7.2,cyclical risk | geopolitical risk,ABEV,SUSPECT,Low revenue growth and low analyst upside raise concerns about the company's future performance,2026-05-19,0,
6758.T,Sony Group Corporation,3720.0,JPY,40.0,C,40.0,Potencial +26% | FCF negativo | Crecimiento ingresos +15% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4689.35,26.1,23,-1.3,3.26,0.67,,12.4,20.3,21.7,-2.6,15.4,-22.1,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-05-19,0,
7733.T,Olympus Corporation,1875.0,JPY,40.0,C,40.0,P/E 14.9x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1828.46,-2.5,13,0.1,-0.31,1.72,,8.7,14.9,30.6,6.7,8.5,-13.5,Low FCF Yield | Negative Analyst Upside,,SUSPECT,Low FCF yield and negative analyst upside raise concerns about the company's financial health and growth prospects,2026-05-19,0,
1211.HK,BYD Company Limited,93.9,HKD,37.0,C,37.0,Potencial +32% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.3,32.4,28,-13.7,4.05,0.38,,11.1,15.2,41.9,3.5,-11.8,-40.9,Ingresos en declive YoY | Negative FCF Yield | Declining Revenue | High Trailing P/E,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-05-19,0,
