ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
FDS,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-05-20
FICO,WATCH,0,Caro vs peers en Technology (FCF rank 13/16) | Piotroski fuerte (7.0/9),2026-05-20
G24.DE,EXIT,-23,Señal salida HIGH: Score cayó 28pts (73 → 44) | EPS revision STRONG_DOWN: EPS consensus ↓6.3% (5.25→4.92); Analistas: +12 (0→12),2026-05-20
GVDNY,WATCH,3,Piotroski fuerte (7.0/9),2026-05-20
GWW,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑10.8% (45.50→50.41); Revenue estimate ↑4.4%,2026-05-20
HESAY,CAUTION,-3,Thesis drift MEDIUM: Score cayó 18pts en 36d (52→34) | Piotroski fuerte (8.0/9),2026-05-20
ICE,CAUTION,-3,Thesis drift MEDIUM: Score cayó 21pts en 36d (57→36) | Piotroski fuerte (8.0/9),2026-05-20
IDXX,WATCH,4,EPS revision UP: EPS consensus ↑3.3% (16.70→17.26); Revenue estimate ↑2.2%,2026-05-20
INTU,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-05-20
IT,EXIT,-7,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota | EPS revision STRONG_UP: EPS consensus ↑22.8% (18.09→22.21),2026-05-20
ITRK.L,CAUTION,-14,Thesis drift MEDIUM: Score cayó 21pts en 36d (54→33) | EPS revision STRONG_DOWN: EPS consensus ↓6.1% (3.61→3.39); Analistas: -13 (13→0),2026-05-20
ITW,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-05-20
JKHY,CAUTION,-4,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos) | EPS revision UP: EPS consensus ↑4.5% (6.58→6.87),2026-05-20
JNJ,CAUTION,-9,Thesis drift MEDIUM: Score cayó 14pts en 36d (52→38) | Caro vs peers en Healthcare (FCF rank 7/8),2026-05-20
KO,CAUTION,2,Thesis drift MEDIUM: Score cayó 27pts en 36d (54→28) | Caro vs peers en Consumer Defensive (FCF rank 8/8) | Smart money: 1 HF + 0 insiders (conv 23) | Piotroski fuerte (7.0/9),2026-05-20
LSEG.L,WATCH,7,Piotroski fuerte (7.0/9) | EPS revision UP: EPS consensus ↑3.7% (7.96→8.25); Revenue estimate ↑1.6%,2026-05-20
MA,CAUTION,1,Thesis drift MEDIUM: Score cayó 23pts en 36d (75→52) | EPS revision DOWN: EPS consensus ↓3.4% (20.56→19.87); Analistas: -35 (35→0) | Smart money: 1 HF + 0 insiders (conv 31) | Piotroski fuerte (9.0/9),2026-05-20
MSCI,CAUTION,-6,Thesis drift MEDIUM: Score cayó 16pts en 36d (45→28) | Caro vs peers en Financial Services (FCF rank 9/10) | Piotroski fuerte (8.0/9),2026-05-20
MSFT,WATCH,-3,Caro vs peers en Technology (FCF rank 15/16),2026-05-20
MTD,WATCH,4,EPS revision UP: EPS consensus ↑3.1% (54.35→56.03),2026-05-20
NOW,BEST,5,Mejor FCF en Technology (4.8% vs media sector 3.9%),2026-05-20
ORLY,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 9/9) | Piotroski fuerte (7.0/9),2026-05-20
OTIS,BEST,5,Mejor FCF en Industrials (6.2% vs media sector 5.8%),2026-05-20
PG,CAUTION,-6,Thesis drift MEDIUM: Score cayó 13pts en 36d (53→40),2026-05-20
RACE,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓7.4% (13.96→12.93); Revenue estimate ↑1.8%,2026-05-20
RELX,CAUTION,-11,Thesis drift MEDIUM: Score cayó 33pts en 36d (62→28) | Señal salida MEDIUM: Score cayó 37pts (65 → 28) | Piotroski fuerte (7.0/9),2026-05-20
ROP,CAUTION,-1,Thesis drift MEDIUM: Score cayó 19pts en 36d (55→35) | Mejor FCF en Technology (6.5% vs media sector 3.9%),2026-05-20
RSG,EXIT,-11,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota | EPS revision UP: EPS consensus ↑2.8% (14.63→15.05); Revenue estimate ↑1.5%,2026-05-20
SAP,CAUTION,-11,Thesis drift MEDIUM: Score cayó 12pts en 36d (63→51) | Señal salida MEDIUM: Score cayó 16pts (67 → 51) | Piotroski fuerte (8.0/9),2026-05-20
SBGSY,CAUTION,-9,Thesis drift MEDIUM: Score cayó 21pts en 36d (46→25) | Caro vs peers en Industrials (FCF rank 25/28),2026-05-20
SPGI,CAUTION,-11,Thesis drift MEDIUM: Score cayó 26pts en 36d (59→32) | Señal salida MEDIUM: Score cayó 24pts (56 → 32) | Piotroski fuerte (7.0/9),2026-05-20
SYK,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓12.0% (15.41→13.56); Analistas: +27 (0→27),2026-05-20
TNE.AX,CAUTION,-9,Thesis drift MEDIUM: Score cayó 17pts en 36d (42→25) | Caro vs peers en Technology (FCF rank 14/16),2026-05-20
TT,CAUTION,-6,Thesis drift MEDIUM: Score cayó 20pts en 36d (53→33) | Caro vs peers en Industrials (FCF rank 23/28) | Piotroski fuerte (9.0/9),2026-05-20
TW,CAUTION,-3,Thesis drift MEDIUM: Score cayó 26pts en 36d (57→30) | Piotroski fuerte (8.0/9),2026-05-20
TYL,WATCH,9,"Opciones TIER2 (q=55): VALUE weak (32pts), INSIDER CONF | Piotroski fuerte (8.0/9)",2026-05-20
V,CAUTION,-4,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos) | EPS revision UP: EPS consensus ↑3.1% (15.20→15.68),2026-05-20
VLTO,CAUTION,-6,Thesis drift MEDIUM: Score cayó 29pts en 36d (56→27),2026-05-20
VRSK,CAUTION,3,"Thesis drift MEDIUM: Score cayó 24pts en 36d (56→32) | Opciones TIER2 (q=55): VALUE weak (32pts), INSIDER CONF | Piotroski fuerte (7.0/9)",2026-05-20
VRSN,CAUTION,3,Señal salida MEDIUM: Score cayó 25pts (69 → 44) | Smart money: 1 HF + 0 insiders (conv 28) | Piotroski fuerte (8.0/9),2026-05-20
WM,CAUTION,-6,Thesis drift MEDIUM: Score cayó 25pts en 36d (56→31) | Caro vs peers en Industrials (FCF rank 24/28) | Piotroski fuerte (8.0/9),2026-05-20
WTKWY,CAUTION,0,Señal salida MEDIUM: Score cayó 18pts (71 → 54) | Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (5.9% vs media sector 5.8%),2026-05-20
