ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
NDAQ,CAUTION,-5,"Señal salida MEDIUM: Earnings en 6d — alta incertidumbre, considera reducir | Piotroski fuerte (9.0/9)",2026-07-20
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-07-20
PGR,BEST,-3,EPS revision STRONG_DOWN: EPS consensus ↓5.1% (17.10→16.22) | Mejor FCF en Financial Services (13.0% vs media sector 4.4%),2026-07-20
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 8/8) | Piotroski fuerte (9.0/9),2026-07-20
ROP,BEST,11,"Opciones TIER2 (q=45): VALUE weak (37pts), FCF 5.9% | Mejor FCF en Technology (5.9% vs media sector 4.3%)",2026-07-20
SAP,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑7.5% (9.75→10.49),2026-07-20
SHW,REVISION_UP,8,EPS revision STRONG_UP: EPS consensus ↑5.7% (13.58→14.35),2026-07-20
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-07-20
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-07-20
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-07-20
TW,WATCH,-1,EPS revision DOWN: EPS consensus ↓2.3% (4.34→4.25) | Piotroski fuerte (8.0/9),2026-07-20
VEEV,WATCH,3,Piotroski fuerte (7.0/9),2026-07-20
VRSK,WATCH,3,Piotroski fuerte (7.0/9),2026-07-20
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 32) | Piotroski fuerte (8.0/9),2026-07-20
WM,CAUTION,-3,Thesis drift MEDIUM: Score cayó 18pts en 48d (47→29) | Piotroski fuerte (8.0/9),2026-07-20
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-07-20
WTKWY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.5% (8.92→8.70),2026-07-20
