ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
4568.T,"Daiichi Sankyo Company, Limited",2791.0,JPY,64.0,B,64.0,ROE 15.8% | Potencial +51% analistas | FCF negativo | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),3,1,Healthcare,Japan,🇯🇵,29.4,4205.29,50.7,17,-5.2,6.33,3.64,,15.8,19.4,19.9,12.2,13.7,-33.2,Negative FCF Yield | Regulatory Risk in Healthcare Sector,DSNKY,SUSPECT,Negative FCF yield is anomalous for a healthcare company with positive profit margin and revenue growth,2026-07-17,0,
2318.HK,"Ping An Insurance (Group) Company of China, Ltd.",54.35,HKD,64.0,B,64.0,P/E 5.0x (vs 11x mercado) | Potencial +52% analistas | Dividendo 5.6% | Mercado HongKong CAPE 11 (33% descuento histórico),1,0,Financial Services,HongKong,🇭🇰,10.7,82.87,52.5,15,,6.56,5.57,,11.3,5.0,6.5,13.9,-3.3,-27.2,FCF no comparable (sector financiero) | Aseguradora — posible exposición inmobiliaria | Banco/aseguradora HK — exposición sector inmuebles chino | Regulatory risks in Chinese financial sector | Geopolitical risks in Hong Kong market | Real estate market exposure,PNGAY,RISKY,Negative revenue growth and potential exposure to Chinese real estate sector pose significant risks,2026-07-17,0,
035420.KS,NAVER Corporation,190000.0,KRW,63.0,B,63.0,Potencial +59% analistas | FCF yield 5.1% | Crecimiento ingresos +16% | Dividendo 1.4%,1,0,Communication Services,Korea,🇰🇷,21.2,301962.97,58.9,27,5.1,7.37,1.38,,5.7,12.7,,14.5,16.3,-37.5,Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of growth potential,2026-07-17,0,
7974.T,"Nintendo Co., Ltd.",7294.0,JPY,61.0,B,61.0,Potencial +39% analistas | Crecimiento ingresos +95% | Dividendo 3.1% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Communication Services,Japan,🇯🇵,29.4,10169.88,39.4,25,3.3,4.93,3.09,,14.9,21.4,20.0,18.3,95.1,-50.7,Cyclical Risk | Geopolitical Risk,NTDOY,SUSPECT,High revenue growth YoY of 95.1% seems anomalous and warrants further investigation,2026-07-17,0,
RDOR3.SA,Rede D'Or São Luiz S.A.,35.87,BRL,60.0,B,60.0,ROE 19.2% | Potencial +34% analistas | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Healthcare,Brazil,🇧🇷,9.0,48.01,33.9,14,3.5,4.23,2.04,,19.2,12.9,17.2,8.1,10.6,-25.9,Deuda elevada (D/E >2x) | Deuda elevada | Potential regulatory risks in healthcare sector,RDORY,SUSPECT,High debt-to-equity ratio and relatively low profit margin raise concerns,2026-07-17,0,
9432.T,"NTT, Inc.",151.1,JPY,57.0,B,57.0,P/E 10.4x (vs 16x mercado) | Potencial +12% | FCF yield 83.6% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,169.21,12.0,14,83.6,1.5,3.58,,10.0,10.4,12.0,7.2,9.1,-9.6,Anomalous FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 83.6% appears anomalous and likely incorrect for a company in the Communication Services sector,2026-07-17,0,
012330.KS,"Hyundai Mobis Co.,Ltd",482000.0,KRW,56.0,B,56.0,P/E 9.0x | Potencial +44% analistas | Dividendo 1.4%,0,0,Consumer Cyclical,Korea,🇰🇷,21.2,695866.7,44.4,30,3.5,5.55,1.35,,7.2,9.0,,5.7,5.5,-41.4,cyclical risk | governance risk,,SUSPECT,Low ROE and profit margin for a consumer cyclical company,2026-07-17,0,
WEGE3.SA,WEG S.A.,43.49,BRL,56.0,B,56.0,ROE 32.5% | Potencial +21% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.74,21.3,16,2.9,2.66,4.97,,32.5,23.5,29.0,15.6,-6.1,-20.2,Ingresos en declive YoY | Cyclical Risk | Governance Risk | Valuation Risk,WEGZY,SUSPECT,Negative revenue growth and high P/E ratios raise concerns about the stock's valuation,2026-07-17,0,
ITUB4.SA,Itaú Unibanco Holding S.A.,42.55,BRL,54.0,B,54.0,ROE 21.8% | P/E 8.3x | Potencial +13% | Margen 33% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Financial Services,Brazil,🇧🇷,9.0,48.08,13.0,13,,1.62,2.07,,21.8,8.3,10.3,33.3,-2.1,-14.3,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk | Geopolitical Risk,ITUB,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-07-17,0,
8035.T,Tokyo Electron Limited,65100.0,JPY,53.0,B,53.0,ROE 29.3% | Potencial +11% | Margen 24% | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,72536.37,11.4,22,0.8,1.43,1.02,,29.3,50.9,52.2,23.5,8.6,-19.9,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-17,0,
9988.HK,Alibaba Group Holding Limited,112.9,HKD,53.0,B,53.0,Potencial +60% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,181.05,60.4,25,-2.0,7.54,6.41,,9.2,12.1,17.8,10.1,2.9,-39.4,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,SUSPECT,Negative FCF yield and low revenue growth raise concerns about the company's financial health,2026-07-17,0,
105560.KS,KB Financial Group Inc.,181100.0,KRW,50.0,B,50.0,P/E 9.2x | Potencial +13% | Crecimiento ingresos +15% | Margen 37% | Dividendo 2.5%,1,0,Financial Services,Korea,🇰🇷,21.2,205155.0,13.3,20,,1.66,2.54,,10.0,9.2,,36.6,15.2,-6.9,FCF no comparable (sector financiero) | Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Anomalous lack of trailing P/E and FCF yield for a financial services company,2026-07-17,0,
7203.T,Toyota Motor Corporation,2899.5,JPY,50.0,B,50.0,P/E 8.9x (vs 16x mercado) | Potencial +25% | FCF negativo | Dividendo 3.4% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3615.47,24.7,19,-3.5,3.09,3.44,,10.2,8.9,9.8,7.6,1.9,-27.5,Cyclical Risk | Geopolitical Risk,TM,SUSPECT,Negative FCF Yield is anomalous for a well-established company like Toyota Motor Corporation,2026-07-17,0,
6861.T,Keyence Corporation,70880.0,JPY,50.0,B,50.0,Potencial +26% | Crecimiento ingresos +18% | Margen 38% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Technology,Japan,🇯🇵,29.4,89075.0,25.7,16,1.8,3.21,0.78,,13.5,38.0,38.6,38.1,17.9,-15.8,Overvaluation Risk | Potential for Multiple Contraction,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-17,0,
6758.T,Sony Group Corporation,3470.0,JPY,48.0,C,48.0,Potencial +35% analistas | FCF negativo | Dividendo 1.0% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4686.82,35.1,22,-6.7,4.38,1.02,,12.3,18.9,20.2,-2.6,8.3,-27.3,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-07-17,0,
9983.T,"Fast Retailing Co., Ltd.",78840.0,JPY,47.0,C,47.0,ROE 22.5% | Crecimiento ingresos +22% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,84187.5,6.8,16,1.4,0.85,0.74,,22.5,57.6,50.5,13.5,22.2,-11.1,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-17,0,
7733.T,Olympus Corporation,1771.5,JPY,44.0,C,44.0,P/E 14.1x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1913.08,8.0,13,0.1,1.0,1.72,,8.7,14.1,29.0,6.7,8.5,-18.3,Valuation Risk | Growth Expectation Risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the stock's valuation and potential for overestimation of future growth,2026-07-17,0,
009150.KS,"Samsung Electro-Mechanics Co., Ltd.",1277000.0,KRW,42.0,C,42.0,Potencial +105% analistas | FCF negativo | Crecimiento ingresos +17%,1,1,Technology,Korea,🇰🇷,21.2,2612592.5,104.6,27,-0.2,13.07,,,8.8,33.1,,7.0,17.2,-47.2,cyclical risk | valuation risk,,SUSPECT,Negative FCF yield and high forward P/E raise concerns about the stock's valuation and potential investment risks,2026-07-17,0,
6098.T,"Recruit Holdings Co., Ltd.",12820.0,JPY,42.0,C,42.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,12775.0,-0.4,16,2.4,-0.04,0.2,,30.8,42.4,36.8,13.4,11.5,-0.5,Overvaluation Risk | Potential Regulatory Risks in Japanese Market,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-07-17,0,
ABEV3.SA,Ambev S.A.,15.6,BRL,41.0,C,41.0,ROE 17.3% | FCF yield 7.6% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.21,3.9,18,7.6,0.49,1.15,,17.3,13.8,15.8,17.7,-0.1,-8.5,cyclical | geopolitical,ABEV,SUSPECT,Low revenue growth and relatively low analyst upside raise concerns,2026-07-17,0,
4063.T,"Shin-Etsu Chemical Co., Ltd.",7157.0,JPY,40.0,C,40.0,Potencial +13% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Basic Materials,Japan,🇯🇵,29.4,8086.47,13.0,17,1.7,1.62,1.44,,10.7,21.7,28.3,18.4,1.3,-9.7,cyclical risk | valuation risk,,SUSPECT,"Forward P/E is relatively high compared to the sector average, and revenue growth is low",2026-07-17,0,
8766.T,"Tokio Marine Holdings, Inc.",7526.0,JPY,38.0,C,38.0,P/E 15.3x | Potencial +12% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Financial Services,Japan,🇯🇵,29.4,8434.33,12.1,12,,1.51,3.22,,8.7,15.3,27.0,6.6,-17.3,-6.4,FCF no comparable (sector financiero) | Ingresos en declive YoY | Regulatory risks in Japanese insurance sector | Cyclical risks in financial services,TKOMY,RISKY,Negative revenue growth and high trailing P/E raise concerns,2026-07-17,0,
1211.HK,BYD Company Limited,88.4,HKD,37.0,C,37.0,Potencial +41% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.54,40.9,28,-14.5,5.11,0.4,,11.1,14.4,25.6,3.5,-11.8,-35.1,Ingresos en declive YoY | Negative Revenue Growth | Unsustainable FCF Yield,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-07-17,0,
6367.T,"Daikin Industries,Ltd.",24500.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,24753.06,1.0,15,1.8,0.13,1.45,,9.3,24.7,26.1,5.5,16.4,-7.3,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-07-17,0,
