ticker,company_name,fundamental_score,tier,quality,price_currency,financial_currency,fx_applied,fx_reliable,per_share_reliable,shares_price_ratio,coherence_issues,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,eu_insider_bonus,market_regime,upside_triangulated_pct,upside_divergence_pts,upside_divergence,oe_ai_adjustment,oe_ai_verdict,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
DSY.PA,Dassault Systèmes SE,77.2,⭐⭐⭐ EXCELLENT,🟢 Excellent,EUR,EUR,False,True,True,1.0,,95.0,60.0,74.5,85.0,60.0,,,,,16.1,True,1,6.6,True,1,"{'eps_growth_yoy': 16.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 21.3}","{'revenue_growth_yoy': 6.6, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 15.1, 'rs_6m': 11.3}","{'roe_pct': 15.1, 'debt_to_equity': 0.36, 'current_ratio': 1.99, 'operating_margin_pct': 23.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 2.9}",22.94,30143477760,Technology,Software - Application,,,False,30.36,-24.4,4,False,23.61,33.35,17.0,19,buy,2.9,40.9,78.3,29.1,26.9,4.2,0.96,1.17,27.8,0.27,0.65,True,-0.6,,22.3,57,2026-10-28,False,False,8,STRONG,5.37,42.9,0.51,27.3,,,,2026-09-01T09:52:17.265920,CAC40,50.9,3.0,0.0,3.0,5.0,0.36,0.0,CONFIRMED_UPTREND,26.9,-49.7,,0,,False,2,0.777,False,-23.69,46.4,18.48,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
RACE.MI,Ferrari N.V.,80.3,🏆 ELITE,🟢 Elite,EUR,EUR,False,True,True,1.0,"FCF declarado (1,001,981,760) se aparta del derivado de flujo operativo menos capex (1,463,988,912)",100.0,70.0,66.5,90.0,60.0,,,,,21.2,True,2,9.7,True,2,"{'eps_growth_yoy': 21.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}","{'revenue_growth_yoy': 9.7, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 18.0, 'rs_6m': 4.2}","{'roe_pct': 45.4, 'debt_to_equity': 0.86, 'current_ratio': 2.43, 'operating_margin_pct': 31.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.4}",358.1,62941388800,Consumer Cyclical,Auto Manufacturers,,,False,431.2,-17.0,6,False,388.02,430.4,330.0,19,buy,8.4,112.84,-68.5,93.73,-73.8,1.59,5.7,1.0,39.0,3.62,0.67,True,-1.27,63.9,10.1,62,2026-11-03,False,False,9,STRONG,3.2,46.9,3.22,19.0,,,,2026-09-01T09:51:48.102886,FTSEMIB,50.1,0.0,0.0,3.0,3.0,1.05,0.0,CONFIRMED_UPTREND,-68.5,79.6,ALTA,0,,False,2,0.905,False,-16.28,34.21,11.43,uptrend,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
NOVO-B.CO,Novo Nordisk A/S,64.2,⭐⭐ GOOD,🟡 Good,DKK,DKK,False,True,False,0.7568,"acciones × precio no cuadra con la capitalización (ratio 0.7568): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",75.0,50.0,68.5,70.0,50.0,,,,,4.9,False,0,4.7,False,0,"{'eps_growth_yoy': 4.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.3}","{'revenue_growth_yoy': 4.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 3.0, 'rs_6m': 14.9}","{'roe_pct': 59.8, 'debt_to_equity': 0.63, 'current_ratio': 0.87, 'operating_margin_pct': 42.5}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 6.1}",292.05,1290855251968,Healthcare,Drug Manufacturers - General,,,False,409.95,-28.8,3,False,309.73,457.0,203.0,23,hold,6.1,,,,,2.92,11.26,4.0,44.6,11.7,1.93,True,-0.46,252.0,-8.2,64,2026-11-04,False,False,5,NEUTRAL,9.69,64.7,,30.0,,,,2026-09-01T09:50:52.806145,OMXCPH,48.7,0.0,8.0,3.0,0.0,0.76,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.809,False,-25.01,37.1,23.1,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
LIFCO-B.ST,Lifco AB (publ),69.4,⭐⭐ GOOD,🟡 Good,SEK,SEK,False,True,False,0.9331,"acciones × precio no cuadra con la capitalización (ratio 0.9331): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",90.0,70.0,54.5,60.0,50.0,,,,,17.8,True,1,10.8,True,1,"{'eps_growth_yoy': 17.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': 10.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 2.8, 'rs_6m': -8.4}","{'roe_pct': 20.2, 'debt_to_equity': 0.58, 'current_ratio': 0.94, 'operating_margin_pct': 19.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 10.9}",316.2,143623192576,Industrials,Conglomerates,,,False,388.2,-18.5,3,False,350.57,385.0,330.0,7,none,10.9,,,,,2.9,9.83,0.85,31.8,2.7,0.71,False,,,8.9,52,2026-10-23,False,False,7,NEUTRAL,3.33,163.9,2.23,10.9,,,,2026-09-01T09:52:11.930626,OMXSTO,47.8,0.0,0.0,0.0,3.0,1.36,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.692,False,-17.66,19.18,-0.6,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
INDT.ST,Indutrade AB (publ),73.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,SEK,SEK,False,True,True,1.0,,85.0,70.0,71.0,70.0,60.0,,,,,22.7,True,1,10.7,True,1,"{'eps_growth_yoy': 22.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 8.1}","{'revenue_growth_yoy': 10.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 28.0, 'rs_6m': 0.9}","{'roe_pct': 15.7, 'debt_to_equity': 0.61, 'current_ratio': 1.49, 'operating_margin_pct': 12.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.9}",248.6,90570702848,Industrials,Industrial Distribution,,,False,266.6,-6.8,5,False,280.75,320.0,261.0,8,buy,12.9,261.95,5.4,167.81,-32.5,3.24,8.05,1.23,42.1,3.1,1.09,False,,,22.8,52,2026-10-23,False,False,8,STRONG,3.73,33.7,1.22,14.1,,,,2026-09-01T09:52:09.608489,OMXSTO,47.5,3.0,0.0,0.0,5.0,1.61,0.0,CONFIRMED_UPTREND,5.4,26.4,MEDIA,0,,False,2,0.721,False,-5.27,37.8,8.63,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
DB1.DE,Deutsche Börse AG,71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,EUR,EUR,False,True,True,1.0,,85.0,60.0,66.5,80.0,60.0,,,,,11.9,False,0,11.7,False,0,"{'eps_growth_yoy': 11.9, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 27.3}","{'revenue_growth_yoy': 11.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 15.3, 'rs_6m': 7.3}","{'roe_pct': 20.4, 'debt_to_equity': 0.58, 'current_ratio': 1.01, 'operating_margin_pct': 41.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 1.2}",286.7,51688476672,Financial Services,Financial Data & Stock Exchanges,,,False,291.8,-1.7,7,True,290.25,312.0,252.0,12,buy,1.2,276.91,-3.4,158.78,-44.6,4.22,12.1,1.44,36.2,4.2,1.87,,,,13.7,49,2026-10-20,False,False,5,NEUTRAL,5.38,66.8,1.54,13.8,,,,2026-09-01T09:50:42.993199,DAX40,46.7,3.0,0.0,0.0,3.0,0.15,0.0,CONFIRMED_UPTREND,-3.4,25.2,MEDIA,0,,True,3,0.86,False,-1.68,45.88,14.97,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
RMS.PA,Hermès International Société en commandite par actions,57.2,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,60.0,50.0,30.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.0},{},"{'rs_3m': -5.3, 'rs_6m': -31.0}","{'roe_pct': 25.5, 'debt_to_equity': 0.12, 'current_ratio': 4.54, 'operating_margin_pct': 42.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.4}",1553.0,162663841792,Consumer Cyclical,Luxury Goods,,,False,2300.0,-32.5,0,False,1869.82,2150.0,1500.0,22,buy,20.4,690.41,-55.5,429.9,-72.3,3.02,46.92,1.13,41.9,18.0,0.66,,,,-0.2,163,2027-02-11,False,False,8,STRONG,4.39,37.5,,27.8,,,,2026-09-01T09:50:29.673319,CAC40,45.9,3.0,0.0,0.0,0.0,2.55,0.0,CONFIRMED_UPTREND,-55.5,84.3,ALTA,0,,False,0,0.737,False,-32.02,5.63,-23.62,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
HEXA-B.ST,Hexagon AB (publ),71.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,SEK,EUR,True,True,True,0.9589,"FCF declarado (7,601,449,086) se aparta del derivado de flujo operativo menos capex (15,397,623,123)",85.0,60.0,60.5,95.0,50.0,,,,,45.8,False,0,4.0,True,1,"{'eps_growth_yoy': 45.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 10.0}","{'revenue_growth_yoy': 4.0, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 12.7, 'rs_6m': -12.6}","{'roe_pct': 27.3, 'debt_to_equity': 0.47, 'current_ratio': 1.53, 'operating_margin_pct': 24.0}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 0.1}",99.5,267095588864,Technology,Scientific & Technical Instruments,,,False,122.1,-18.5,4,False,99.64,130.58,80.36,15,hold,0.1,45.34,-54.4,87.4,-12.2,2.85,2.95,1.51,17.8,1.52,1.22,True,-0.01,20.6,,52,2026-10-23,False,False,6,NEUTRAL,0.35,117.8,0.01,21.1,,,,2026-09-01T09:52:07.390488,OMXSTO,45.7,0.0,5.0,3.0,0.0,0.01,0.0,CONFIRMED_UPTREND,-12.2,33.4,MEDIA,0,,False,1,0.906,False,-18.27,39.24,-4.86,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
SU.PA,Schneider Electric S.E.,58.4,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,60.5,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.3},{},"{'rs_3m': 6.9, 'rs_6m': 3.5}","{'roe_pct': 18.6, 'debt_to_equity': 0.84, 'current_ratio': 1.09, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 12.0}",290.95,163538354176,Industrials,Specialty Industrial Machinery,,,False,312.3,-6.8,7,True,325.88,370.0,262.0,24,strong_buy,12.0,395.43,35.9,248.46,-14.6,3.29,9.56,1.39,49.5,4.2,1.77,,,,29.3,177,2027-02-25,False,False,6,NEUTRAL,3.69,74.6,0.82,25.9,,,,2026-09-01T09:51:30.668463,CAC40,45.4,3.0,0.0,0.0,5.0,1.5,0.0,CONFIRMED_UPTREND,12.0,1.4,,0,,True,3,0.794,False,-6.66,36.43,11.37,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
PGHN.SW,Partners Group Holding AG,54.8,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,,60.0,50.0,30.0,85.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 49.3},{},"{'rs_3m': -6.0, 'rs_6m': -26.3}","{'roe_pct': 54.8, 'debt_to_equity': 1.14, 'current_ratio': 1.67, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 21.1}",677.6,17470652416,Financial Services,Asset Management,,,False,1158.0,-41.5,0,False,820.77,1050.0,680.0,13,hold,21.1,1070.36,58.0,533.39,-21.3,7.69,52.13,6.14,86.7,46.0,3.56,,,,4.4,0,2026-09-01,True,False,7,NEUTRAL,7.49,75.9,1.3,34.1,,,,2026-09-01T09:51:00.185980,SMI20,43.9,6.0,0.0,0.0,1.0,2.64,0.0,CONFIRMED_UPTREND,21.1,2.8,,0,,False,0,1.097,False,-38.04,7.65,-18.25,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
MC.PA,"LVMH Moët Hennessy - Louis Vuitton, Société Européenne",53.5,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0002,,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.7},{},"{'rs_3m': -7.5, 'rs_6m': -23.1}","{'roe_pct': 16.6, 'debt_to_equity': 0.53, 'current_ratio': 1.63, 'operating_margin_pct': 22.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 26.5}",449.2,221390684160,Consumer Cyclical,Luxury Goods,,,False,654.7,-31.4,0,False,568.12,645.0,420.0,26,buy,26.5,344.37,-23.3,219.5,-51.1,5.21,23.4,2.84,59.2,13.0,1.83,,,,0.8,147,2027-01-26,False,False,6,NEUTRAL,7.14,28.9,22.05,24.7,,,,2026-09-01T09:50:50.244682,CAC40,42.4,6.0,5.0,0.0,1.0,3.31,0.0,CONFIRMED_UPTREND,-23.3,63.7,ALTA,0,,False,0,0.746,False,-30.35,1.91,-15.65,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
HEIA.AS,Heineken N.V.,52.1,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,50.0,50.0,54.5,55.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 7.7},{},"{'rs_3m': 8.8, 'rs_6m': -11.1}","{'roe_pct': 12.1, 'debt_to_equity': 0.95, 'current_ratio': 0.75, 'operating_margin_pct': 10.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 22.4}",72.76,40370991104,Consumer Defensive,Beverages - Brewers,,,False,80.44,-9.5,5,False,89.09,126.0,70.0,23,none,22.4,229.57,215.5,123.0,69.0,7.44,5.41,2.66,46.3,1.92,2.01,,,,27.1,162,2027-02-10,False,False,7,NEUTRAL,6.04,25.0,0.24,17.0,,,,2026-09-01T09:52:29.190352,AEX25,41.8,6.0,5.0,0.0,5.0,2.8,0.0,CONFIRMED_UPTREND,,,,0,,False,2,0.7,False,-8.74,14.88,-3.59,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
GEBN.SW,Geberit AG,57.6,⭐ AVERAGE,🟡 Average,CHF,CHF,False,True,True,1.0,"FCF declarado (482,224,992) se aparta del derivado de flujo operativo menos capex (686,900,000)",55.0,50.0,54.5,85.0,50.0,,,,,,,0,,,0,{'profit_margin_pct': 19.4},{},"{'rs_3m': 9.7, 'rs_6m': -19.0}","{'roe_pct': 54.1, 'debt_to_equity': 1.34, 'current_ratio': 1.64, 'operating_margin_pct': 24.6}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 2.6}",564.4,18263080960,Industrials,Building Products & Equipment,,,False,659.8,-14.5,3,False,579.0,698.0,465.0,17,hold,2.6,323.8,-42.6,233.62,-58.6,2.64,14.9,2.23,68.4,12.9,2.33,,,,5.0,63,2026-11-03,False,False,7,NEUTRAL,3.85,49.8,2.18,31.5,,,,2026-09-01T09:51:51.180450,SMI20,41.0,0.0,5.0,0.0,1.0,0.32,0.0,CONFIRMED_UPTREND,-42.6,53.2,ALTA,0,,False,1,1.201,False,-12.56,14.85,-11.63,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ITX.MC,"Industria de Diseño Textil, S.A.",63.9,⭐⭐ GOOD,🟡 Good,EUR,EUR,False,True,True,,,70.0,50.0,54.5,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': 5.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': 5.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 3.1, 'rs_6m': -3.3}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.8}",57.38,0,Consumer Cyclical,Apparel Retail,,,False,59.42,-3.4,7,True,59.54,65.0,41.5,24,buy,3.8,,,20.2,-64.8,,,1.12,57.8,0.65,2.09,,,36.6,5.3,8,2026-09-09,False,True,7,NEUTRAL,4.77,37.8,4.54,16.6,,,,2026-09-01T09:51:59.000991,IBEX35,40.6,0.0,0.0,0.0,3.0,0.48,0.0,CONFIRMED_UPTREND,-30.5,68.6,ALTA,0,,True,3,0.808,False,-3.57,41.65,4.18,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
IMCD.AS,IMCD N.V.,59.9,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (266,937,248) se aparta del derivado de flujo operativo menos capex (363,683,008)",50.0,50.0,80.5,65.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.6},{},"{'rs_3m': 11.3, 'rs_6m': 25.9}","{'roe_pct': 11.2, 'debt_to_equity': 0.85, 'current_ratio': 1.35, 'operating_margin_pct': 8.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.3}",100.05,5907448320,Basic Materials,Specialty Chemicals,,,False,105.05,-4.8,7,True,117.36,150.0,75.0,14,buy,17.3,89.13,-10.9,38.9,-61.1,4.52,4.52,1.83,46.5,1.81,1.58,,,,10.0,65,2026-11-05,False,False,5,NEUTRAL,4.83,39.3,1.55,22.7,,,,2026-09-01T09:50:55.241535,AEX25,40.0,3.0,5.0,0.0,3.0,2.16,0.0,CONFIRMED_UPTREND,-10.9,53.3,ALTA,0,,True,3,0.881,False,-3.26,49.14,33.16,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
DPLM.L,Diploma PLC,61.8,⭐⭐ GOOD,🟡 Good,GBp,GBP,True,True,False,100.0,"acciones × precio no cuadra con la capitalización (ratio 100.0000): el dato por acción y el precio no están en la misma unidad — típico de ADR. Los ratios por acción (EPS, FCF/acción, DCF) no son utilizables",55.0,50.0,70.0,85.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 11.5},{},"{'rs_3m': -0.3, 'rs_6m': 20.1}","{'roe_pct': 19.0, 'debt_to_equity': 0.47, 'current_ratio': 2.06, 'operating_margin_pct': 19.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.3}",7195.0,9648123904,Industrials,Industrial Distribution,,,False,7765.0,-7.3,6,False,8223.12,9000.0,7000.0,16,buy,14.3,,,,,2.53,1.82,0.86,44.2,63.0,1.47,,,,4.5,77,2026-11-17,False,False,8,STRONG,2.67,60.5,6.05,19.7,,,,2026-09-01T09:50:57.641753,FTSE100,39.7,0.0,0.0,0.0,1.0,1.79,0.0,CONFIRMED_UPTREND,,,,0,,False,2,0.995,False,-7.53,44.47,27.47,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
CPG.L,Compass Group PLC,51.2,⭐ AVERAGE,🟡 Average,USD,USD,False,True,True,1.0,"FCF declarado (1,974,125,056) se aparta del derivado de flujo operativo menos capex (2,725,999,872)",50.0,50.0,50.0,55.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': -7.9, 'rs_6m': -11.8}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 27.4}",30.11,51196432384,Consumer Cyclical,Restaurants,,,False,35.676414,-15.6,2,False,38.35,43.0,32.0,17,none,27.4,29.45,-2.2,19.4,-35.6,3.86,1.16,2.24,55.9,0.69,2.93,,,,8.2,84,2026-11-24,False,False,6,NEUTRAL,4.87,100.5,1.13,23.7,,,,2026-09-01T09:51:20.798352,FTSE100,39.5,3.0,5.0,0.0,3.0,3.42,0.0,CONFIRMED_UPTREND,-2.2,46.3,ALTA,0,,False,1,0.781,False,-13.92,16.91,-4.05,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
STMN.SW,Straumann Holding AG,60.1,⭐⭐ GOOD,🟡 Good,CHF,CHF,False,True,True,1.0,"FCF declarado (399,016,384) se aparta del derivado de flujo operativo menos capex (299,766,008)",55.0,50.0,54.5,95.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 14.0},{},"{'rs_3m': 2.4, 'rs_6m': -2.5}","{'roe_pct': 17.0, 'debt_to_equity': 0.21, 'current_ratio': 2.26, 'operating_margin_pct': 25.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 13.0}",97.4,15530508288,Healthcare,Medical Instruments & Supplies,,,False,109.8,-11.3,5,False,110.06,136.0,86.0,18,buy,13.0,41.46,-57.4,23.1,-76.3,2.57,2.5,1.07,43.3,1.0,0.7,,,,4.1,57,2026-10-28,False,False,6,NEUTRAL,3.14,28.8,4.43,26.6,,,,2026-09-01T09:51:05.521216,SMI20,39.0,0.0,0.0,0.0,1.0,1.62,0.0,CONFIRMED_UPTREND,-57.4,79.8,ALTA,0,,False,1,1.17,False,-11.44,34.65,4.93,sideways,stage2,VIGILAR,Sobre MA200 pero las medias aún no están apiladas (50>150>200) — falta confirmación
HLMA.L,Halma plc,52.0,⭐ AVERAGE,🟡 Average,GBp,GBP,True,True,True,,"FCF declarado (261,262,496) se aparta del derivado de flujo operativo menos capex (409,600,000)",55.0,50.0,15.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.4},{},"{'rs_3m': -28.5, 'rs_6m': -23.8}","{'roe_pct': 18.3, 'debt_to_equity': 0.42, 'current_ratio': 2.14, 'operating_margin_pct': 20.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.0}",3546.0,0,Industrials,Conglomerates,,,False,4902.0,-27.7,2,False,4395.88,5010.0,3050.0,17,buy,24.0,,,156800.0,4321.9,,,0.68,24.2,25.0,0.79,,,,11.2,79,2026-11-19,False,False,7,NEUTRAL,3.63,57.9,1.56,30.0,,,,2026-09-01T09:51:10.644197,FTSE100,37.8,0.0,0.0,0.0,3.0,3.0,0.0,CONFIRMED_UPTREND,,,,0,,False,1,0.744,False,-27.46,11.34,-15.95,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
OR.PA,L'Oréal S.A.,56.4,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,,55.0,50.0,54.5,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': 0.8, 'rs_6m': -8.1}","{'roe_pct': 19.4, 'debt_to_equity': 0.49, 'current_ratio': 0.97, 'operating_margin_pct': 21.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 8.9}",383.25,204138037248,Consumer Defensive,Household & Personal Products,,,False,407.85,-6.0,5,False,417.54,460.0,340.0,24,buy,8.9,195.69,-48.9,117.7,-69.3,3.13,12.01,1.85,61.1,7.2,1.55,,,,3.8,161,2027-02-09,False,False,6,NEUTRAL,4.08,69.9,4.76,17.6,,,,2026-09-01T09:50:37.782055,CAC40,37.6,3.0,5.0,0.0,1.0,1.11,0.0,CONFIRMED_UPTREND,-48.9,68.0,ALTA,0,,False,2,0.815,False,-4.49,15.25,-0.61,sideways,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
AI.PA,L'Air Liquide S.A.,56.1,⭐ AVERAGE,🟡 Average,EUR,EUR,False,True,True,1.0,"FCF declarado (243,312,496) se aparta del derivado de flujo operativo menos capex (1,652,500,160)",55.0,50.0,60.5,60.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.1},{},"{'rs_3m': 3.2, 'rs_6m': 1.6}","{'roe_pct': 14.0, 'debt_to_equity': 0.63, 'current_ratio': 0.88, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 13.4}",174.18,110860345344,Basic Materials,Specialty Chemicals,,,False,182.26,-4.4,6,False,197.5,216.0,160.0,19,strong_buy,13.4,5.63,-96.8,55.5,-68.1,0.22,0.38,1.98,60.5,3.36,1.83,,,,0.7,170,2027-02-18,False,False,7,NEUTRAL,4.01,18.8,34.7,14.6,,,,2026-09-01T09:50:35.037559,CAC40,37.4,0.0,5.0,0.0,1.0,1.68,0.0,CONFIRMED_UPTREND,-68.1,95.8,ALTA,0,MIXED/INSUFFICIENT (0),True,3,1.031,False,-4.54,26.23,9.04,uptrend,stage3,VIGILAR,Extendida cerca de máximos — espera un pullback
