ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
CPRT,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-07
CSU.TO,BEST,5,Mejor FCF en Technology (6.0% vs media sector 4.7%),2026-09-07
DBOEY,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-07
ETN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-07
EXPN.L,EXIT,-12,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-07
FAST,WATCH,4,EPS revision UP: EPS consensus ↑2.3% (1.32→1.35); Analistas: -18 (18→0),2026-09-07
FICO,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-07
HEI,WATCH,4,Caro vs peers en Industrials (FCF rank 25/25) | Piotroski fuerte (8.0/9) | EPS revision UP: EPS consensus ↑3.3% (8.31→8.58),2026-09-07
ICE,CAUTION,-11,"Thesis drift MEDIUM: Upside analistas cayó 13pp (29%→16%) | Señal salida MEDIUM: Score cayó 51pts (87 → 36) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-07
INTU,CAUTION,-12,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos) | EPS revision DOWN: EPS consensus ↓4.9% (32.78→31.19); Analistas: +33 (0→33),2026-09-07
ISRG,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-07
ITRK.L,BEST,5,Mejor FCF en Industrials (5.1% vs media sector 3.4%),2026-09-07
JKHY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-07
JNJ,WATCH,-3,Caro vs peers en Healthcare (FCF rank 9/10),2026-09-07
KO,CONFIRM,8,Caro vs peers en Consumer Defensive (FCF rank 8/8) | Smart money: 1 HF + 0 insiders (conv 33) | Piotroski fuerte (7.0/9),2026-09-07
MA,CAUTION,-3,Thesis drift MEDIUM: Score cayó 18pts en 48d (80→62) | Piotroski fuerte (9.0/9),2026-09-07
MCO,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 39) | Piotroski fuerte (8.0/9),2026-09-07
MRSH,CAUTION,-6,Thesis drift MEDIUM: Score cayó 12pts en 48d (48→36),2026-09-07
MSCI,WATCH,0,Caro vs peers en Financial Services (FCF rank 19/21) | Piotroski fuerte (8.0/9),2026-09-07
MSFT,EXIT,-16,Thesis drift MEDIUM: Score cayó 55pts en 48d (91→36) | Señal salida HIGH: Score cayó 57pts (94 → 36) | Caro vs peers en Technology (FCF rank 14/14) | Smart money: 1 HF + 0 insiders (conv 26),2026-09-07
MSI,CAUTION,-9,Thesis drift MEDIUM: Score cayó 11pts en 48d (42→31) | Caro vs peers en Technology (FCF rank 13/14),2026-09-07
NDAQ,WATCH,3,Piotroski fuerte (9.0/9),2026-09-07
NDSN,WATCH,3,Piotroski fuerte (7.0/9),2026-09-07
ORLY,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-07
OTIS,BEST,5,Mejor FCF en Industrials (5.3% vs media sector 3.4%),2026-09-07
PEP,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-07
PGR,BEST,5,Mejor FCF en Financial Services (11.9% vs media sector 4.6%),2026-09-07
RACE,WATCH,0,Caro vs peers en Consumer Cyclical (FCF rank 7/8) | Piotroski fuerte (9.0/9),2026-09-07
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 37pts en 48d (83→46) | Señal salida MEDIUM: Score cayó 33pts (78 → 46) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-09-07
SPGI,WATCH,3,Piotroski fuerte (7.0/9),2026-09-07
SXYAY,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Basic Materials (3.3% vs media sector 2.5%),2026-09-07
SYK,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-09-07
TJX,WATCH,3,Piotroski fuerte (7.0/9),2026-09-07
TMO,WATCH,-4,EPS revision DOWN: EPS consensus ↓3.8% (28.20→27.12),2026-09-07
TT,WATCH,3,Piotroski fuerte (9.0/9),2026-09-07
TW,WATCH,3,Piotroski fuerte (8.0/9),2026-09-07
TYL,WATCH,9,Short squeeze MEDIUM: 10.6% short · Short moderado (10.6% del float); Piotroski 8/9 — calidad mejorando | Piotroski fuerte (8.0/9),2026-09-07
V,EXIT,-18,Señal salida HIGH: Score cayó 39pts (87 → 48) | Caro vs peers en Financial Services (FCF rank 17/21),2026-09-07
VEEV,CAUTION,5,Thesis drift MEDIUM: Upside analistas cayó 18pp (25%→7%) | Piotroski fuerte (7.0/9) | EPS revision STRONG_UP: EPS consensus ↑6.0% (10.47→11.10),2026-09-07
VRSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (4.3% vs media sector 3.4%),2026-09-07
VRSN,CONFIRM,11,Smart money: 1 HF + 1 insiders (conv 42) | Piotroski fuerte (8.0/9),2026-09-07
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 20/25) | Piotroski fuerte (8.0/9),2026-09-07
WMT,EXIT,-15,Señal salida HIGH: Ya no aparece en VALUE — tesis posiblemente rota,2026-09-07
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-09-07
ZTS,BEST,11,"Opciones TIER2 (q=45): VALUE weak (34pts), FCF 6.4% | Mejor FCF en Healthcare (6.4% vs media sector 4.1%)",2026-09-07
