ticker,vcp_score,vcp_quality,stage,consolidation_quality,ml_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,target_change_7d_pct,target_change_30d_pct,upgrade_days_14d,downgrade_days_14d,target_revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,oe_ai_adjustment,oe_ai_verdict,cerebro_signal,cerebro_score_adj,days_in_list,ml_win_probability,ml_win_label,momentum_score,upside_triangulated_pct,upside_divergence_pts,upside_divergence,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern,is_stage2,ma_score,atr_ratio,volume_dryup,pct_from_52w_high,pct_from_52w_low,relative_strength_6m,trend_direction,tech_stage,entry_readiness,entry_readiness_reason
THC,0.0,,,,24.8,Tenet Healthcare Corporation,74.0,Healthcare,Medical Care Facilities,100.0,70.0,44.0,75.0,65.0,206.19,17760587776.0,35.0,41.8,False,up,143.8,True,1.0,9.7,True,2.0,5.5,2.7,False,247.21,-16.6,4.0,False,"{'roe_pct': 30.3, 'debt_to_equity': 1.49, 'current_ratio': 1.36, 'operating_margin_pct': 17.9}","{'eps_growth_yoy': 143.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.9}",243.19,288.0,210.0,21.0,strong_buy,17.9,1507.22,631.0,576.9,179.8,17.24,35.54,,,2.75,True,-7.63,4.9,87.6,17.0,2026-07-24,False,True,6.0,NEUTRAL,11.3,33.4,0.13,,,,,,22.6,0.0,7.4,22.2,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 55% up volume)",HIGH_FLOAT,85.1,20.0,29.6,35.0,False,up,41.8,2.0,True,1.0,True,2.0,5.0,1.0,29.0,100.0,Top 10%,70.4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2/3,49.84,5.0,0.0,8.0,0.0,3.0,5.0,0.0,-0.56,0.0,0.0,0.0,2.24,2.0,2.0,36.0,1,Appaloosa (Tepper),-8,RELIABLE/AVOID (-8),,0.0,46,0.2478,BAJA,7.4,179.8,-387.5,,🔵 DECENT,🟡 Good,,,,,,,,False,1,0.823,False,-16.59,40.65,-7.17,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
VRSN,65.77777777777777,Excellent,Stage 1-2 Transition,17.80401948328976,50.7,"VeriSign, Inc.",59.2,Technology,Software - Infrastructure,85.0,50.0,36.0,50.0,65.0,259.13,23580829696.0,15.0,20.4,False,down,3.4,True,1.0,4.6,False,0.0,2.7,3.1,False,312.48,-17.1,3.0,False,"{'current_ratio': 0.46, 'operating_margin_pct': 68.5}","{'eps_growth_yoy': 3.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 50.0}",312.0,355.0,265.0,4.0,buy,20.4,185.13,-28.6,103.17,-60.2,3.42,8.87,1.26,34.5,,True,-3.67,15.4,8.0,16.0,2026-07-23,False,True,8.0,STRONG,4.62,512.5,2.17,BEARISH,999.0,50.0,0.0,1.0,28.3,26.3,15.2,17.8,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,90.4,22.0,59.3,15.0,False,down,20.4,0.0,True,1.0,False,0.0,2.0,24.0,29.0,20.7,Bottom 25%,14.8,-3.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,False,1/3,49.61500000000001,8.0,0.0,3.0,0.0,3.0,3.0,0.0,1.88,1.0,0.0,0.0,2.55,2.0,10.0,19.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),CONFIRM,11.0,46,0.5066,ALTA,38.80888888888889,-28.6,64.8,ALTA,🔵 DECENT,🟡 Good,,,,,,,,False,1,1.059,False,-17.07,24.86,-2.13,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
IT,0.0,,,,37.1,"Gartner, Inc.",38.5,Technology,Information Technology Services,50.0,30.0,15.0,50.0,55.0,135.11,9045869568.0,15.0,2.3,False,down,-7.7,False,0.0,-10.4,False,0.0,25.8,7.5,True,403.96,-66.6,0.0,False,"{'roe_pct': 94.9, 'debt_to_equity': 52.93, 'current_ratio': 0.94, 'operating_margin_pct': 20.5}","{'eps_growth_yoy': -7.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.4}",165.0,203.0,120.0,13.0,hold,22.1,419.26,210.3,174.9,29.5,11.76,15.89,,,,True,-26.12,8.5,6.9,28.0,2026-08-04,False,False,6.0,NEUTRAL,10.19,255.4,0.51,,,,,,0.0,0.0,11.1,11.5,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",HIGH_FLOAT,61.0,20.0,22.7,15.0,False,down,2.3,0.0,False,0.0,False,0.0,0.0,27.0,29.0,10.3,Bottom 25%,8.4,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,51.255,8.0,0.0,8.0,0.0,3.0,3.0,0.0,-1.2,0.0,1.0,0.0,2.76,2.0,2.0,2.0,0,,-5,MIXED/AVOID (-5),BEST,11.0,21,0.3714,MEDIA,0.0,29.5,-97.8,,🔵 DECENT,🟡 Good,,,,,,,,False,0,0.838,False,-66.55,8.74,-53.55,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
DBOEY,0.0,,,,58.7,Deutsche Boerse AG,68.0,Financial Services,Financial Data & Stock Exchanges,95.0,50.0,47.6,80.0,55.0,29.11,53011038208.0,35.0,25.5,False,down,11.4,True,1.0,8.5,False,0.0,,,False,32.2,-9.6,5.0,False,"{'roe_pct': 19.2, 'debt_to_equity': 0.65, 'current_ratio': 1.01, 'operating_margin_pct': 43.6}","{'eps_growth_yoy': 11.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 27.3}",34.84,34.84,34.84,1.0,none,19.7,,,15.62,-46.3,,,1.73,35.4,1.9,,,,6.1,15.0,2026-07-22,False,True,5.0,NEUTRAL,5.44,66.8,1.54,,,,,,21.0,0.0,17.6,20.4,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,66,200 MA declining - structural weakness,NEUTRAL,45,"No clear pattern (0.8x ratio, 45% up volume)",MEGA_FLOAT,1822.3,25.0,38.0,35.0,False,down,25.5,0.0,True,1.0,False,0.0,2.0,17.0,29.0,44.8,Bajo 50%,23.5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,False,1/3,64.135,0.0,0.0,0.0,3.0,0.0,3.0,0.27,-0.71,0.0,1.0,0.0,2.46,2.0,0.0,39.0,0,,8,RELIABLE/BUY (+8),,0.0,46,0.587,ALTA,20.3,-13.3,66.0,ALTA,🔵 DECENT,🟡 Good,,,,,,,,False,3,1.025,False,-8.0,27.42,4.9,uptrend,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ATLKY,0.0,,,,20.0,Atlas Copco AB,50.8,Industrials,Specialty Industrial Machinery,50.0,30.0,50.3,85.0,55.0,20.32,99133571072.0,35.0,46.0,False,down,-5.1,False,0.0,-5.1,False,0.0,,,False,22.05,-7.8,7.0,True,"{'roe_pct': 22.4, 'debt_to_equity': 0.29, 'current_ratio': 1.7}","{'eps_growth_yoy': -5.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.7}",25.5,25.5,25.5,1.0,none,25.5,95.06,367.8,5.5,-72.9,21.62,6.46,2.79,56.2,1.57,False,,161.9,-2.6,,,False,False,6.0,NEUTRAL,,53.6,,,,,,,29.2,0.0,6.0,15.2,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEGA_FLOAT,3947.2,5.0,21.2,35.0,False,down,46.0,0.0,False,0.0,False,0.0,0.0,7.0,29.0,79.3,Top 25%,44.1,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,63.31999999999999,5.0,0.0,8.0,3.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,3.19,0.0,2.0,,0,,8,RELIABLE/BUY (+8),BEST,5.0,41,0.1998,BAJA,24.58,25.5,-122.0,,🔵 DECENT,🟡 Good,,,,,,,,True,3,0.885,False,-6.46,39.59,2.28,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
MCO,0.0,,,,29.6,Moody's Corporation,68.0,Financial Services,Financial Data & Stock Exchanges,95.0,60.0,44.0,65.0,60.0,498.78,87125106688.0,35.0,34.5,False,up,14.4,True,1.0,9.5,True,1.0,2.3,3.5,False,546.88,-8.8,3.0,False,"{'roe_pct': 71.4, 'debt_to_equity': 2.36, 'current_ratio': 1.16, 'operating_margin_pct': 45.7}","{'eps_growth_yoy': 14.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 31.7}",536.5,610.0,489.0,20.0,buy,7.6,233.63,-53.2,139.3,-72.1,2.6,12.97,0.84,27.6,0.8,False,,12.7,7.8,16.0,2026-07-23,False,True,8.0,STRONG,3.66,106.3,3.44,,,,,,19.3,0.0,8.9,20.4,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",HIGH_FLOAT,160.0,20.0,29.3,35.0,False,up,34.5,2.0,True,1.0,True,1.0,5.0,17.0,29.0,44.8,Bajo 50%,23.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,46.68000000000001,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.09,0.0,0.0,0.0,0.95,-3.0,10.0,64.0,1,Berkshire Hathaway (Buffett),-8,RELIABLE/AVOID (-8),CONFIRM,10.0,25,0.2958,BAJA,15.8,-53.2,70.2,ALTA,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.164,False,-8.38,24.55,-10.14,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
CDNS,0.0,,,,18.4,"Cadence Design Systems, Inc.",78.0,Technology,Software - Application,100.0,60.0,71.4,85.0,60.0,375.77,103643373568.0,60.0,54.4,False,up,109.7,False,0.0,15.6,False,0.0,1.8,2.1,False,416.69,-9.8,6.0,False,"{'roe_pct': 20.7, 'debt_to_equity': 0.47, 'current_ratio': 1.47, 'operating_margin_pct': 29.7}","{'eps_growth_yoy': 109.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.2}",388.78,450.0,275.0,25.0,strong_buy,3.5,178.28,-52.6,98.67,-73.7,1.45,5.44,,,,True,-0.96,14.4,23.0,20.0,2026-07-27,False,True,7.0,NEUTRAL,1.56,44.0,1.74,,,,,,15.9,0.0,5.5,23.4,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,274.5,23.0,28.9,60.0,False,up,54.4,2.0,False,0.0,False,0.0,0.0,22.0,29.0,27.6,Bajo 50%,18.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,False,2/3,46.120000000000005,8.0,10.0,0.0,0.0,3.0,5.0,0.0,1.26,1.0,0.0,0.0,0.44,-3.0,5.0,112.0,0,,-8,RELIABLE/AVOID (-8),WATCH,0.0,41,0.1835,BAJA,24.3,-52.6,66.6,ALTA,🔵 DECENT,🟡 Average,,,,,,,,False,2,0.937,False,-9.82,43.01,10.51,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
NDAQ,0.0,,,,54.7,"Nasdaq, Inc.",58.3,Financial Services,Financial Data & Stock Exchanges,85.0,50.0,24.0,60.0,65.0,84.47,47771230208.0,15.0,17.6,False,down,14.8,False,0.0,2.2,False,0.0,2.3,2.8,False,101.79,-17.0,2.0,False,"{'roe_pct': 16.2, 'debt_to_equity': 0.79, 'current_ratio': 1.0, 'operating_margin_pct': 48.4}","{'eps_growth_yoy': 14.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 35.3}",106.13,120.0,82.0,15.0,buy,25.6,116.95,38.5,99.6,17.9,3.26,2.76,1.32,32.5,1.28,True,-2.2,7.8,33.8,16.0,2026-07-23,False,True,9.0,STRONG,4.4,205.3,0.56,,,,,,3.899999999999999,0.0,16.4,17.5,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEGA_FLOAT,503.0,25.0,33.9,15.0,False,down,17.6,0.0,False,0.0,False,0.0,0.0,17.0,29.0,44.8,Bajo 50%,23.5,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,45.55500000000001,0.0,0.0,3.0,0.0,3.0,5.0,0.0,-0.31,0.0,0.0,0.0,3.2,0.0,10.0,21.0,0,,-8,RELIABLE/AVOID (-8),WATCH,3.0,41,0.5469,ALTA,0.0,25.6,-2.6,,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.101,False,-16.45,10.35,-22.57,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
TMO,0.0,,,,25.1,Thermo Fisher Scientific Inc,57.6,Healthcare,Diagnostics & Research,70.0,50.0,32.0,75.0,65.0,517.6,192351272960.0,35.0,28.2,False,up,2.1,False,0.0,1.4,False,0.0,1.2,1.8,False,643.99,-19.6,3.0,False,"{'roe_pct': 13.5, 'debt_to_equity': 0.83, 'current_ratio': 1.53, 'operating_margin_pct': 17.9}","{'eps_growth_yoy': 2.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.2}",596.26,750.0,490.0,27.0,buy,15.2,308.77,-40.3,205.89,-60.2,2.87,14.86,0.36,9.7,0.26,True,-2.08,6.0,11.3,16.0,2026-07-23,False,True,5.0,NEUTRAL,3.76,36.2,1.68,BULLISH,0.0,60.0,1.0,0.0,8.8,0.0,7.5,17.3,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,370.7,23.0,24.8,35.0,False,up,28.2,2.0,False,0.0,False,0.0,0.0,15.0,29.0,51.7,Medio,26.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,False,2/3,59.29500000000001,5.0,0.0,0.0,0.0,3.0,3.0,0.0,-1.08,0.0,0.0,0.0,1.9,2.0,0.0,96.0,0,,8,RELIABLE/BUY (+8),,0.0,42,0.2505,BAJA,5.760000000000001,-40.3,65.4,ALTA,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.083,False,-19.47,28.79,-23.02,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
ETN,84.09545454545454,Excellent,Stage 2 Strong,17.047243981322698,47.6,"Eaton Corporation, PLC",61.5,Industrials,Specialty Industrial Machinery,50.0,70.0,62.4,70.0,60.0,413.42,160530989056.0,60.0,56.5,False,down,-11.8,False,0.0,6.0,True,2.0,2.4,3.7,False,436.74,-5.3,7.0,True,"{'roe_pct': 20.8, 'debt_to_equity': 1.1, 'current_ratio': 1.19, 'operating_margin_pct': 16.1}","{'eps_growth_yoy': -11.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.0}",455.79,534.0,321.0,25.0,buy,10.2,100.29,-75.7,102.0,-75.3,1.65,6.82,1.1,41.3,1.55,True,-0.78,16.5,-9.4,28.0,2026-08-04,False,False,7.0,NEUTRAL,2.85,64.1,,,,,,,71.4,33.6,14.3,18.4,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,387.7,10.0,66.4,60.0,False,down,56.5,0.0,False,0.0,True,2.0,2.0,7.0,29.0,79.3,Top 25%,44.1,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,2/3,50.98,5.0,0.0,0.0,0.0,3.0,0.0,0.09,0.9,1.0,0.0,0.0,1.27,2.0,5.0,98.0,0,,0,MIXED/WATCH (0),WATCH,0.0,46,0.4757,ALTA,67.69772727272728,-75.3,85.7,ALTA,🔵 DECENT,🟡 Average,HOLD,45.0,Close to ATH (-5.3% from high) - wait for pullback | Elevated P/E (40.5) - watch valuation,-5.3,NEUTRAL,BUY,True,True,3,1.263,False,-5.34,33.32,16.5,uptrend,stage2,ENTRADA,Stage 2: sobre MA200 ascendente sin sobreextensión — suelo confirmado
CME,0.0,,,,25.0,CME Group Inc.,67.8,Financial Services,Financial Data & Stock Exchanges,85.0,80.0,15.0,85.0,65.0,234.76,84824129536.0,15.0,9.9,False,down,12.6,False,0.0,11.1,True,2.0,1.6,1.5,False,329.16,-28.7,1.0,False,"{'roe_pct': 15.9, 'debt_to_equity': 0.14, 'current_ratio': 1.02, 'operating_margin_pct': 69.8}","{'eps_growth_yoy': 12.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 63.3}",301.13,353.0,230.0,15.0,buy,28.3,257.99,9.9,249.42,6.2,3.57,8.39,2.2,95.6,3.54,True,-0.95,32.9,14.9,15.0,2026-07-22,False,True,6.0,NEUTRAL,6.38,101.4,0.85,BULLISH,0.0,60.0,2.0,0.0,5.0,0.0,7.5,20.3,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 37% up volume)",MEGA_FLOAT,357.3,30.0,27.8,15.0,False,down,9.9,0.0,False,0.0,True,2.0,2.0,17.0,29.0,44.8,Bajo 50%,23.5,0.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,False,1/3,45.870000000000005,0.0,0.0,3.0,-2.0,3.0,3.0,-0.48,-1.42,0.0,1.0,0.0,3.54,0.0,2.0,20.0,0,,-5,MIXED/AVOID (-5),,0.0,46,0.2499,BAJA,0.0,9.9,20.2,MEDIA,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.024,False,-26.6,7.54,-20.96,downtrend,stage1,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
SYK,0.0,,,,28.5,Stryker Corporation,47.5,Healthcare,Medical Devices,50.0,30.0,36.0,75.0,65.0,324.73,124488744960.0,15.0,19.9,False,down,-15.7,False,0.0,-0.0,False,0.0,1.7,2.2,False,404.87,-19.8,2.0,False,"{'roe_pct': 15.2, 'debt_to_equity': 0.66, 'current_ratio': 2.11, 'operating_margin_pct': 17.8}","{'eps_growth_yoy': -15.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}",386.8,465.0,315.0,25.0,buy,19.1,265.54,-18.2,122.83,-62.2,3.5,11.37,1.08,39.8,0.99,False,,35.5,14.2,23.0,2026-07-30,False,False,5.0,NEUTRAL,3.74,47.3,1.37,,,,,,0.0,0.0,8.5,14.2,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MEGA_FLOAT,347.6,23.0,22.8,15.0,False,down,19.9,0.0,False,0.0,False,0.0,0.0,23.0,29.0,24.1,Bottom 25%,17.5,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,50.425,5.0,0.0,3.0,0.0,0.0,3.0,0.0,-0.8,0.0,0.0,0.0,2.39,2.0,0.0,88.0,0,,0,MIXED/WATCH (0),,0.0,14,0.2853,BAJA,0.0,-18.2,59.3,ALTA,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.264,False,-18.98,15.87,-16.79,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
MKC,0.0,,,,3.2,"McCormick & Company, Incorporat",54.3,Consumer Defensive,Packaged Foods,55.0,70.0,24.0,60.0,65.0,51.78,13921132544.0,15.0,15.4,False,down,-33.4,False,0.0,12.3,True,1.0,,0.0,False,74.95,-30.9,1.0,False,"{'roe_pct': 24.7, 'debt_to_equity': 0.65, 'current_ratio': 0.78, 'operating_margin_pct': 17.4}","{'eps_growth_yoy': -33.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.9}",60.23,75.0,51.0,13.0,buy,16.3,41.35,-20.1,60.1,16.1,5.13,2.81,3.59,30.9,2.11,True,-0.2,5.5,-9.9,91.0,2026-10-06,False,False,6.0,NEUTRAL,5.81,66.6,,,,,,,0.0,0.0,1.0,16.3,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",MEGA_FLOAT,265.4,23.0,17.2,15.0,False,down,15.4,0.0,False,0.0,True,1.0,2.0,20.0,29.0,34.5,Bajo 50%,21.2,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,42.17999999999999,0.0,0.0,6.0,5.0,3.0,0.0,0.0,-1.76,0.0,1.0,0.0,2.04,2.0,2.0,34.0,0,,-8,RELIABLE/AVOID (-8),,0.0,12,0.0317,BAJA,0.0,16.1,18.3,,🔵 DECENT,🟡 Average,,,,,,,,False,1,1.31,False,-28.68,16.58,-32.2,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
MSI,0.0,,,,28.4,"Motorola Solutions, Inc.",44.9,Technology,Communication Equipment,50.0,30.0,39.6,60.0,55.0,422.83,70187909120.0,15.0,18.7,False,down,-28.7,False,0.0,-1.8,False,0.0,2.1,2.6,False,492.22,-14.1,3.0,False,"{'roe_pct': 99.3, 'debt_to_equity': 3.74, 'current_ratio': 1.07, 'operating_margin_pct': 19.8}","{'eps_growth_yoy': -28.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 17.6}",506.55,530.0,470.0,11.0,none,19.8,160.9,-61.9,123.8,-70.7,2.59,10.93,1.15,37.1,1.12,True,-1.23,7.7,-6.9,23.0,2026-07-30,False,False,6.0,NEUTRAL,4.02,161.2,,,,,,,3.0,0.0,8.5,13.5,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,165.2,22.0,22.0,15.0,False,down,18.7,0.0,False,0.0,False,0.0,0.0,,29.0,,Sin datos suficientes,18.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,41.38,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.0,2.0,38.0,0,,-8,RELIABLE/AVOID (-8),,0.0,4,0.2841,BAJA,13.49,-61.9,86.1,ALTA,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.02,False,-13.26,18.33,1.05,sideways,stage1,VIGILAR,Construyendo base (lateral) — espera la reconquista de las medias
ROP,0.0,,,,29.9,"Roper Technologies, Inc.",62.0,Technology,Software - Application,100.0,50.0,24.0,55.0,65.0,364.25,36759146496.0,15.0,12.6,False,down,34.5,True,2.0,7.8,False,0.0,5.6,4.7,False,575.77,-36.7,1.0,False,"{'roe_pct': 9.0, 'debt_to_equity': 0.56, 'current_ratio': 0.53, 'operating_margin_pct': 27.2}","{'eps_growth_yoy': 34.5, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 21.1}",451.72,550.0,349.78,15.0,buy,24.0,911.86,150.3,480.6,31.9,5.9,21.5,1.0,21.1,0.59,True,-4.08,7.0,41.4,16.0,2026-07-23,False,True,6.0,NEUTRAL,4.83,1441.1,0.26,,,,,,3.6000000000000014,0.0,9.0,18.6,2026-07-07 07:50:04,2026-07-07,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",HIGH_FLOAT,100.4,20.0,27.6,15.0,False,down,12.6,0.0,True,2.0,False,0.0,5.0,22.0,29.0,27.6,Bajo 50%,18.0,0.0,1.0,0.0,-5.0,0.0,0.0,0.0,5.0,False,2/3,40.795,8.0,0.0,6.0,0.0,3.0,5.0,0.0,-0.46,1.0,0.0,0.0,3.0,0.0,2.0,10.0,0,,-8,RELIABLE/AVOID (-8),BEST,5.0,46,0.2993,BAJA,0.0,31.9,-67.1,,⚪ WEAK,🟡 Average,,,,,,,,False,1,1.113,False,-36.25,19.05,-26.52,sideways,stage4,ESPERAR,En caída (bajo MA200 descendente) — espera a que haga suelo
