ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
PG,CAUTION,-6,Thesis drift MEDIUM: Score cayó 19pts en 44d (51→32),2026-07-08
RACE,WATCH,-8,Caro vs peers en Consumer Cyclical (FCF rank 8/8) | EPS revision STRONG_DOWN: EPS consensus ↓12.0% (14.82→13.04); Analistas: +11 (0→11) | Piotroski fuerte (9.0/9),2026-07-08
ROP,BEST,5,Mejor FCF en Technology (5.9% vs media sector 11.2%),2026-07-08
SPGI,CAUTION,-5,Señal salida MEDIUM: Score cayó 24pts (61 → 37) | Piotroski fuerte (7.0/9),2026-07-08
TT,CAUTION,-6,Thesis drift MEDIUM: Score cayó 15pts en 44d (37→22) | Caro vs peers en Industrials (FCF rank 22/27) | Piotroski fuerte (9.0/9),2026-07-08
V,WATCH,6,"Opciones TIER2 (q=50): VALUE strong (82pts), DIRECTIONAL (70% calls)",2026-07-08
VEEV,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Healthcare (4.0% vs media sector 4.5%),2026-07-08
VRSK,BEST,8,Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (3.8% vs media sector 5.4%),2026-07-08
VRSN,CONFIRM,11,Smart money: 1 HF + 0 insiders (conv 30) | Piotroski fuerte (8.0/9),2026-07-08
WM,WATCH,0,Caro vs peers en Industrials (FCF rank 23/27) | Piotroski fuerte (8.0/9),2026-07-08
WMT,WATCH,0,Caro vs peers en Consumer Defensive (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-07-08
WST,WATCH,0,Caro vs peers en Healthcare (FCF rank 10/10) | Piotroski fuerte (7.0/9),2026-07-08
WTKWY,WATCH,-4,EPS revision DOWN: EPS consensus ↓2.3% (9.13→8.92),2026-07-08
