ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
JKHY,CAUTION,-12,"Thesis drift MEDIUM: Score cayó 42pts en 41d (74→33) | Señal salida MEDIUM: Score cayó 41pts (73 → 33) — caída técnica/momentum, balance sólido (Piotroski 9/9) | Caro vs peers en Technology (FCF rank 13/16) | Piotroski fuerte (9.0/9)",2026-05-25
KO,CAUTION,2,Thesis drift MEDIUM: Score cayó 29pts en 41d (54→25) | Caro vs peers en Consumer Defensive (FCF rank 5/5) | Smart money: 1 HF + 0 insiders (conv 23) | Piotroski fuerte (7.0/9),2026-05-25
LSEG.L,WATCH,3,Piotroski fuerte (7.0/9),2026-05-25
MA,CONFIRM,17,"Smart money: 1 HF + 0 insiders (conv 36) | Opciones TIER2 (q=50): VALUE strong (71pts), DIRECTIONAL (100% calls) | Piotroski fuerte (9.0/9)",2026-05-25
MSCI,CAUTION,-6,Thesis drift MEDIUM: Score cayó 22pts en 41d (45→22) | Caro vs peers en Financial Services (FCF rank 10/10) | Piotroski fuerte (8.0/9),2026-05-25
MSFT,WATCH,-3,Caro vs peers en Technology (FCF rank 15/16),2026-05-25
NDSN,WATCH,4,EPS revision UP: EPS consensus ↑3.3% (13.48→13.93); Revenue estimate ↑2.0%,2026-05-25
OTIS,BEST,5,Mejor FCF en Industrials (6.1% vs media sector 4.9%),2026-05-25
PGR,BEST,5,Mejor FCF en Financial Services (13.3% vs media sector 5.3%),2026-05-25
RELX,CAUTION,-11,Thesis drift MEDIUM: Score cayó 27pts en 41d (62→34) | Señal salida MEDIUM: Score cayó 31pts (65 → 34) | Piotroski fuerte (7.0/9),2026-05-25
ROP,CAUTION,-1,Thesis drift MEDIUM: Score cayó 19pts en 41d (55→35) | Mejor FCF en Technology (6.6% vs media sector 4.3%),2026-05-25
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 26pts en 41d (63→38) | Señal salida MEDIUM: Score cayó 29pts (67 → 38) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-05-25
TJX,WATCH,4,EPS revision UP: EPS consensus ↑3.5% (6.61→6.84); Revenue estimate ↑1.6%,2026-05-25
TNE.AX,CAUTION,-1,Thesis drift MEDIUM: Score cayó 13pts en 41d (42→29) | Caro vs peers en Technology (FCF rank 14/16) | EPS revision STRONG_UP: EPS consensus ↑6.0% (0.90→0.96); Revenue estimate ↑6.4%,2026-05-25
TT,CAUTION,-3,Thesis drift MEDIUM: Score cayó 15pts en 41d (53→37) | Piotroski fuerte (9.0/9),2026-05-25
TW,CAUTION,-11,Thesis drift MEDIUM: Score cayó 25pts en 41d (57→31) | EPS revision STRONG_DOWN: EPS consensus ↓9.1% (4.76→4.32); Analistas: +14 (0→14) | Piotroski fuerte (8.0/9),2026-05-25
V,CAUTION,-9,Thesis drift MEDIUM: Score cayó 31pts en 41d (59→28) | Señal salida MEDIUM: Score cayó 36pts (64 → 28) | Caro vs peers en Financial Services (FCF rank 9/10) | Smart money: 1 HF + 0 insiders (conv 23),2026-05-25
VEEV,CAUTION,-3,Thesis drift MEDIUM: Score cayó 13pts en 41d (41→28) | Piotroski fuerte (7.0/9),2026-05-25
VRSN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-05-25
WMT,WATCH,4,EPS revision UP: EPS consensus ↑2.5% (5.14→5.27); Analistas: +39 (0→39),2026-05-25
WTKWY,EXIT,-13,Thesis drift MEDIUM: Score cayó 15pts en 41d (58→43) | Señal salida HIGH: Score cayó 28pts (71 → 43) | Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (6.0% vs media sector 4.9%),2026-05-25
