ticker,company_name,current_price,currency,value_score,conviction_grade,conviction_score,conviction_reasons,conviction_positives,conviction_red_flags,sector,market,market_flag,market_cape,target_price_analyst,analyst_upside_pct,analyst_count,fcf_yield_pct,risk_reward_ratio,dividend_yield_pct,buyback_active,roe_pct,pe_forward,pe_trailing,profit_margin_pct,revenue_growth_pct,pct_from_52w_high,risk_flags,nasdaq_adr,ai_verdict,ai_notes,scan_date,oe_ai_adjustment,oe_ai_verdict
035420.KS,NAVER Corporation,198800.0,KRW,59.0,B,59.0,Potencial +48% analistas | Crecimiento ingresos +16% | Dividendo 1.3%,0,0,Communication Services,Korea,🇰🇷,21.2,294740.75,48.3,27,4.9,6.03,1.32,,5.7,13.3,,14.5,16.3,-32.6,Regulatory Risk | Geopolitical Risk | Cyclical Risk,,SUSPECT,Low ROE and high analyst upside may indicate overestimation of growth potential,2026-05-27,0,
105560.KS,KB Financial Group Inc.,153800.0,KRW,58.0,B,58.0,P/E 8.1x | Potencial +27% | Crecimiento ingresos +15% | Margen 37% | Dividendo 2.9%,1,0,Financial Services,Korea,🇰🇷,21.2,195750.0,27.3,20,,3.41,2.92,,10.0,8.1,,36.6,15.2,-10.8,FCF no comparable (sector financiero) | Regulatory Risk | Cyclical Risk,,SUSPECT,Anomalous Forward P/E of 8.1x seems low for a financial services company with a high profit margin and revenue growth,2026-05-27,0,
9988.HK,Alibaba Group Holding Limited,124.3,HKD,58.0,B,58.0,Potencial +49% analistas | FCF negativo | Dividendo 5.8% | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,184.87,48.7,26,-1.8,6.09,5.83,,9.2,12.8,19.6,10.1,2.9,-33.2,Regulatory Risk | Geopolitical Risk | Cyclical Risk,BABA,RISKY,Negative FCF yield and low revenue growth raise concerns,2026-05-27,0,
9432.T,"NTT, Inc.",151.0,JPY,57.0,B,57.0,P/E 10.4x (vs 16x mercado) | Potencial +14% | FCF yield 84.6% | Dividendo 3.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,172.54,14.3,13,84.6,1.78,3.61,,10.0,10.4,12.0,7.2,9.1,-9.7,Unrealistic FCF Yield | Potential Data Error,,SUSPECT,FCF Yield of 84.6% appears anomalous and likely incorrect for a communication services company,2026-05-27,0,
WEGE3.SA,WEG S.A.,43.44,BRL,56.0,B,56.0,ROE 32.5% | Potencial +21% | Mercado Brazil CAPE 9 (34% descuento histórico),2,0,Industrials,Brazil,🇧🇷,9.0,52.59,21.1,15,2.9,2.63,4.98,,32.5,23.5,29.0,15.6,-6.1,-20.3,Ingresos en declive YoY | Cyclical Risk | Geopolitical Risk | Governance Risk,WEGZY,RISKY,Negative revenue growth and high P/E ratios raise concerns,2026-05-27,0,
8766.T,"Tokio Marine Holdings, Inc.",7367.0,JPY,50.0,B,50.0,ROE 18.7% | P/E 14.9x | Potencial +12% | Dividendo 3.3% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Financial Services,Japan,🇯🇵,29.4,8232.67,11.8,12,,1.47,3.33,,18.7,14.9,14.3,11.7,-4.5,-8.3,FCF no comparable (sector financiero) | cyclical risk | regulatory risk,TKOMY,SUSPECT,Negative revenue growth and lack of FCF yield data raise concerns,2026-05-27,0,
7203.T,Toyota Motor Corporation,3008.0,JPY,50.0,B,50.0,P/E 9.3x (vs 16x mercado) | Potencial +27% | FCF negativo | Dividendo 3.3% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Consumer Cyclical,Japan,🇯🇵,29.4,3827.44,27.2,18,-2.4,3.41,3.31,,10.2,9.3,10.2,7.6,1.9,-24.8,cyclical risk | geopolitical risk,TM,SUSPECT,Negative FCF yield is anomalous for a well-established company like Toyota Motor Corporation,2026-05-27,0,
8035.T,Tokyo Electron Limited,52500.0,JPY,47.0,C,47.0,ROE 29.3% | Margen 24% | Dividendo 1.4% | Mercado Japan CAPE 29 (26% descuento histórico),3,0,Technology,Japan,🇯🇵,29.4,53381.82,1.7,22,1.0,0.21,1.4,,29.3,41.0,42.0,23.5,8.6,-4.0,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,High P/E ratios and low FCF yield raise concerns about overvaluation,2026-05-27,0,
6758.T,Sony Group Corporation,3525.0,JPY,47.0,C,47.0,Potencial +33% analistas | FCF negativo | Crecimiento ingresos +15% | Mercado Japan CAPE 29 (26% descuento histórico),2,1,Technology,Japan,🇯🇵,29.4,4676.3,32.7,23,-1.4,4.08,0.71,,12.4,19.2,20.6,-2.6,15.4,-26.2,Negative Profit Margin | Negative FCF Yield,SONY,RISKY,Negative profit margin and FCF yield indicate potential financial distress,2026-05-27,0,
6098.T,"Recruit Holdings Co., Ltd.",9907.0,JPY,46.0,C,46.0,ROE 30.8% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Communication Services,Japan,🇯🇵,29.4,10250.0,3.5,16,2.9,0.43,0.25,,30.8,32.7,28.5,13.4,11.5,-1.9,Overvaluation Risk | Market Volatility,RCRUY,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-05-27,0,
2382.HK,Sunny Optical Technology (Group) Company Limited,75.15,HKD,45.0,C,45.0,ROE 17.5% | FCF negativo | Crecimiento ingresos +21% | Dividendo 1.6% | Mercado HongKong CAPE 11 (33% descuento histórico),3,1,Technology,HongKong,🇭🇰,10.7,81.01,7.8,23,-0.9,0.97,1.63,,17.5,14.8,15.3,10.7,21.3,-17.8,cyclical | governance,,RISKY,Negative FCF yield indicates potential cash flow issues,2026-05-27,0,
7733.T,Olympus Corporation,1845.0,JPY,44.0,C,44.0,P/E 14.7x | Dividendo 1.7% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Healthcare,Japan,🇯🇵,29.4,1866.92,1.2,13,0.1,0.15,1.69,,8.7,14.7,30.1,6.7,8.5,-14.9,cyclical risk | governance risk,,SUSPECT,Low FCF yield and high trailing P/E raise concerns about the company's financial health and potential overvaluation,2026-05-27,0,
4661.T,"Oriental Land Co., Ltd.",2199.0,JPY,43.0,C,43.0,Potencial +43% analistas | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Consumer Cyclical,Japan,🇯🇵,29.4,3144.84,43.0,14,,5.38,0.68,,,25.1,29.6,17.3,,-40.8,Missing Key Metrics | Cyclical Sector Risk,,SUSPECT,Missing key metrics such as ROE and Revenue Growth YoY raise concerns about data quality,2026-05-27,0,
9983.T,"Fast Retailing Co., Ltd.",77820.0,JPY,39.0,C,39.0,ROE 20.6% | Mercado Japan CAPE 29 (26% descuento histórico),2,0,Consumer Cyclical,Japan,🇯🇵,29.4,74073.34,-4.8,15,2.0,-0.6,0.75,,20.6,56.9,50.0,13.1,14.8,-1.5,Overvaluation Risk | Cyclical Sector Volatility,,SUSPECT,High P/E ratios and low dividend yield raise concerns about overvaluation,2026-05-27,0,
ABEV3.SA,Ambev S.A.,16.59,BRL,37.0,C,37.0,ROE 17.3% | FCF yield 7.0% | Mercado Brazil CAPE 9 (34% descuento histórico),3,0,Consumer Defensive,Brazil,🇧🇷,9.0,16.03,-3.4,18,7.0,-0.42,1.08,,17.3,14.8,16.8,17.7,-0.1,-2.6,cyclical risk | geopolitical risk,ABEV,SUSPECT,Negative revenue growth and low analyst upside raise concerns,2026-05-27,0,
1211.HK,BYD Company Limited,90.7,HKD,37.0,C,37.0,Potencial +37% analistas | FCF negativo | Mercado HongKong CAPE 11 (33% descuento histórico),2,1,Consumer Cyclical,HongKong,🇭🇰,10.7,124.31,37.1,28,-14.2,4.63,0.39,,11.1,14.8,40.3,3.5,-11.8,-36.8,Ingresos en declive YoY | Negative Revenue Growth | Unsustainable FCF Yield,BYDDF,RISKY,Negative FCF yield and declining revenue raise concerns about the company's financial health,2026-05-27,0,
6367.T,"Daikin Industries,Ltd.",23405.0,JPY,36.0,C,36.0,Crecimiento ingresos +16% | Dividendo 1.6% | Mercado Japan CAPE 29 (26% descuento histórico),1,0,Industrials,Japan,🇯🇵,29.4,23906.0,2.1,16,1.8,0.27,1.56,,9.3,23.6,24.9,5.5,16.4,-9.6,Overvaluation Risk | Cyclical Industry Risk,,SUSPECT,"Forward and trailing P/E ratios seem high relative to the sector and market average, indicating potential overvaluation",2026-05-27,0,
