ticker,cerebro_signal,cerebro_score_adj,cerebro_reason,updated_at
NDAQ,CAUTION,-6,Thesis drift MEDIUM: Score cayó 12pts en 44d (66→54) | Caro vs peers en Financial Services (FCF rank 12/12) | Piotroski fuerte (9.0/9),2026-05-28
NDSN,WATCH,4,EPS revision UP: EPS consensus ↑3.3% (13.48→13.93); Revenue estimate ↑2.0%,2026-05-28
OTIS,BEST,5,Mejor FCF en Industrials (6.0% vs media sector 6.4%),2026-05-28
RELX,CAUTION,-11,Thesis drift MEDIUM: Score cayó 38pts en 44d (62→24) | Señal salida MEDIUM: Score cayó 41pts (65 → 24) | Piotroski fuerte (7.0/9),2026-05-28
ROP,CAUTION,-1,Thesis drift MEDIUM: Score cayó 19pts en 44d (55→35) | Mejor FCF en Technology (6.7% vs media sector 4.2%),2026-05-28
SAP,CAUTION,-11,"Thesis drift MEDIUM: Score cayó 26pts en 44d (63→38) | Señal salida MEDIUM: Score cayó 29pts (67 → 38) — caída técnica/momentum, balance sólido (Piotroski 8/9) | Piotroski fuerte (8.0/9)",2026-05-28
SPGI,CAUTION,-3,Thesis drift MEDIUM: Score cayó 25pts en 44d (59→33) | Piotroski fuerte (7.0/9),2026-05-28
TJX,WATCH,4,EPS revision UP: EPS consensus ↑3.5% (6.61→6.84); Revenue estimate ↑1.6%,2026-05-28
TNE.AX,REVISION_UP,5,Caro vs peers en Technology (FCF rank 15/18) | EPS revision STRONG_UP: EPS consensus ↑6.0% (0.90→0.96); Revenue estimate ↑6.4%,2026-05-28
TW,WATCH,-8,EPS revision STRONG_DOWN: EPS consensus ↓9.1% (4.76→4.32); Analistas: +14 (0→14),2026-05-28
V,EXIT,-16,Thesis drift MEDIUM: Score cayó 31pts en 44d (59→28) | Señal salida HIGH: Score cayó 36pts (64 → 28) | Caro vs peers en Financial Services (FCF rank 11/12) | Smart money: 1 HF + 0 insiders (conv 23),2026-05-28
VRSN,CAUTION,-8,Señal salida MEDIUM: Ya no está en lista VALUE — upside reducido (fundamentales siguen sólidos),2026-05-28
WM,CAUTION,-6,Thesis drift MEDIUM: Score cayó 22pts en 44d (56→35) | Caro vs peers en Industrials (FCF rank 20/22) | Piotroski fuerte (8.0/9),2026-05-28
WMT,WATCH,4,EPS revision UP: EPS consensus ↑2.5% (5.14→5.27); Analistas: +39 (0→39),2026-05-28
WTKWY,EXIT,-13,Thesis drift MEDIUM: Score cayó 33pts en 44d (58→25) | Señal salida HIGH: Score cayó 46pts (71 → 25) | Piotroski fuerte (7.0/9) | Mejor FCF en Industrials (6.3% vs media sector 6.4%),2026-05-28
ZTS,CAUTION,-6,Thesis drift MEDIUM: Score cayó 19pts en 44d (51→32),2026-05-28
